code,name,sector,mcap,adtv
001685,대상우,,20649260610,128391660
00499K,롯데지주우,,20301195600,23279500
015020,이스타코,부동산 임대 및 공급업,19883142400,0
465770,STX그린로지스,해상 운송업,19469351880,233410517
005257,녹십자홀딩스2우,,18738678500,27807100
002070,비비안,봉제의복 제조업,18633666000,129688290
001420,태원물산,자동차 신품 부품 제조업,18468000000,38785000
008600,윌비스,생활용품 도매업,17615839860,0
009440,KC그린홀딩스,기타 금융업,17568790596,0
45226K,한화갤러리아우,,16613568400,131877450
108675,LX하우시스우,,16537926600,109625510
001770,SHD,1차 철강 제조업,16182174960,28585240
019685,대교우B,,16066120730,34755871
011090,에넥스,가구 제조업,15969774568,128262807
00806K,대덕1우,,15712146720,134001165
005725,넥센우,,15644607000,16247480
18064K,한진칼우,,15458860800,33773000
000087,하이트진로2우B,,14804807800,29069180
00781K,코리아써키트2우B,,14286832770,30673970
001795,대한제당우,,13970347800,67984485
084695,대상홀딩스우,,13245489000,669741815
004105,태양금속우,,12144000000,302914135
001755,한양증권우,,11917500000,51644950
012205,계양전기우,,11690790000,852262500
38380K,LX홀딩스1우,,11561098650,21514030
145995,삼양사우,,11509177000,9143800
008500,일정실업,편조원단 제조업,11400000000,157092073
004255,NPC우,,10850400000,59385360
001515,SK증권우,,10368162100,255223400
33637L,솔루스첨단소재2우B,,9748003680,55147770
001067,JW중외제약2우B,,9574768800,12269700
145210,다이나믹디자인,특수 목적용 기계 제조업,9461013632,0
003075,코오롱글로벌우,,9103657730,21789215
000225,유유제약1우,,8727680500,76094050
004835,덕성우,,8101440000,25625490
004985,성신양회우,,7900827300,44275930
001065,JW중외제약우,,7745190150,18914100
000325,노루홀딩스우,,6697872500,1209100
26490K,크라운제과우,,6111124000,20492075
204210,JK리버스톤리츠,부동산 임대 및 공급업,5439636425,2236933115
009415,태영건설우,,5232290700,103611210
090355,노루페인트우,,5214798760,3141090
000545,흥국화재우,,4792320000,28802850
000145,하이트진로홀딩스우,,4472695000,5570000
014825,동원시스템즈우,,3988076100,7888180
014285,금강공업우,,3840086250,6091150
002995,금호건설우,,3743927460,56726270
005965,동부건설우,,3659115720,12737560
005745,크라운해태홀딩스우,,3640399560,6401780
36328K,티와이홀딩스우,,3565970215,46131390
004545,깨끗한나라우,,3511474400,16396130
007575,일양약품우,,3471624000,7137330
008355,남선알미우,,3432973500,29261910
000227,유유제약2우B,,3421635600,10453560
002785,진흥기업우B,,3094556980,10776270
140910,에이리츠,부동산 임대 및 공급업,3030398728,483602799
001525,동양우,,2751991605,36889290
014915,성문전자우,,2700000000,153116680
002787,진흥기업2우B,,2302450480,203070
001527,동양2우B,,2246382320,27310380
011155,CJ씨푸드1우,,2238000000,11884850
004415,서울식품우,,1870804500,23448270
