code,fiscal_year,revenue,cogs,assets
076080,2017,251911709297.0,238103910703.0,211738840196.0
076080,2018,264346513096.0,249795632549.0,225403197235.0
076080,2019,270764970703.0,259904053492.0,153912090667.0
076080,2020,201096638793.0,191887614918.0,143885319146.0
076080,2021,269161115700.0,261888344514.0,131155306720.0
076080,2022,326740331841.0,318076994592.0,200932689473.0
076080,2023,333203378938.0,325198326654.0,150982176633.0
076080,2024,261887776131.0,246097880017.0,170957693590.0
076080,2025,166692738852.0,161865980236.0,114976273514.0
076610,2015,284415317849.0,265636601807.0,166380050374.0
076610,2016,367152776749.0,351732997843.0,223071178249.0
076610,2017,342535058870.0,334324168171.0,197292558043.0
076610,2018,204023159949.0,199001171766.0,195966108993.0
076610,2019,349099205834.0,325639735612.0,186814570085.0
076610,2020,212237537393.0,235113477234.0,117784129633.0
076610,2021,140844995312.0,137785706839.0,99447001519.0
076610,2022,163806220242.0,152459663817.0,77786630528.0
076610,2023,121168837228.0,105893876101.0,116101303172.0
076610,2024,108529760932.0,103284791149.0,117251723497.0
076610,2025,160334996562.0,148355289180.0,145775808637.0
077280,2015,19009612799.0,14575457859.0,82026411114.0
077280,2016,15025709296.0,9530462643.0,74355466261.0
077280,2017,9540699521.0,3531558458.0,68389118278.0
077280,2018,10978997926.0,4024899820.0,68119242318.0
077360,2015,61102256777.0,41238817328.0,218537695979.0
077360,2016,42828123922.0,30048822593.0,183494385431.0
077360,2017,45074161522.0,35430013583.0,182028711684.0
077360,2018,47754014100.0,39294199123.0,196250217184.0
077360,2019,51758112615.0,40502820088.0,210168584821.0
077360,2020,55234078655.0,35701944068.0,230047798197.0
077360,2021,92723328726.0,69616199182.0,323669193153.0
077360,2022,171513497434.0,155058610297.0,363538643625.0
077360,2023,144452975904.0,133560356016.0,742135236009.0
077360,2024,235891931037.0,179896193196.0,818487430045.0
077360,2025,236404536110.0,192335088572.0,658964267763.0
077500,2015,295982237645.0,268657785435.0,244386643275.0
077500,2016,263584730248.0,238511457688.0,284420089542.0
077500,2017,246092146491.0,216186967543.0,266917347503.0
077500,2018,270301572444.0,244139980497.0,324112688628.0
077500,2019,335250952214.0,302454098568.0,349702333313.0
077500,2020,402809427295.0,365551605004.0,379977750281.0
077500,2021,590983230900.0,533160403065.0,490332217891.0
077500,2022,739459798297.0,662426688282.0,610723418178.0
077500,2023,665926330174.0,600593189651.0,454404380777.0
077500,2024,710482069603.0,643671545471.0,482351415057.0
077500,2025,730042828552.0,659544917838.0,515057909310.0
077970,2015,633303000000.0,583135000000.0,933608000000.0
077970,2016,529846000000.0,481050000000.0,830228000000.0
077970,2017,470149000000.0,423160000000.0,817766000000.0
077970,2018,577328000000.0,503346000000.0,864148000000.0
077970,2019,610608000000.0,544086000000.0,828375000000.0
077970,2020,586695000000.0,531532000000.0,809261000000.0
077970,2021,493455000000.0,452221000000.0,837480000000.0
077970,2022,544021000000.0,507139000000.0,853388000000.0
077970,2023,630377000000.0,562476000000.0,899134000000.0
077970,2024,724609807886.0,626056863398.0,968810437104.0
077970,2025,789341914687.0,657406599653.0,1157535042858.0
078000,2015,59369782078.0,39741629503.0,119593382882.0
078000,2016,40894146372.0,24350493545.0,116004471009.0
078000,2017,41401581124.0,25172608052.0,119150756491.0
078000,2018,42145349527.0,24640430454.0,125823444601.0
078000,2019,41789352874.0,27764550544.0,127373937377.0
078000,2020,36401942699.0,24342274056.0,123096513916.0
078000,2021,34822430276.0,20803346136.0,122175454114.0
078000,2022,42568934878.0,25349158647.0,132073841013.0
078000,2023,40637609678.0,22162545855.0,126812370904.0
078000,2024,44852925328.0,24754947763.0,124006292902.0
078000,2025,38351279931.0,19416092624.0,142171314554.0
078070,2015,162330626109.0,98196210013.0,260011880839.0
078070,2016,120672461350.0,65778029957.0,250106176894.0
078070,2017,7773041810.0,1144845916.0,161062413963.0
078070,2018,86222033770.0,49080164909.0,278956100449.0
078070,2019,112451242995.0,74526436120.0,295097245791.0
078070,2020,121381633504.0,73836997492.0,317956637876.0
078070,2021,150995968469.0,88616472960.0,352382557034.0
078070,2022,151583235829.0,93390931432.0,364915089051.0
078070,2023,171599705010.0,100325880094.0,391504528409.0
078070,2024,125649459355.0,77796924146.0,387718616568.0
078070,2025,155662304600.0,90954506795.0,417187552636.0
078130,2015,41456781208.0,35429939279.0,100913988144.0
078130,2016,40446022452.0,34349763137.0,101989432158.0
078130,2017,43992704703.0,37857027038.0,106712308303.0
078130,2018,48707045131.0,43256967864.0,113718998918.0
078130,2019,83852676179.0,76758031740.0,125508720418.0
078130,2020,100061025728.0,91170697432.0,127319695801.0
078130,2021,95450777784.0,93305175289.0,141109203304.0
078130,2022,112499512605.0,115379984904.0,130896954564.0
078130,2023,80712561700.0,80393283008.0,224817473739.0
078130,2024,56365160891.0,52194118415.0,142417007318.0
078130,2025,67784821286.0,62242275108.0,133849225665.0
078140,2015,58647400928.0,43503641328.0,65471234585.0
078140,2016,71038610442.0,50768804585.0,75426186176.0
078140,2017,65651787929.0,46152748753.0,80449253713.0
078140,2018,71823250570.0,52717724520.0,86934062947.0
078140,2019,69536920499.0,50656541890.0,102125114589.0
078140,2020,76254986203.0,55584197119.0,149793874839.0
078140,2021,82957177173.0,59381406542.0,163237496592.0
078140,2022,93504353114.0,68545075463.0,186136904194.0
078140,2023,87622205173.0,66177516214.0,194919922942.0
078140,2024,93953561154.0,67158372346.0,238712852479.0
078140,2025,102063530166.0,73568775023.0,264960926642.0
078150,2015,145657335800.0,118399847623.0,113213790285.0
078150,2016,270465702282.0,211117348589.0,200705613464.0
078150,2017,285223838016.0,211233865880.0,200161636220.0
078150,2018,273910965443.0,243921964508.0,246035425785.0
078150,2019,280566410814.0,242956070461.0,286110809289.0
078150,2020,274248087787.0,242129799473.0,281426235199.0
078150,2021,158891163240.0,149887468164.0,278954414965.0
078150,2022,148054514258.0,113289539843.0,309202416810.0
078150,2023,111647444745.0,103384286814.0,404241511257.0
078150,2024,162368639166.0,146082167355.0,348816785086.0
078150,2025,160310839339.0,133028652341.0,382256656958.0
078160,2015,37570152401.0,15578840542.0,182932724882.0
078160,2016,28654161847.0,12953873751.0,179264590671.0
078160,2017,42249904553.0,17053850193.0,139069925176.0
078160,2018,44383628093.0,16018690073.0,175753119554.0
078160,2019,45810813533.0,16786432553.0,213719038755.0
078160,2020,48624816649.0,17734782818.0,219811428587.0
078160,2021,54856207358.0,22993524672.0,254093738594.0
078160,2022,64200627638.0,25827652252.0,397790902987.0
078160,2023,68642987374.0,28458839355.0,449392586059.0
078160,2024,70657028379.0,26519096015.0,414287470351.0
078160,2025,73656891468.0,28220447055.0,431550932707.0
078340,2015,433532037867.0,44344650792.0,582147905308.0
078340,2016,513049917922.0,51536824093.0,711986084245.0
078340,2017,507987250927.0,51331998028.0,838310851513.0
078340,2018,481754716811.0,58845449930.0,909300696179.0
078340,2019,469293086352.0,68882145232.0,1004978011306.0
078340,2020,508988651181.0,88890596976.0,1049132498425.0
078340,2021,558680670101.0,159942032281.0,1858805187817.0
078340,2022,717136791933.0,323132264524.0,1908358361933.0
078350,2015,127087616168.0,111422323671.0,76232161744.0
078350,2016,88175729030.0,79790216438.0,65939873881.0
078350,2017,76688603851.0,70117222758.0,58900382209.0
078350,2018,93973957153.0,82047314932.0,65770821692.0
078350,2019,67970987619.0,64468043366.0,94167003263.0
078350,2020,159741179533.0,141219170324.0,98473754710.0
078350,2021,303399341636.0,258473582942.0,168150403251.0
078350,2022,484769790412.0,413905224054.0,233746570701.0
078350,2023,478837673371.0,442716089902.0,250981998454.0
078350,2024,595167452558.0,538812412174.0,276854222429.0
078350,2025,651051158827.0,604325906826.0,297513744344.0
078520,2015,407879120716.0,149665899228.0,250540862953.0
078520,2016,434555619405.0,166099503097.0,277859818143.0
078520,2017,373285260310.0,151371091377.0,372641583631.0
078520,2018,345522432029.0,144551799807.0,388078220561.0
078520,2019,422205555168.0,168852823293.0,433270431730.0
078520,2020,307517402206.0,161015274979.0,254779586617.0
078520,2021,262945930671.0,133073639810.0,193817470072.0
078520,2022,247873188440.0,105725375677.0,195431756905.0
078520,2023,273645246857.0,116953689199.0,173841489988.0
078520,2024,263998147507.0,114810291777.0,159085850798.0
078520,2025,242001742092.0,107024578771.0,163761224039.0
078590,2015,39626375595.0,34333222158.0,18875606495.0
078590,2016,39105092753.0,32772151544.0,21553844253.0
078590,2017,40019060173.0,32429584073.0,27530067122.0
078590,2018,43385869879.0,34210059542.0,70085033568.0
078590,2019,64599737903.0,52308901140.0,71913569071.0
078590,2020,61405219731.0,50379638654.0,471012850364.0
078590,2021,42609779117.0,36058541768.0,31015189281.0
078590,2022,43538763389.0,36467449426.0,44022327179.0
078590,2023,63663274097.0,52515672729.0,54191812464.0
078590,2024,70316959871.0,58401201644.0,75311465150.0
078590,2025,64375014019.0,55502051016.0,81606809941.0
078600,2015,57523292056.0,45709762484.0,134905044854.0
078600,2016,67911463916.0,49397122792.0,141234468637.0
078600,2017,93390771002.0,74375100165.0,133860274911.0
078600,2018,102935678142.0,81121521042.0,173395377410.0
078600,2019,116384306423.0,93539876357.0,191226386788.0
078600,2020,154543468825.0,125284685678.0,206009387091.0
078600,2021,198707699319.0,157024092932.0,298387221700.0
078600,2022,174098407326.0,137455466136.0,327888921205.0
078600,2023,184988881822.0,151024344093.0,413411034481.0
078600,2024,219316249770.0,-157329839845.0,622950058762.0
078600,2025,254613180231.0,199354358954.0,660395440186.0
078650,2015,87049064764.0,79649350938.0,130230820559.0
078650,2016,93027788077.0,87748226213.0,114247136594.0
078650,2017,82030966462.0,81267624033.0,77035216060.0
078650,2018,77858949594.0,64692498296.0,75066307732.0
078650,2019,67739919995.0,56597016135.0,97272382334.0
078650,2020,41550961651.0,64730657910.0,78007062773.0
078650,2021,23829097543.0,37918655987.0,53199362258.0
078650,2022,679488812.0,1402209959.0,5292957631.0
078650,2023,25000000.0,23000000.0,3785296726.0
078860,2015,10899688026.0,6225384356.0,68751052786.0
078860,2016,13482392623.0,11189555486.0,86769269670.0
078860,2017,18379990830.0,14349494231.0,84844704191.0
078860,2018,29736550786.0,27350440280.0,136720226585.0
078860,2019,48736407979.0,37519223600.0,156580008513.0
078860,2020,20968142132.0,18594086232.0,142065775688.0
078860,2021,24307746912.0,22722357795.0,166507012744.0
078860,2022,18966224254.0,18669697981.0,135690961803.0
078860,2023,22401905047.0,21108051409.0,111974414415.0
078860,2024,25103872700.0,25345697568.0,98265952627.0
078860,2025,12227719936.0,14181080457.0,84822678465.0
078890,2015,375795398030.0,305013182875.0,221714093175.0
078890,2016,436903296761.0,362859673442.0,239295206724.0
078890,2017,528373715791.0,447464290980.0,266959846635.0
078890,2018,609809064961.0,539530125109.0,325750422875.0
078890,2019,601042248432.0,504450939004.0,307629967181.0
078890,2020,483135943197.0,413709578135.0,330535631665.0
078890,2021,533118640853.0,427934415972.0,383404843014.0
078890,2022,611235272392.0,518912887875.0,432133526788.0
078890,2023,536374631144.0,471988422857.0,488207171330.0
078890,2024,489342386438.0,443173089604.0,448565928708.0
078890,2025,517549509670.0,411483627176.0,400370260910.0
078930,2015,12301179000000.0,9421461000000.0,19023008000000.0
078930,2016,13462426000000.0,10273002000000.0,20341172000000.0
078930,2017,16209942000000.0,12449146000000.0,22003689000000.0
078930,2018,17744385000000.0,13650612000000.0,22630978000000.0
078930,2019,17786063000000.0,13803643000000.0,24739276000000.0
078930,2020,15444214000000.0,12685522000000.0,24476843000000.0
078930,2021,20240085000000.0,15275380000000.0,31191287000000.0
078930,2022,28777048000000.0,20772150000000.0,33922242000000.0
078930,2023,25978494000000.0,19264794000000.0,34448425000000.0
078930,2024,25297467000000.0,19106363000000.0,35063398000000.0
078930,2025,25184127000000.0,19136787000000.0,35707911000000.0
078940,2015,10911842482.0,9798985168.0,28930868966.0
078940,2016,8473810707.0,7653578536.0,70600453071.0
078940,2017,18635266256.0,15173523325.0,44233565657.0
078940,2018,18449440080.0,14500574644.0,35147791159.0
078940,2019,42464830161.0,35645824235.0,41171992306.0
078940,2020,38295655217.0,33918505009.0,42290321988.0
078940,2021,38077956733.0,35226083570.0,37267462729.0
078940,2022,4360977295.0,8006954327.0,43427569937.0
078940,2023,6241541474.0,5128606325.0,43892976723.0
078940,2024,3773948165.0,3312338327.0,24871982780.0
079000,2015,19697904676.0,11808442685.0,69772796687.0
079000,2016,17708869082.0,11378230919.0,72364253191.0
079000,2017,21421425506.0,13840577766.0,75266541766.0
079000,2018,21298243638.0,14257597247.0,76760075600.0
079000,2019,18321001766.0,12692557687.0,77062791622.0
079000,2020,18310579445.0,13399567800.0,77254314832.0
079000,2021,20027004133.0,14790860702.0,78529178634.0
079000,2022,19511073058.0,14471238262.0,82815764333.0
079000,2023,17677716367.0,12926344605.0,83417387521.0
079000,2024,17497542121.0,13045586015.0,83738564811.0
079000,2025,14125847378.0,-10948512007.0,76011775880.0
079160,2015,1193516367213.0,594798156570.0,1417577426757.0
079160,2016,1432245446647.0,702646843981.0,2541773013510.0
079160,2017,1714387173382.0,847114730834.0,2460100845901.0
079160,2018,1769356467477.0,857016645960.0,2234185992506.0
079160,2019,1942279329129.0,1157277062988.0,4524046865181.0
079160,2020,583443792479.0,972104083343.0,4354856895866.0
079160,2021,736315366659.0,977761100676.0,3785492375609.0
079160,2022,1281306043785.0,1358071838770.0,3601468386488.0
079170,2015,47789241872.0,46026373312.0,53761479528.0
079170,2016,47474017258.0,40571150379.0,55662797962.0
079170,2017,53948354243.0,48117488891.0,58183650820.0
079170,2018,62340909505.0,58039890647.0,59066335781.0
079170,2019,65366485535.0,60370931512.0,60636709328.0
079170,2020,56285675886.0,51190072247.0,60405479301.0
079170,2021,73739923344.0,65862601488.0,67415281796.0
079170,2022,99300011205.0,87205508903.0,75059881490.0
079170,2023,66951087089.0,60867651017.0,85518413273.0
079170,2024,94639979407.0,79364021954.0,86800080449.0
079170,2025,98562693505.0,84286187576.0,86392081780.0
079190,2015,65423312649.0,51315079501.0,106282803332.0
079190,2016,86316565108.0,64588878214.0,107043377641.0
079190,2017,71553015453.0,54918483529.0,110999148605.0
079190,2018,78407002481.0,57949902289.0,87298957461.0
079190,2019,61412928941.0,45312565074.0,49571438142.0
079190,2020,27893790209.0,23922270317.0,53997157024.0
079190,2021,38949658749.0,33454750038.0,59173138829.0
079190,2022,55573936751.0,47871433325.0,51656413900.0
079190,2023,63213111684.0,51653362184.0,38738320514.0
079190,2024,32599438408.0,29769555202.0,35202573615.0
079190,2025,44149955336.0,39674638055.0,24322659443.0
079370,2015,290133905072.0,215215230362.0,252183274498.0
079370,2016,290847559652.0,214923071649.0,290814357664.0
079370,2017,359108583822.0,261157861671.0,337919035331.0
079370,2018,453591917716.0,343966165356.0,402378728580.0
079370,2019,323487856346.0,241623927819.0,381353567601.0
079370,2020,360024802929.0,268808750220.0,442573138744.0
079370,2021,400762249538.0,289103109316.0,533505606129.0
079370,2022,509015893148.0,371074154208.0,612257323244.0
079370,2023,402871359940.0,304868787214.0,621696196519.0
079370,2024,490785653271.0,349443943857.0,640931315352.0
079370,2025,383307591232.0,282190584717.0,551531359535.0
079430,2015,694209637183.0,534883807669.0,379216031090.0
079430,2016,735644904668.0,564738571896.0,419856717596.0
079430,2017,888417178480.0,690556059070.0,682759227266.0
079430,2018,1351703359765.0,1121192055870.0,678896575415.0
079430,2019,1237572970655.0,1023938595161.0,752808371990.0
079430,2020,1384629640359.0,1134578626522.0,803314893273.0
079430,2021,1406599311907.0,1146824549531.0,863648498521.0
079430,2022,1495701107465.0,1282123231440.0,854159330447.0
079430,2023,1585704938901.0,1361803940139.0,899461324426.0
079430,2024,1870657004478.0,1585438400373.0,858386415696.0
079430,2025,1546206037790.0,1278115280556.0,773256191482.0
079550,2015,1903704148042.0,1679313362815.0,1754273776933.0
079550,2016,1860784769772.0,1664815704561.0,1791479110121.0
079550,2017,1761316227366.0,1617078372811.0,2006761323222.0
079550,2018,1477507584978.0,1336170839811.0,2322091224454.0
079550,2019,1452651352252.0,1314676676701.0,2317491215306.0
079550,2020,1600344315019.0,1410664125552.0,2595606499093.0
079550,2021,1822194315440.0,1590624425957.0,2576847035470.0
079550,2022,2220751868438.0,1894209846592.0,3012727223129.0
079550,2023,2308571092877.0,1961778919898.0,3815758833285.0
079550,2024,3276339508425.0,2823712221178.0,6125264653217.0
079550,2025,4306936127418.0,3644162941773.0,8064772884180.0
079650,2015,112996136965.0,76971071504.0,110417372099.0
079650,2016,112560407306.0,75531426997.0,122973927381.0
079650,2017,100372499764.0,79628117346.0,126631601456.0
079650,2018,83413068782.0,74883524339.0,124337372810.0
079650,2019,52401644750.0,48699640159.0,119198013193.0
079650,2020,39587394095.0,40564481594.0,109946920816.0
079650,2021,56085178648.0,44457031770.0,113136120274.0
079650,2022,49163419144.0,42502338143.0,111631078527.0
079650,2023,41252744468.0,35805261695.0,113918964968.0
079650,2024,35683765002.0,33257546765.0,112243489402.0
079650,2025,45103016559.0,41223341108.0,107388944784.0
079660,2015,664544720531.0,555231260812.0,329377540925.0
079660,2016,673909311661.0,578796897198.0,369490555812.0
079660,2017,653386415828.0,567875077482.0,380284807315.0
079660,2018,628331867840.0,551405044648.0,400120223842.0
079810,2015,47963194567.0,39713582421.0,41210194608.0
079810,2016,45512487244.0,44726801946.0,60570508345.0
079810,2017,180427566859.0,166077860427.0,74466202906.0
079810,2018,74958202644.0,77324519165.0,60037161449.0
079810,2019,29668977417.0,29496769904.0,46017809104.0
079810,2020,23016088425.0,20870900522.0,52009094972.0
079810,2021,42257960103.0,36506696507.0,59867352195.0
079810,2022,50156594629.0,44125122118.0,89051966276.0
079810,2023,127353695998.0,114665008770.0,234586903230.0
079810,2024,146374220970.0,123680999471.0,237535661992.0
079810,2025,73985134062.0,56933944027.0,220491796266.0
079900,2024,169785980240.0,118974089990.0,219236327906.0
079900,2025,190660739993.0,135748263817.0,230189468832.0
079940,2015,91648621592.0,50078892904.0,105081568266.0
079940,2016,102178977556.0,54998617124.0,125796754245.0
079940,2017,116217941377.0,60313364181.0,133382584127.0
079940,2018,128728437752.0,65751366854.0,151440505028.0
079940,2019,148306878215.0,75650384708.0,199916131416.0
079940,2020,169044955127.0,85881483880.0,260025258540.0
079940,2021,200442777990.0,101912517596.0,302957884046.0
079940,2022,239153945319.0,123003884095.0,368323132833.0
079940,2023,261590696584.0,136298562404.0,462666236860.0
079940,2024,282417869366.0,158692257419.0,634500844201.0
079940,2025,335681176239.0,196623979117.0,627658835726.0
079950,2015,89512778924.0,68881620508.0,87230412138.0
079950,2016,151506151877.0,129245166731.0,113311633089.0
079950,2017,182175707309.0,155876109424.0,137479099314.0
079950,2018,172804068263.0,145300705523.0,154547944154.0
079950,2019,146173882252.0,120825508083.0,186593945817.0
079950,2020,141016314942.0,115237114901.0,142037459982.0
079950,2021,134316870549.0,107998358989.0,141842738032.0
079950,2022,56861987347.0,50983192057.0,113686788274.0
079950,2023,22697492921.0,24491121899.0,87694074370.0
079950,2024,21841549606.0,22900456993.0,73269252595.0
079950,2025,18412572577.0,20557029794.0,66368848043.0
079960,2015,464070302711.0,417645338532.0,256366231103.0
079960,2016,440562192995.0,397672948347.0,261081777914.0
079960,2017,424716583955.0,384247088330.0,269559466072.0
079960,2018,391106835533.0,357006439423.0,265792733613.0
079960,2019,482668664656.0,413817160034.0,287167920414.0
079960,2020,461424349616.0,393218478694.0,326757584525.0
079960,2021,519420958620.0,460225979419.0,356465250559.0
079960,2022,559811298016.0,491174764332.0,386125787488.0
079960,2023,536914173334.0,469716683998.0,424283930280.0
079960,2024,548392783461.0,469936579975.0,488522792219.0
079960,2025,596475211237.0,517602852614.0,536293012645.0
079970,2015,31922859533.0,13017625779.0,35940282619.0
079970,2016,39181812784.0,20594993337.0,78728436454.0
079970,2017,39454564649.0,23443936435.0,96133679328.0
079970,2018,53924737451.0,36505328960.0,105752053135.0
079970,2019,40782023907.0,23416751048.0,86165522011.0
079970,2020,38811176495.0,19800914962.0,64080478822.0
079970,2021,37795433501.0,18899210205.0,82065030444.0
079970,2022,43214170891.0,21261803755.0,105052879222.0
079970,2023,43016191966.0,21192425244.0,81624426324.0
079970,2024,28125456516.0,9072918542.0,30298943930.0
079970,2025,26761382722.0,8921053939.0,33680316080.0
079980,2015,1205084605942.0,1069095550710.0,856589052307.0
079980,2016,1143501108380.0,1027344117290.0,914125280652.0
079980,2017,1280979427250.0,1137429687687.0,900280057663.0
079980,2018,1262515099360.0,1130551867279.0,958085426674.0
079980,2019,1029346443478.0,928224799233.0,877170812678.0
079980,2020,920303309155.0,797006123569.0,872859156018.0
079980,2021,1082571526935.0,995167585121.0,843415197265.0
079980,2022,1021725981973.0,1019680854406.0,793759627507.0
079980,2023,927679169915.0,919487599073.0,782722786559.0
079980,2024,939427591658.0,893178403228.0,765377954903.0
079980,2025,889528441553.0,814982256985.0,751232064245.0
080000,2015,70032140060.0,51233490201.0,126660393713.0
080000,2016,57862612172.0,56760092503.0,134145041998.0
080000,2017,116215631718.0,91301849964.0,149727803192.0
080000,2018,82572761256.0,58060494188.0,136476918250.0
080000,2019,64349005396.0,45865683444.0,151973822622.0
080000,2020,101854315295.0,85056089477.0,150450103668.0
080000,2021,114038747738.0,100934364483.0,169567785143.0
080000,2022,124441676661.0,105927489156.0,184818382986.0
080000,2023,129156570378.0,112190820263.0,191142895551.0
080010,2015,37773543986.0,26897963469.0,69918338646.0
080010,2016,38756401546.0,25992641113.0,81360416555.0
080010,2017,51095594706.0,34359773359.0,92182297434.0
080010,2018,53729890468.0,36355370745.0,137256717070.0
080010,2019,58153972197.0,39085817698.0,152945742531.0
080010,2020,44219745566.0,31186910980.0,153923570705.0
080010,2021,57155970394.0,37489318639.0,153985512036.0
080010,2022,69962205388.0,45521388317.0,164139313476.0
080010,2023,82291210125.0,55618133553.0,180340469800.0
080010,2024,97795704809.0,64315569772.0,190189538570.0
080010,2025,103782678478.0,68218275874.0,201894373909.0
080160,2015,204324822100.0,8199238592.0,182491978275.0
080160,2016,237084494930.0,11161136037.0,210376977196.0
080160,2018,364973001111.0,86979218524.0,334585105230.0
080160,2019,297168691342.0,53130023858.0,420625002941.0
080160,2020,54771072739.0,14977396062.0,256641005576.0
080160,2021,13760351572.0,5800418805.0,258214454620.0
080160,2022,47764852619.0,15859442460.0,270405119309.0
080160,2023,178584867440.0,30329155360.0,299161465253.0
080160,2024,251551822425.0,88608393494.0,234932703881.0
080160,2025,210407391445.0,51556969742.0,231495650416.0
080220,2015,57664031640.0,46359025528.0,86165615080.0
080220,2016,56630491051.0,45008535947.0,87510890211.0
080220,2017,117036991798.0,93026307446.0,93135313329.0
080220,2018,144450015046.0,109320331202.0,158349733265.0
080220,2019,109091140627.0,84342848695.0,159509088605.0
080220,2020,126952769614.0,102571589264.0,156750197996.0
080220,2021,193314675877.0,152871467966.0,167955041096.0
080220,2022,175023554084.0,128096113067.0,175998872672.0
080220,2023,145899793599.0,108282685489.0,198673382796.0
080220,2024,162349945455.0,126942043607.0,225427601825.0
080220,2025,302230571186.0,238271136814.0,335988104339.0
080420,2015,89569440587.0,63428791062.0,124530772816.0
080420,2016,183036443022.0,75044143305.0,587888974923.0
080420,2017,311755062575.0,112530733428.0,655118222322.0
080420,2018,321219498819.0,117554751716.0,644227913393.0
080420,2019,320072757630.0,135163375009.0,897502145885.0
080420,2020,412195977091.0,190711248481.0,890906061330.0
080420,2021,399500954687.0,186572080274.0,952690036487.0
080420,2022,411288014985.0,196829548717.0,1007652458810.0
080420,2023,390033884588.0,190765300032.0,983711819525.0
080420,2024,388939088953.0,187391507311.0,968063580695.0
080420,2025,358077406550.0,177634455436.0,951365885337.0
080440,2015,44218628997.0,38791620537.0,69546729361.0
080440,2016,12908475241.0,11806045389.0,48084505580.0
080440,2017,8771196227.0,7117716828.0,45523072416.0
080440,2018,6278310012.0,6088557574.0,59621123387.0
080440,2019,4124848200.0,4150859704.0,55342769953.0
080440,2020,4124848200.0,4150859704.0,55342769953.0
080470,2015,140848892520.0,122816881840.0,115469943606.0
080470,2016,152715602971.0,132883033380.0,117662520968.0
080470,2017,142953914454.0,125453456992.0,106028645369.0
080470,2018,130670808827.0,114493399753.0,109296757111.0
080470,2019,132801198931.0,117625485160.0,110875097718.0
080470,2020,125502343333.0,111467460083.0,122034844725.0
080470,2021,144578592423.0,126430517103.0,115368542151.0
080470,2022,184784543631.0,161293481934.0,123878754971.0
080470,2023,169274188884.0,147321018140.0,159054384907.0
080470,2024,194360449325.0,168716146722.0,182913774474.0
080470,2025,243521604086.0,209797152793.0,204691591318.0
080520,2015,58771678526.0,46502637561.0,114049977725.0
080520,2016,55721751231.0,42988554057.0,126090417681.0
080520,2017,48983308491.0,41688576892.0,121968176088.0
080520,2018,45225863327.0,41484702334.0,125186733617.0
080520,2019,41649156614.0,37921207169.0,124506785526.0
080520,2020,42236591872.0,38183628204.0,130680335233.0
080520,2021,54427039739.0,46413275898.0,145443710932.0
080520,2022,40389289878.0,40840880954.0,135571022652.0
080520,2023,34964165951.0,37382222255.0,138037594061.0
080520,2024,37001931925.0,40303746386.0,136975371245.0
080520,2025,37959545863.0,37064764710.0,134145170682.0
080530,2017,12264263770.0,13126327712.0,42501590518.0
080530,2018,20265907789.0,19081062910.0,81954472765.0
080530,2019,49308691532.0,41845204006.0,75932354975.0
080530,2020,58793471551.0,44510228314.0,72195993037.0
080530,2021,54760777538.0,43618044684.0,68639638658.0
080530,2022,55200192117.0,49138962540.0,59947653183.0
080530,2023,79243448771.0,70375650644.0,63864703767.0
080530,2024,78414009551.0,68227295289.0,75477956976.0
080530,2025,76531199312.0,64452078691.0,82964640930.0
080580,2015,38312774844.0,31165772549.0,58153277094.0
080580,2016,25087831721.0,25729509359.0,57514044167.0
080580,2017,39319105298.0,32956177479.0,56891730637.0
080580,2018,34065695980.0,26835600678.0,48794278614.0
080580,2019,38478884255.0,29544336105.0,54821462348.0
080580,2020,45119741718.0,35734366532.0,58307129808.0
080580,2021,59303792764.0,47502066006.0,77388058713.0
080580,2022,64176500340.0,51282587406.0,82559435733.0
080580,2023,56850074934.0,45378298130.0,91497980344.0
080580,2024,66679677491.0,52923911961.0,87124140122.0
080580,2025,94373992165.0,70319662827.0,95757081811.0
080720,2018,54662340415.0,23405116452.0,85701586699.0
080720,2019,51264403472.0,26937985247.0,96427861197.0
080720,2020,50379268992.0,31027086573.0,97183104315.0
080720,2021,48303582549.0,33065071144.0,119043992525.0
080720,2022,61293490389.0,37274664195.0,112522763575.0
080720,2023,63169009710.0,42272058461.0,94425296247.0
080720,2024,51279935387.0,37048581075.0,74900211471.0
080720,2025,36378273562.0,28546950997.0,45836041850.0
081000,2015,109591037132.0,75684731442.0,141019035854.0
081000,2016,108408481999.0,79849608929.0,146481851671.0
081000,2017,123684952824.0,90554254659.0,156935533384.0
081000,2018,133959367594.0,94848434730.0,159895729538.0
081000,2019,161062349881.0,113969091932.0,249110385049.0
081000,2020,168656785984.0,120562021771.0,247688526423.0
081000,2021,187663975968.0,139320875570.0,641762242168.0
081000,2022,186836814030.0,145423576883.0,599305651807.0
081000,2023,154457870494.0,123181510585.0,594029354613.0
081000,2024,157050555577.0,123597797800.0,607347064513.0
081000,2025,162400019578.0,129902324350.0,611980241027.0
081150,2015,93233988705.0,84744508475.0,124342524494.0
081150,2016,100401650548.0,91681705825.0,129188170692.0
081150,2017,117694298190.0,108856057174.0,134805426278.0
081150,2018,121665672868.0,112945135315.0,133205474611.0
081150,2019,131217032534.0,122051620284.0,151967839559.0
081150,2020,132616586031.0,122894988664.0,149129294684.0
081150,2021,189544183775.0,166513155036.0,209217565645.0
081150,2022,257740285760.0,228101237485.0,237927722632.0
081150,2023,251061348197.0,242924960946.0,235024036183.0
081150,2024,207497762012.0,193869312440.0,229980796721.0
