code,name,mkt,track,price,score,div,pbr,roe,mcap,stop,R,weight,qty,amount,rule,ma60_ok
064350,064350,KOSPI,가치,119200,0.6762642740619902,0.35,6.13,25.007975612349792,14461353822500,71520.0,40.0,2.5,1,119200,재난 −40% · 익절 PBR≥1.0/+100%,False
145020,145020,KOSDAQ,가치,226500,0.6666666666666666,0.0,3.0,14.848794906775808,2989880019000,135900.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
003670,003670,KOSPI,가치,129700,0.6608333333333334,0.14,3.84,0.11152172486934464,12772677192000,77820.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
095610,095610,KOSDAQ,가치,99500,0.6223142250530785,0.41,9.42,14.685377999094612,2751056000000,59700.0,40.0,2.5,1,99500,재난 −40% · 익절 PBR≥1.0/+100%,False
307950,307950,KOSPI,가치,310500,0.6141296060991106,0.36,7.87,9.878705999376457,10805048908000,186300.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
058610,058610,KOSDAQ,가치,77700,0.5998550724637681,0.31,6.9,3.5416487578440647,1663302000000,46620.0,40.0,2.5,1,77700,재난 −40% · 익절 PBR≥1.0/+100%,False
047810,047810,KOSPI,가치,120400,0.5964102564102565,0.34,7.8,10.156582871751171,14250860643400,72240.0,40.0,2.5,1,120400,재난 −40% · 익절 PBR≥1.0/+100%,False
420770,420770,KOSDAQ,가치,83500,0.5931601731601731,0.42,11.55,7.323080619968761,1465317624800,50100.0,40.0,2.5,1,83500,재난 −40% · 익절 PBR≥1.0/+100%,False
079550,079550,KOSPI,가치,643000,0.5921493624772313,0.41,10.98,17.72550217673566,15312000000000,385800.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
353200,353200,KOSPI,가치,73500,0.5567573696145125,0.33,8.82,5.304552500143521,5406211595000,44100.0,40.0,2.5,1,73500,재난 −40% · 익절 PBR≥1.0/+100%,False
319660,319660,KOSDAQ,가치,99700,0.539753320683112,0.35,10.54,14.575943244114804,4229140244000,59820.0,40.0,2.5,1,99700,재난 −40% · 익절 PBR≥1.0/+100%,False
322000,322000,KOSPI,가치,102100,0.5376344086021505,0.0,3.72,9.975336443086162,1509760000000,61260.0,40.0,2.5,1,102100,재난 −40% · 익절 PBR≥1.0/+100%,False
131970,131970,KOSDAQ,가치,51500,0.530625,0.14,5.12,0.34332497028918524,1565506278000,30900.0,40.0,2.5,2,103000,재난 −40% · 익절 PBR≥1.0/+100%,False
001440,001440,KOSPI,가치,20700,0.5089058524173028,0.0,3.93,5.25522041763341,5585788986000,12420.0,40.0,2.5,6,124200,재난 −40% · 익절 PBR≥1.0/+100%,False
071970,071970,KOSPI,가치,47950,0.49140049140049136,0.0,4.07,33.76812599736349,2225250072000,28770.0,40.0,2.5,2,95900,재난 −40% · 익절 PBR≥1.0/+100%,False
039030,039030,KOSDAQ,가치,248000,0.4847417840375587,0.25,8.52,8.397507074035602,3806740950000,148800.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
131290,131290,KOSDAQ,가치,145100,0.4694356005788712,0.18,6.91,9.967491166077739,2311838661000,87060.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
089030,089030,KOSDAQ,가치,32100,0.46446689113355777,0.24,8.91,4.370222665337321,1650739884750,19260.0,40.0,2.5,3,96300,재난 −40% · 익절 PBR≥1.0/+100%,False
140860,140860,KOSDAQ,가치,227000,0.4607561929595828,0.2,7.67,15.324522942011981,1817140705500,136200.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
010140,010140,KOSPI,가치,20600,0.4166666666666667,0.0,4.8,13.156269302038295,19932000000000,12360.0,40.0,2.5,6,123600,재난 −40% · 익절 PBR≥1.0/+100%,False
042660,042660,KOSPI,가치,79000,0.4016064257028112,0.0,4.98,19.897705829774555,27209509387200,47400.0,40.0,2.5,1,79000,재난 −40% · 익절 PBR≥1.0/+100%,False
000150,000150,KOSPI,가치,901000,0.3875778953556731,0.27,17.01,4.8398723097518275,19384020495000,540600.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
067310,067310,KOSDAQ,가치,25000,0.38096385542168676,0.14,8.3,10.60429498917929,2340478588800,15000.0,40.0,2.5,4,100000,재난 −40% · 익절 PBR≥1.0/+100%,False
007660,007660,KOSPI,가치,58200,0.3784121320249777,0.2,11.21,22.133696074621064,6298510990200,34920.0,40.0,2.5,2,116400,재난 −40% · 익절 PBR≥1.0/+100%,False
010120,010120,KOSPI,가치,148500,0.3669590643274854,0.25,17.1,13.857758620689657,30000000000000,89100.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
298040,298040,KOSPI,가치,1865000,0.3669507714915503,0.22,13.61,22.106867810971867,24476938500000,1119000.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
042700,042700,KOSPI,가치,166600,0.36675368898978433,0.31,35.24,30.99752679307502,19491344900000,99960.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
240810,240810,KOSDAQ,가치,75400,0.3572479240806643,0.12,8.43,8.662720706260032,5202893506000,45240.0,40.0,2.5,1,75400,재난 −40% · 익절 PBR≥1.0/+100%,False
084370,084370,KOSDAQ,가치,87900,0.3388183807439825,0.12,9.14,9.379921259842519,2573471516600,52740.0,40.0,2.5,1,87900,재난 −40% · 익절 PBR≥1.0/+100%,False
247540,247540,KOSDAQ,가치,96500,0.31813895781637713,0.07,8.06,2.2797986083611472,10810262957000,57900.0,40.0,2.5,1,96500,재난 −40% · 익절 PBR≥1.0/+100%,False
319400,319400,KOSDAQ,가치,19850,0.2998297638660077,0.19,18.21,7.079037800687285,2433566452150,11910.0,40.0,2.5,6,119100,재난 −40% · 익절 PBR≥1.0/+100%,False
034020,034020,KOSPI,가치,59800,0.2801120448179272,0.0,7.14,1.085883514313919,45415785251400,35880.0,40.0,2.5,2,119600,재난 −40% · 익절 PBR≥1.0/+100%,False
082740,082740,KOSPI,가치,39550,0.26143790849673204,0.0,7.65,31.06810681068107,3963739245000,23730.0,40.0,2.5,3,118650,재난 −40% · 익절 PBR≥1.0/+100%,False
402340,402340,KOSPI,가치,783000,0.2469135802469136,0.0,8.1,31.834189078276804,144626391056000,469800.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
326030,326030,KOSPI,가치,77900,0.23980815347721823,0.0,8.34,32.83567713350029,6413855175000,46740.0,40.0,2.5,1,77900,재난 −40% · 익절 PBR≥1.0/+100%,False
000660,000660,KOSPI,가치,1327000,0.23961762799740766,0.11,15.43,36.12438937764554,1294267494840000,796200.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
207940,207940,KOSPI,가치,1525000,0.2317497103128621,0.0,8.63,16.524555981680752,71519519295000,915000.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,True
009150,009150,KOSPI,가치,873000,0.2256737998843262,0.11,17.29,7.398932716821586,98969147200000,523800.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
000500,000500,KOSPI,가치,107300,0.17917884481558805,0.04,14.37,10.627692307692307,5437391038200,64380.0,40.0,2.5,1,107300,재난 −40% · 익절 PBR≥1.0/+100%,False
108490,108490,KOSDAQ,가치,157200,0.1669449081803005,0.0,11.98,1.7736214124475975,2946866628000,94320.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
036930,036930,KOSDAQ,가치,98900,0.15861736334405144,0.03,15.55,6.043956043956044,6967520037900,59340.0,40.0,2.5,1,98900,재난 −40% · 익절 PBR≥1.0/+100%,False
196170,196170,KOSDAQ,가치,281000,0.14574565416285454,0.1,43.72,32.13031367324694,16718939016000,168600.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
080220,080220,KOSDAQ,가치,49900,0.12978585334198572,0.0,15.41,17.398398101453573,2548769642000,29940.0,40.0,2.5,2,99800,재난 −40% · 익절 PBR≥1.0/+100%,False
000250,000250,KOSDAQ,가치,130300,0.1250420168067227,0.02,19.04,1.9042804179305695,3504546316800,78180.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
089970,089970,KOSDAQ,가치,49950,0.12484394506866417,0.0,16.02,16.63247362250879,1971874698500,29970.0,40.0,2.5,2,99900,재난 −40% · 익절 PBR≥1.0/+100%,False
032820,032820,KOSDAQ,가치,7760,0.12376237623762376,0.0,16.16,0.6622516556291391,1738360534180,4656.0,40.0,2.5,16,124160,재난 −40% · 익절 PBR≥1.0/+100%,False
457190,457190,KOSPI,가치,47450,0.12300123001230011,0.0,16.26,0.5911778080945885,1734563252800,28470.0,40.0,2.5,2,94900,재난 −40% · 익절 PBR≥1.0/+100%,False
277810,277810,KOSDAQ,가치,373750,0.02658513890735079,0.0,75.23,1.0581243658501231,8652336668000,224250.0,40.0,2.5,0,0,재난 −40% · 익절 PBR≥1.0/+100%,False
213500,213500,KOSPI,성장,7470,17.463809523809523,7.94,0.21,0.5558965964122502,164223974400,6349.5,15.0,6.666666666666667,44,328680,트레일 −15% (고점 갱신 시 상향),True
078340,078340,KOSDAQ,성장,27750,11.656666666666666,4.99,0.3,3.670315518351577,327674582300,23587.5,15.0,6.666666666666667,12,333000,트레일 −15% (고점 갱신 시 상향),True
002030,002030,KOSPI,성장,219000,11.593333333333334,3.26,0.24,2.5928726120647156,394270158000,186150.0,15.0,6.666666666666667,1,219000,트레일 −15% (고점 갱신 시 상향),True
069080,069080,KOSDAQ,성장,11790,10.141632653061224,6.06,0.49,3.50355032101705,382127535500,10021.5,15.0,6.666666666666667,28,330120,트레일 −15% (고점 갱신 시 상향),True
002810,002810,KOSPI,성장,22500,9.896363636363636,6.26,0.55,9.714269019516186,433973278000,19125.0,15.0,6.666666666666667,14,315000,트레일 −15% (고점 갱신 시 상향),True
121440,121440,KOSDAQ,성장,6665,9.65235294117647,3.77,0.34,3.1634081833739565,285293207880,5665.25,15.0,6.666666666666667,50,333250,트레일 −15% (고점 갱신 시 상향),True
007690,007690,KOSPI,성장,36900,9.424285714285714,3.71,0.35,2.528467676858244,359320281600,31365.0,15.0,6.666666666666667,9,332100,트레일 −15% (고점 갱신 시 상향),True
004430,004430,KOSPI,성장,11740,9.23,2.98,0.32,0.30627387831138897,305520000000,9979.0,15.0,6.666666666666667,28,328720,트레일 −15% (고점 갱신 시 상향),True
317400,317400,KOSPI,성장,5470,9.075555555555555,3.52,0.36,7.573834306507574,273416766000,4649.5,15.0,6.666666666666667,60,328200,트레일 −15% (고점 갱신 시 상향),True
034310,034310,KOSPI,성장,12860,8.93156862745098,5.01,0.51,4.9584118376912825,471961895880,10931.0,15.0,6.666666666666667,25,321500,트레일 −15% (고점 갱신 시 상향),True
024720,024720,KOSPI,성장,8740,8.131162790697674,3.48,0.43,3.8101082226932945,302835966970,7429.0,15.0,6.666666666666667,38,332120,트레일 −15% (고점 갱신 시 상향),True
002960,002960,KOSPI,성장,498000,8.08766590389016,7.63,4.37,34.35922608848672,660400000000,423300.0,15.0,6.666666666666667,0,0,트레일 −15% (고점 갱신 시 상향),True
007310,007310,KOSPI,성장,330500,6.970000000000001,2.97,0.5,3.3624494695756275,1272486025000,280925.0,15.0,6.666666666666667,1,330500,트레일 −15% (고점 갱신 시 상향),True
000640,000640,KOSPI,성장,86200,6.35531914893617,2.1,0.47,7.999930045062639,592462376000,73270.0,15.0,6.666666666666667,3,258600,트레일 −15% (고점 갱신 시 상향),True
052460,052460,KOSDAQ,성장,3850,6.33972602739726,3.6,0.73,22.007318348144274,64567077120,3272.5,15.0,6.666666666666667,86,331100,트레일 −15% (고점 갱신 시 상향),True
039830,039830,KOSDAQ,성장,21250,5.783913043478261,3.61,0.92,12.603694281606018,208154292600,18062.5,15.0,6.666666666666667,15,318750,트레일 −15% (고점 갱신 시 상향),True
377450,377450,KOSDAQ,성장,11980,5.747142857142857,2.89,0.7,4.406621590114246,204147400000,10183.0,15.0,6.666666666666667,27,323460,트레일 −15% (고점 갱신 시 상향),True
003680,003680,KOSPI,성장,5880,5.714285714285714,0.0,0.35,0.25165674020635853,43777080750,4998.0,15.0,6.666666666666667,56,329280,트레일 −15% (고점 갱신 시 상향),True
054950,054950,KOSDAQ,성장,23350,5.013076923076923,3.09,1.04,12.11599054745963,267791107800,19847.5,15.0,6.666666666666667,14,326900,트레일 −15% (고점 갱신 시 상향),True
030190,030190,KOSPI,성장,14480,4.8660693641618495,3.71,1.73,16.605724372714665,851271565150,12308.0,15.0,6.666666666666667,23,333040,트레일 −15% (고점 갱신 시 상향),True
005430,005430,KOSPI,성장,84200,4.4558064516129035,1.23,0.62,10.00739723132199,255841484000,71570.0,15.0,6.666666666666667,3,252600,트레일 −15% (고점 갱신 시 상향),True
206640,206640,KOSDAQ,성장,10930,3.5652631578947367,1.46,0.95,10.11402614257903,248654903350,9290.5,15.0,6.666666666666667,30,327900,트레일 −15% (고점 갱신 시 상향),True
126640,126640,KOSDAQ,성장,3750,3.205151515151515,1.69,1.32,8.695652173913043,147410101550,3187.5,15.0,6.666666666666667,88,330000,트레일 −15% (고점 갱신 시 상향),True
002990,002990,KOSPI,성장,9490,3.0095121951219515,1.79,1.64,25.804093567251464,352106754300,8066.5,15.0,6.666666666666667,35,332150,트레일 −15% (고점 갱신 시 상향),True
413630,413630,KOSDAQ,성장,3530,2.946820083682008,2.11,2.39,4.522613065326634,148114799325,3000.5,15.0,6.666666666666667,94,331820,트레일 −15% (고점 갱신 시 상향),True
090080,090080,KOSPI,성장,1005,2.7027027027027026,0.0,0.74,25.265017667844525,54133627374,854.25,15.0,6.666666666666667,331,332655,트레일 −15% (고점 갱신 시 상향),True
251970,251970,KOSDAQ,성장,48000,2.5845033112582785,1.26,1.51,11.695364796025764,602640000000,40800.0,15.0,6.666666666666667,6,288000,트레일 −15% (고점 갱신 시 상향),True
041830,041830,KOSDAQ,성장,47050,1.8630452674897118,1.04,2.43,10.167855644146034,680784541000,39992.5,15.0,6.666666666666667,7,329350,트레일 −15% (고점 갱신 시 상향),True
119850,119850,KOSDAQ,성장,29950,1.8504761904761904,0.66,1.68,18.950868119689694,615189196600,25457.5,15.0,6.666666666666667,11,329450,트레일 −15% (고점 갱신 시 상향),True
009240,009240,KOSPI,성장,39150,1.4705882352941175,0.0,1.36,11.660645322038121,910763013600,33277.5,15.0,6.666666666666667,8,313200,트레일 −15% (고점 갱신 시 상향),True
093320,093320,KOSDAQ,성장,130900,1.3536507936507935,0.56,2.52,8.373999147202351,698816000000,111265.0,15.0,6.666666666666667,2,261800,트레일 −15% (고점 갱신 시 상향),True
241710,241710,KOSDAQ,성장,81500,1.2249315068493152,0.54,2.92,17.98165913028779,923820000000,69275.0,15.0,6.666666666666667,4,326000,트레일 −15% (고점 갱신 시 상향),True
067290,067290,KOSDAQ,성장,1798,0.7547169811320755,0.0,2.65,33.6076817558299,101203008018,1528.3,15.0,6.666666666666667,185,332630,트레일 −15% (고점 갱신 시 상향),True
123330,123330,KOSDAQ,성장,26000,0.4662004662004662,0.0,4.29,46.016012199771254,197224830000,22100.0,15.0,6.666666666666667,12,312000,트레일 −15% (고점 갱신 시 상향),True
