출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총,표준수익,표준봉,표준how,단기수익,단기봉,단기how,창완결126,창완결20
2026-07-03,089030,테크윙,A,B,실행,-11.3,46600.0,-20.2,주60주,-10.9,트레일,2,,1986075372000,-0.10866952789699569,2,트레일,-0.06815450643776821,2,트레일,False,True
2026-07-03,168360,펨트론,A,A,실행,-11.3,18600.0,-12.3,일240,-5.3,손절,1,,424764591860,-0.05301769713261639,1,손절,-0.05301769713261639,1,손절,False,True
2026-07-03,033790,피노,A,A,실행,-11.3,6400.0,-12.4,일240,-12.0,트레일,2,,600750805270,-0.12,2,트레일,-0.07999999999999996,2,트레일,False,True
2026-07-03,200470,에이팩트,A,A,실행,-11.3,6270.0,-18.6,일240,-5.1,손절,1,,345251057950,-0.050631313131313194,1,손절,-0.050631313131313194,1,손절,False,True
2026-07-03,003160,디아이,A,A,실행,-11.3,24700.0,-13.9,일240,-11.8,트레일,3,,727310000000,-0.11821862348178136,3,트레일,-0.07813765182186239,2,트레일,False,True
2026-07-03,007660,이수페타시스,A,C,실행,-11.3,110100.0,-17.2,일240,-8.7,손절,2,,8471423872600,-0.08687254011504697,2,손절,-0.07999999999999996,2,트레일,False,True
2026-07-03,126340,비나텍,A,A,실행,-11.3,84400.0,-21.6,일240,-12.0,트레일,3,,595256320600,-0.12,3,트레일,-0.07999999999999996,2,트레일,False,True
2026-07-02,200470,에이팩트,A,B,실행,-16.1,6300.0,-22.7,일240,-5.8,손절,1,,345251057950,-0.05767791005291023,1,손절,-0.05767791005291023,1,손절,False,True
2026-07-02,357780,솔브레인,A,A,실행,-16.1,303500.0,-17.0,주60주,10.2,목표,7,,2843065873000,0.05107084019769359,8,2단트레일,-0.017858319604612816,3,트레일,False,True
2026-07-02,108490,로보티즈,A,B,실행,-16.1,227000.0,-12.7,일240,-6.6,손절,1,,3811867280000,-0.06564151982378852,1,손절,-0.06564151982378852,1,손절,False,True
2026-07-01,086520,에코프로,A,B,실행,-8.9,93000.0,-21.2,주60주,-6.3,손절,1,,14473737803200,-0.06327956989247308,1,손절,-0.06327956989247308,1,손절,False,True
2026-06-26,092790,넥스틸,A,A,실행,-7.7,12430.0,-13.5,월10,-6.5,손절,4,,382489420000,-0.06452131938857597,4,손절,-0.04003218020917143,4,트레일,False,True
2026-06-26,033100,제룡전기,A,C,실행,-7.7,41400.0,-12.6,주60주,7.2,목표,1,,947682131000,0.1417270531400966,5,2단트레일,0.04790660225442833,1,목표전량,False,True
2026-06-26,066970,엘앤에프,A,C,실행,-7.7,98900.0,-13.0,주60주,7.5,목표,1,,6808658462100,0.06016177957532853,5,2단트레일,0.04988203572632277,1,목표전량,False,True
2026-06-26,093320,케이아이엔엑스,A,B,실행,-7.7,100600.0,-13.3,주60주,7.7,목표,2,,560224000000,0.15453280318091456,17,2단트레일,0.05102717031146442,1,목표전량,False,True
2026-06-26,010950,S-Oil,A,A,실행,-7.7,93200.0,-13.1,월10,7.6,목표,1,,12091391860800,0.27666309012875534,20,2단트레일,0.0504291845493563,1,목표전량,False,True
2026-06-26,456010,아이씨티케이,A,B,실행,-7.7,16580.0,-14.5,일240,8.5,목표,1,,471466583100,0.04252110977080825,4,2단트레일,0.05669481302774426,1,목표전량,False,True
2026-06-26,032500,케이엠더블유,A,B,실행,-7.7,18070.0,-13.3,주60주,7.7,목표,1,,1407093228350,0.038461538461538436,4,2단트레일,0.05128205128205132,1,목표전량,False,True
2026-06-26,041920,메디아나,A,C,실행,-7.7,10690.0,-15.2,주60주,8.9,목표,1,,322865151280,0.05011225444340506,3,2단트레일,0.059557218584346705,1,목표전량,False,True
2026-06-26,078600,대주전자재료,A,B,실행,-7.7,87900.0,-12.7,주60주,7.3,목표,1,,2384910350800,0.04948805460750849,4,2단트레일,0.048540007584376266,1,목표전량,False,True
2026-06-26,120110,코오롱인더,A,B,실행,-7.7,56700.0,-14.4,월10,8.4,목표,1,,2150125097600,0.04940035273368604,6,2단트레일,0.055849500293944754,1,목표전량,False,True
2026-06-26,010690,화신,A,A,실행,-7.7,10050.0,-16.9,월10,10.2,목표,1,,395648245300,0.056228855721393134,3,2단트레일,0.06799336650082921,1,목표전량,False,True
2026-06-26,229640,LS에코에너지,A,A,실행,-7.7,47800.0,-12.3,월10,7.0,목표,1,,2116179138900,0.10575313807531372,5,2단트레일,0.04672245467224556,1,목표전량,False,True
2026-06-26,126340,비나텍,A,A,실행,-7.7,80200.0,-17.1,주60주,10.3,목표,3,,1064385672000,0.14261845386533667,4,2단트레일,0.06899418121363254,2,목표전량,False,True
2026-06-26,090710,휴림로봇,A,A,실행,-7.7,7420.0,-14.4,주60주,8.4,목표,1,,1247133136680,0.05801886792452837,4,2단트레일,0.05615453728661279,1,목표전량,False,True
2026-06-24,323280,태성,A,B,실행,-7.1,46300.0,-13.0,일240,-9.0,손절,1,,1749826254000,-0.09001079913606913,1,손절,-0.09001079913606913,1,손절,False,True
2026-06-24,030530,원익홀딩스,A,B,실행,-7.1,21700.0,-12.1,주60주,-5.7,손절,2,,2097011184150,-0.05656682027649773,2,손절,0.04608294930875578,1,목표전량,False,True
2026-06-24,254490,미래반도체,A,C,실행,-7.1,20400.0,-15.4,일240,-6.0,트레일,2,,378275600000,-0.05960784313725487,2,트레일,0.06045751633986929,1,목표전량,False,True
2026-06-24,357780,솔브레인,A,B,실행,-7.1,337500.0,-12.3,월10,7.0,목표,4,,2975301495000,0.0358074074074074,5,2단트레일,0.04691358024691361,1,목표전량,False,True
2026-06-24,036200,유니셈,A,A,실행,-7.1,9340.0,-13.0,주60주,-6.9,트레일,2,,335466599620,-0.06912205567451823,2,트레일,0.04996431120628109,1,목표전량,False,True
2026-06-24,092870,엑시콘,A,A,실행,-7.1,20200.0,-12.9,일240,-5.3,손절,2,,381083272400,-0.05259251237623774,2,손절,-0.036732673267326765,2,트레일,False,True
2026-06-24,448900,한국피아이엠,A,A,실행,-7.1,59100.0,-15.9,일240,-5.5,손절,1,,620202059700,-0.054646185843203576,1,손절,-0.054646185843203576,1,손절,False,True
2026-06-24,033240,자화전자,A,A,실행,-7.1,28400.0,-12.1,일240,-5.5,손절,2,,856658154300,-0.05518207159624422,2,손절,0.045774647887323994,1,목표전량,False,True
2026-06-24,200710,에이디테크놀로지,A,C,실행,-7.1,29900.0,-13.2,주60주,-6.8,트레일,2,,533095477200,-0.06849498327759196,2,트레일,0.050724637681159424,1,목표전량,False,True
2026-06-24,336370,솔루스첨단소재,A,B,실행,-7.1,9210.0,-12.9,일240,-6.2,손절,2,,820840751360,-0.06211568041983351,2,손절,-0.05003257328990218,2,트레일,False,True
2026-06-24,230240,에치에프알,A,A,실행,-7.1,20050.0,-12.8,일240,-5.6,트레일,2,,423891650000,-0.056359102244389,2,트레일,0.04904405652535315,1,목표전량,False,True
2026-06-24,027360,아주IB투자,A,A,실행,-7.1,5000.0,-17.2,주60주,-7.5,손절,2,,1464647958540,-0.07537450000000012,2,손절,-0.037679999999999936,2,트레일,False,True
2026-06-24,003160,디아이,A,B,실행,-7.1,23850.0,-15.0,주60주,8.8,목표,4,,788155000000,0.090104821802935,6,2단트레일,0.05870020964360578,1,목표전량,False,True
2026-06-24,039440,에스티아이,A,B,실행,-7.1,26200.0,-12.5,주60주,-6.0,트레일,2,,445052248900,-0.05954198473282446,2,트레일,0.04770992366412208,1,목표전량,False,True
2026-06-24,061970,LB세미콘,A,B,실행,-7.1,4415.0,-15.9,주60주,-7.3,트레일,2,,317714042820,-0.07315968289920727,2,트레일,-0.031030577576443896,2,트레일,False,True
2026-06-24,110990,디아이티,A,C,실행,-7.1,18860.0,-16.9,월10,-7.1,트레일,2,,402570000000,-0.07054082714740195,2,트레일,-0.028292682926829182,2,트레일,False,True
2026-06-23,097230,HJ중공업,A,C,실행,-10.0,19600.0,-12.1,주60주,6.9,목표,1,,1855569319200,0.04066326530612252,5,2단트레일,0.04591836734693877,1,목표전량,False,True
2026-06-23,448900,한국피아이엠,A,B,실행,-10.0,59100.0,-21.7,일240,-5.8,손절,2,,620202059700,-0.0575931683587142,2,손절,-0.04263959390862948,2,트레일,False,True
2026-06-23,295310,에이치브이엠,A,C,실행,-10.0,55000.0,-16.4,주60주,-8.5,손절,2,,1320596551800,-0.08464621212121226,2,손절,-0.06996363636363634,2,트레일,False,True
2026-06-23,00680K,미래에셋증권2우B,A,C,실행,-10.0,13010.0,-14.1,주60주,8.2,목표,2,,2130765000000,0.040930053804765554,3,2단트레일,0.054573405073020664,1,목표전량,False,True
2026-06-23,389500,에스비비테크,A,B,실행,-10.0,42450.0,-14.8,일240,-5.8,손절,3,,511754649600,-0.0578327444051826,3,손절,0.05810757754220641,2,목표전량,False,True
2026-06-23,049070,인탑스,A,C,실행,-10.0,16430.0,-18.7,주60주,11.5,목표,1,,322844000000,0.05736457699330488,3,2단트레일,0.07648610265773992,1,목표전량,False,True
2026-06-23,036570,NC,A,C,실행,-10.0,241500.0,-12.8,월10,7.3,목표,4,,6236994369000,0.03674948240165632,14,2단트레일,-0.0552380952380952,3,트레일,False,True
2026-06-23,000370,한화손해보험,A,B,실행,-10.0,5920.0,-12.3,주60주,-5.0,손절,3,,737789942800,-0.050000000000000044,3,손절,0.046734234234234284,2,목표전량,False,True
2026-06-23,011210,현대위아,A,C,실행,-10.0,63400.0,-13.0,주60주,-5.7,손절,3,,2474752553000,-0.05749211356466877,3,손절,0.0499474237644586,2,목표전량,False,True
2026-06-23,437730,삼현,A,B,실행,-10.0,38150.0,-13.6,일240,7.9,목표,1,,1620256673700,0.03931847968545221,2,2단트레일,0.05242463958060295,1,목표전량,False,True
2026-06-23,332570,PS일렉트로닉스,A,C,실행,-10.0,5870.0,-13.0,일240,-6.0,손절,3,,549327980880,-0.05971039182282789,3,손절,-0.03611584327086881,2,트레일,False,True
2026-06-23,417200,LS머트리얼즈,A,A,실행,-10.0,15080.0,-12.3,일240,-5.7,손절,3,,1444384269650,-0.05660947170645447,3,손절,-0.03912466843501328,3,트레일,False,True
2026-06-23,086280,현대글로비스,A,B,실행,-10.0,186900.0,-16.0,주60주,-5.0,손절,3,,18187500000000,-0.050000000000000044,3,손절,-0.034713750668806886,3,트레일,False,True
2026-06-23,336370,솔루스첨단소재,A,C,실행,-10.0,9420.0,-14.0,일240,-8.3,손절,3,,820840751360,-0.08348615534324133,3,손절,-0.05167728237791924,3,트레일,False,True
2026-06-23,100790,미래에셋벤처투자,A,C,실행,-10.0,20300.0,-14.3,일240,-7.7,트레일,3,,2603107066000,-0.07665024630541872,3,트레일,-0.03467980295566497,3,트레일,False,True
2026-06-23,376270,HEM파마,A,B,실행,-10.0,41500.0,-18.6,주60주,11.4,목표,2,,356557756500,0.07144578313253014,3,2단트레일,0.07630522088353398,2,목표전량,False,True
2026-06-23,051910,LG화학,A,C,실행,-10.0,291500.0,-13.8,주60주,-5.3,손절,3,,25907389881000,-0.05325900514579762,3,손절,-0.0358147512864494,3,트레일,False,True
2026-06-23,092870,엑시콘,A,B,실행,-10.0,20250.0,-15.4,일240,-5.7,손절,3,,381083272400,-0.05681810699588474,3,손절,-0.03229629629629627,2,트레일,False,True
2026-06-23,018880,한온시스템,A,B,실행,-10.0,3950.0,-12.5,월10,-5.6,손절,3,,5777858167760,-0.05637341772151905,3,손절,-0.04040506329113924,3,트레일,False,True
2026-06-23,003670,포스코퓨처엠,A,C,실행,-10.0,172900.0,-13.3,주60주,-5.5,손절,3,,21836297010000,-0.05494505494505497,3,손절,0.05128205128205132,1,목표전량,False,True
2026-06-23,005385,현대차우,A,B,실행,-10.0,213000.0,-12.3,일240,-5.0,손절,12,,6395423040000,-0.050000000000000044,12,손절,0.04694835680751175,2,목표전량,False,True
2026-06-22,295310,에이치브이엠,A,B,주의,0.0,60400.0,-18.3,월10,-6.6,손절,1,,1320596551800,-0.06635761589403977,1,손절,-0.06635761589403977,1,손절,False,True
2026-06-22,354320,알멕,A,A,주의,0.0,41850.0,-18.7,일240,-6.4,손절,1,,467849089200,-0.063829101951414,1,손절,-0.063829101951414,1,손절,False,True
2026-06-22,052690,한전기술,A,A,주의,0.0,115300.0,-15.7,주60주,-5.1,손절,1,,5132946000000,-0.05140069384215096,1,손절,-0.05140069384215096,1,손절,False,True
2026-06-22,348340,뉴로메카,A,C,주의,0.0,40600.0,-18.6,주60주,-6.3,손절,1,,658902648300,-0.06286945812807887,1,손절,-0.06286945812807887,1,손절,False,True
2026-06-22,002020,코오롱,A,C,주의,0.0,47950.0,-12.8,주60주,-7.3,트레일,4,,743482368000,-0.07320125130344113,4,트레일,0.049009384775808185,1,목표전량,False,True
2026-06-22,044490,태웅,A,C,주의,0.0,32650.0,-18.0,주60주,-5.9,손절,1,,733270513650,-0.05872894333843803,1,손절,-0.05872894333843803,1,손절,False,True
2026-06-22,347700,스피어,A,A,주의,0.0,22150.0,-18.4,주60주,-6.7,손절,1,,1979217179750,-0.06696990218209187,1,손절,-0.06696990218209187,1,손절,False,True
2026-06-19,397030,에이프릴바이오,A,C,주의,-0.1,37800.0,-18.7,주60주,-8.0,손절,1,,1493802098800,-0.08015873015873021,1,손절,-0.08015873015873021,1,손절,False,True
2026-06-19,00088K,한화3우B,A,C,주의,-0.1,38850.0,-12.8,주60주,-6.6,손절,2,,923651391600,-0.0658944658944659,2,손절,-0.0658944658944659,2,손절,False,True
2026-06-19,011790,SKC,A,C,주의,-0.1,119600.0,-16.0,월10,-10.4,트레일,2,,5275053911400,-0.10381270903010031,2,트레일,-0.06307692307692303,2,트레일,False,True
2026-06-19,124500,아이티센글로벌,A,A,주의,-0.1,31200.0,-14.2,주60주,-5.8,손절,1,,1017518508950,-0.057596955128205174,1,손절,-0.057596955128205174,1,손절,False,True
2026-06-19,298020,효성티앤씨,A,B,주의,-0.1,293500.0,-16.9,주60주,-6.9,손절,2,,1573112407000,-0.06942078364565585,2,손절,-0.06942078364565585,2,손절,False,True
2026-06-19,115180,큐리언트,A,B,주의,-0.1,22800.0,-14.9,주60주,-9.2,손절,2,,1031482890550,-0.09166666666666667,2,손절,-0.07999999999999996,2,트레일,False,True
2026-06-19,023160,태광,A,B,주의,-0.1,29150.0,-14.0,월10,-7.3,손절,2,,814818123000,-0.0728130360205832,2,손절,-0.06579759862778733,2,트레일,False,True
2026-06-19,445090,에이직랜드,A,C,주의,-0.1,27350.0,-13.4,월10,-7.4,손절,2,,326677174200,-0.07431444241316265,2,손절,-0.04804387568555757,2,트레일,False,True
2026-06-19,079900,전진건설로봇,A,C,주의,-0.1,49450.0,-15.5,주60주,-9.7,손절,2,,878471209000,-0.09706774519716888,2,손절,-0.067906976744186,2,트레일,False,True
2026-06-19,011210,현대위아,A,B,주의,-0.1,72900.0,-12.4,월10,-7.9,손절,2,,2474752553000,-0.07866941015089168,2,손절,-0.07866941015089168,2,손절,False,True
2026-06-18,001430,세아베스틸지주,A,B,주의,0.0,43200.0,-12.7,주60주,-5.5,손절,1,,1918623366500,-0.055497685185185164,1,손절,-0.055497685185185164,1,손절,False,True
2026-06-18,112610,씨에스윈드,A,C,주의,0.0,44600.0,-21.5,주60주,-5.1,손절,1,,2003141642500,-0.051065022421524664,1,손절,-0.051065022421524664,1,손절,False,True
2026-06-18,047050,포스코인터내셔널,A,B,주의,0.0,56300.0,-13.8,주60주,-5.2,손절,2,,11223873874400,-0.05168738898756664,2,손절,-0.05168738898756664,2,손절,False,True
2026-06-18,092200,디아이씨,A,C,주의,0.0,6930.0,-12.4,주60주,-5.0,손절,1,,329775065120,-0.050000000000000044,1,손절,-0.050000000000000044,1,손절,False,True
2026-06-18,012750,에스원,A,C,주의,0.0,71200.0,-12.7,주60주,-5.0,손절,6,,2599143775200,-0.050000000000000044,6,손절,-0.03735955056179774,6,트레일,False,True
2026-06-17,092200,디아이씨,A,A,주의,0.0,7620.0,-14.9,일240,-5.2,손절,1,,329775065120,-0.05249343832021003,1,손절,-0.05249343832021003,1,손절,False,True
2026-06-16,304360,에스바이오메딕스,A,B,주의,-0.9,26550.0,-15.6,주60주,-7.9,손절,2,,375269378400,-0.07862523540489641,2,손절,-0.05054613935969865,2,트레일,False,True
2026-06-16,124500,아이티센글로벌,A,B,주의,-0.9,35200.0,-19.5,월10,-7.8,트레일,3,,1017518508950,-0.07750000000000001,3,트레일,-0.03556818181818178,2,트레일,False,True
2026-06-16,092200,디아이씨,A,C,주의,-0.9,7910.0,-20.4,일240,-8.5,손절,2,,329775065120,-0.08511957437842399,2,손절,-0.06953223767383054,2,트레일,False,True
2026-06-16,083650,비에이치아이,A,B,주의,-0.9,68000.0,-15.6,월10,-4.5,트레일,3,,2255844937500,-0.04494117647058826,3,트레일,0.061764705882352944,2,목표전량,False,True
2026-06-11,035420,NAVER,A,C,실행,-11.8,224000.0,-12.8,주60주,7.4,목표,1,,36708463584000,0.05834821428571424,6,2단트레일,0.049107142857142794,1,목표전량,False,True
2026-06-10,035420,NAVER,A,B,실행,-12.2,227000.0,-18.6,주60주,11.5,목표,2,,36708463584000,0.07189427312775332,7,2단트레일,0.07635829662261395,2,목표전량,False,True
2026-06-10,445680,큐리옥스바이오시스템즈,A,C,실행,-12.2,69200.0,-12.4,주60주,-8.2,손절,1,,1555174252000,-0.08157514450867054,1,손절,-0.08157514450867054,1,손절,False,True
2026-06-09,466100,클로봇,A,C,실행,-8.0,36200.0,-16.2,주60주,-7.9,손절,1,,1120206516000,-0.07886740331491715,1,손절,-0.07886740331491715,1,손절,False,True
2026-06-09,042520,한스바이오메드,A,C,실행,-8.0,24100.0,-15.3,주60주,9.0,목표,3,,415005779700,0.04902489626556017,4,2단트레일,0.06016597510373445,2,목표전량,False,True
2026-06-09,048410,현대바이오,A,C,실행,-8.0,8790.0,-13.5,월10,-5.1,손절,1,,1116569468040,-0.051080773606370866,1,손절,-0.051080773606370866,1,손절,False,True
2026-06-09,397030,에이프릴바이오,A,A,실행,-8.0,41450.0,-17.4,일240,10.6,목표,6,,1493802098800,0.05965018094089258,7,2단트레일,0.07036590269400889,1,목표전량,False,True
2026-06-09,445680,큐리옥스바이오시스템즈,A,B,실행,-8.0,74600.0,-16.1,주60주,-7.3,손절,1,,1555174252000,-0.07294347631814135,1,손절,-0.07294347631814135,1,손절,False,True
2026-06-08,036200,유니셈,A,B,실행,-15.0,8980.0,-19.0,주60주,11.7,목표,1,,335466599620,0.20698218262806234,6,2단트레일,0.07832219747587232,1,목표전량,False,True
2026-06-08,102940,코오롱생명과학,A,B,실행,-15.0,44700.0,-13.7,일240,7.9,목표,1,,649948438950,0.06633109619686806,9,2단트레일,0.052945563012676944,1,목표전량,False,True
2026-06-08,083650,비에이치아이,A,A,실행,-15.0,59800.0,-15.2,주60주,8.9,목표,4,,2255844937500,0.13777591973244152,5,2단트레일,-0.026153846153846194,3,트레일,False,True
2026-06-08,466100,클로봇,A,C,실행,-15.0,37500.0,-19.3,주60주,-6.0,손절,1,,1120206516000,-0.06013333333333337,1,손절,-0.06013333333333337,1,손절,False,True
2026-06-08,056080,유진로봇,A,B,실행,-15.0,18170.0,-12.2,일240,7.0,목표,1,,770874723600,0.034810126582278444,2,2단트레일,0.04641350210970452,1,목표전량,False,True
2026-06-08,178920,PI첨단소재,A,C,실행,-15.0,20100.0,-13.0,일240,7.5,목표,1,,734158050000,0.07800995024875623,9,2단트레일,0.04975124378109452,1,목표전량,False,True
2026-06-08,011930,신성이엔지,A,B,실행,-15.0,19260.0,-15.2,주60주,8.9,목표,1,,494035560000,0.044652128764278265,2,2단트레일,0.05953617168570435,1,목표전량,False,True
2026-06-08,272290,이녹스첨단소재,A,C,실행,-15.0,25800.0,-12.5,주60주,7.2,목표,1,,604106522700,0.035852713178294526,3,2단트레일,0.04780361757105944,1,목표전량,False,True
2026-06-08,007660,이수페타시스,A,C,실행,-15.0,105700.0,-20.9,일240,-1.0,트레일,3,,9484471094800,-0.010104068117313125,3,트레일,0.08830022075055188,1,목표전량,False,True
2026-06-08,107640,한중엔시에스,A,C,실행,-15.0,39500.0,-14.2,주60주,8.3,목표,2,,478629148800,0.041455696202531644,3,2단트레일,0.055274261603375674,1,목표전량,False,True
