date,code,name,시장,신호,미달,cum2,gap240,top5,mcap,카드,ex_how,ex_bars,이단,fwd40
2014-09-03,034810,해성산업,KOSDAQ,A,,-0.27670527670527667,-0.06875589018113282,-0.37206703910614525,809784000000.0,-0.050000000000000044,손절,1,-0.050000000000000044,-0.6112099644128114
2011-03-17,034810,해성산업,KOSDAQ,S2,"5년고점,시총",-0.20940170940170943,0.03813509785124736,-0.2992424242424242,254769000000.0,-0.07464864864864862,손절,1,-0.07464864864864862,0.14864864864864868
2011-05-24,034810,해성산업,KOSDAQ,S2,"2일누적,5년고점,시총",-0.10144927536231885,0.010949690306070403,-0.2954545454545454,209781000000.0,0.056451612903225756,목표,1,0.03327956989247305,0.053763440860215006
2014-09-02,034810,해성산업,KOSDAQ,S2,"MA240,5년고점",-0.20169082125603865,0.09668209423142726,-0.2614525139664804,809784000000.0,-0.055748865355521926,손절,1,-0.055748865355521926,-0.649016641452345
2002-06-27,034120,SBS,KOSDAQ,A,,-0.13793103448275867,0.010925365275766596,-0.5867768595041323,1238568057500.0,0.08000000000000007,목표,4,0.07350000000000001,0.08250000000000002
2006-05-03,005990,매일홀딩스,KOSDAQ,S2,"2일누적,시총",-0.10554089709762537,-0.12697492950129408,-0.4185248713550601,253930000000.0,0.05899705014749279,목표,3,0.06294985250737484,0.22123893805309747
2006-05-11,034660,034660,KOSDAQ,S2,"MA240,시총",-0.13743218806509938,0.1106368116729406,-0.6184,219368063750.0,0.07966457023060802,목표,3,0.03983228511530401,-0.2547169811320755
2006-06-01,034660,034660,KOSDAQ,S2,"2일누적,시총",-0.10107015457788349,-0.15197913599461566,-0.6976,206464060000.0,-0.08275132275132269,트레일,3,-0.08275132275132269,0.002645502645502562
2007-12-12,005160,동국산업,KOSDAQ,A,,-0.21208384710234274,0.034685161821358834,-0.55625,358800000000.0,-0.0649139280125196,트레일,3,-0.0649139280125196,-0.15962441314553988
2009-07-13,005160,동국산업,KOSDAQ,A,,-0.12851897184822525,0.05821481983781229,-0.5055555555555555,412500000000.0,0.0737359550561798,목표,3,0.1702949438202247,0.0814606741573034
2011-12-29,005160,동국산업,KOSDAQ,S2,"2일누적,시총",-0.11475409836065575,0.008335364873205853,-0.71875,202500000000.0,-0.05785313786008228,손절,9,-0.05785313786008228,0.19506172839506175
2006-07-18,035080,그래디언트,KOSDAQ,A,,-0.1261160714285714,-0.10763298604845528,-0.45052631578947366,429464357910.0,-0.050000000000000044,손절,1,-0.050000000000000044,-0.1392081736909323
2010-01-29,035080,그래디언트,KOSDAQ,A,,-0.1856796116504854,0.06553038323099725,-0.5291228070175439,407680094030.0,0.11400894187779431,목표,2,0.057004470938897156,-0.06110283159463481
2010-02-08,035080,그래디언트,KOSDAQ,A,,-0.1230982019363761,0.0007366094917393706,-0.5550877192982456,407680094030.0,0.07018927444794931,목표,6,0.035094637223974656,-0.04889589905362768
2010-02-19,035080,그래디언트,KOSDAQ,A,,-0.13207547169811307,-0.06300801065475836,-0.5803508771929824,407680094030.0,0.07608695652173902,목표,10,0.04499999999999982,-0.061872909698996725
2021-11-30,035080,그래디언트,KOSDAQ,A,,-0.1288014311270126,-0.14471373375482977,-0.5690265486725663,395391223810.0,0.07392197125256672,목표,2,0.08809034907597535,-0.09034907597535924
2006-06-09,035080,그래디언트,KOSDAQ,S2,MA240,-0.12571428571428567,0.11960606453284983,-0.35578947368421054,399897255600.0,0.07189542483660127,목표,6,0.03594771241830064,-0.3137254901960784
2006-07-19,035080,그래디언트,KOSDAQ,S2,2일누적,-0.11506524317912215,-0.15119564599017687,-0.4764912280701754,429464357910.0,0.06501340482573714,목표,2,0.03250670241286857,-0.09517426273458451
2007-10-22,035080,그래디언트,KOSDAQ,S2,"2일누적,MA240",-0.10026385224274414,0.09177864268062064,-0.5214035087719299,351901383570.0,0.055718475073313734,목표,1,0.027859237536656867,-0.10997067448680353
2007-12-13,035080,그래디언트,KOSDAQ,S2,"2일누적,MA240",-0.10748299319727894,0.0872515201425359,-0.5396491228070175,371524087050.0,-0.08220973069105686,손절,3,-0.08220973069105686,-0.27286585365853655
2009-02-26,035080,그래디언트,KOSDAQ,S2,"MA240,시총",-0.1605584642233857,0.08236838404200464,-0.6624561403508772,267089209200.0,-0.05962577962577953,트레일,3,-0.05962577962577953,0.18711018711018723
2009-04-28,035080,그래디언트,KOSDAQ,S2,2일누적,-0.10909090909090913,0.05030946618200027,-0.656140350877193,378781060320.0,0.061224489795918435,목표,2,0.13044897959183677,0.2612244897959184
2011-09-06,035080,그래디언트,KOSDAQ,S2,"2일누적,시총",-0.10348162475822043,-0.0335990269965033,-0.5,299951518490.0,0.05771305285868378,목표,2,0.02885652642934189,0.40237324703344113
2015-08-20,035080,그래디언트,KOSDAQ,S2,"MA240,5년고점",-0.14516129032258074,0.09124132990747613,-0.29096989966555187,639625000000.0,0.08490566037735858,목표,2,0.10283018867924532,0.0660377358490567
2021-11-29,035080,그래디언트,KOSDAQ,S2,2일누적,-0.11243611584327096,-0.08331470002822505,-0.5389380530973451,543967392100.0,-0.06138115802943067,손절,1,-0.06138115802943067,-0.18809980806142024
2001-02-22,035610,솔본,KOSDAQ,A,,-0.13877551020408163,-0.33925366771492715,-0.8773590046317319,700890243300.0,-0.05327014218009474,트레일,4,-0.05327014218009474,-0.09004739336492895
2001-05-16,035610,솔본,KOSDAQ,S2,2일누적,-0.10232558139534886,-0.043546312222660366,-0.8878212696394514,688212642000.0,0.05699481865284972,목표,1,0.02849740932642486,-0.2538860103626943
2003-11-24,035610,솔본,KOSDAQ,S2,시총,-0.12153846153846148,-0.010920008949643845,-0.9668113704477341,205014923880.0,0.06917688266199651,목표,2,0.07784588441330997,0.4500875656742558
2003-12-22,035610,솔본,KOSDAQ,S2,"2일누적,시총",-0.1037593984962406,0.01061199112605804,-0.9653582780855509,231818995200.0,-0.054303691275167876,손절,1,-0.054303691275167876,0.18288590604026855
2003-12-23,035610,솔본,KOSDAQ,S2,"2일누적,시총",-0.10399999999999998,-0.05072008249694515,-0.9674507310870947,231818995200.0,0.05803571428571419,목표,3,0.029017857142857095,0.22857142857142865
2004-04-29,035610,솔본,KOSDAQ,S2,"2일누적,시총",-0.1182519280205655,-0.01773728768054983,-0.960127145581691,252465374460.0,-0.054154518950437325,손절,4,-0.054154518950437325,-0.3243440233236151
2005-02-03,035610,솔본,KOSDAQ,S2,"MA240,시총",-0.12079510703363916,0.11220809574661006,-0.9665788756697847,242685510600.0,0.06869565217391305,목표,4,0.03434782608695652,-0.1965217391304348
