code,name,sector
950200,소마젠,"그외 기타 전문, 과학 및 기술 서비스업"
177900,쓰리에이로직스,반도체 제조업
040610,SG&G,자동차 신품 부품 제조업
015710,코콤,통신 및 방송 장비 제조업
050960,수산아이앤티,소프트웨어 개발 및 공급업
305090,마이크로디지탈,의료용 기기 제조업
184230,SGA솔루션즈,소프트웨어 개발 및 공급업
052220,iMBC,영상·오디오물 제공 서비스업
471820,셀로맥스사이언스,기타 식품 제조업
196450,코아시아씨엠,사진장비 및 광학기기 제조업
038010,제일테크노스,"구조용 금속제품, 탱크 및 증기발생기 제조업"
271830,팸텍,특수 목적용 기계 제조업
260930,씨티케이,기타 화학제품 제조업
219420,링크제니시스,소프트웨어 개발 및 공급업
053350,이니텍,소프트웨어 개발 및 공급업
053270,구영테크,자동차 신품 부품 제조업
170790,파이오링크,통신 및 방송 장비 제조업
082210,옵트론텍,사진장비 및 광학기기 제조업
097800,윈팩,반도체 제조업
256630,포인트엔지니어링,기타 금속 가공제품 제조업
373160,데이원컴퍼니,기타 교육기관
122310,제노레이,의료용 기기 제조업
073110,엘엠에스,전자부품 제조업
479960,위너스일렉,기타 전기장비 제조업
378800,샤페론,기초 의약물질 제조업
273060,와이즈버즈,광고업
413640,비아이매트릭스,소프트웨어 개발 및 공급업
408900,스튜디오미르,"영화, 비디오물, 방송프로그램 제작 및 배급업"
232830,아이티센피엔에스,소프트웨어 개발 및 공급업
099410,동방선기,선박 및 보트 건조업
068330,일신바이오,일반 목적용 기계 제조업
318160,셀바이오휴먼텍,기타 섬유제품 제조업
127980,화인써키트,전자부품 제조업
294140,레몬,화학섬유 제조업
096610,알에프세미,반도체 제조업
065500,오리엔트정공,자동차 신품 부품 제조업
063440,SM Life Design,기록매체 복제업
384470,코어라인소프트,소프트웨어 개발 및 공급업
303360,프로티아,의료용 기기 제조업
440290,HB인베스트먼트,기타 금융업
435570,에르코스,도시락 및 식사용 조리식품 제조업
189860,서전기전,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
466410,사이냅소프트,소프트웨어 개발 및 공급업
261520,이지스,소프트웨어 개발 및 공급업
189690,포시에스,소프트웨어 개발 및 공급업
393970,대진첨단소재,플라스틱제품 제조업
053980,오상자이엘,소프트웨어 개발 및 공급업
465480,인스피언,소프트웨어 개발 및 공급업
037330,인지디스플레,전자부품 제조업
238120,얼라인드,사진장비 및 광학기기 제조업
286750,나노실리칸첨단소재,기초 화학물질 제조업
393210,토마토시스템,소프트웨어 개발 및 공급업
038070,서린바이오,기타 전문 도매업
037230,한국팩키지,"골판지, 종이 상자 및 종이용기 제조업"
227950,엔투텍,특수 목적용 기계 제조업
417860,오브젠,소프트웨어 개발 및 공급업
376930,노을,의료용 기기 제조업
451700,엔에이치스팩29호,금융 지원 서비스업
033170,시그네틱스,반도체 제조업
361570,알비더블유,오디오물 출판 및 원판 녹음업
007680,대원,건물 건설업
432430,와이랩,"영화, 비디오물, 방송프로그램 제작 및 배급업"
042940,상지건설,건물 건설업
299900,위지윅스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업"
351330,이삭엔지니어링,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
196300,HLB펩,기초 의약물질 제조업
143540,영우디에스피,특수 목적용 기계 제조업
355390,크라우드웍스,소프트웨어 개발 및 공급업
114450,그린생명과학,기초 의약물질 제조업
065170,비엘팜텍,음·식료품 및 담배 도매업
277070,린드먼아시아,신탁업 및 집합투자업
014190,원익큐브,기타 전문 도매업
226330,신테카바이오,소프트웨어 개발 및 공급업
179530,애드바이오텍,의약품 제조업
089790,제이티,특수 목적용 기계 제조업
317870,엔바이오니아,그외 기타 제품 제조업
234100,폴라리스세원,자동차 신품 부품 제조업
137080,나래나노텍,특수 목적용 기계 제조업
476080,M83,"영화, 비디오물, 방송프로그램 제작 및 배급업"
369370,블리츠웨이엔터테인먼트,창작 및 예술관련 서비스업
094970,제이엠티,전자부품 제조업
038060,루멘스,반도체 제조업
024950,삼천리자전거,생활용품 도매업
458350,에스팀,기타 사업지원 서비스업
104200,NHN벅스,기타 정보 서비스업
053160,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
082660,코스나인,기타 화학제품 제조업
418250,시큐레터,소프트웨어 개발 및 공급업
066670,디티씨,부동산 임대 및 공급업
052790,액토즈소프트,소프트웨어 개발 및 공급업
105760,포스뱅크,일반 목적용 기계 제조업
023440,제이스코홀딩스,1차 철강 제조업
189980,흥국에프엔비,비알코올음료 및 얼음 제조업
420570,제이투케이바이오,기타 화학제품 제조업
079000,와토스코리아,플라스틱제품 제조업
016600,큐캐피탈,기타 금융업
051390,YW,상품 종합 도매업
171010,램테크놀러지,기초 화학물질 제조업
452160,제이엔비,특수 목적용 기계 제조업
060850,영림원소프트랩,소프트웨어 개발 및 공급업
065650,하이퍼코퍼레이션,기계장비 및 관련 물품 도매업
314140,알피바이오,의약품 제조업
105550,엣지파운드리,전자부품 제조업
173940,에프엔씨엔터,창작 및 예술관련 서비스업
190650,코리아에셋투자증권,금융 지원 서비스업
452300,캡스톤파트너스,기타 금융업
066130,하츠,가정용 기기 제조업
037950,엘컴텍,전자부품 제조업
066910,손오공,기타 전문 도매업
150900,파수AI,소프트웨어 개발 및 공급업
056700,신화인터텍,플라스틱제품 제조업
376290,씨유테크,전자부품 제조업
450330,하스,의료용품 및 기타 의약 관련제품 제조업
261200,덴티스,의료용 기기 제조업
007530,와이엠,기타 금속 가공제품 제조업
097870,효성오앤비,"비료, 농약 및 살균, 살충제 제조업"
129890,앱코,컴퓨터 및 주변장치 제조업
419120,산돌,소프트웨어 개발 및 공급업
070300,엑스큐어,소프트웨어 개발 및 공급업
288330,파라택시스코리아,"그외 기타 전문, 과학 및 기술 서비스업"
100660,서암기계공업,일반 목적용 기계 제조업
290120,DH오토리드,자동차 신품 부품 제조업
090410,덕신이피씨,"구조용 금속제품, 탱크 및 증기발생기 제조업"
002290,삼일기업공사,건물 건설업
153460,네이블,소프트웨어 개발 및 공급업
069410,엔텔스,소프트웨어 개발 및 공급업
352700,씨앤투스,화학섬유 제조업
218150,미래생명자원,동물용 사료 및 조제식품 제조업
263020,디케이앤디,플라스틱제품 제조업
059100,아이컴포넌트,전자부품 제조업
0010V0,제이피아이헬스케어,의료용 기기 제조업
250000,보라티알,음·식료품 및 담배 도매업
051490,나라엠앤디,특수 목적용 기계 제조업
237820,플레이디,광고업
035460,기산텔레콤,통신 및 방송 장비 제조업
033540,파라텍,특수 목적용 기계 제조업
307280,원바이오젠,의료용품 및 기타 의약 관련제품 제조업
033830,티비씨,텔레비전 방송업
178780,일월지엠엘,상품 종합 도매업
127710,아시아경제,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
019770,서연탑메탈,특수 목적용 기계 제조업
221840,하이즈항공,"항공기,우주선 및 부품 제조업"
215090,솔디펜스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
087600,픽셀플러스,전자부품 제조업
263810,상신전자,전자부품 제조업
122690,서진오토모티브,자동차 신품 부품 제조업
088340,유라클,소프트웨어 개발 및 공급업
215380,우정바이오,자연과학 및 공학 연구개발업
025880,케이씨피드,동물용 사료 및 조제식품 제조업
263770,유에스티,1차 철강 제조업
256150,한독크린텍,일반 목적용 기계 제조업
140520,대창스틸,1차 철강 제조업
072770,멤레이비티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
052460,아이크래프트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
364950,에이아이코리아,특수 목적용 기계 제조업
049470,비트플래닛,소프트웨어 개발 및 공급업
066900,디에이피,전자부품 제조업
200350,아티스트스튜디오,"영화, 비디오물, 방송프로그램 제작 및 배급업"
260660,알리코제약,의료용품 및 기타 의약 관련제품 제조업
469750,아이비젼웍스,특수 목적용 기계 제조업
047080,한빛소프트,소프트웨어 개발 및 공급업
044960,이글벳,기타 전문 도매업
186230,그린플러스,1차 비철금속 제조업
032960,동일기연,전자부품 제조업
091590,남화토건,건물 건설업
089150,케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
297570,알로이스,통신 및 방송 장비 제조업
086040,바이오톡스텍,자연과학 및 공학 연구개발업
049830,승일,기타 금속 가공제품 제조업
239890,피엔에이치테크,기초 화학물질 제조업
200780,비씨월드제약,의약품 제조업
407400,꿈비,가구 제조업
289220,자이언트스텝,"영화, 비디오물, 방송프로그램 제작 및 배급업"
122350,삼기,자동차 신품 부품 제조업
311390,네오크레마,기타 식품 제조업
101240,씨큐브,기초 화학물질 제조업
383930,디티앤씨알오,자연과학 및 공학 연구개발업
064090,인크레더블버즈,상품 종합 도매업
224110,에이텍모빌리티,통신 및 방송 장비 제조업
208710,포톤,전자부품 제조업
221980,케이디켐,기타 화학제품 제조업
340810,시선AI,소프트웨어 개발 및 공급업
020180,대신정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
026040,제이에스티나,귀금속 및 장신용품 제조업
050860,아세아텍,특수 목적용 기계 제조업
064480,브리지텍,소프트웨어 개발 및 공급업
066360,체리부로,"도축, 육류 가공 및 저장 처리업"
464280,티디에스팜,의약품 제조업
351320,넥사다이내믹스,특수 목적용 기계 제조업
025440,DH오토웨어,영상 및 음향기기 제조업
290090,트윔,소프트웨어 개발 및 공급업
204020,그리티,봉제의복 제조업
199480,뱅크웨어글로벌,소프트웨어 개발 및 공급업
355690,에이텀,전자부품 제조업
263700,케어랩스,광고업
050110,캠시스,전자부품 제조업
429270,시지트로닉스,반도체 제조업
206400,베노티앤알,실내건축 및 건축마무리 공사업
198940,한주라이트메탈,1차 비철금속 제조업
096630,에스코넥,통신 및 방송 장비 제조업
335810,프리시젼바이오,의료용 기기 제조업
014570,고려제약,의약품 제조업
258610,케일럼,"구조용 금속제품, 탱크 및 증기발생기 제조업"
022220,티케이지애강,플라스틱제품 제조업
024120,KB오토시스,자동차 신품 부품 제조업
228340,동양파일,"시멘트, 석회, 플라스터 및 그 제품 제조업"
050120,ES큐브,생활용품 도매업
403490,우듬지팜,"과실, 채소 가공 및 저장 처리업"
123570,이엠넷,광고업
340440,세림B&G,플라스틱제품 제조업
206560,덱스터,"영화, 비디오물, 방송프로그램 제작 및 배급업"
046310,백금T&A,통신 및 방송 장비 제조업
203450,유니온바이오메트릭스,통신 및 방송 장비 제조업
064520,테크엘,반도체 제조업
430690,한싹,소프트웨어 개발 및 공급업
219750,한국비티비,의료용 기기 제조업
434480,모니터랩,소프트웨어 개발 및 공급업
081580,성우전자,통신 및 방송 장비 제조업
365590,하이딥,반도체 제조업
103840,우양,"과실, 채소 가공 및 저장 처리업"
288980,모아데이타,소프트웨어 개발 및 공급업
128540,에코캡,자동차 신품 부품 제조업
083550,케이엠,기타 섬유제품 제조업
306040,에스제이그룹,"가죽, 가방 및 유사제품 제조업"
106240,파인테크닉스,전구 및 조명장치 제조업
052600,한네트,전기 통신업
332290,누보,"비료, 농약 및 살균, 살충제 제조업"
153490,우리이앤엘하루틴,반도체 제조업
475460,미트박스,기타 정보 서비스업
044480,빌리언스,창작 및 예술관련 서비스업
071850,캐스텍코리아,자동차 신품 부품 제조업
148250,알엔투테크놀로지,전자부품 제조업
043340,에쎈테크,일반 목적용 기계 제조업
119500,포메탈,기타 금속 가공제품 제조업
284620,카이노스메드,자연과학 및 공학 연구개발업
057540,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
187270,신화콘텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
220180,핸디소프트,소프트웨어 개발 및 공급업
464500,아이언디바이스,반도체 제조업
068940,셀피글로벌,전자부품 제조업
031310,아이즈비전,전기 통신업
450520,인스웨이브,소프트웨어 개발 및 공급업
160550,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업"
900300,오가닉티코스메틱,기타 금융업
263050,유틸렉스,기초 의약물질 제조업
057030,YBM넷,교육지원 서비스업
045060,오공,기타 화학제품 제조업
376180,피코그램,그외 기타 제품 제조업
459550,알트,통신 및 방송 장비 제조업
336060,웨이버스,소프트웨어 개발 및 공급업
387570,파인메딕스,의료용 기기 제조업
388610,지에프씨생명과학,기타 화학제품 제조업
296640,이노에이엑스,소프트웨어 개발 및 공급업
262840,아이퀘스트,소프트웨어 개발 및 공급업
318410,비비씨,기타 화학제품 제조업
006920,모헨즈,"시멘트, 석회, 플라스터 및 그 제품 제조업"
0010F0,보원케미칼,플라스틱제품 제조업
019570,플루토스,신탁업 및 집합투자업
060540,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
043910,자연과환경,"시멘트, 석회, 플라스터 및 그 제품 제조업"
109820,진매트릭스,자연과학 및 공학 연구개발업
363260,모비데이즈,광고업
277410,인산가,기타 식품 제조업
053950,경남제약,의약품 제조업
097780,에코볼트,자동차 신품 부품 제조업
223310,사토시홀딩스,상품 종합 도매업
073540,에프알텍,통신 및 방송 장비 제조업
356890,싸이버원,소프트웨어 개발 및 공급업
475660,에스켐,기타 화학제품 제조업
900310,컬러레이,기타 금융업
159910,에코글로우,기타 화학제품 제조업
031510,오스템,자동차 신품 부품 제조업
080520,오디텍,반도체 제조업
058110,멕아이씨에스,의료용 기기 제조업
177830,파버나인,전자부품 제조업
900070,글로벌에스엠,기타 금융업
021880,메이슨캐피탈,기타 금융업
133750,메가엠디,일반 교습 학원
054780,키이스트,"영화, 비디오물, 방송프로그램 제작 및 배급업"
406820,뷰티스킨,기타 화학제품 제조업
373170,엠아이큐브솔루션,소프트웨어 개발 및 공급업
086060,진바이오텍,산업용 농·축산물 및 동·식물 도매업
021650,한국큐빅,플라스틱제품 제조업
239610,에이치엘사이언스,기타 식품 제조업
270870,뉴트리,기타 식품 제조업
187220,디티앤씨,기타 과학기술 서비스업
075130,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
290520,신도기연,특수 목적용 기계 제조업
078590,휴림에이텍,자동차 신품 부품 제조업
347770,핌스,전자부품 제조업
254120,자비스,특수 목적용 기계 제조업
195500,마니커에프앤지,"도축, 육류 가공 및 저장 처리업"
075970,동국알앤에스,기타 비금속 광물제품 제조업
363250,진시스템,의료용 기기 제조업
037370,EG,기초 화학물질 제조업
038950,파인디지털,통신 및 방송 장비 제조업
318020,포인트모바일,컴퓨터 및 주변장치 제조업
045300,성우테크론,전자부품 제조업
099390,브레인즈컴퍼니,소프트웨어 개발 및 공급업
258830,세종메디칼,의료용 기기 제조업
238490,힘스,특수 목적용 기계 제조업
464580,닷밀,"영화, 비디오물, 방송프로그램 제작 및 배급업"
035200,프럼파스트,플라스틱제품 제조업
068050,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업"
043200,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
057680,티사이언티픽,소프트웨어 개발 및 공급업
039740,한국정보공학,기타 전문 도매업
195990,에이비프로바이오,특수 목적용 기계 제조업
089140,넥스턴앤롤코리아,특수 목적용 기계 제조업
032860,더라미,"해체, 선별 및 원료 재생업"
130500,GH신소재,기타 섬유제품 제조업
038620,위즈코프,연료 소매업
351870,차이커뮤니케이션,광고업
012620,원일특강,1차 철강 제조업
241840,에이스토리,"영화, 비디오물, 방송프로그램 제작 및 배급업"
007720,소노스퀘어,상품 종합 도매업
246250,에스엘에스바이오,"그외 기타 전문, 과학 및 기술 서비스업"
038870,에코심플렉스,사업시설 유지·관리 서비스업
016670,디모아,기타 전문 도매업
318000,KBG,합성고무 및 플라스틱 물질 제조업
114630,폴라리스우노,화학섬유 제조업
208860,다산디엠씨,소프트웨어 개발 및 공급업
142760,모아라이프플러스,자연과학 및 공학 연구개발업
225220,제놀루션,기초 의약물질 제조업
032790,엠젠솔루션,기계장비 및 관련 물품 도매업
045510,정원엔시스,기계장비 및 관련 물품 도매업
263920,휴엠앤씨,그외 기타 제품 제조업
210120,캔버스엔,"영화, 비디오물, 방송프로그램 제작 및 배급업"
033200,모아텍,전자부품 제조업
359090,씨엔알리서치,"그외 기타 전문, 과학 및 기술 서비스업"
080530,코디,기타 화학제품 제조업
290270,휴네시온,소프트웨어 개발 및 공급업
131220,대한과학,기계장비 및 관련 물품 도매업
065370,위세아이텍,소프트웨어 개발 및 공급업
342870,오아,가전제품 및 정보통신장비 소매업
001000,신라섬유,부동산 임대 및 공급업
115160,휴맥스,기계장비 및 관련 물품 도매업
440320,오픈놀,소프트웨어 개발 및 공급업
073570,리튬포어스,그외 기타 제품 제조업
039290,인포뱅크,기타 정보 서비스업
462310,뉴키즈온,봉제의복 제조업
462980,아이지넷,기타 정보 서비스업
131100,티엔엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업"
140430,카티스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
006050,국영지앤엠,유리 및 유리제품 제조업
027040,서울전자통신,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
317120,라닉스,반도체 제조업
046390,삼화네트웍스,"영화, 비디오물, 방송프로그램 제작 및 배급업"
300120,라온피플,소프트웨어 개발 및 공급업
038880,아이에이,전자부품 제조업
317240,TS트릴리온,기타 화학제품 제조업
017000,신원종합개발,건물 건설업
013720,THE CUBE&,자동차 신품 부품 제조업
462510,라메디텍,의료용 기기 제조업
065950,웰크론,직물직조 및 직물제품 제조업
013810,스페코,특수 목적용 기계 제조업
056730,CNT85,건물 건설업
101000,KS인더스트리,특수 목적용 기계 제조업
398120,에스지헬스케어,의료용 기기 제조업
438700,버넥트,소프트웨어 개발 및 공급업
079170,한창산업,1차 비철금속 제조업
257370,피엔티엠에스,특수 목적용 기계 제조업
276730,한울앤제주,알코올음료 제조업
237750,피앤씨테크,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
068100,케이웨더,일반 목적용 기계 제조업
169330,엠브레인,시장조사 및 여론조사업
353590,오토앤,자동차 부품 및 내장품 판매업
318010,팜스빌,기타 식품 제조업
131090,시큐브,소프트웨어 개발 및 공급업
274400,이노시뮬레이션,소프트웨어 개발 및 공급업
405920,나라셀라,음·식료품 및 담배 도매업
464680,KB제27호스팩,금융 지원 서비스업
043220,티에스넥스젠,특수 목적용 기계 제조업
354200,엔젠바이오,"그외 기타 전문, 과학 및 기술 서비스업"
048470,대동스틸,기타 전문 도매업
008470,부스타,"구조용 금속제품, 탱크 및 증기발생기 제조업"
310870,디와이씨,자동차 신품 부품 제조업
069140,누리플랜,"구조용 금속제품, 탱크 및 증기발생기 제조업"
063760,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
033050,제이엠아이,기타 화학제품 제조업
091340,S&K폴리텍,전자부품 제조업
304840,피플바이오,의료용품 및 기타 의약 관련제품 제조업
053290,NE능률,"서적, 잡지 및 기타 인쇄물 출판업"
367000,플래티어,소프트웨어 개발 및 공급업
121890,에스디시스템,전자부품 제조업
131760,파인텍,특수 목적용 기계 제조업
258790,소프트캠프,소프트웨어 개발 및 공급업
001810,무림SP,"펄프, 종이 및 판지 제조업"
900110,딥커머스,기타 금융업
032080,아즈텍WB,"섬유제품 염색, 정리 및 마무리 가공업"
900340,윙입푸드,기타 금융업
032750,삼진,통신 및 방송 장비 제조업
397810,애드포러스,광고업
096690,에이루트,컴퓨터 및 주변장치 제조업
252500,세화피앤씨,기타 화학제품 제조업
019660,글로본,상품 종합 도매업
200230,텔콘RF제약,의약품 제조업
007770,한일화학,기초 화학물질 제조업
018680,서울제약,의약품 제조업
373110,엑셀세라퓨틱스,기초 의약물질 제조업
333050,이노테나,소프트웨어 개발 및 공급업
016100,리더스코스메틱,"골판지, 종이 상자 및 종이용기 제조업"
138070,신진에스엠,기타 금속 가공제품 제조업
027580,상보,플라스틱제품 제조업
424760,벨로크,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
335870,윙스풋,"섬유, 의복, 신발 및 가죽제품 소매업"
131180,딜리,컴퓨터 및 주변장치 제조업
290560,파라택시스이더리움,소프트웨어 개발 및 공급업
377330,이지트로닉스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
058450,한주에이알티,"영화, 비디오물, 방송프로그램 제작 및 배급업"
051380,피씨디렉트,기계장비 및 관련 물품 도매업
148930,에이치와이티씨,기타 금속 가공제품 제조업
036480,대성미생물,의약품 제조업
093380,풍강,기타 금속 가공제품 제조업
331520,밸로프,소프트웨어 개발 및 공급업
188260,세니젠,그외 기타 제품 제조업
418620,E8,소프트웨어 개발 및 공급업
303530,이노뎁,소프트웨어 개발 및 공급업
239340,이스트에이드,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
091970,나노캠텍,플라스틱제품 제조업
078860,아이오케이이엔엠,"영화, 비디오물, 방송프로그램 제작 및 배급업"
298060,풍전약품,의약품 제조업
267790,배럴,봉제의복 제조업
109960,앱토크롬,기타 전문 도매업
052300,오션인더블유,상품 종합 도매업
043360,디지아이,컴퓨터 및 주변장치 제조업
024940,PN풍년,생활용품 도매업
236810,엔비티,광고업
038530,케이바이오랩스,생활용품 도매업
037400,우리엔터프라이즈,상품 종합 도매업
067730,로지시스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
376980,원티드랩,소프트웨어 개발 및 공급업
208350,지란지교시큐리티,소프트웨어 개발 및 공급업
054090,삼진엘앤디,그외 기타 제품 제조업
146060,율촌,1차 철강 제조업
060380,동양에스텍,1차 철강 제조업
065150,대산F&B,음·식료품 및 담배 도매업
070590,인티큐브,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
044780,에이치케이,특수 목적용 기계 제조업
053060,세동,자동차 신품 부품 제조업
103230,에스앤더블류,일반 목적용 기계 제조업
080470,성창오토텍,자동차 신품 부품 제조업
139670,키네마스터,소프트웨어 개발 및 공급업
130740,티피씨글로벌,자동차 신품 부품 제조업
291230,엔피,기타 사업지원 서비스업
123840,뉴온,기타 식품 제조업
123750,알톤,그외 기타 운송장비 제조업
087260,모바일어플라이언스,소프트웨어 개발 및 공급업
115480,씨유메디칼,의료용 기기 제조업
090150,아이윈,자동차 신품 부품 제조업
432980,엠에프씨,기초 의약물질 제조업
021040,대호특수강,1차 철강 제조업
023770,플레이위드,소프트웨어 개발 및 공급업
188040,바이오포트,기타 식품 제조업
026910,광진실업,1차 철강 제조업
016920,카스,기계장비 및 관련 물품 도매업
301300,바이브컴퍼니,소프트웨어 개발 및 공급업
067010,이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
238200,비피도,기타 식품 제조업
348030,모비릭스,소프트웨어 개발 및 공급업
039310,세중,소프트웨어 개발 및 공급업
352940,인바이오,"비료, 농약 및 살균, 살충제 제조업"
208640,썸에이지,소프트웨어 개발 및 공급업
197140,디지캡,소프트웨어 개발 및 공급업
285800,진영,플라스틱제품 제조업
080720,한국유니온제약,의약품 제조업
431190,케이쓰리아이,소프트웨어 개발 및 공급업
270520,앱튼,"건축기술, 엔지니어링 및 관련 기술 서비스업"
405000,플라즈맵,의료용 기기 제조업
457600,벡트,영상 및 음향기기 제조업
377220,프롬바이오,기타 식품 제조업
115610,이미지스,반도체 제조업
362990,드림인사이트,광고업
017250,인터엠,영상 및 음향기기 제조업
060900,에이전트AI,전기업
054940,엑사이엔씨,실내건축 및 건축마무리 공사업
148780,비큐AI,소프트웨어 개발 및 공급업
455180,케이지에이,특수 목적용 기계 제조업
328380,솔트웨어,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
034940,조아제약,의약품 제조업
353190,휴럼,기타 식품 제조업
109670,씨싸이트,봉제의복 제조업
054220,비츠로시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
224060,더코디,전자부품 제조업
377030,비트맥스,소프트웨어 개발 및 공급업
279600,미디어젠,소프트웨어 개발 및 공급업
415380,스튜디오삼익,기타 생활용품 소매업
900100,파이온엑스,자동차 부품 및 내장품 판매업
079650,서산,"시멘트, 석회, 플라스터 및 그 제품 제조업"
372800,아이티아이즈,소프트웨어 개발 및 공급업
101400,엔시트론,반도체 제조업
018700,졸스,생활용품 도매업
083640,인콘,상품 종합 도매업
225590,패션플랫폼,봉제의복 제조업
020400,대동금속,금속 주조업
115570,스타플렉스,플라스틱제품 제조업
365900,브이씨,운동 및 경기용구 제조업
322780,코퍼스코리아,"영화, 비디오물, 방송프로그램 제작 및 배급업"
065060,지엔코,봉제의복 제조업
032680,소프트센,기타 정보 서비스업
154030,아시아종묘,작물 재배업
222980,한국맥널티,기타 식품 제조업
196700,웹스,합성고무 및 플라스틱 물질 제조업
227610,아우딘퓨쳐스,기타 화학제품 제조업
035620,바른손이앤에이,"영화, 비디오물, 방송프로그램 제작 및 배급업"
368600,아이씨에이치,전자부품 제조업
084440,유비온,소프트웨어 개발 및 공급업
085810,알티캐스트,소프트웨어 개발 및 공급업
900270,헝셩그룹,기타 금융업
214610,롤링스톤,의료용 기기 제조업
032280,삼일,도로 화물 운송업
215480,토박스코리아,"섬유, 의복, 신발 및 가죽제품 소매업"
101680,한국정밀기계,특수 목적용 기계 제조업
031860,디에이치엑스컴퍼니,상품 종합 도매업
050760,에스폴리텍,플라스틱제품 제조업
417180,핑거스토리,기타 정보 서비스업
049120,파인디앤씨,전자부품 제조업
042040,케이피엠테크,기타 전문 도매업
083470,이엠앤아이,기초 화학물질 제조업
275630,에스에스알,소프트웨어 개발 및 공급업
032980,바이온,음·식료품 및 담배 도매업
303030,지니틱스,반도체 제조업
098660,에스티오,봉제의복 제조업
247660,나노씨엠에스,전자부품 제조업
312610,에이에프더블류,1차 비철금속 제조업
054410,케이피티유,"섬유, 의복, 신발 및 가죽제품 소매업"
389680,유디엠텍,소프트웨어 개발 및 공급업
191410,육일씨엔에쓰,전자부품 제조업
289010,아이스크림에듀,"서적, 잡지 및 기타 인쇄물 출판업"
110020,전진바이오팜,기타 화학제품 제조업
076080,웰크론한텍,건물 건설업
226340,본느,기타 화학제품 제조업
018620,우진비앤지,의약품 제조업
060230,제이케이시냅스,기타 화학제품 제조업
193250,링크드,전자부품 제조업
134060,이퓨쳐,"서적, 잡지 및 기타 인쇄물 출판업"
060480,국일신동,1차 비철금속 제조업
113810,디젠스,자동차 신품 부품 제조업
032800,판타지오,창작 및 예술관련 서비스업
065770,CS,통신 및 방송 장비 제조업
023790,동일스틸럭스,1차 철강 제조업
482680,미래에셋비전스팩7호,금융 지원 서비스업
048830,엔피케이,합성고무 및 플라스틱 물질 제조업
241820,피씨엘,의료용품 및 기타 의약 관련제품 제조업
014100,메디앙스,상품 종합 도매업
477380,미래에셋비전스팩4호,금융 지원 서비스업
192390,윈하이텍,"구조용 금속제품, 탱크 및 증기발생기 제조업"
069330,유아이디,전자부품 제조업
009730,이렘,1차 철강 제조업
051780,큐로홀딩스,음·식료품 및 담배 소매업
028080,휴맥스홀딩스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
240600,유진테크놀로지,기타 금속 가공제품 제조업
115530,씨엔플러스,전자부품 제조업
106520,노블엠앤비,사진장비 및 광학기기 제조업
065690,파커스,고무제품 제조업
344860,이노진,기타 화학제품 제조업
0072Z0,KB제33호스팩,금융 지원 서비스업
092600,앤씨앤,반도체 제조업
096870,엘디티,반도체 제조업
199730,바이오인프라,자연과학 및 공학 연구개발업
0130H0,엔에이치스팩33호,금융 지원 서비스업
0101C0,하나36호스팩,금융 지원 서비스업
469880,하나30호스팩,금융 지원 서비스업
067770,세진티에스,전자부품 제조업
477340,에이치엠씨제7호스팩,금융 지원 서비스업
045520,크린앤사이언스,일반 목적용 기계 제조업
030350,드래곤플라이,소프트웨어 개발 및 공급업
0044K0,삼성스팩10호,금융 지원 서비스업
361670,삼영에스앤씨,전자부품 제조업
177350,베셀,플라스틱제품 제조업
227100,프로브잇,부동산 관련 서비스업
