code,fiscal_year,revenue,cogs,op_income,net_income,assets,liabilities,equity,current_assets,current_liab,cash,cfo,noncurrent_liab,issued_capital
127120,2023,21948990482.0,16407822307.0,-4342056425.0,-5595933744.0,38757552045.0,12479999703.0,26277552342.0,14486203411.0,8923972659.0,6568253610.0,-5029568114.0,3556027044.0,9343278000.0
127120,2024,15907717174.0,13094408848.0,-9111567866.0,-10801688734.0,54386406588.0,29356732430.0,25029674158.0,14275051922.0,27143520701.0,4748561140.0,-6780800894.0,2213211729.0,11241921500.0
127120,2025,19316467820.0,15669302533.0,-12486699717.0,-16445157062.0,123036511340.0,54443559130.0,68592952210.0,54991641646.0,48075438006.0,40430705647.0,-9386631119.0,6368121124.0,15975356500.0
490470,2025,120952056617.0,101759916838.0,-53394038561.0,-56220209448.0,309283897877.0,88766478846.0,220517419031.0,184477343805.0,80148462783.0,79394698558.0,-8880636884.0,8618016063.0,33858800000.0
089970,2019,59326130649.0,33149500547.0,16122699346.0,14158281507.0,65533032681.0,6030810791.0,59502221890.0,59896266454.0,5793140404.0,41333483514.0,11804084633.0,237670387.0,2323459500.0
089970,2020,93030435633.0,52314921652.0,29621977771.0,23370146779.0,118422273224.0,28766182194.0,89656091030.0,111514740830.0,27777037213.0,57253702865.0,13011642923.0,989144981.0,2356459500.0
089970,2021,178054009170.0,100688912536.0,54019004804.0,46458261444.0,145632282796.0,31529068696.0,114103214100.0,133754567520.0,28298087133.0,86333323532.0,54058105115.0,3230981563.0,2370059500.0
089970,2022,141385258259.0,81892997004.0,30932088487.0,27878178036.0,156634095072.0,38722432406.0,117911662666.0,145183788731.0,37285419916.0,48143153450.0,-8211542547.0,1437012490.0,2398059500.0
089970,2023,26008551330.0,13347330925.0,-10962872787.0,-6975273692.0,150925607238.0,28751247311.0,122174359927.0,140750658594.0,26999626258.0,68173563347.0,-15589313567.0,1751621053.0,2398059500.0
089970,2024,70277411560.0,46913309570.0,-8599624774.0,-3450671433.0,165703586111.0,41402951688.0,124300634423.0,150464460407.0,39334613923.0,91960823410.0,22168074796.0,2068337765.0,2407559500.0
089970,2025,144411787537.0,90687158144.0,24673087730.0,26131635359.0,248727741913.0,71529848339.0,177197893574.0,223843829448.0,68210696584.0,130518951604.0,18311472375.0,3319151755.0,2441169500.0
397030,2022,200000000.0,,-11474306802.0,-8959274574.0,71064750502.0,1903045715.0,69161704787.0,69359119258.0,1787176532.0,7284498362.0,-6703936212.0,115869183.0,10561025000.0
397030,2023,0.0,,-13387937231.0,-14129556273.0,79701768903.0,21954286774.0,57747482129.0,66727609759.0,21745595622.0,6587174032.0,-10058622567.0,208691152.0,21574190000.0
397030,2024,27514000000.0,,16869084717.0,20005162287.0,99598583008.0,8610820851.0,90987762157.0,96626064721.0,8482191743.0,3347173471.0,21959666671.0,128629108.0,22435596000.0
397030,2025,2172000000.0,,-7263930208.0,-9728011089.0,97119844414.0,803765530.0,96316078884.0,94713897053.0,541518036.0,7073421210.0,-3342358419.0,262247494.0,23208326000.0
189300,2019,117971769760.0,62184008474.0,7138728770.0,7167342555.0,137340954489.0,58985117781.0,78355836708.0,76009846035.0,27676478385.0,24796759201.0,19113612968.0,31308639396.0,3770251000.0
189300,2020,110104515277.0,57843907258.0,3248069243.0,576879355.0,152810967587.0,76127366031.0,76683601556.0,73170715301.0,49615559867.0,12914988919.0,11694897084.0,26511806164.0,3780669000.0
189300,2021,137999647178.0,80682038200.0,2230007517.0,5992080320.0,261474930913.0,99476592869.0,161998338044.0,155257001278.0,67404786837.0,22538502149.0,-9731417374.0,32071806032.0,4591834500.0
189300,2022,239465349593.0,137463595331.0,15342554581.0,16029204390.0,370377135519.0,191672834052.0,178704301467.0,214268216964.0,134703605469.0,24414571347.0,-26082275337.0,56969228583.0,4591834500.0
189300,2023,305042847051.0,182652300292.0,10725550527.0,5532426372.0,453689167828.0,178656859354.0,275032308474.0,283330105830.0,101749213445.0,55948737642.0,29818281841.0,76907645909.0,5366667000.0
189300,2024,257769448883.0,158342316794.0,-19443692778.0,-3011577414.0,440693069678.0,176050780239.0,264642289439.0,225272824430.0,91670412395.0,21486672903.0,3956964481.0,84380367844.0,5366667000.0
189300,2025,319628351040.0,194738646944.0,11953671226.0,7463933868.0,496458172495.0,230186154091.0,266272018404.0,276818591472.0,147623211886.0,32845847951.0,-18239219642.0,82562942205.0,5366667000.0
090710,2019,17620759665.0,15054174558.0,-5172777280.0,-9519403684.0,42734247026.0,14263432025.0,28470815001.0,19062829754.0,13239811986.0,5186523756.0,1730494448.0,1023620039.0,16397289600.0
090710,2020,20729242425.0,17832134479.0,-8908435486.0,40983955742.0,135740118691.0,59898682593.0,75841436098.0,43687950794.0,46495667865.0,28030800739.0,-11040435525.0,13403014728.0,18677012200.0
090710,2021,30670497313.0,23853488409.0,-3744447160.0,-39221439944.0,97329145005.0,25118318188.0,72210826817.0,26214970934.0,11988255764.0,14483623323.0,-4201722928.0,13130062424.0,32594139600.0
090710,2022,55474362631.0,46698257916.0,-7468016309.0,-11939139936.0,114484202819.0,33533181493.0,80951021326.0,49339351956.0,28568220474.0,24403407840.0,-4398773575.0,4964961019.0,32755139600.0
090710,2023,82665225759.0,69565485076.0,-1862126821.0,681571531.0,116854180181.0,24669399372.0,92184780809.0,53883168919.0,23590780685.0,25041045945.0,7640535420.0,1078618687.0,35397147200.0
090710,2024,133097920524.0,118337178018.0,-4938399556.0,-9391668256.0,334935432412.0,122545868366.0,212389564046.0,192287656552.0,119954924061.0,45898978356.0,-30812177542.0,2590944305.0,54811582500.0
090710,2025,168304789069.0,154605657369.0,-17322068508.0,-30079139806.0,276740783001.0,73446845891.0,203293937110.0,111999746276.0,70323956353.0,16002915272.0,-23016768947.0,3122889538.0,59728598500.0
417200,2023,136884683735.0,113303102061.0,13568106930.0,12224407560.0,266198918960.0,63139076400.0,203059842560.0,178593741309.0,62003392573.0,119598396626.0,6851285941.0,1135683827.0,33826329500.0
417200,2024,142075605799.0,124050475348.0,6197093266.0,5690646441.0,253147071884.0,45987464972.0,207159606912.0,112023019332.0,39575497488.0,50258069203.0,-10920191323.0,6411967484.0,33826329500.0
417200,2025,153582399002.0,140488847205.0,-141609582.0,-1007100491.0,274526446057.0,68455959555.0,206070486502.0,121309036488.0,32307117304.0,57427106565.0,5641108239.0,36148842251.0,33826329500.0
388720,2021,34988701763.0,25204912418.0,3195919041.0,3855635710.0,38055319460.0,17162200629.0,20893118831.0,21963044664.0,12278231132.0,4602006818.0,1825427696.0,4883969497.0,3183173000.0
388720,2022,38445045661.0,32407592457.0,-3063639691.0,-2312336585.0,54603599767.0,14715514767.0,39888085000.0,34827301367.0,13396064900.0,3949068467.0,-3241868369.0,1319449867.0,4290423000.0
388720,2023,29454386714.0,26674273929.0,-7008150424.0,-6556244567.0,85811954161.0,50928330318.0,34883623843.0,55131507983.0,14615314705.0,21400424334.0,-1852431100.0,36313015613.0,4468923000.0
388720,2024,35168850105.0,26700668470.0,395024451.0,-9052537864.0,117411457218.0,22383208789.0,95028248429.0,47894341347.0,20989490389.0,21084343268.0,245578492.0,1393718400.0,5726717000.0
388720,2025,36917751388.0,32582701862.0,-12620478623.0,-24670222541.0,108220768704.0,18517025245.0,89703743459.0,39212981890.0,16410321307.0,2811865063.0,-11268085832.0,2106703938.0,5848397500.0
038500,2019,595485609978.0,494931053730.0,48058637871.0,18557380121.0,1346969001800.0,711766435543.0,635202566257.0,219605708500.0,264390829931.0,65339119902.0,66444296854.0,447375605612.0,53678586500.0
038500,2020,543151580297.0,431924448998.0,61678605723.0,13703733291.0,1349298506487.0,706380743211.0,642917763276.0,205336191126.0,306635867484.0,57689287197.0,92788355609.0,399744875727.0,53678586500.0
038500,2021,568987710995.0,463152693360.0,52671399557.0,20335297394.0,1412331190231.0,756248687736.0,656082502495.0,219447748602.0,343942387420.0,33173374378.0,32722226100.0,412306300316.0,53958153000.0
038500,2022,721115587886.0,594612984631.0,71098446532.0,30182787524.0,1452791372545.0,765292464745.0,687498907800.0,283443135474.0,290168489932.0,49803946659.0,80929477366.0,475123974813.0,53958153000.0
038500,2023,823729443914.0,671705670638.0,84701114941.0,33807860692.0,1520485305476.0,814483922837.0,706001382639.0,318200836488.0,405727399602.0,81715586502.0,120166710610.0,408756523235.0,53958153000.0
038500,2024,790786523331.0,621557396165.0,103930124574.0,66099929851.0,1485067226446.0,728853926996.0,756213299450.0,317873666526.0,311290002411.0,100862919451.0,126119025406.0,417563924585.0,53958153000.0
038500,2025,676926715424.0,546559807258.0,76583468141.0,40803560450.0,1446731199428.0,660466231983.0,786264967445.0,312899297338.0,343558672864.0,82294593284.0,93852723445.0,316907559119.0,53958153000.0
232140,2019,49982617126.0,32738259948.0,-11781132521.0,-10703169319.0,196763487430.0,89972725620.0,106790761810.0,119971791705.0,76697100658.0,23026944633.0,-2942499325.0,13275624962.0,6178845600.0
232140,2020,171938082703.0,122777834247.0,24843098268.0,20466679226.0,271765514521.0,57191751449.0,214573763072.0,178912328322.0,42779427840.0,84682152224.0,16650941929.0,14412323609.0,8075765700.0
232140,2021,311270371895.0,229110512898.0,54621634142.0,50930747858.0,459888140560.0,121023618555.0,338864522005.0,294578147904.0,62839470516.0,68742607175.0,50525949459.0,58184148039.0,8204535000.0
232140,2022,285267759686.0,210351583965.0,36409046432.0,34351072916.0,519098036615.0,164468338499.0,354629698116.0,314067119610.0,86167134155.0,24002238437.0,30020435086.0,78301204344.0,8204535000.0
232140,2023,255182306180.0,205806523132.0,8571578913.0,12879225237.0,480273201051.0,114468752526.0,365804448525.0,191972037314.0,76663504753.0,21111628362.0,24081727880.0,37805247773.0,8204535000.0
232140,2024,211241210832.0,152792998218.0,10599506307.0,12926037556.0,576855440421.0,158643144911.0,418212295510.0,260930516127.0,101255439318.0,18823578025.0,-23552771223.0,57387705593.0,8204535000.0
232140,2025,272629978227.0,201000007307.0,16989848287.0,28984367217.0,607188961441.0,130992662031.0,476196299410.0,277312384937.0,74123874809.0,98230426967.0,41192786217.0,56868787222.0,8204535000.0
027360,2023,,,,16601630818.0,354614398981.0,96109647468.0,258504751513.0,,,36522350996.0,43038943936.0,,60422703000.0
027360,2024,,,,8318602631.0,341713923239.0,80584740272.0,261129182967.0,,,14686186243.0,24074934638.0,,60472703000.0
027360,2025,,,,8318264516.0,338305070078.0,71435587125.0,266869482953.0,,,12988660140.0,-1138168995.0,,60572703000.0
036540,2019,588938237876.0,535797800676.0,39075606798.0,20822398732.0,661228514368.0,345386475373.0,315842038995.0,226727250080.0,320110900507.0,62386379334.0,79527285520.0,25275574866.0,71403437000.0
036540,2020,573077540339.0,521802564984.0,34282018123.0,17613963802.0,586544872750.0,231720075983.0,354824796767.0,174865843050.0,65283827391.0,56575264063.0,83342226673.0,166436248592.0,82487451500.0
036540,2021,641108819687.0,558584687198.0,66496309132.0,55099304854.0,649395336516.0,223536653541.0,425858682975.0,249648865535.0,95205691082.0,68856111203.0,101554057612.0,128330962459.0,82487451500.0
036540,2022,699412110637.0,619540399942.0,62881247628.0,45445008142.0,674874341737.0,190956704120.0,483917637617.0,271876331548.0,89214692681.0,42435960416.0,94908137157.0,101742011439.0,82487451500.0
036540,2023,437586077155.0,438250167870.0,-16710120338.0,-14043612067.0,609910066598.0,139749351905.0,470160714693.0,182721303416.0,48736699211.0,78764171268.0,36015764547.0,91012652694.0,82487451500.0
036540,2024,400482861805.0,387396598466.0,-31004226.0,20458863208.0,623485659906.0,125578068973.0,497907590933.0,220511034740.0,91517108583.0,95466242417.0,53080396079.0,34060960390.0,82487451500.0
036540,2025,367389147993.0,372719484474.0,-19626671175.0,-19130997781.0,549454597885.0,76627410257.0,472827187628.0,160514677227.0,43532905649.0,22630474416.0,5456325212.0,33094504608.0,82487451500.0
003380,2019,7350259327184.0,6013539115603.0,306510648996.0,94582868669.0,8615722154016.0,5166235938778.0,3449486215238.0,2527654525910.0,3296304028174.0,565224525556.0,434100886491.0,1869931910604.0,9358419800.0
003380,2020,7723311404491.0,6291357210727.0,354033884928.0,173596938777.0,9363676359930.0,5909022884991.0,3454653474939.0,2678817951776.0,3764295417244.0,722888205176.0,670282130407.0,2144727467747.0,9275667700.0
003380,2021,10808699503695.0,8882541050128.0,744588607216.0,588108633687.0,11578947867846.0,7325386740258.0,4253561127588.0,3721307089364.0,4603189404703.0,1068174210442.0,734673211140.0,2722197335555.0,9275667700.0
003380,2022,13775295981364.0,11525777257320.0,941306774707.0,569034806372.0,13268988298801.0,8209604806659.0,5059383492142.0,4756365991493.0,5220519370734.0,1261107033203.0,1244815935240.0,2989085435925.0,11242047800.0
003380,2023,12062362764029.0,10083995952955.0,567544768592.0,178306415028.0,13385071963493.0,8137558091100.0,5247513872393.0,4319465747358.0,5601961097786.0,1255474731605.0,900670962295.0,2535596993314.0,11242047800.0
003380,2024,12272959000000.0,10082969000000.0,765480000000.0,174817000000.0,16078958000000.0,10137006000000.0,5941952000000.0,4749366000000.0,6010822000000.0,1285932000000.0,878774000000.0,4126184000000.0,11242000000.0
003380,2025,13214884000000.0,10878068000000.0,887427000000.0,513760000000.0,17008288000000.0,10730695000000.0,6277593000000.0,4835031000000.0,6383145000000.0,1459340000000.0,1141068000000.0,4347550000000.0,11242000000.0
295310,2024,45140439641.0,45250572814.0,-6789016613.0,-8388199445.0,119613500109.0,53501818738.0,66111681371.0,66524493759.0,39525734752.0,17170845128.0,-14010320981.0,13976083986.0,5950965500.0
295310,2025,66531544743.0,54513038554.0,5837442731.0,12611331800.0,173276147468.0,83162627343.0,90113520125.0,106162040854.0,37361598822.0,19413333484.0,-8827636205.0,45801028521.0,5950965500.0
195940,2021,769785555465.0,451870635599.0,50322840434.0,24735951932.0,1837502905269.0,686548657153.0,1150954248116.0,455394714738.0,414221839416.0,87436705687.0,26795888949.0,272326817737.0,14452249500.0
195940,2022,846521700634.0,497097433839.0,52525669263.0,38134319447.0,1803108141488.0,638886765094.0,1164221376394.0,408415207967.0,432157268602.0,110637251526.0,58588654555.0,206729496492.0,14452249500.0
195940,2023,828908232826.0,452941142112.0,65929937883.0,47198998992.0,1847990747058.0,644344357799.0,1203646389259.0,432831283783.0,595013296475.0,107745393974.0,83019566461.0,49331061324.0,14452249500.0
195940,2024,897141915178.0,462069030674.0,88224439067.0,61580192966.0,1889575171545.0,638197975184.0,1251377196361.0,385467722761.0,463964828224.0,45361233421.0,105883123731.0,174233146960.0,14452249500.0
195940,2025,1063151055391.0,575513590574.0,110876599063.0,75699812628.0,2096931315991.0,768532748808.0,1328398567183.0,486306674334.0,592580366653.0,91406200858.0,162009691839.0,175952382155.0,14452249500.0
466100,2024,33395079055.0,27525031602.0,-7490868842.0,-6729151697.0,69510934821.0,9543311601.0,59967623220.0,65669617251.0,8026984472.0,9342032435.0,-7518329810.0,1516327129.0,12277574000.0
466100,2025,41406081428.0,31042705985.0,-3180595266.0,-2150246086.0,73041596641.0,12597402013.0,60444194628.0,69565938158.0,11133107713.0,13177362003.0,-2901172959.0,1464294300.0,12496069500.0
491000,2025,51192098328.0,21657690403.0,-22642203092.0,-22873510223.0,201933050640.0,21063982255.0,180869068385.0,174850078924.0,13793877388.0,11401978165.0,-34739913530.0,7270104867.0,12340845500.0
085660,2019,534611811539.0,354494310717.0,5837297229.0,52368083376.0,1162923422163.0,496625076998.0,666298345165.0,509150269176.0,215908460640.0,117357565424.0,24665314018.0,280716616358.0,26240282000.0
085660,2020,664716825657.0,473787272282.0,-2446838471.0,-34178922879.0,1313710050751.0,676834464631.0,636875586120.0,567975575925.0,285677964232.0,121164381328.0,46867052537.0,391156500399.0,26274511000.0
085660,2021,727476086769.0,510836756656.0,7712977339.0,-21843533305.0,1535125058543.0,742012787468.0,793112271075.0,576915742465.0,421538231528.0,122520588340.0,22229780701.0,320474555940.0,28130266000.0
085660,2022,844582867317.0,640028451468.0,-47076070730.0,-69659072395.0,1607008259342.0,955071931840.0,651936327502.0,520266602078.0,477748000923.0,66602751769.0,-20630514157.0,477323930917.0,28134159000.0
085660,2023,953951423132.0,677579504845.0,-9567468724.0,-5559913651.0,1725570383393.0,1069236413865.0,656333969528.0,538221938715.0,646170685315.0,60694404019.0,11511386561.0,423065728550.0,28157221500.0
085660,2024,1045049021124.0,769792709887.0,-59684136456.0,-14550152214.0,2194378669342.0,1475529477270.0,718849192072.0,733844173401.0,1020667092916.0,235407126424.0,-49546238746.0,454862384354.0,28157221500.0
085660,2025,1268253668584.0,904502768226.0,-48774819348.0,-146708498314.0,2547575322447.0,1738326703550.0,809248618897.0,888137334331.0,1323184903340.0,237558379314.0,-72522501543.0,415141800210.0,39651187500.0
065350,2019,453654135633.0,405439657883.0,10347058064.0,5282426887.0,348684313367.0,214879754732.0,133804558635.0,143602350394.0,167089951985.0,21532435935.0,6445856173.0,47789802747.0,12088550500.0
065350,2020,493069483254.0,447712536673.0,14824184421.0,8876267494.0,411482016999.0,249364504270.0,162117512729.0,202712024316.0,212480949398.0,31802658656.0,6371208181.0,36883554872.0,13741974000.0
065350,2021,737488102514.0,645877994595.0,43947732045.0,32688237227.0,517198673742.0,321661519286.0,195537154456.0,273952674104.0,284252238905.0,33488221100.0,16968651949.0,37409280381.0,13741974000.0
065350,2022,793424019846.0,703545055689.0,32055395246.0,23919701899.0,627848217159.0,413358161001.0,214490056158.0,331626901834.0,355595903922.0,32812075292.0,-2906141277.0,57762257079.0,13741974000.0
065350,2023,833704098779.0,736139310027.0,29867445100.0,20060610922.0,692344676799.0,384771077102.0,307573599697.0,383666955711.0,349667116736.0,41281716539.0,36100183130.0,35103960366.0,13741974000.0
065350,2024,909722446409.0,818944172263.0,27176239810.0,7449970454.0,774111976556.0,456799590721.0,317312385835.0,433541107750.0,424500528876.0,32306071115.0,922444591.0,32299061845.0,13741974000.0
065350,2025,945363793218.0,849698802749.0,27689928290.0,24207033883.0,932560259261.0,575697986316.0,356862272945.0,483452565904.0,456580055942.0,70602467437.0,14375832620.0,119117930374.0,13741974000.0
166090,2019,154826023464.0,97559627945.0,40894321133.0,27651938474.0,295094740356.0,149661529149.0,145433211207.0,48521474869.0,65360515335.0,6695505222.0,40329963235.0,83126870267.0,9813837000.0
166090,2020,200685453239.0,127497835133.0,53099390715.0,38049768771.0,352535899381.0,164471662925.0,188064236456.0,94204785153.0,76214256412.0,46183201270.0,70924590092.0,88257406513.0,9813837000.0
166090,2021,271100564703.0,162786890905.0,82270294505.0,66671855849.0,443678513652.0,186703043948.0,256975469704.0,118238952348.0,109592095572.0,46373995758.0,96579842008.0,77110948376.0,9868837000.0
166090,2022,307324400689.0,186355055708.0,93739279403.0,80134902808.0,479626115363.0,182053856699.0,297572258664.0,147840935407.0,103016931164.0,30833756712.0,82582765480.0,79036925535.0,9876337000.0
166090,2023,233576716299.0,167527812937.0,41282810386.0,34193789438.0,672563501080.0,272869288131.0,399694212949.0,140029524760.0,135866224944.0,31604972079.0,44195639577.0,137003063187.0,9876337000.0
166090,2024,251646191336.0,177215558471.0,43411736320.0,31756594796.0,573884327709.0,220102424816.0,353781902893.0,137267888958.0,121039753948.0,36086469654.0,75683902591.0,99062670868.0,9888837000.0
166090,2025,273481969679.0,188390141999.0,50081056398.0,38375641020.0,685606173112.0,221925887100.0,463680286012.0,140732999472.0,118278584477.0,39497059469.0,68543052519.0,103647302623.0,9888837000.0
281740,2019,,,-86631150.0,48820801.0,9604061044.0,718295400.0,8885765644.0,9604061044.0,1000000.0,1326137583.0,59755941.0,717295400.0,484000000.0
281740,2020,46487351933.0,36122777479.0,4654365755.0,1981148564.0,90351868928.0,49487152479.0,40864716449.0,37149110182.0,34678055125.0,8640317803.0,4640984626.0,14809097354.0,6573054800.0
281740,2021,81853769513.0,55081736206.0,20687310492.0,18079993384.0,150238997433.0,91575696110.0,58663301323.0,58518612003.0,51691844896.0,15163828675.0,18722838135.0,39883851214.0,6573054800.0
281740,2022,131506715480.0,86713040305.0,35391255844.0,27159823504.0,213510136796.0,126727506348.0,86782630448.0,86395353501.0,76900458193.0,23531209482.0,16996193209.0,49827048155.0,6573054800.0
281740,2023,117789811143.0,75672117238.0,29526390623.0,24368928333.0,299869696257.0,189134712477.0,110734983780.0,118800278420.0,103482364101.0,35806593309.0,14773140379.0,85652348376.0,6573054800.0
281740,2024,138725778383.0,102450359009.0,22166082728.0,21020540344.0,351334173536.0,219962827446.0,131371346090.0,127529963803.0,113875215680.0,20333832101.0,896169257.0,106087611766.0,6573054800.0
281740,2025,141233860094.0,112364801708.0,13271105491.0,7803024872.0,355838236186.0,219992893743.0,135845342443.0,131850599826.0,126023511960.0,20647038915.0,15478483153.0,93969381783.0,6573054800.0
458870,2024,8099754810.0,4664004195.0,-8681501062.0,-8871453219.0,28083739034.0,6684868195.0,21398870839.0,16442253238.0,3879868600.0,10801030237.0,-11100513095.0,2804999595.0,6275840000.0
458870,2025,48170737719.0,13287153427.0,16327166470.0,16045578543.0,54204850237.0,14583952522.0,39620897715.0,40444348690.0,10804616483.0,11095579715.0,2086101326.0,3779336039.0,6332940000.0
328130,2022,13865732451.0,64516717220.0,-50650984769.0,-39117907070.0,97153074707.0,28243417093.0,68909657614.0,68050191900.0,9446098952.0,14497595479.0,-53018974102.0,18797318141.0,6113814000.0
328130,2023,25080238712.0,,-42216718386.0,-36798251578.0,267920700163.0,32811193379.0,235109506784.0,230417590193.0,12793897901.0,31654786154.0,-36473330744.0,20017295478.0,14351138500.0
328130,2024,54179663335.0,,-67672567880.0,-82420863344.0,435040757949.0,270179666779.0,164861091170.0,111882055343.0,252412814540.0,52369332882.0,-65696290063.0,17766852239.0,14471450000.0
328130,2025,83129295404.0,,-83103910311.0,-47389679756.0,369911697195.0,232478796926.0,137432900269.0,55619662929.0,212212100968.0,14110597196.0,-55175238016.0,20266695958.0,14628373000.0
048410,2019,30085994562.0,15964334185.0,2555334167.0,767215168.0,63235589162.0,16245755313.0,46989833849.0,33268973097.0,13947159496.0,5555133559.0,,2298595817.0,17322846000.0
048410,2020,12511415776.0,5948750797.0,-4539984440.0,-8259902290.0,93740989045.0,41403365809.0,52337623236.0,41859903422.0,8968353640.0,19215105650.0,7501969098.0,32435012169.0,17957938500.0
048410,2021,9241494499.0,5720730332.0,-9770057431.0,-20051086939.0,80528215833.0,18957443929.0,61570771904.0,34850763816.0,16652363239.0,9188836064.0,-538477007.0,2305080690.0,19329861000.0
048410,2022,7851578107.0,5168318333.0,-26354165991.0,-15807267634.0,67326810921.0,9091422389.0,58235388532.0,24012071104.0,8384034661.0,2732424702.0,-16543513766.0,707387728.0,19841354000.0
048410,2023,9481384632.0,4440200164.0,-9785148630.0,-14499357710.0,52791761018.0,7520748749.0,45271012269.0,15162589130.0,6946760083.0,1811880156.0,-6008318920.0,573988666.0,19905004000.0
048410,2024,15050025356.0,3184749097.0,790972784.0,-6929528506.0,67704784931.0,28266362503.0,39438422428.0,6809973145.0,27486792004.0,3656601916.0,2257053807.0,779570499.0,19910804000.0
048410,2025,3517369223.0,3273738833.0,-18160910580.0,-22128347687.0,130738698532.0,20012355416.0,110726343116.0,43989896202.0,19520782689.0,22337858879.0,-17049918860.0,491572727.0,48020480000.0
204270,2019,386150386696.0,264740540582.0,95471193020.0,87692889706.0,443616096080.0,151292537762.0,292323558318.0,197477559091.0,99147790640.0,103292353752.0,163099943535.0,52144747122.0,25924233000.0
204270,2020,347772920401.0,248045019049.0,74903660644.0,59349919640.0,550623582680.0,161890612391.0,388732970289.0,282195994740.0,101042152883.0,198490787074.0,93930933746.0,60848459508.0,28924233000.0
204270,2021,202595050531.0,204189900085.0,-30743056761.0,-33614802616.0,579051176325.0,203830201781.0,375220974544.0,181837424359.0,134846024187.0,102598854003.0,25260597953.0,68984177594.0,28924233000.0
204270,2022,161325172108.0,182216026973.0,-44329077466.0,-58751477421.0,522484963410.0,187678657779.0,334806305631.0,123020046200.0,139627427482.0,62411909119.0,12936129593.0,48051230297.0,28924233000.0
204270,2023,323436932669.0,263900746901.0,28538516087.0,17747739478.0,654439187652.0,299325143766.0,355114043886.0,235326831648.0,278188981508.0,15774074085.0,-16008061847.0,21136162258.0,28924233000.0
204270,2024,273239103365.0,287023234804.0,-46091032142.0,-33401167330.0,639696606074.0,302569686748.0,337126919326.0,200160959755.0,280557411483.0,45739315380.0,38737542968.0,22012275265.0,28924233000.0
204270,2025,185653161156.0,238091319634.0,-77996088398.0,-91580550779.0,548175586463.0,300465487487.0,247710098976.0,129761115495.0,270932350062.0,36367710528.0,-2325592026.0,29533137425.0,28924233000.0
115180,2019,,,-23169936084.0,-22697843924.0,20513536902.0,3135071012.0,17378465890.0,18909326640.0,2494501179.0,3732986121.0,-24000731900.0,640569833.0,4865963500.0
115180,2020,,,-21024930152.0,-20773087713.0,60810745935.0,3852109736.0,56958636199.0,58751811845.0,2696125109.0,4639357565.0,-19848812787.0,1155984627.0,5762492000.0
115180,2021,4885914304.0,4000697466.0,-24242893650.0,-23680819850.0,57621502867.0,3545267802.0,54076235065.0,53882589803.0,2763023829.0,18470777662.0,-24372230234.0,782243973.0,6032428500.0
115180,2022,8468552823.0,6686986128.0,-27474716001.0,-27118103413.0,38411664413.0,3275403934.0,35136260479.0,34232063550.0,2952240920.0,20603221034.0,-25003479127.0,323163014.0,6430583000.0
115180,2023,9031807070.0,7269042826.0,-23213207544.0,-22248991298.0,49760959484.0,2612112693.0,47148846791.0,44387750152.0,2327928085.0,34951750929.0,-21969918538.0,284184608.0,14080839000.0
115180,2024,9179834444.0,7829050846.0,-27477790640.0,-24996940757.0,58070561569.0,5386510821.0,52684050748.0,50626748387.0,5014602377.0,15021457166.0,-23316289762.0,371908444.0,17112717500.0
115180,2025,6982624830.0,6052753624.0,-29764167099.0,-31261963979.0,61994415890.0,22802737581.0,39191678309.0,51588479871.0,3898861131.0,21036458453.0,-28673478096.0,18903876450.0,18837760500.0
388210,2025,160555762764.0,95741266099.0,51781944189.0,-21503509753.0,275447075073.0,93040375826.0,182406699247.0,162493560117.0,78946341641.0,92982433095.0,36194413360.0,14094034185.0,4636344000.0
137400,2019,321405859528.0,290590096632.0,1477775102.0,-3016157727.0,500330962453.0,428645896022.0,71685066431.0,411159985262.0,393698526606.0,4218917638.0,4432887606.0,34947369416.0,9282717500.0
137400,2020,390049983364.0,316424839114.0,55300226026.0,34413866106.0,435428127687.0,310531007761.0,124897119926.0,295121126443.0,277591302855.0,14679090449.0,27033357447.0,32939704906.0,11230726500.0
137400,2021,377728397182.0,294411433254.0,54408331244.0,52703180758.0,576359315158.0,398652931080.0,177706384078.0,437391814296.0,363026068556.0,30854036425.0,41926421558.0,35626862524.0,11370599000.0
137400,2022,417814489256.0,310096396563.0,77765165313.0,59671803839.0,1087892463692.0,854697424462.0,233195039230.0,915394201910.0,809004959612.0,16223567040.0,35207974800.0,45692464850.0,11370599000.0
137400,2023,545413968484.0,431555262533.0,76924220008.0,68474478926.0,1601330032912.0,1136627277397.0,464702755515.0,1269203899683.0,1093594786601.0,24624158527.0,-39929922239.0,43032490796.0,12861503500.0
137400,2024,1035081261981.0,821881020778.0,163228782523.0,142235778910.0,1620271365673.0,995710766322.0,624560599351.0,1210531353152.0,948946125578.0,35310256818.0,39716133106.0,46764640744.0,12861503500.0
137400,2025,744889433349.0,608666119410.0,95648148084.0,69517315337.0,1718145213481.0,1019930494330.0,698214719151.0,1192729169802.0,872296530595.0,48614784915.0,4447459020.0,147633963735.0,12861503500.0
124500,2019,1542384997188.0,1458112224156.0,24118534890.0,5561853817.0,392923341773.0,228238711994.0,164684629779.0,206197962236.0,148366992611.0,40151819472.0,7247669343.0,79871719383.0,8095462500.0
124500,2020,2275082680581.0,2182879654547.0,14562145227.0,3143849171.0,541851968266.0,320825076193.0,221026892073.0,312782977240.0,227038522809.0,91225250435.0,17531423875.0,93786553384.0,9953666500.0
