출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총
2018-10-24,078600,대주전자재료,A,B,실행,-19.3,18550.0,-12.3,주60주,-5.0,손절,2,-15.1,391427952500
2018-10-24,033180,033180,A,C,실행,-19.3,11950.0,-14.3,월10,-5.4,손절,1,-1.3,941970662500
2018-10-12,036460,한국가스공사,B,C,실행,-16.8,57400.0,-4.7,월10,-9.2,손절,9,-11.5,5603399100000
2018-10-12,000720,현대건설,B,A,실행,-16.8,55700.0,-3.5,월10,-5.6,손절,6,2.2,7516514137500
2018-10-11,036460,한국가스공사,B,C,실행,-18.0,58000.0,-7.1,월10,-10.2,손절,10,-13.4,5603399100000
2018-10-11,000720,현대건설,A,B,실행,-18.0,53900.0,-16.4,월10,-5.5,손절,8,2.6,7516514137500
2018-10-11,011760,현대코퍼레이션,A,A,실행,-18.0,26500.0,-21.2,월10,-0.7,트레일,7,10.9,439201671200
2018-10-11,183190,아세아시멘트,A,C,실행,-18.0,115000.0,-15.1,주60주,-5.5,트레일,9,-6.1,560996496000
2018-10-11,003410,003410,A,B,실행,-18.0,5500.0,-12.1,월10,-6.6,트레일,9,8.7,3249894387750
2018-10-11,007630,007630,A,A,실행,-18.0,11650.0,-15.9,주60주,-5.0,손절,1,-44.3,463452237250
2018-10-11,033270,유나이티드제약,A,C,실행,-18.0,26200.0,-14.0,주60주,-5.0,손절,9,-7.4,489461124400
2018-10-08,215600,신라젠,A,C,실행,-13.3,82300.0,-13.6,일240,7.8,목표,3,-5.0,7141584179200
2018-10-04,008770,호텔신라,A,B,실행,-12.5,94800.0,-12.2,일240,-7.1,손절,3,-9.0,4258421128500
2018-10-04,004170,신세계,A,B,실행,-12.5,303500.0,-16.5,주60주,-6.3,손절,4,-4.1,3568878112500
2018-10-02,271980,제일약품,A,B,주의,-11.1,51600.0,-13.0,월10,-6.0,손절,5,-1.6,871998909600
2018-08-28,049950,미래컴퍼니,A,C,주의,-11.4,114600.0,-13.2,월10,-8.6,손절,7,-49.7,1045197366000
2018-08-13,196170,알테오젠,A,C,실행,-13.5,24900.0,-12.2,월10,6.9,목표,3,27.1,367917993000
2018-08-13,166090,하나머티리얼즈,A,B,실행,-13.5,17450.0,-12.1,주60주,6.9,목표,1,-13.5,417849559500
2018-07-26,030790,030790,A,C,주의,-11.9,2470.0,-16.3,주60주,9.7,목표,1,25.7,394326369360
2018-07-24,095700,제넥신,A,A,실행,-12.2,76700.0,-14.5,일240,8.5,목표,6,38.9,1900085720400
2018-07-23,039200,오스코텍,A,B,실행,-12.7,17100.0,-12.3,일240,-6.6,트레일,2,62.0,550465897400
2018-07-23,196170,알테오젠,A,B,실행,-12.7,22800.0,-18.9,일240,-5.0,손절,2,67.5,390675807000
2018-07-20,035760,CJ ENM,A,A,주의,-11.9,223100.0,-14.1,월10,8.2,목표,5,8.6,1685763760800
2018-07-19,035760,CJ ENM,A,B,실행,-12.2,230000.0,-16.3,월10,9.7,목표,16,7.0,1685763760800
2018-07-17,112040,위메이드,A,C,주의,-11.6,40050.0,-19.7,주60주,-4.4,트레일,10,-27.1,798000000000
2018-07-11,051900,LG생활건강,B,C,실행,-12.2,1300000.0,-3.1,월10,-8.5,트레일,23,-4.9,21803003012000
2018-07-10,025980,아난티,A,C,주의,-11.7,7050.0,-13.0,일240,7.4,목표,4,9.1,680793967050
2018-07-03,052690,한전기술,A,C,실행,-12.5,22350.0,-15.7,주60주,9.3,목표,14,-4.7,1012830000000
2018-06-28,123420,위메이드플레이,A,C,주의,-10.9,25300.0,-14.8,주60주,-5.8,손절,5,-4.9,387578601000
2018-06-27,004870,티웨이홀딩스,A,A,주의,-9.9,4625.0,-18.0,월10,-7.4,손절,3,-21.0,464074894560
2018-06-27,168330,내츄럴엔도텍,A,B,주의,-9.9,23050.0,-12.5,월10,7.2,목표,3,-11.5,316615776000
2018-06-19,141080,리가켐바이오,A,C,주의,-9.9,41050.0,-12.0,주60주,6.8,목표,1,-19.1,495606477600
2018-06-19,084110,휴온스글로벌,A,B,주의,-9.9,53600.0,-13.3,일240,7.6,목표,1,1.1,659632556600
2018-06-19,203690,203690,A,B,주의,-9.9,7290.0,-16.2,월10,-6.2,트레일,8,7.3,418355812740
2018-06-19,067290,JW신약,A,C,주의,-9.9,7880.0,-13.1,주60주,-5.0,손절,9,0.1,365390132800
2018-06-19,013030,하이록코리아,A,C,주의,-9.9,25700.0,-13.5,월10,7.8,목표,2,-10.5,409077621600
2018-06-18,018260,삼성에스디에스,A,C,주의,-8.5,195500.0,-14.4,주60주,8.4,목표,29,16.1,16326715800000
2018-06-15,007390,네이처셀,A,C,주의,-7.5,17050.0,-13.0,주60주,-6.4,손절,2,-68.0,1561623770500
2018-06-14,007390,네이처셀,A,B,주의,-6.7,17200.0,-38.6,주60주,-4.3,트레일,3,-67.0,1561623770500
2018-06-05,207940,삼성바이오로직스,B,C,주의,-5.6,421000.0,-6.8,월10,-7.5,손절,8,-10.2,28781775000000
2018-05-25,025980,아난티,A,C,주의,-5.3,7930.0,-22.6,주60주,14.6,목표,1,-9.3,620699699100
2018-05-08,215600,신라젠,A,B,주의,-5.7,65700.0,-20.1,일240,12.6,목표,3,11.4,5835365375300
2018-05-08,039130,하나투어,A,B,주의,-5.7,105000.0,-12.5,월10,-7.7,손절,15,-27.7,1382326015000
2018-05-08,087010,펩트론,A,C,주의,-5.7,51500.0,-21.1,주60주,13.4,목표,12,-1.0,514821969600
2018-05-08,086890,이수앱지스,A,C,주의,-5.7,10100.0,-13.3,월10,7.7,목표,1,-17.8,313950181850
2018-05-08,141080,리가켐바이오,A,B,주의,-5.7,41050.0,-13.7,주60주,7.9,목표,1,-3.9,624803038000
2018-05-04,141080,리가켐바이오,A,A,주의,-5.3,43100.0,-24.3,일240,16.0,목표,14,-11.3,624803038000
2018-05-04,051600,한전KPS,A,B,주의,-5.3,42000.0,-17.6,월10,-5.3,손절,2,-22.1,2281500000000
2018-05-04,087010,펩트론,A,B,주의,-5.3,53300.0,-23.4,주60주,0.9,트레일,27,-7.7,514821969600
2018-05-04,215600,신라젠,B,B,주의,-5.3,75300.0,-12.2,월10,-3.3,손절,1,-1.1,5835365375300
2018-05-02,207940,삼성바이오로직스,B,C,관찰만,-3.6,404000.0,-20.2,월10,-7.5,손절,2,6.2,32288520000000
2018-04-25,108230,톱텍,A,B,주의,-5.7,27750.0,-18.4,주60주,-5.3,손절,3,-11.5,1094981169950
2018-04-13,003560,003560,A,A,주의,-5.5,2215.0,-17.0,일240,-7.0,트레일,19,-6.3,420945141300
2018-04-06,073240,금호타이어,A,B,주의,-6.5,6590.0,-15.3,주60주,-5.9,손절,2,-3.9,729138424170
2018-03-26,085660,차바이오텍,A,C,주의,-6.2,19700.0,-41.8,일240,0.7,트레일,4,1.8,1684067899750
2018-02-07,201490,미투온,A,B,주의,-7.8,8840.0,-15.4,일240,9.1,목표,7,-5.0,322480808000
2018-02-06,064240,홈캐스트,A,A,주의,-5.6,12350.0,-12.7,주60주,-5.3,손절,1,-6.5,452703546650
2018-02-06,115960,115960,A,A,주의,-5.6,30600.0,-12.8,주60주,-10.6,트레일,6,11.8,396736000000
2018-02-05,051910,LG화학,B,C,관찰만,-4.1,390000.0,-6.8,월10,-1.7,만기,40,-1.7,30495892176000
2018-02-02,009150,삼성전기,B,C,관찰만,-2.8,101000.0,-5.2,월10,-7.3,손절,5,2.0,7954878624000
2018-02-01,000070,삼양홀딩스,A,C,관찰만,-1.1,121500.0,-16.5,주60주,-10.8,손절,8,-16.9,1040558926500
2018-01-23,011930,신성이엔지,A,A,관찰만,-0.8,1980.0,-12.4,월10,-7.9,손절,9,-13.6,331282960395
2018-01-23,213420,덕산네오룩스,A,B,관찰만,-0.8,20650.0,-12.1,주60주,-9.1,손절,10,-21.5,590646295200
2018-01-18,108230,톱텍,A,C,관찰만,-1.6,29000.0,-17.0,월10,-7.9,손절,12,8.6,1028236024500
2018-01-11,000660,SK하이닉스,B,C,관찰만,-2.7,72600.0,-5.6,월10,20.8,목표,40,24.0,55692180922500
2018-01-11,023590,다우기술,A,B,관찰만,-2.7,20400.0,-12.3,월10,7.0,목표,2,14.2,863682377250
2017-12-21,102940,코오롱생명과학,A,C,주의,-5.0,126700.0,-15.2,주60주,9.0,목표,2,-26.1,1048019553000
2017-12-19,006800,미래에셋증권,A,C,관찰만,-3.1,9020.0,-13.3,주60주,7.6,목표,12,7.0,6829743182000
2017-12-18,006800,미래에셋증권,A,C,관찰만,-3.0,9000.0,-17.4,주60주,10.6,목표,16,9.2,6829743182000
2017-12-14,082740,한화엔진,A,A,관찰만,-3.5,4045.0,-14.3,월10,-5.6,손절,5,-4.6,346110000000
2017-12-13,194510,194510,A,C,관찰만,-3.0,10700.0,-13.4,주60주,7.7,목표,3,-5.6,302874425000
2017-11-09,080420,모다이노칩,A,C,관찰만,-0.3,10150.0,-14.7,월10,8.6,목표,11,-2.3,488294934750
2017-11-07,005880,대한해운,A,B,관찰만,-0.5,26500.0,-15.6,일240,-5.2,손절,7,-1.3,799968006000
2017-11-06,005880,대한해운,A,B,관찰만,-0.3,26700.0,-18.2,일240,-7.6,트레일,8,-3.0,799968006000
2017-11-01,002790,아모레퍼시픽홀딩스,B,C,관찰만,0.0,144000.0,-6.2,주60주,9.4,목표,5,-2.1,11832748830000
2017-10-23,030520,한컴,A,C,관찰만,0.0,15550.0,-15.0,월10,8.8,목표,17,14.8,401630471400
2017-10-16,141080,리가켐바이오,A,C,관찰만,0.0,30200.0,-13.8,월10,-6.4,손절,3,19.4,337958228650
2017-10-13,086900,메디톡스,A,C,관찰만,-0.0,437600.0,-13.6,주60주,-5.7,손절,9,1.9,2797156557500
2017-09-25,192080,더블유게임즈,A,C,관찰만,-2.9,49700.0,-12.5,월10,7.1,목표,2,11.1,932798035200
2017-09-21,213420,덕산네오룩스,A,B,관찰만,-1.8,19850.0,-15.5,월10,9.2,목표,5,30.0,600250300000
2017-09-06,141080,리가켐바이오,A,A,주의,-5.4,33100.0,-12.4,일240,7.1,목표,6,-2.6,354383297200
2017-08-14,004170,신세계,A,A,관찰만,-4.8,198000.0,-12.2,주60주,-5.1,손절,13,5.3,2343153078000
2017-08-14,181710,NHN,A,A,관찰만,-4.8,61800.0,-16.3,주60주,9.7,목표,18,9.4,1500637417500
2017-08-04,005960,동부건설,A,B,관찰만,-2.3,12450.0,-14.4,월10,8.4,목표,5,-0.8,319722033950
2017-08-01,023530,롯데쇼핑,B,C,관찰만,-1.2,264500.0,-8.0,월10,-9.9,손절,23,-6.8,8282104596000
2017-07-27,001510,SK증권,A,C,관찰만,-0.3,1270.0,-14.8,일240,-5.8,트레일,26,-8.3,518589817020
2017-07-19,006390,006390,A,C,관찰만,0.0,26300.0,-17.3,월10,10.5,목표,1,-7.6,303329646400
2017-07-18,068240,다원시스,A,B,관찰만,0.0,13750.0,-14.1,일240,-6.8,손절,2,-22.2,423985127900
2017-07-13,102940,코오롱생명과학,A,A,관찰만,0.0,137100.0,-21.6,월10,-5.7,손절,6,-5.9,1249708138000
2017-07-12,009540,HD한국조선해양,B,C,관찰만,-0.2,164000.0,-4.4,월10,-4.1,트레일,26,-15.9,10001447689000
2017-07-11,200230,텔콘RF제약,A,C,관찰만,0.0,5900.0,-14.2,일240,8.3,목표,1,-32.5,410744163900
2017-06-16,069620,대웅제약,A,B,관찰만,-0.8,86800.0,-13.2,주60주,-6.0,트레일,20,10.9,1122739117500
2017-05-25,071970,HD현대마린엔진,A,C,관찰만,0.0,14700.0,-29.9,월10,-8.4,손절,1,-21.1,1363993910300
2017-05-15,192820,코스맥스,A,B,관찰만,-0.2,130000.0,-18.0,월10,-5.4,손절,14,-20.8,1427030278000
2017-05-04,063080,컴투스홀딩스,A,B,관찰만,0.0,62500.0,-16.6,일240,-8.8,손절,5,-3.2,493979880800
2017-05-02,005740,크라운해태홀딩스,A,C,관찰만,0.0,30850.0,-13.0,월10,-6.4,트레일,8,-21.6,308790975000
2017-04-18,005740,크라운해태홀딩스,A,B,관찰만,-1.4,33700.0,-16.0,월10,-9.5,손절,4,-23.0,489209968000
2017-02-08,009450,경동나비엔,A,B,관찰만,-1.1,44550.0,-12.3,주60주,-9.5,손절,8,-25.8,612133455500
2017-02-06,065160,065160,A,C,관찰만,-0.5,6250.0,-13.4,월10,7.8,목표,3,-6.1,390765936120
2017-01-26,002620,제일파마홀딩스,A,C,관찰만,-0.2,74200.0,-17.2,주60주,-8.2,손절,1,-12.0,1198395000000
2016-12-29,002780,진흥기업,A,A,관찰만,-2.0,2090.0,-12.7,주60주,-6.0,손절,1,1.0,318854975010
2016-11-21,073240,금호타이어,A,B,관찰만,-5.0,8880.0,-12.5,일240,-6.0,손절,5,-1.1,1619429869500
2016-11-18,073240,금호타이어,A,C,관찰만,-4.6,9320.0,-12.1,월10,-8.2,손절,2,-1.3,1619429869500
2016-11-10,010060,OCI홀딩스,A,C,관찰만,-3.2,83700.0,-17.5,주60주,-5.2,손절,10,-4.1,2158368075500
2016-11-10,020150,롯데에너지머티리얼즈,A,C,관찰만,-3.2,12900.0,-16.0,주60주,-7.6,손절,8,0.8,631120000000
2016-11-09,020150,롯데에너지머티리얼즈,A,A,주의,-5.3,14050.0,-14.3,주60주,-7.0,손절,1,-7.5,631120000000
2016-11-02,012450,한화에어로스페이스,A,A,관찰만,-4.3,48500.0,-24.0,월10,15.8,목표,9,-11.3,3389694000000
2016-10-31,001060,JW중외제약,A,B,관찰만,-2.9,49200.0,-13.7,주60주,-6.9,손절,2,1.6,922139659200
2016-10-31,096760,JW홀딩스,A,C,관찰만,-2.9,9970.0,-21.5,주60주,-6.5,손절,2,-15.0,592634805820
2016-10-28,096760,JW홀딩스,A,C,관찰만,-2.4,10200.0,-25.3,주60주,-6.9,손절,3,-16.1,980789799000
2016-10-25,141080,리가켐바이오,A,C,관찰만,-1.5,30000.0,-12.3,주60주,7.0,목표,2,17.0,397744840350
2016-10-14,018880,한온시스템,B,C,관찰만,-2.2,11450.0,-4.6,월10,-8.4,손절,12,-14.4,6619120000000
2016-10-13,141000,비아트론,A,C,관찰만,-2.6,21300.0,-16.6,주60주,-5.9,손절,3,11.0,338606144500
2016-09-13,020560,아시아나항공,A,C,관찰만,-3.3,4485.0,-13.8,월10,8.0,목표,8,2.6,1047694330050
2016-09-13,067080,대화제약,A,C,관찰만,-3.3,40950.0,-12.4,월10,-8.8,손절,10,-29.1,729910208700
2016-09-13,034220,LG디스플레이,B,C,관찰만,-3.3,27900.0,-4.9,월10,-3.4,만기,40,-3.4,10752361785000
2016-09-12,006910,보성파워텍,A,A,관찰만,-3.6,6500.0,-30.5,일240,-5.8,트레일,4,-31.3,518158324700
2016-09-12,020560,아시아나항공,A,B,관찰만,-3.6,4600.0,-14.5,월10,-1.7,만기,40,-1.7,1047694330050
2016-09-09,006910,보성파워텍,A,B,관찰만,-1.4,6550.0,-50.8,일240,-5.0,손절,1,-31.4,518158324700
2016-08-03,161390,한국타이어앤테크놀로지,B,C,관찰만,-2.8,53000.0,-6.4,월10,7.4,목표,23,12.3,6714028739800
2016-07-21,900100,파이온엑스,A,C,관찰만,-3.6,6220.0,-13.2,주60주,-8.2,트레일,7,-13.5,306814916040
2016-07-20,900100,파이온엑스,A,C,관찰만,-3.5,6280.0,-20.5,주60주,-5.5,손절,5,-14.2,306814916040
2016-07-19,018880,한온시스템,B,C,관찰만,-3.4,10350.0,-5.0,월10,15.9,만기,40,15.9,5604900000000
2016-06-24,141000,비아트론,A,B,주의,-8.6,20350.0,-15.6,일240,-5.5,손절,1,31.2,323005735800
2016-06-10,005490,POSCO홀딩스,B,C,관찰만,-4.3,216500.0,-3.6,주60주,-9.8,손절,10,2.3,18134861680000
2016-06-02,034020,두산에너빌리티,A,A,주의,-6.1,21300.0,-12.2,일240,6.9,목표,4,23.0,2574337708000
2016-05-09,042670,042670,A,C,주의,-8.3,6400.0,-14.8,월10,-8.4,트레일,11,13.7,1624375108620
2016-04-12,051900,LG생활건강,B,C,주의,-8.8,979000.0,-3.9,월10,6.0,목표,8,7.9,14759196165000
2016-02-18,051500,CJ프레시웨이,A,C,실행,-12.2,60000.0,-15.1,주60주,-5.6,손절,3,-8.5,939042452600
2016-02-15,161890,한국콜마,A,B,실행,-14.3,83000.0,-13.9,주60주,-9.7,손절,2,-3.0,2141665326500
2016-02-12,000230,일동홀딩스,A,C,실행,-15.6,23300.0,-16.5,주60주,9.9,목표,17,18.9,715693255750
2016-02-12,192820,코스맥스,A,C,실행,-15.6,157500.0,-13.0,주60주,-8.9,손절,2,-14.6,1682908183000
2016-02-12,001780,알루코,A,B,실행,-15.6,6300.0,-12.0,주60주,6.8,목표,6,4.8,474606456720
2016-02-12,053030,바이넥스,A,A,실행,-15.6,17800.0,-12.1,일240,6.9,목표,2,11.2,576356810400
2016-02-12,102940,코오롱생명과학,A,C,실행,-15.6,165100.0,-18.6,일240,11.4,목표,2,7.8,1461959465000
2016-02-12,039030,이오테크닉스,A,C,실행,-15.6,106000.0,-19.7,월10,12.3,목표,8,10.4,1532601187400
2016-02-12,007570,일양약품,A,B,실행,-15.6,49000.0,-16.2,일240,9.7,목표,26,3.5,1167518819200
2016-02-12,005250,녹십자홀딩스,A,C,실행,-15.6,39600.0,-15.4,월10,9.1,목표,6,-7.3,2257354080000
2016-02-12,096760,JW홀딩스,A,B,실행,-15.6,7540.0,-13.6,일240,7.9,목표,2,18.0,522602865650
2016-02-12,095700,제넥신,A,C,실행,-15.6,79500.0,-19.0,주60주,11.8,목표,2,55.4,850538402900
2016-02-12,002020,코오롱,A,C,실행,-15.6,57400.0,-16.3,주60주,9.8,목표,2,9.8,890115453000
2016-02-12,000990,DB하이텍,A,A,실행,-15.6,12750.0,-12.1,일240,6.9,목표,7,38.4,610057690000
2016-02-12,001060,JW중외제약,A,C,실행,-15.6,33150.0,-15.0,일240,8.8,목표,12,12.4,775946786400
2016-02-12,069620,대웅제약,A,C,실행,-15.6,71700.0,-14.3,주60주,8.4,목표,5,43.7,984858875000
2016-02-12,008930,한미사이언스,B,C,실행,-15.6,133000.0,-15.8,월10,9.4,만기,40,9.4,9122433358500
2016-02-12,068760,셀트리온제약,A,C,실행,-15.6,14400.0,-15.5,주60주,9.2,목표,31,80.2,352503106800
2016-02-12,084990,헬릭스미스,A,A,실행,-15.6,147000.0,-19.1,일240,-3.7,트레일,11,2.7,2735930897900
2016-02-12,085370,085370,A,A,실행,-15.6,46550.0,-14.4,일240,8.4,목표,6,-4.2,583717975500
2016-02-12,001630,종근당홀딩스,A,A,실행,-15.6,96800.0,-15.1,월10,8.9,목표,2,0.1,514943090000
2016-02-12,086900,메디톡스,A,C,실행,-15.6,410000.0,-19.6,주60주,12.2,목표,9,13.0,2903499415500
2016-02-12,083790,CG인바이츠,A,A,실행,-15.6,14550.0,-13.4,월10,7.7,목표,13,-1.0,447333137800
2016-02-12,102460,이연제약,A,B,실행,-15.6,31700.0,-16.1,주60주,9.6,목표,1,-2.2,510195000000
2016-02-12,006280,녹십자,A,C,실행,-15.6,176500.0,-15.6,주60주,9.2,목표,6,1.1,2500919132000
2016-02-12,014820,동원시스템즈,A,B,실행,-15.6,69400.0,-13.9,주60주,8.1,목표,5,12.1,1921548409200
2016-02-12,000070,삼양홀딩스,A,A,실행,-15.6,147500.0,-17.1,주60주,10.3,목표,7,9.2,1498747425000
2016-02-12,009420,한올바이오파마,A,B,실행,-15.6,10550.0,-17.9,일240,10.9,목표,4,56.9,693142468200
2016-02-12,036420,콘텐트리중앙,A,B,실행,-15.6,4365.0,-12.2,주60주,6.9,목표,2,0.0,631942160280
2016-02-12,067290,JW신약,A,A,실행,-15.6,7380.0,-16.8,주60주,10.1,목표,2,36.2,344376529560
2016-02-11,036420,콘텐트리중앙,A,B,실행,-14.3,4600.0,-12.2,일240,-5.2,손절,1,-5.0,631942160280
2016-02-05,027410,BGF,B,A,실행,-11.8,185500.0,-15.3,월10,-7.5,손절,2,3.2,5326402260000
2016-02-03,001040,CJ,B,C,실행,-13.0,281500.0,-3.4,월10,-9.7,손절,3,-30.4,8565321912000
2016-01-12,036490,036490,A,B,실행,-13.0,98700.0,-16.3,주60주,9.7,목표,9,18.4,1227749137200
2015-12-29,047810,한국항공우주,B,C,주의,-9.5,79700.0,-5.1,월10,-9.1,손절,4,-10.8,8178161477300
2015-12-16,053800,안랩,A,B,주의,-9.4,47050.0,-13.5,월10,7.8,목표,3,26.0,457633173500
2015-12-15,010950,S-Oil,B,C,주의,-11.1,71600.0,-4.5,월10,8.4,목표,3,6.8,8353643166400
2015-12-11,053030,바이넥스,A,C,주의,-10.3,14700.0,-13.3,주60주,-5.6,손절,1,23.1,587032512000
2015-12-09,068270,셀트리온,B,C,주의,-10.4,80500.0,-4.1,월10,16.4,목표,18,40.6,9668106065700
2015-12-08,047810,한국항공우주,B,C,주의,-10.3,79500.0,-5.0,월10,-8.4,트레일,18,-11.2,8178161477300
2015-12-02,900050,900050,A,C,주의,-7.6,4200.0,-14.2,주60주,8.3,목표,2,-27.7,471679111255
2015-11-16,027410,BGF,A,C,주의,-10.6,143500.0,-13.6,월10,7.8,목표,6,35.9,4211573880000
2015-11-16,002390,한독,A,C,주의,-10.6,25450.0,-13.1,주60주,7.6,목표,8,17.9,314222296000
2015-11-10,041140,041140,A,B,주의,-8.1,13850.0,-12.1,월10,-6.3,트레일,7,-19.5,495226508000
2015-11-10,052400,코나아이,A,C,주의,-8.1,34050.0,-12.8,주60주,7.3,목표,14,-6.5,570241674700
2015-11-10,000990,DB하이텍,A,B,주의,-8.1,9930.0,-12.5,주60주,7.2,목표,1,46.5,539069158800
2015-11-09,007210,벽산,A,A,주의,-6.8,8300.0,-13.1,월10,7.5,목표,6,-1.6,647206400000
2015-11-09,000990,DB하이텍,A,C,주의,-6.8,10200.0,-15.0,일240,8.8,목표,3,44.1,539069158800
2015-11-02,004000,롯데정밀화학,A,B,주의,-6.4,36100.0,-13.6,주60주,-6.1,손절,7,-1.9,968790000000
2015-11-02,002790,아모레퍼시픽홀딩스,B,A,주의,-6.4,161000.0,-3.6,월10,-4.0,손절,6,-6.5,12846347780000
2015-10-30,002350,넥센타이어,A,C,주의,-6.6,13200.0,-12.6,주60주,-6.0,트레일,23,-6.1,1272689576400
2015-10-27,012630,HDC,A,C,주의,-5.9,48550.0,-14.7,주60주,-10.7,트레일,8,-17.0,4108437810000
2015-10-22,052790,액토즈소프트,A,A,주의,-6.9,36100.0,-12.6,일240,7.2,목표,10,-15.8,447560201000
2015-10-13,090430,아모레퍼시픽,B,C,주의,-7.1,358500.0,-6.2,월10,19.4,목표,36,12.4,22506518650000
2015-10-13,002790,아모레퍼시픽홀딩스,B,C,주의,-7.1,159500.0,-3.9,월10,-7.2,손절,25,-5.6,13005929740000
2015-09-30,047810,한국항공우주,B,B,실행,-9.7,67900.0,-15.9,월10,17.3,트레일,39,25.8,6618559765300
2015-09-11,078520,에이블씨엔씨,A,B,실행,-10.7,25550.0,-14.8,일240,8.7,목표,4,-17.0,410306710600
2015-09-07,002790,아모레퍼시픽홀딩스,B,C,실행,-13.4,156000.0,-5.2,월10,-8.4,손절,1,5.8,13724048560000
2015-09-07,085370,085370,A,B,실행,-13.4,36150.0,-15.0,일240,8.9,목표,2,24.2,465258136300
2015-09-07,092040,아미코젠,A,A,실행,-13.4,69600.0,-15.1,월10,-6.1,손절,1,-2.6,752508260000
2015-09-04,078160,메디포스트,A,A,실행,-13.2,75200.0,-14.5,주60주,8.5,목표,5,28.6,661963754400
2015-09-04,090430,아모레퍼시픽,B,B,실행,-13.2,332000.0,-8.3,월10,-3.5,손절,2,20.5,22126538465000
2015-08-24,097520,엠씨넥스,A,A,실행,-15.8,18950.0,-15.4,월10,9.1,목표,1,60.4,310438521000
2015-08-24,035510,신세계 I&C,A,B,실행,-15.8,130000.0,-14.5,월10,8.5,목표,4,-5.4,304440000000
2015-08-21,031390,031390,A,C,실행,-13.7,36550.0,-15.3,주60주,9.0,목표,2,39.0,542691569600
2015-08-21,029460,케이씨,A,A,실행,-13.7,9400.0,-13.8,월10,8.0,목표,2,13.3,404059946400
2015-08-21,035600,KG이니시스,A,C,실행,-13.7,18250.0,-12.3,주60주,7.0,목표,3,-7.1,592735806300
2015-08-21,066270,066270,A,A,실행,-13.7,7470.0,-13.1,월10,-5.2,손절,1,6.2,421247041000
2015-08-21,017800,현대엘리베이터,A,B,실행,-13.7,58200.0,-13.3,주60주,7.6,목표,1,-17.3,1564711286100
2015-08-20,090430,아모레퍼시픽,B,C,주의,-11.9,340000.0,-6.1,월10,-2.0,트레일,11,8.1,24026439390000
2015-08-20,035600,KG이니시스,A,C,주의,-11.9,19900.0,-14.6,일240,-5.7,손절,1,-13.1,592735806300
2015-08-20,031390,031390,A,B,주의,-11.9,39500.0,-12.2,일240,-5.0,손절,1,28.4,542691569600
2015-08-20,016100,리더스코스메틱,A,C,주의,-11.9,51500.0,-13.9,주60주,8.1,목표,4,-36.3,1327524258000
2015-08-20,065150,대산F&B,A,C,주의,-11.9,3500.0,-13.3,월10,-5.0,손절,1,26.4,304243652355
2015-08-19,000970,한국주철관,A,A,주의,-10.8,11300.0,-13.7,일240,-5.1,손절,2,13.3,336307375000
2015-08-19,069080,웹젠,A,A,주의,-10.8,29350.0,-12.4,월10,-7.1,손절,2,9.5,1140541553200
2015-08-19,054780,키이스트,A,C,주의,-10.8,3420.0,-17.0,주60주,-7.9,손절,2,21.6,335141226630
2015-08-19,007160,사조산업,A,A,주의,-10.8,66000.0,-30.6,일240,-5.3,트레일,3,13.6,502500000000
2015-08-19,019210,와이지-원,A,C,주의,-10.8,11450.0,-13.9,월10,8.1,목표,6,0.0,306168682500
2015-08-19,000320,노루홀딩스,A,A,주의,-10.8,27350.0,-16.4,월10,-6.2,손절,2,3.7,431594579700
2015-08-19,046440,KG파이낸셜,A,A,주의,-10.8,16050.0,-17.9,일240,-7.7,손절,2,-4.0,401975775750
2015-08-19,067000,조이시티,A,B,주의,-10.8,23550.0,-12.1,주60주,-6.4,손절,2,19.5,316409716700
2015-08-19,092040,아미코젠,A,C,주의,-10.8,67800.0,-14.2,월10,8.3,목표,2,7.4,806258850000
2015-08-19,013990,아가방컴퍼니,A,B,주의,-10.8,9240.0,-15.2,일240,-6.6,손절,2,27.2,368550000000
2015-08-19,003470,유안타증권,A,B,주의,-10.8,4285.0,-12.0,주60주,-6.3,손절,2,5.4,1089692795100
2015-08-19,052260,현대바이오랜드,A,C,주의,-10.8,24550.0,-14.2,주60주,-6.9,손절,2,-3.9,493500000000
2015-08-18,054780,키이스트,A,A,주의,-10.0,3690.0,-13.9,주60주,-5.6,손절,1,12.3,335141226630
2015-08-12,020560,아시아나항공,A,C,주의,-9.1,5810.0,-13.0,주60주,-7.0,손절,3,-11.9,1160853121750
2015-08-12,078520,에이블씨엔씨,A,C,주의,-9.1,24650.0,-15.3,월10,9.0,목표,1,11.2,305279395600
2015-08-11,071320,지역난방공사,A,C,주의,-8.6,60500.0,-16.3,일240,-6.6,손절,8,6.3,852195558400
2015-07-30,083790,CG인바이츠,A,C,주의,-7.1,14050.0,-14.3,주60주,-4.8,트레일,9,-4.6,441008704500
2015-07-29,002250,002250,A,B,주의,-6.2,19000.0,-12.8,일240,7.4,목표,6,7.9,373524543000
2015-07-28,002250,002250,A,A,주의,-6.2,19700.0,-14.0,월10,-6.3,손절,2,2.0,373524543000
2015-07-28,041960,코미팜,A,B,주의,-6.2,14350.0,-39.7,일240,11.3,트레일,2,56.4,1398514519100
2015-07-27,000210,DL,A,A,주의,-6.2,71200.0,-13.9,월10,-5.6,손절,9,0.4,2853600000000
