출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총,창완결_126,잔여봉,고점6M,P0_카드,P0_how,P0_bars,P0_H40,P0_H63,P0_H126,P2_T10_H40,P2_T12_H40,P2_T15_H40,P2_T20_H40,P2_T25_H40,P2_T10_H63,P2_T12_H63,P2_T15_H63,P2_T20_H63,P2_T25_H63,P2_T10_H126,P2_T12_H126,P2_T15_H126,P2_T20_H126,P2_T25_H126,P1_T10_H40_be,P1_T10_H40_tr,P1_T12_H40_be,P1_T12_H40_tr,P1_T15_H40_be,P1_T15_H40_tr,P1_T20_H40_be,P1_T20_H40_tr,P1_T25_H40_be,P1_T25_H40_tr,P1_T10_H63_be,P1_T10_H63_tr,P1_T12_H63_be,P1_T12_H63_tr,P1_T15_H63_be,P1_T15_H63_tr,P1_T20_H63_be,P1_T20_H63_tr,P1_T25_H63_be,P1_T25_H63_tr,P1_T10_H126_be,P1_T10_H126_tr,P1_T12_H126_be,P1_T12_H126_tr,P1_T15_H126_be,P1_T15_H126_tr,P1_T20_H126_be,P1_T20_H126_tr,P1대표_잔여수익,P1대표_잔여봉,P1대표_how,P1_T25_H126_be,P1_T25_H126_tr
2026-07-27,006400,삼성SDI,B,A,실행,-25.9,431000.0,-7.7,월10,-4.8,손절,1,,34732363430000,False,4,-0.033642691415313175,-0.048004640371229645,손절,1,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,-0.048004640371229645,,0,손절,-0.048004640371229645,-0.048004640371229645
2026-07-27,089890,코세스,A,B,실행,-25.9,23150.0,-14.7,주60주,-9.5,손절,1,,383941870300,False,4,-0.06911447084233258,-0.09514038876889852,손절,1,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,-0.09514038876889852,,0,손절,-0.09514038876889852,-0.09514038876889852
2026-07-27,000270,기아,A,B,실행,-25.9,130400.0,-13.0,주60주,-7.3,손절,2,,50909854939200,False,4,0.014570552147239235,-0.07331288343558284,손절,2,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,-0.07331288343558284,,0,손절,-0.07331288343558284,-0.07331288343558284
2026-07-27,356860,티엘비,A,A,실행,-25.9,29100.0,-12.3,일240,-6.0,손절,1,,346453833000,False,4,-0.06872852233676974,-0.059560760513827526,손절,1,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,-0.059560760513827526,,0,손절,-0.059560760513827526,-0.059560760513827526
2026-07-27,089030,테크윙,A,C,실행,-25.9,44550.0,-12.3,주60주,-6.0,손절,1,,1650739884750,False,4,-0.0572390572390572,-0.05959595959595965,손절,1,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,-0.05959595959595965,,0,손절,-0.05959595959595965,-0.05959595959595965
2026-07-27,229640,LS에코에너지,A,B,실행,-25.9,44750.0,-15.1,주60주,-6.7,손절,1,,1370463335250,False,4,-0.027932960893854775,-0.06698324022346369,손절,1,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,-0.06698324022346369,,0,손절,-0.06698324022346369,-0.06698324022346369
2026-07-27,004710,한솔테크닉스,A,A,실행,-25.9,7460.0,-14.5,월10,-6.0,손절,1,,303096196820,False,4,-0.04825737265415553,-0.06018766756032168,손절,1,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,-0.06018766756032168,,0,손절,-0.06018766756032168,-0.06018766756032168
2026-07-27,456040,OCI,A,C,실행,-25.9,72200.0,-18.2,주60주,-6.2,손절,1,,646370139000,False,4,-0.018005540166205036,-0.06184210526315792,손절,1,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,-0.06184210526315792,,0,손절,-0.06184210526315792,-0.06184210526315792
2026-07-27,012330,현대모비스,B,C,실행,-25.9,463500.0,-11.5,월10,2.7,진행중,4,,42054552220500,False,4,0.05070118662351675,0.026968716289104577,만기,4,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,0.026968716289104577,,0,만기,0.026968716289104577,0.026968716289104577
2026-07-27,000150,두산,B,C,실행,-25.9,1197000.0,-6.2,월10,-8.0,손절,1,,19384020495000,False,4,-0.0008354218880535225,-0.07967502088554723,손절,1,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,-0.07967502088554723,,0,손절,-0.07967502088554723,-0.07967502088554723
2026-07-24,122640,예스티,A,A,실행,-26.6,21750.0,-14.5,주60주,-5.7,손절,2,,469817704500,False,5,0.04137931034482767,-0.05693754789272032,손절,2,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,-0.05693754789272032,,0,손절,-0.05693754789272032,-0.05693754789272032
2026-07-22,376900,로킷헬스케어,A,B,실행,-25.4,49050.0,-20.1,주60주,-4.2,트레일,2,,582568056300,False,7,0.08868501529051986,-0.04195718654434255,트레일,2,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.020183486238532056,-0.04195718654434255,-0.06839959225280323,-0.06839959225280323,-0.06839959225280323,-0.020183486238532056,-0.04195718654434255,-0.06839959225280323,-0.06839959225280323,-0.06839959225280323,-0.020183486238532056,-0.04195718654434255,-0.06839959225280323,-0.06839959225280323,-0.06839959225280323,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,-0.04195718654434255,,0,트레일,-0.04195718654434255,-0.04195718654434255
2026-07-21,226950,올릭스,A,C,실행,-26.0,109200.0,-20.1,주60주,-4.2,트레일,5,,2591116582500,False,8,0.08882783882783873,-0.04183150183150186,트레일,5,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.020054945054945095,-0.04183150183150186,-0.07449633699633695,-0.106547619047619,-0.106547619047619,-0.020054945054945095,-0.04183150183150186,-0.07449633699633695,-0.106547619047619,-0.106547619047619,-0.020054945054945095,-0.04183150183150186,-0.07449633699633695,-0.106547619047619,-0.106547619047619,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,-0.04183150183150186,,0,트레일,-0.04183150183150186,-0.04183150183150186
2026-07-21,042700,한미반도체,B,A,실행,-26.0,224000.0,-7.6,월10,-5.5,손절,2,,19586657100000,False,8,0.078125,-0.054596428571428546,손절,2,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.029687499999999978,-0.05125000000000002,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.029687499999999978,-0.05125000000000002,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.029687499999999978,-0.05125000000000002,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,-0.054596428571428546,,0,손절,-0.054596428571428546,-0.054596428571428546
2026-07-21,006400,삼성SDI,B,B,실행,-26.0,416500.0,-4.1,월10,-4.7,트레일,5,,35457633200000,False,8,0.12124849939976001,-0.04693877551020409,트레일,5,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,0.009123649459783945,-0.013301320528211313,-0.04693877551020409,-0.08589435774309728,-0.08589435774309728,0.009123649459783945,-0.013301320528211313,-0.04693877551020409,-0.08589435774309728,-0.08589435774309728,0.009123649459783945,-0.013301320528211313,-0.04693877551020409,-0.08589435774309728,-0.08589435774309728,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,-0.04693877551020409,,0,트레일,-0.04693877551020409,-0.04693877551020409
2026-07-21,336260,두산퓨얼셀,A,B,실행,-26.0,38400.0,-13.8,주60주,8.0,목표,1,,2934118924800,False,8,0.234375,0.080078125,목표,1,0.080078125,0.080078125,0.080078125,0.1015625,0.08624999999999994,0.04921875000000009,-0.012499999999999956,-0.07421875,0.1015625,0.08624999999999994,0.04921875000000009,-0.012499999999999956,-0.07421875,0.1015625,0.08624999999999994,0.04921875000000009,-0.012499999999999956,-0.07421875,0.0908203125,0.0908203125,0.08316406249999997,0.08316406249999997,0.06464843750000004,0.06464843750000004,0.0400390625,0.03378906250000002,0.0400390625,0.0029296875,0.0908203125,0.0908203125,0.08316406249999997,0.08316406249999997,0.06464843750000004,0.06464843750000004,0.0400390625,0.03378906250000002,0.0400390625,0.0029296875,0.0908203125,0.0908203125,0.08316406249999997,0.08316406249999997,0.06464843750000004,0.06464843750000004,0.0400390625,0.03378906250000002,-0.012499999999999956,3,2단트레일,0.0400390625,0.0029296875
2026-07-20,043260,성호전자,A,B,실행,-28.5,16590.0,-17.5,주60주,10.6,목표,2,,1355990861700,False,9,0.17359855334538876,0.10578661844484638,목표,2,0.10578661844484638,0.10578661844484638,0.10578661844484638,0.05623869801085002,0.032766726943942004,-0.0024412296564195746,-0.061121157323688946,-0.07920433996383358,0.05623869801085002,0.032766726943942004,-0.0024412296564195746,-0.061121157323688946,-0.07920433996383358,0.05623869801085002,0.032766726943942004,-0.0024412296564195746,-0.061121157323688946,-0.07920433996383358,0.0810126582278482,0.0810126582278482,0.06927667269439419,0.06927667269439419,0.05289330922242319,0.0516726943942134,0.05289330922242319,0.022332730560578717,0.05289330922242319,-0.007007233273056024,0.0810126582278482,0.0810126582278482,0.06927667269439419,0.06927667269439419,0.05289330922242319,0.0516726943942134,0.05289330922242319,0.022332730560578717,0.05289330922242319,-0.007007233273056024,0.0810126582278482,0.0810126582278482,0.06927667269439419,0.06927667269439419,0.05289330922242319,0.0516726943942134,0.05289330922242319,0.022332730560578717,-0.061121157323688946,4,2단트레일,0.05289330922242319,-0.007007233273056024
2026-07-20,001440,대한전선,A,C,실행,-28.5,25550.0,-14.7,주60주,8.6,목표,2,,5546590466800,False,9,0.21722113502935425,0.08610567514677103,목표,2,0.08610567514677103,0.08610567514677103,0.08610567514677103,0.09549902152641887,0.07115459882583175,0.03463796477495107,-0.02622309197651662,-0.0685909980430528,0.09549902152641887,0.07115459882583175,0.03463796477495107,-0.02622309197651662,-0.0685909980430528,0.09549902152641887,0.07115459882583175,0.03463796477495107,-0.02622309197651662,-0.0685909980430528,0.09080234833659495,0.09080234833659495,0.07863013698630139,0.07863013698630139,0.06037181996086105,0.06037181996086105,0.043052837573385516,0.029941291585127205,0.043052837573385516,-0.0004892367906066397,0.09080234833659495,0.09080234833659495,0.07863013698630139,0.07863013698630139,0.06037181996086105,0.06037181996086105,0.043052837573385516,0.029941291585127205,0.043052837573385516,-0.0004892367906066397,0.09080234833659495,0.09080234833659495,0.07863013698630139,0.07863013698630139,0.06037181996086105,0.06037181996086105,0.043052837573385516,0.029941291585127205,-0.02622309197651662,4,2단트레일,0.043052837573385516,-0.0004892367906066397
2026-07-20,006260,LS,A,A,실행,-28.5,265500.0,-13.0,일240,7.4,목표,2,,9469200000000,False,9,0.2335216572504708,0.0743879472693032,목표,2,0.0743879472693032,0.0743879472693032,0.0743879472693032,0.11016949152542366,0.08549905838041427,0.048493408662900084,-0.013182674199623379,-0.060039704959196416,0.11016949152542366,0.08549905838041427,0.048493408662900084,-0.013182674199623379,-0.060039704959196416,0.11016949152542366,0.08549905838041427,0.048493408662900084,-0.013182674199623379,-0.060039704959196416,0.09227871939736343,0.09227871939736343,0.07994350282485874,0.07994350282485874,0.06144067796610164,0.06144067796610164,0.0371939736346516,0.03060263653483991,0.0371939736346516,-0.00023540489642182028,0.09227871939736343,0.09227871939736343,0.07994350282485874,0.07994350282485874,0.06144067796610164,0.06144067796610164,0.0371939736346516,0.03060263653483991,0.0371939736346516,-0.00023540489642182028,0.09227871939736343,0.09227871939736343,0.07994350282485874,0.07994350282485874,0.06144067796610164,0.06144067796610164,0.0371939736346516,0.03060263653483991,-0.013182674199623379,5,2단트레일,0.0371939736346516,-0.00023540489642182028
2026-07-20,356680,엑스게이트,A,A,실행,-28.5,10120.0,-13.8,일240,-6.0,손절,1,,310553192960,False,9,0.22332015810276684,-0.06025177042160745,손절,1,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,-0.06025177042160745,,0,손절,-0.06025177042160745,-0.06025177042160745
2026-07-20,403870,HPSP,A,A,실행,-28.5,39500.0,-15.4,일240,-5.6,손절,4,,3448370000000,False,9,0.06835443037974676,-0.05580722573839669,손절,4,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.0384810126582279,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.0384810126582279,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.0384810126582279,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,-0.05580722573839669,,0,손절,-0.05580722573839669,-0.05580722573839669
2026-07-20,074600,원익QnC,A,B,실행,-28.5,27600.0,-13.6,일240,-6.7,손절,1,,795212000000,False,9,0.061594202898550776,-0.06665081521739136,손절,1,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,-0.06665081521739136,,0,손절,-0.06665081521739136,-0.06665081521739136
2026-07-20,336260,두산퓨얼셀,A,B,실행,-28.5,39000.0,-15.4,주60주,9.1,목표,2,,2934118924800,False,9,0.21538461538461529,0.09102564102564092,목표,2,0.09102564102564092,0.09102564102564092,0.09102564102564092,0.08461538461538454,0.06953846153846155,0.033076923076923004,-0.027692307692307683,-0.07435897435897432,0.08461538461538454,0.06953846153846155,0.033076923076923004,-0.027692307692307683,-0.07435897435897432,0.08461538461538454,0.06953846153846155,0.033076923076923004,-0.027692307692307683,-0.07435897435897432,0.08782051282051273,0.08782051282051273,0.08028205128205124,0.08028205128205124,0.062051282051281964,0.062051282051281964,0.04551282051282046,0.03166666666666662,0.04551282051282046,0.001282051282051222,0.08782051282051273,0.08782051282051273,0.08028205128205124,0.08028205128205124,0.062051282051281964,0.062051282051281964,0.04551282051282046,0.03166666666666662,0.04551282051282046,0.001282051282051222,0.08782051282051273,0.08782051282051273,0.08028205128205124,0.08028205128205124,0.062051282051281964,0.062051282051281964,0.04551282051282046,0.03166666666666662,-0.027692307692307683,3,2단트레일,0.04551282051282046,0.001282051282051222
