date,code,BPS,PER,PBR,EPS,DIV,DPS,src_rcept
2025-12-31,026150,4921.8311,,0.7599,-1112.5661,2.429,90.8445,20260515001776
2025-12-31,382480,2468.0438,61.9066,0.6673,26.6046,1.131,18.6273,20260507000504
2025-12-31,014970,3862.5641,10.6293,1.1236,408.3062,1.7281,75.0,20260319001382
2025-12-31,041460,3398.6005,13.7366,0.9931,245.6931,2.0661,69.7324,20260326000238
2025-12-31,443250,4464.0167,12.0098,1.3239,492.0972,4.628,273.5161,20260316000896
2025-12-31,043650,13280.8525,10.1383,0.2669,349.6657,1.8516,65.6408,20260814002401
2025-12-31,225190,472.0815,,1.8874,-263.7392,0.0,0.0,20260318001650
2025-12-31,142280,1851.1279,17.0595,1.41,152.9938,0.0,0.0,20260316001623
2025-12-31,0004V0,3123.7295,,1.8087,-1112.4643,0.0,0.0,20260514001027
2025-12-31,424960,1159.6432,,3.2338,-179.9965,0.0,0.0,20260319000672
2025-12-31,089850,8971.8696,,0.4676,-490.5543,0.8922,37.4272,20260323001462
2025-12-31,039010,12385.5953,5.8133,0.5781,1231.6587,0.0,0.0,20260323001354
2025-12-31,039420,2874.9229,6.6311,0.9339,404.9094,4.2049,112.9011,20260730000045
2025-12-31,083790,1367.4993,,0.585,-45.7898,0.0,0.0,20260319001413
2025-12-31,033230,1724.2877,,0.7052,-66.4518,0.0,0.0,20260318000889
2025-12-31,357580,3668.2792,123.3287,1.4176,42.1638,0.0,0.0,20260316001301
2025-12-31,191420,6228.6654,,1.2121,-864.7884,0.0,0.0,20260625000184
2025-12-31,100590,8205.0646,,0.4327,-144.0525,0.0,0.0,20260318001566
2025-12-31,024910,3072.8307,,0.5503,-581.7549,1.2773,21.5992,20260323000235
2025-12-31,459550,1913.7236,11.8463,1.2463,201.3289,0.0,0.0,20260323000960
2025-12-31,214270,1359.5488,,0.9768,-417.4737,0.728,9.6673,20260323001739
2025-12-31,036090,3400.8217,7.6456,0.4114,182.9816,0.0,0.0,20260326000001
2025-12-31,333620,4667.3276,,1.1591,-614.5061,2.7785,150.3152,20260323000257
2025-12-31,090080,1131.5826,3.7787,0.9553,286.0787,0.0,0.0,20260316000837
2025-12-31,288180,2315.0092,38.0332,3.4557,210.3427,0.0,0.0,20260330000218
2025-12-31,175140,1641.1525,,1.435,-733.6364,0.0,0.0,20260323001143
2025-12-31,412350,1309.0018,,3.0672,-1109.8442,0.0,0.0,20260324000280
2025-12-31,000220,8231.8914,7.1553,0.4501,517.7996,3.3063,122.4994,20260318001501
2025-12-31,014470,2865.884,24.8971,0.3367,38.7595,0.0,0.0,20260814004296
2025-12-31,066670,8886.6734,15.3595,0.3488,201.8297,0.0,0.0,20260805000204
2025-12-31,459100,3348.0997,29.9115,1.2828,143.5902,6.5201,280.0365,20260313001285
2025-12-31,033340,591.5573,,1.0058,-141.5938,0.0,0.0,20260320000913
2025-12-31,095270,3772.7715,38.8118,1.0563,102.6748,0.0,0.0,20260814001743
2025-12-31,263690,8133.1068,8.4201,0.6197,598.5703,3.054,153.9239,20260312000972
2025-12-31,061040,20775.379,,0.3018,-3039.3856,0.0,0.0,20260319001003
2025-12-31,016250,932008.5537,,0.0121,-32433.7276,0.0,0.0,20260316001108
2025-12-31,075180,12757.6531,20.4617,0.2312,144.1719,4.7458,140.0,20260331002685
2025-12-31,347860,530.8451,,2.5299,-60.9106,0.0,0.0,20260318000741
2025-12-31,122350,2629.8946,,0.5601,-173.3378,0.0,0.0,20260318001642
2025-12-31,094940,4414.9672,,1.5289,-71.8643,0.4202,28.362,20260318001682
2025-12-31,024950,7950.655,9.5413,0.5679,473.208,0.0,0.0,20260312001435
2025-12-31,241790,11160.5837,13.2021,0.4973,420.389,2.6246,145.6632,20260316001631
2025-12-31,340930,728.823,,1.1059,-360.6683,0.0,0.0,20260623000191
2025-12-31,011300,1812.056,,1.777,-444.8467,0.0,0.0,20260318000501
2025-12-31,020760,464.2797,,1.9428,-102.0054,0.0,0.0,20260323001151
2025-12-31,318160,6076.8023,6.3278,0.9726,933.977,0.0,0.0,20260325000792
2025-12-31,036120,913.0417,7.9597,1.7195,197.2436,3.669,57.6027,20260323000571
2025-12-31,011390,119422.8599,,0.4338,-3269.7465,0.4826,250.0,20260319000540
2025-12-31,291230,1090.6374,,2.0859,-161.2464,0.0,0.0,20260312001075
2025-12-31,452400,13322.579,220.7531,0.4511,27.225,3.2638,196.1563,20260318000138
2025-12-31,408470,3981.2377,8.2428,1.2936,624.7861,0.0,0.0,20260327001386
2025-12-31,023810,13222.9928,4.5495,0.4114,1195.7258,4.8603,264.4,20260323001188
2025-12-31,043710,2064.328,,1.5211,-504.8827,0.0,0.0,20260318001351
2025-12-31,037440,6284.2987,6.9292,0.619,561.3892,3.4966,136.0159,20260731000505
2025-12-31,060570,1941.6936,20.7372,0.3749,35.106,0.0,0.0,20260319000743
2025-12-31,007460,6709.5065,,0.3398,-2975.3187,0.0002,0.0036,20260323001476
2025-12-31,040610,24446.7957,1.974,0.1289,1595.7273,0.0,0.0,20260319000627
2025-12-31,104540,5843.9322,7.6567,0.681,519.803,0.8117,32.3045,20260319001143
2025-12-31,088910,9311.8091,1.8822,0.2223,1099.7771,0.0,0.0,20260319000608
2025-12-31,435570,-838.1335,,,-1257.2284,0.0,0.0,20260331001736
2025-12-31,002140,4817.4519,5.4747,0.4401,387.236,1.3999,29.6776,20260311003408
2025-12-31,021050,3072.821,,0.3619,-118.7822,0.0,0.0,20260601001187
2025-12-31,192250,12718.1856,21.6636,0.5779,339.2784,2.5529,187.6376,20260318000845
2025-12-31,317870,3390.4326,,1.7166,-1054.0914,0.0,0.0,20260319001145
2025-12-31,056360,16178.683,14.8212,0.3245,354.2219,0.5334,28.0038,20260316000323
2025-12-31,317830,4825.7238,,0.9843,-573.3582,0.0,0.0,20260323001727
2025-12-31,420570,5775.4054,19.1427,1.515,457.0923,2.2409,196.0778,20260319000464
2025-12-31,0013V0,4221.7125,9.8262,1.2199,524.1068,0.0,0.0,20260324000560
2025-12-31,317530,1234.43,,2.3493,-348.0023,0.0,0.0,20260323001660
2025-12-31,299170,1436.3038,,0.8508,-87.4503,0.0,0.0,20260319000991
2025-12-31,060560,5567.9777,,0.3585,-800.3677,13.8891,277.2266,20260323001089
2025-12-31,011330,13200.1427,,0.3826,-654.3143,4.4204,223.2292,20260325000515
2025-12-31,393970,13104.86,,0.2156,-1416.1088,0.0,0.0,20260318000691
2025-12-31,372910,4589.5939,,0.392,-279.1417,0.0,0.0,20260317000861
2025-12-31,003780,41175.0525,,0.0929,-12800.4926,0.0,0.0,20260331003926
2025-12-31,340810,1068.788,,3.4057,-1111.359,0.0,0.0,20260320000005
2025-12-31,014950,85534.0167,,0.0576,-35627.4907,0.0,0.0,20260331002872
2025-12-31,227950,3700.8567,2.6095,0.3875,549.5251,0.0002,0.0025,20260323000313
2025-12-31,014990,2524.7564,,1.2952,-7.1396,0.0,0.0,20260319000445
2025-12-31,463480,2963.3429,,1.333,-9.0953,0.0,0.0,20260323001100
2025-12-31,311690,4105.4244,,0.9,-1837.286,0.0,0.0,20260316001695
2025-12-31,006980,68772.9039,3.715,0.2261,4185.6837,1.6026,249.1996,20260814003673
2025-12-31,340360,291.2028,,3.1456,-96.2387,0.0,0.0,20260323001726
2025-12-31,122310,5805.5707,62.6186,0.5615,52.0612,4.728,154.1337,20260327001840
2025-12-31,069460,4846.8601,,0.5488,-1844.5643,0.0,0.0,20260324000005
2025-12-31,262260,4679.4645,,0.655,-360.1128,3.1076,95.2468,20260731000782
2025-12-31,198080,6111.2518,2.3729,0.351,903.9615,0.0,0.0,20260311004383
2025-12-31,065130,9542.2394,,0.3013,-2288.7882,0.0,0.0,20260331002196
2025-12-31,019990,3882.1847,,1.2145,-453.905,0.0,0.0,20260318000417
2025-12-31,355690,291.0112,,16.5114,-885.3522,0.0,0.0,20260318001384
2025-12-31,0010V0,12443.5528,8.7384,0.7233,1029.9423,3.1275,281.4726,20260323001140
2025-12-31,004910,16526.3077,,0.216,-807.711,4.4794,159.915,20260323001645
2025-12-31,286750,856.1128,,1.6645,-173.6995,0.0,0.0,20260324000956
2025-12-31,127710,2102.396,14.6802,0.4928,70.5713,0.0,0.0,20260709000678
2025-12-31,189980,2423.9967,5.8237,0.4649,193.5181,17.2611,194.5324,20260323000584
2025-12-31,321260,1522.6391,11.5379,1.0528,138.9332,1.2196,19.55,20260320000879
2025-12-31,092780,10912.1528,5.7716,0.313,591.6861,2.2452,76.6737,20260323001599
2025-12-31,288330,412.0955,,1.0095,-303.9148,0.0,0.0,20260407003707
2025-12-31,246690,3839.1975,6.2772,0.4827,295.1943,0.9259,17.157,20260316000187
2025-12-31,007680,21028.7531,,0.1567,-639.1879,3.7035,122.0305,20260319001150
2025-12-31,047400,467.3037,17.6541,2.2127,58.5701,0.0,0.0,20260318001126
2025-12-31,083550,9641.3763,10.3415,0.3319,309.4318,0.5933,18.9862,20260319000714
2025-12-31,089790,6184.0749,,0.6743,-37.7918,0.0,0.0,20260319001329
2025-12-31,219550,261.659,,4.2422,-354.8184,0.0,0.0,20260430001895
2025-12-31,273060,1015.5293,22.5709,0.8508,38.2794,0.0,0.0,20260313001171
2025-12-31,238120,2613.6331,14.5044,1.1363,204.766,0.0,0.0,20260323001245
2025-12-31,226340,4136.3159,,1.2112,-1767.0194,0.0,0.0,20260323000741
2025-12-31,052220,2412.78,,0.7568,-232.9463,0.0,0.0,20260320000320
2025-12-31,014190,3111.3426,14.803,0.377,79.2407,0.0,0.0,20260318000858
2025-12-31,150900,3195.25,15.5869,1.1095,227.4339,2.7227,96.5203,20260703000477
2025-12-31,019490,161.8442,,3.3427,-367.683,0.0,0.0,20260323000002
2025-12-31,017180,2908.1196,21.7663,0.4178,55.8202,0.0,0.0,20260330000375
2025-12-31,052790,23518.8349,1.3024,0.1605,2898.5642,0.0,0.0,20260507000454
2025-12-31,065500,1108.6278,22.8711,1.0373,50.2818,0.0,0.0,20260319000819
2025-12-31,056700,3351.6664,12.2193,0.4204,115.3092,0.0,0.0,20260318000583
2025-12-31,278650,5522.6089,,0.4255,-1087.7278,0.0,0.0,20260318001696
2025-12-31,042040,6409.3088,,0.7333,-1692.6099,0.0,0.0,20260323001629
2025-12-31,027740,1327.4896,,0.959,-1.3816,0.0,0.0,20260313001223
2025-12-31,263810,3314.4717,23.2352,0.7633,108.8866,0.0,0.0,20260317000565
2025-12-31,038060,2202.2895,,0.3801,-138.2734,0.0,0.0,20260319000497
2025-12-31,123010,1306.8489,,1.5105,-162.6645,0.0,0.0,20260320001397
2025-12-31,134790,31353.6133,,0.6325,-1130.5811,2.1167,419.7395,20260319001086
2025-12-31,025880,4788.9794,3.8328,0.4949,618.347,3.9845,94.4321,20260814003179
2025-12-31,250000,13177.7315,171.8735,0.4447,34.0948,4.1389,242.5368,20260327001315
2025-12-31,373160,3284.5293,8.3461,0.8723,343.2753,0.0,0.0,20260312000318
2025-12-31,012160,8691.9114,,0.2905,-3350.004,0.0,0.0,20260323000923
2025-12-31,208860,1637.7521,,0.7052,-207.1258,0.0,0.0,20260323001469
2025-12-31,046310,4450.6101,9.1048,0.5269,257.5572,4.177,97.9499,20260320000180
2025-12-31,397810,6901.3596,,1.0665,-400.6515,0.0,0.0,20260323000938
2025-12-31,051490,7346.6423,7.1929,0.3628,370.5061,3.141,83.7086,20260319000720
2025-12-31,145270,2177.6106,6.0849,0.3614,129.3365,8.5226,67.0731,20260312001183
2025-12-31,208710,468575.7057,0.0528,0.0061,54308.1503,794.4248,22760.2718,20260330001631
2025-12-31,090410,2720.0867,24.4016,0.3011,33.5634,2.442,20.0,20260310003096
2025-12-31,186230,3619.9802,,0.9517,-1044.6567,0.0,0.0,20260702000226
2025-12-31,043910,7302.8155,,0.4519,-581.9127,0.0,0.0,20260323001619
2025-12-31,369370,1704.5555,,2.2,-1297.9188,0.0,0.0,20260319001297
2025-12-31,393210,1657.8338,,1.4326,-128.2034,0.0,0.0,20260319001206
2025-12-31,263700,3528.1158,1.9334,0.5414,987.892,1.3864,26.4801,20260319000459
2025-12-31,321820,2550.0632,28.2338,0.9215,83.2335,0.0,0.0,20260319001172
2025-12-31,276730,707.7726,,2.2747,-509.9637,0.0,0.0,20260318001702
2025-12-31,351320,693.7394,,1.7471,-406.4815,0.0,0.0,20260323001172
2025-12-31,284620,34.665,,31.3573,-235.2783,0.0,0.0,20260323000993
2025-12-31,057030,3213.566,22.4074,0.6846,98.1818,4.5097,99.2132,20260318001317
2025-12-31,203450,2947.126,17.7827,0.8619,142.8355,2.3982,60.9136,20260319000959
2025-12-31,068940,223.1706,,3.4861,-230.1547,0.0,0.0,20260323001695
2025-12-31,045060,7197.7268,6.361,0.2911,329.3522,2.3866,50.0,20260316001256
2025-12-31,025440,5420.8288,,0.665,-2404.1482,0.0,0.0,20260324000394
2025-12-31,006920,2513.4529,,1.2771,-240.9652,0.0,0.0,20260318000856
2025-12-31,432430,1673.7614,,1.2517,-408.5779,0.0,0.0,20260323000281
2025-12-31,081580,7284.972,2.787,0.3054,798.3422,0.0,0.0,20260313001395
2025-12-31,148930,6362.6518,9.9789,0.5312,338.7161,0.0,0.0,20260319000343
2025-12-31,352700,5709.41,,0.2268,-297.4546,3.7094,48.0362,20260318000989
2025-12-31,037330,4182.0256,5.6355,0.1853,137.5201,9.2358,71.5773,20260415000660
2025-12-31,363250,922.9105,,4.3179,-1405.1354,0.0,0.0,20260324000016
2025-12-31,002870,2106.7848,16.9276,0.4599,57.2439,0.0,0.0,20260319000293
2025-12-31,143210,3336.0677,,0.3594,-3169.9583,0.0,0.0,20260731000461
2025-12-31,080520,11388.6672,25.1307,0.2564,116.1928,3.1227,91.1826,20260319000430
2025-12-31,159910,1882.3292,,1.6655,-542.277,0.0,0.0,20260319000929
2025-12-31,271830,2046.391,,0.5419,-208.7801,0.0,0.0,20260318000920
2025-12-31,200780,6683.1911,,0.4519,-459.1009,0.0,0.0,20260313001254
2025-12-31,099220,1214.6733,,0.4207,-27.0385,0.0,0.0,20260318001694
2025-12-31,417860,2285.5638,,2.9621,-672.5582,0.0,0.0,20260319001177
2025-12-31,069640,863.626,,1.6894,-1744.4463,0.0,0.0,20260318001269
2025-12-31,434480,3113.9646,47.0142,0.8157,54.0263,0.0,0.0,20260611000460
2025-12-31,462310,5602.5869,,0.7059,-512.1004,0.0,0.0,20260319000611
2025-12-31,258830,298.691,,1.3794,-0.3358,0.0,0.0,20260319001342
2025-12-31,187270,7018.8506,10.0759,0.4381,305.1828,1.4745,45.3408,20260323001212
2025-12-31,308170,10127.5524,,0.3574,-375.3851,0.0,0.0,20260318000736
2025-12-31,458350,1774.0222,14.9521,2.018,239.431,0.0,0.0,20260323001478
2025-12-31,012620,37895.9426,3.7774,0.186,1866.3671,3.5461,250.0,20260316000744
2025-12-31,290090,8471.0702,,0.487,-416.745,0.0,0.0,20260323001220
2025-12-31,311390,5805.2647,10.2901,0.4177,235.6631,5.0051,121.3739,20260318001614
2025-12-31,024070,5754.221,22.847,0.3476,87.539,2.5,50.0,20260319000477
2025-12-31,090370,2561.0877,,0.4381,-321.9098,0.0,0.0,20260319000871
2025-12-31,060540,3948.529,38.8687,0.2963,30.1013,0.0,0.0,20260320001380
2025-12-31,096630,5584.6963,0.8429,0.3402,2254.2327,0.0,0.0,20260625000380
2025-12-31,226330,1310.0187,,0.9481,-716.3692,0.0,0.0,20260319001402
2025-12-31,297570,1339.0838,6.0593,0.649,143.4165,0.0,0.0,20260323000695
2025-12-31,023150,8121.086,,0.5012,-323.1747,5.335,217.1344,20260312000803
2025-12-31,036420,7550.1239,,0.2064,-4690.6915,0.0,0.0,20260318001520
2025-12-31,025750,6182.4667,,0.2976,-1387.0758,0.0,0.0,20260311003988
2025-12-31,310870,2462.8675,8.0538,0.5481,167.623,1.379,18.6167,20260320000513
2025-12-31,232830,961.6762,,1.8437,-275.1606,0.0,0.0,20260318001634
2025-12-31,069410,5459.5391,9.2345,0.522,308.6263,0.0,0.0,20260311004422
2025-12-31,033170,609.0192,,0.5583,-213.5573,0.0,0.0,20260319000661
2025-12-31,006570,2485.6986,,0.7648,-1110.9938,0.0,0.0,20260319001328
2025-12-31,013720,4796.8159,,0.4951,-1000.9216,0.0,0.0,20260312001406
2025-12-31,318010,8377.8851,9.9372,0.4321,364.2876,2.6923,97.4623,20260318001701
2025-12-31,237820,7089.4973,4.8599,0.3138,457.8276,0.0,0.0,20260319000825
2025-12-31,031310,5401.8366,2.9313,0.1755,323.4066,0.0,0.0,20260319000005
2025-12-31,043220,1062.5919,,1.6093,-2340.7899,0.0,0.0,20260407003639
2025-12-31,407400,3251.5109,,0.5862,-1029.8639,0.0,0.0,20260320000669
2025-12-31,068100,947.9683,,2.4632,-145.7173,0.0,0.0,20260319000742
2025-12-31,016920,2650.8942,,0.4085,-64.503,0.883,9.5625,20260323001498
2025-12-31,080530,5298.5882,5.241,0.469,474.1486,0.0,0.0,20260323001300
2025-12-31,008250,17234.21,,0.1451,-1294.5477,3.734,93.3507,20260318001636
2025-12-31,044480,737.3761,,1.1121,-214.5441,0.0,0.0,20260323000776
2025-12-31,123840,6224.7285,,0.2803,-2487.4633,0.0,0.0,20260320001292
2025-12-31,139670,1797.0424,7.9262,1.0668,241.8555,0.0,0.0,20260320000887
2025-12-31,058110,2283.0801,,0.7358,-161.2405,0.0,0.0,20260317000499
2025-12-31,030720,12115.3101,3.4668,0.4763,1664.3784,0.0,0.0,20260312000830
2025-12-31,288620,6555.5359,,0.5865,-3124.4151,1.3004,50.0,20260319001277
2025-12-31,225220,3564.48,,0.3914,-606.6989,0.0,0.0,20260319000806
2025-12-31,027040,628.6728,,3.0429,-383.7698,0.0,0.0,20260320001349
2025-12-31,130500,5566.1985,,0.3281,-341.2875,0.0,0.0,20260320000487
2025-12-31,357430,3325.4842,13.3517,0.2616,65.1601,7.0115,61.0,20251218000386
2025-12-31,001810,8987.5493,,0.1324,-78.0058,0.8403,10.0,20260313001308
2025-12-31,033050,1841.3356,7.6395,0.447,107.7295,0.0,0.0,20260317000531
2025-12-31,177830,6458.5698,,0.3577,-324.6651,3.5045,80.9533,20260323000889
2025-12-31,011090,3457.5155,,0.6334,-111.5167,0.0,0.0,20260318000523
2025-12-31,060380,5777.6214,18.8344,0.2257,69.235,5.1845,67.6061,20260318001507
2025-12-31,198940,2335.7315,,0.5506,-137.706,0.0,0.0,20260317000438
2025-12-31,005360,4286.4034,,0.3156,-558.6773,2.2173,30.0,20260323001298
2025-12-31,076080,605.0581,,1.8461,-1922.5463,0.0,0.0,20260317000738
2025-12-31,146060,2209.9952,7.6994,0.4738,135.9844,0.0,0.0,20260323000842
2025-12-31,236810,1225.095,,1.2015,-267.2482,0.0,0.0,20260323001169
2025-12-31,331520,3305.0953,13.7236,0.767,184.7188,0.0,0.0,20260318001700
2025-12-31,093240,1456.668,,0.2746,-20.9579,0.0,0.0,20250919000232
2025-12-31,368970,3108.3091,,0.7705,-323.0409,0.0,0.0,20260319001341
2025-12-31,227610,1073.7273,,1.1726,-181.7814,0.0,0.0,20260323001168
2025-12-31,038880,6909.3042,,0.4689,-4571.0113,0.0,0.0,20260318001136
2025-12-31,200350,4955.4594,,0.4914,-470.0751,0.0,0.0,20260319000260
2025-12-31,039740,6487.7005,11.3159,0.4678,268.2063,0.0,0.0,20260319000722
2025-12-31,038870,5506.3141,,0.3153,-161.4446,0.0,0.0,20260318000475
2025-12-31,071950,2384.4025,,0.7033,-2162.2783,0.0,0.0,20260324000545
2025-12-31,130740,5793.6298,,0.3711,-42.3459,0.0,0.0,20260317000725
2025-12-31,090150,11024.044,2.798,0.5234,2062.1623,0.0,0.0,20260323001346
2025-12-31,097780,10308.4106,,0.1151,-901.4043,0.0,0.0,20260318000446
2025-12-31,115530,794.1558,,3.5258,-286.4598,0.0,0.0,20260821000672
2025-12-31,044780,3410.9455,5.2413,0.3797,247.0749,0.0,0.0,20260318001328
2025-12-31,351870,5241.2136,19.8917,0.4083,107.5826,0.0,0.0,20260323001199
2025-12-31,054090,1510.7119,,0.6328,-422.869,0.0,0.0,20260325000061
2025-12-31,109670,9233.5339,,0.4408,-224.9771,0.0,0.0,20260318000471
2025-12-31,215480,2961.8866,,0.7461,-116.2041,0.0,0.0,20260323000608
2025-12-31,187220,8318.2356,11.1844,0.2458,182.8433,0.2291,4.6855,20260513000805
2025-12-31,289220,2336.7402,,0.4515,-762.1491,0.0,0.0,20260323001226
2025-12-31,188040,8647.9627,,0.577,-299.9182,0.0,0.0,20260318001675
2025-12-31,095910,933.6411,,0.6705,-362.225,1.0388,6.5032,20260320000812
2025-12-31,033200,7580.9851,,0.3344,-215.4921,0.0,0.0,20250618000340
2025-12-31,009310,14468.8605,,0.3684,-3098.4009,0.0,0.0,20260318001238
2025-12-31,047080,696.0688,4.4662,1.3476,210.0224,11.945,112.0441,20260312001259
2025-12-31,403490,814.611,,0.6199,-89.2931,0.0,0.0,20260324000162
2025-12-31,002070,17180.983,,0.2794,-3191.8621,0.0,0.0,20260323001209
2025-12-31,398120,2020.8508,24.5411,0.9595,79.0102,0.0,0.0,20260323001132
2025-12-31,208350,6381.6851,12.2636,0.4356,226.6875,0.0,0.0,20260323001717
2025-12-31,258790,3089.9061,5.7772,1.4143,756.4193,0.0,0.0,20260626000150
2025-12-31,900110,92.1363,406.9855,12.8397,2.9067,0.0,0.0,20260429001114
2025-12-31,115160,21053.7254,,0.2394,-18124.042,0.0,0.0,20260318001077
2025-12-31,353190,5418.9131,18.6874,0.5084,147.4259,0.0,0.0,20260318000448
2025-12-31,195990,3317.1206,,0.4016,-3003.457,0.0,0.0,20260323000905
2025-12-31,192390,6057.6645,,0.299,-558.9881,1.5271,27.6561,20260320000951
2025-12-31,080720,-2894.2189,,,-3894.9394,0.0,0.0,20260331002001
2025-12-31,054940,10388.1798,33.5839,0.308,95.2838,0.0,0.0,20260316001688
2025-12-31,377330,4692.0841,,0.552,-1524.3109,5.6273,145.7463,20260319001026
2025-12-31,080470,8273.6907,2.4668,0.3469,1163.4364,1.7422,50.0,20260319001158
2025-12-31,032680,2439.2136,,0.4108,-103.0982,0.0,0.0,20260320001183
2025-12-31,065060,6819.0407,,0.5103,-1427.6712,0.0,0.0,20260319000772
2025-12-31,014100,5778.2127,,0.2984,-510.0082,0.0,0.0,20260319001398
2025-12-31,083660,2331.2193,,1.2268,-938.8941,0.0,0.0,20260324000035
2025-12-31,303530,186157.278,,0.0149,-16172.7456,0.0,0.0,20260420000334
2025-12-31,065690,4900.3276,3.0299,0.3447,557.4497,0.0,0.0,20260318001539
2025-12-31,154030,1998.0569,,0.8258,-113.2892,0.0,0.0,20260320000001
2025-12-31,043590,2568.5296,,0.5688,-238.636,0.0,0.0,20260626000482
2025-12-31,032800,30062.4595,0.761,0.0519,2049.9904,71.0958,1109.0941,20260331000916
2025-12-31,455180,2857.6521,,0.4605,-655.0998,0.0,0.0,20260323000797
2025-12-31,342870,7879.3767,,0.4493,-610.9074,0.0,0.0,20260319000957
2025-12-31,148250,2887.2861,,0.4845,-283.9309,1.1303,15.8133,20260323001654
2025-12-31,024940,5187.0962,6.613,0.3667,287.6155,1.4824,28.196,20260323000857
2025-12-31,196700,2809.4869,4.6019,0.4681,285.75,0.0,0.0,20260318000552
2025-12-31,405000,1064.4097,,3.2882,-1225.8026,0.0,0.0,20260319000954
2025-12-31,031860,8266.2638,,0.8383,-12288.6233,0.0,0.0,20260407002959
2025-12-31,060900,7728.2244,,0.4924,-3796.7707,0.0,0.0,20260324000863
2025-12-31,322780,2791.135,,0.7381,-1489.9968,0.0,0.0,20260323001198
2025-12-31,153490,8612.3255,,0.2062,-62.0247,0.0,0.0,20260323000560
2025-12-31,065650,1402.7753,,1.1805,-28.8357,0.0,0.0,20260323001515
2025-12-31,034940,807.148,,0.6814,-219.6841,0.0,0.0,20260313000763
2025-12-31,078860,11035.329,,0.2483,-2774.946,0.0,0.0,20260319001338
2025-12-31,065770,1659.1154,,0.9409,-94.9511,0.0,0.0,20260319001412
2025-12-31,177350,4165.6076,0.8996,0.3851,1782.9355,0.0,0.0,20260323001310
2025-12-31,224060,22999.5314,0.6534,0.1337,4706.3079,0.0,0.0,20260323001675
2025-12-31,225590,15130.2139,5.7246,0.2022,534.5363,0.0,0.0,20260320000970
2025-12-31,009620,68.6973,,12.8826,-298.2023,20.0163,177.1442,20260407003361
2025-12-31,900120,155.9169,233.5805,5.9006,3.9387,0.0,0.0,20251028000429
2025-12-31,030350,355.5805,,2.7364,-567.9363,0.0,0.0,20260323001648
2025-12-31,354200,2569.9148,,0.6592,-620.1719,0.0,0.0,20260323001424
2025-12-31,239340,534.2742,,1.0369,-236.8504,0.0,0.0,20260316000918
2025-12-31,002680,7356.9899,6.8575,0.3011,323.0048,0.0,0.0,20260227007246
2025-12-31,304840,1176.6977,,0.4768,-646.1159,0.0,0.0,20260407003703
2025-12-31,352770,-2400.7407,,,-4540.6624,0.0,0.0,20260407002850
2025-12-31,035620,3157.1315,,0.23,-369.7256,0.0,0.0,20260320001010
2025-12-31,043100,1539.0702,,0.3379,-304.9291,0.0,0.0,20260721000833
2025-12-31,308100,2280.6893,,0.1701,-1329.8005,0.0,0.0,20260323001332
2025-12-31,208640,928.3032,,0.7454,-665.5653,0.0,0.0,20260323001744
2025-12-31,106080,5207.0801,,0.3169,-2212.314,0.0,0.0,20260408000011
2025-12-31,900100,4.7526,,374.5357,-1.5774,0.0,0.0,20260421000356
2025-12-31,087260,1508.8403,,0.1637,-17.3672,0.0,0.0,20260324000733
2025-12-31,079970,1742.4125,7.729,0.3421,77.112,0.0,0.0,20260323001742
2025-12-31,101000,3532.0569,,0.2089,-732.1561,0.0,0.0,20260622000085
2025-12-31,276040,609.4521,,0.5365,-1010.4455,0.0,0.0,20260407003656
2025-12-31,313760,16047.1285,,0.0292,-673.8965,0.0,0.0,20260331003761
2025-12-31,121850,236.9224,,2.5198,-2183.9568,0.0,0.0,20260715000140
2025-12-31,086790,47.4578,,2713.9902,-0.015,0.0,0.0,20260309001206
2025-12-31,000150,2625.1515,3808.456,410.643,283.0543,0.0,0.0,20260320001362
2025-12-31,323410,14147.0905,21.1599,1.5056,1006.6221,1.6877,359.4899,20260318000884
2025-12-31,001040,395.7606,92280.1048,306.4984,1.3145,0.0,0.0,20260305001528
2025-12-31,008930,-221.9032,,,-63.4242,0.0,0.0,20260331000290
2025-12-31,064760,46451.6925,36.0638,4.8545,6252.8065,0.653,1472.5054,20260310002891
2025-12-31,178320,197.3276,,183.7046,-0.2384,0.0,0.0,20260312000530
2025-12-31,279570,5353.1968,20.2471,1.0498,277.5705,0.1009,5.6693,20260323001560
2025-12-31,068760,9818.4741,47.6087,4.2318,872.7402,0.0,0.0,20260316001332
2025-12-31,950160,0.5256,,39479.9764,-1.5937,0.0,0.0,20260318001341
2025-12-31,475830,7.2718,3465.1537,8526.0383,17.8924,0.0,0.0,20260423000468
2025-12-31,195940,46890.3522,15.3438,0.8744,2672.0827,0.8537,350.0,20260318000705
2025-12-31,330590,3943.3262,57.7129,0.9941,67.9224,2.9847,117.0,20260310002810
2025-12-31,293490,11513.9814,,0.7391,-4525.9662,0.0,0.0,20260330000773
2025-12-31,476830,2098.61,,14.3667,-3700.1918,0.0,0.0,20260323001381
2025-12-31,214320,260.595,,72.1042,-0.6992,0.0,0.0,20260305000633
2025-12-31,476060,1586.4967,41.7716,9.1522,347.605,0.0,0.0,20260313000787
2025-12-31,005690,2064.4901,15.8764,5.1635,671.4382,0.1876,20.0,20260318000243
2025-12-31,456160,578.6703,,64.6309,-1.1778,0.0,0.0,20260304000232
2025-12-31,178920,12093.9379,17.8507,1.5272,1034.6943,1.895,350.0,20260312000098
