code,fiscal_year,F,accrual,noa_ratio,market,sector,name
069960,2025,8,-0.07508017831734669,0.645069481958338,KOSPI,종합 소매업,현대백화점
071050,2023,1,0.08336395245079159,,KOSPI,기타 금융업,한국금융지주
071050,2024,3,0.08074862250575202,,KOSPI,기타 금융업,한국금융지주
071050,2025,3,0.07073614586303449,,KOSPI,기타 금융업,한국금융지주
071320,2019,2,-0.03637822937124791,,KOSPI,"증기, 냉·온수 및 공기조절 공급업",지역난방공사
071320,2020,7,-0.058283429527466755,0.8693250142803168,KOSPI,"증기, 냉·온수 및 공기조절 공급업",지역난방공사
071320,2021,6,-0.0607876832116758,0.821009091409765,KOSPI,"증기, 냉·온수 및 공기조절 공급업",지역난방공사
071320,2022,5,-0.026556330458796774,0.8351741303418541,KOSPI,"증기, 냉·온수 및 공기조절 공급업",지역난방공사
071320,2023,5,0.04281793705538744,0.7924433554075977,KOSPI,"증기, 냉·온수 및 공기조절 공급업",지역난방공사
071320,2024,7,-0.024736109704121358,0.8366679705932814,KOSPI,"증기, 냉·온수 및 공기조절 공급업",지역난방공사
071320,2025,8,-0.04113040750895887,0.7577755104638645,KOSPI,"증기, 냉·온수 및 공기조절 공급업",지역난방공사
071970,2019,1,-0.05032817654885318,,KOSPI,일반 목적용 기계 제조업,HD현대마린엔진
071970,2020,6,-0.030246572662270575,0.3361741466059334,KOSPI,일반 목적용 기계 제조업,HD현대마린엔진
071970,2021,5,-0.05284782854755951,0.2662633339045956,KOSPI,일반 목적용 기계 제조업,HD현대마린엔진
071970,2022,5,0.0830551148922817,0.4689634216636011,KOSPI,일반 목적용 기계 제조업,HD현대마린엔진
071970,2023,8,-0.010423803725832455,0.5128034936924312,KOSPI,일반 목적용 기계 제조업,HD현대마린엔진
071970,2024,8,-0.05184525369199937,0.5601089522047349,KOSPI,일반 목적용 기계 제조업,HD현대마린엔진
071970,2025,7,-0.019025694222511647,0.808706968782378,KOSPI,일반 목적용 기계 제조업,HD현대마린엔진
072710,2019,2,0.014995797466560814,,KOSPI,기타 금융업,농심홀딩스
072710,2020,8,0.02807638452763911,0.8219164524953914,KOSPI,기타 금융업,농심홀딩스
072710,2021,5,0.005096896268169217,0.854506609610842,KOSPI,기타 금융업,농심홀딩스
072710,2022,5,0.017611354467243122,0.8425717499957541,KOSPI,기타 금융업,농심홀딩스
072710,2023,7,0.05580730740633316,0.8389176069495387,KOSPI,기타 금융업,농심홀딩스
072710,2024,6,0.012180350593761899,0.8376425807155204,KOSPI,기타 금융업,농심홀딩스
072710,2025,6,0.048958376299626356,0.8789976489355258,KOSPI,기타 금융업,농심홀딩스
073240,2019,2,-0.048330890728767235,,KOSPI,고무제품 제조업,금호타이어
073240,2020,4,-0.07987062774222745,0.6973028273671864,KOSPI,고무제품 제조업,금호타이어
073240,2021,6,-0.03506518327833937,0.6605797523510134,KOSPI,고무제품 제조업,금호타이어
073240,2022,4,0.021848689498561415,0.501804640030473,KOSPI,고무제품 제조업,금호타이어
073240,2023,8,-0.06899481357708195,0.5721296983419161,KOSPI,고무제품 제조업,금호타이어
073240,2024,8,-0.03138231577201251,0.5996736114304754,KOSPI,고무제품 제조업,금호타이어
073240,2025,9,-0.0972142832400487,0.503726389189293,KOSPI,고무제품 제조업,금호타이어
074600,2019,3,-0.048456361256396775,,KOSDAQ,유리 및 유리제품 제조업,원익QnC
074600,2020,7,-0.11242437214398987,0.5488084906917229,KOSDAQ,유리 및 유리제품 제조업,원익QnC
074600,2021,8,-0.05151011645348996,0.7806988925203449,KOSDAQ,유리 및 유리제품 제조업,원익QnC
074600,2022,6,-0.00496752968210237,1.1625037879771571,KOSDAQ,유리 및 유리제품 제조업,원익QnC
074600,2023,5,-0.021012715797234884,0.7708081777060255,KOSDAQ,유리 및 유리제품 제조업,원익QnC
074600,2024,7,-0.011958492603082281,0.7909003085560554,KOSDAQ,유리 및 유리제품 제조업,원익QnC
074600,2025,6,-0.05426800357624067,0.728700196073184,KOSDAQ,유리 및 유리제품 제조업,원익QnC
075580,2019,1,0.01526603639378746,,KOSPI,선박 및 보트 건조업,세진중공업
075580,2020,3,-0.02773930278618803,0.6369910525120024,KOSPI,선박 및 보트 건조업,세진중공업
075580,2021,6,0.03263643645103453,0.6501773938077122,KOSPI,선박 및 보트 건조업,세진중공업
075580,2022,7,-0.011188092393091919,0.4536672779028442,KOSPI,선박 및 보트 건조업,세진중공업
075580,2023,7,-0.08517247970206537,0.44544144119353896,KOSPI,선박 및 보트 건조업,세진중공업
075580,2024,7,-0.015509856555107974,0.4296995003700749,KOSPI,선박 및 보트 건조업,세진중공업
075580,2025,7,0.0035857206041076768,0.6160396599751247,KOSPI,선박 및 보트 건조업,세진중공업
077360,2019,2,0.018846315139693644,,KOSDAQ,반도체 제조업,덕산하이메탈
077360,2020,5,0.03232672622944052,0.9038493304353219,KOSDAQ,반도체 제조업,덕산하이메탈
077360,2021,4,0.14022497821269503,1.1631595848348766,KOSDAQ,반도체 제조업,덕산하이메탈
077360,2022,5,0.006453367068784062,0.8701806525246361,KOSDAQ,반도체 제조업,덕산하이메탈
077360,2023,4,-0.002718118802508303,1.6111320854439193,KOSDAQ,반도체 제조업,덕산하이메탈
077360,2024,7,0.021397355214162687,0.8633432815690076,KOSDAQ,반도체 제조업,덕산하이메탈
077360,2025,5,-0.18292617109908835,0.4870343035556251,KOSDAQ,반도체 제조업,덕산하이메탈
077970,2019,3,-0.06341693073789045,,KOSPI,일반 목적용 기계 제조업,STX엔진
077970,2020,6,-0.045400680373822534,0.25990765052059756,KOSPI,일반 목적용 기계 제조업,STX엔진
077970,2021,5,-0.0205306395376606,0.29903702266635857,KOSPI,일반 목적용 기계 제조업,STX엔진
077970,2022,5,-0.062411236155183805,0.268907914218847,KOSPI,일반 목적용 기계 제조업,STX엔진
077970,2023,5,0.02108918136784951,0.2751339367321781,KOSPI,일반 목적용 기계 제조업,STX엔진
077970,2024,9,-0.009802135165251712,0.23239666931958974,KOSPI,일반 목적용 기계 제조업,STX엔진
077970,2025,7,-0.0033889515148624585,0.2564766424810166,KOSPI,일반 목적용 기계 제조업,STX엔진
078020,2023,1,0.20090541980908166,,KOSDAQ,금융 지원 서비스업,LS증권
078020,2024,3,0.08659627576885057,,KOSDAQ,금융 지원 서비스업,LS증권
078020,2025,6,-0.0021814112229547327,,KOSDAQ,금융 지원 서비스업,LS증권
078130,2019,1,-0.2914007151550466,,KOSDAQ,기타 종이 및 판지 제품 제조업,국일제지
078130,2020,6,-0.05157466844142763,0.596509352686085,KOSDAQ,기타 종이 및 판지 제품 제조업,국일제지
078130,2021,1,0.011827527120285923,0.615580328148918,KOSDAQ,기타 종이 및 판지 제품 제조업,국일제지
078130,2022,3,-0.05376030425948024,0.4849681422803422,KOSDAQ,기타 종이 및 판지 제품 제조업,국일제지
078130,2023,5,-0.09061912341676605,0.350820655804849,KOSDAQ,기타 종이 및 판지 제품 제조업,국일제지
078130,2024,4,0.0035118678549621958,0.5140534299045098,KOSDAQ,기타 종이 및 판지 제품 제조업,국일제지
078130,2025,8,-0.04069249317610537,0.8458993176777266,KOSDAQ,기타 종이 및 판지 제품 제조업,국일제지
078160,2019,2,-0.10123040385653918,,KOSDAQ,기초 의약물질 제조업,메디포스트
078160,2020,7,-0.01674348239151413,0.6895307843908799,KOSDAQ,기초 의약물질 제조업,메디포스트
078160,2021,4,-0.019767837361099803,0.9185684213188422,KOSDAQ,기초 의약물질 제조업,메디포스트
078160,2022,5,0.02085834917715843,0.898677666960787,KOSDAQ,기초 의약물질 제조업,메디포스트
078160,2023,3,0.053468932206294416,0.8762089870023768,KOSDAQ,기초 의약물질 제조업,메디포스트
078160,2024,4,-0.06302671990026061,0.6678397020408287,KOSDAQ,기초 의약물질 제조업,메디포스트
078160,2025,2,-0.06684246236488808,0.6223088499504211,KOSDAQ,기초 의약물질 제조업,메디포스트
078340,2019,3,-0.020129178726717902,,KOSDAQ,소프트웨어 개발 및 공급업,컴투스
078340,2020,7,-0.024887281991738383,0.9206087902159023,KOSDAQ,소프트웨어 개발 및 공급업,컴투스
078340,2021,3,0.016884172925005738,1.3628536662323343,KOSDAQ,소프트웨어 개발 및 공급업,컴투스
078340,2022,4,-0.0022413908756987295,0.7581544757323662,KOSDAQ,소프트웨어 개발 및 공급업,컴투스
078340,2023,5,0.029906778185223335,0.6428646248901295,KOSDAQ,소프트웨어 개발 및 공급업,컴투스
078340,2024,3,-0.1017674711630239,0.6125821908988045,KOSDAQ,소프트웨어 개발 및 공급업,컴투스
078340,2025,5,0.03006685035408278,0.6168232410606374,KOSDAQ,소프트웨어 개발 및 공급업,컴투스
078350,2019,1,-0.032749388088595226,,KOSDAQ,반도체 제조업,한양디지텍
078350,2020,7,-0.05614949511454451,0.5265884642681814,KOSDAQ,반도체 제조업,한양디지텍
078350,2021,8,-0.046241740089039945,0.7578789113077377,KOSDAQ,반도체 제조업,한양디지텍
078350,2022,6,0.07483801189270309,0.7444593302648267,KOSDAQ,반도체 제조업,한양디지텍
078350,2023,4,0.038450253737097054,0.5925609082033366,KOSDAQ,반도체 제조업,한양디지텍
078350,2024,8,-0.09486379120598505,0.6115799132906047,KOSDAQ,반도체 제조업,한양디지텍
078350,2025,7,-0.041037998872693854,0.5820627352047212,KOSDAQ,반도체 제조업,한양디지텍
078600,2019,0,0.030197156715625218,,KOSDAQ,전자부품 제조업,대주전자재료
078600,2020,7,-0.023555347193263885,0.6399803080820422,KOSDAQ,전자부품 제조업,대주전자재료
078600,2021,5,0.05170195371003718,0.8911976790887738,KOSDAQ,전자부품 제조업,대주전자재료
078600,2022,6,-0.06361661127293348,0.21820690158596023,KOSDAQ,전자부품 제조업,대주전자재료
078600,2023,5,-0.010111907751199916,0.3811931149904739,KOSDAQ,전자부품 제조업,대주전자재료
078600,2024,6,0.020089301220824276,0.5453776666388477,KOSDAQ,전자부품 제조업,대주전자재료
078600,2025,6,0.01506781039735433,0.3977626944436448,KOSDAQ,전자부품 제조업,대주전자재료
078930,2019,3,-0.037085483018985684,,KOSPI,기타 금융업,GS
078930,2020,4,-0.07868531084666433,0.7977707189167541,KOSPI,기타 금융업,GS
078930,2021,8,0.019259737502976392,1.0003146239079934,KOSPI,기타 금융업,GS
078930,2022,8,-0.0074483579239839155,0.8035330507522822,KOSPI,기타 금융업,GS
078930,2023,5,-0.04186136231191992,0.7562141676838459,KOSPI,기타 금융업,GS
078930,2024,5,-0.044567129517795165,0.7863437007642584,KOSPI,기타 금융업,GS
078930,2025,5,-0.03235140246652905,0.8077016380443219,KOSPI,기타 금융업,GS
079160,2019,2,-0.1154751088859684,,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",CJ CGV
079160,2020,2,-0.11095762182924973,0.5222441646690311,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",CJ CGV
079160,2021,4,-0.044092382890917256,0.5675972044827574,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",CJ CGV
079160,2022,6,-0.0894494098097988,0.5198389714950669,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",CJ CGV
079160,2023,4,-0.09500483564267284,0.5473317280966692,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",CJ CGV
079160,2024,4,-0.09162835544374487,0.6458214011865863,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",CJ CGV
079160,2025,6,-0.08689598241860515,0.4638490254467131,KOSPI,"영화, 비디오물, 방송프로그램 제작 및 배급업",CJ CGV
079370,2019,2,0.01983824048531115,,KOSDAQ,특수 목적용 기계 제조업,제우스
079370,2020,6,-0.039322689025794236,0.6123372304342057,KOSDAQ,특수 목적용 기계 제조업,제우스
079370,2021,6,-0.027900276797467923,0.5371736687176499,KOSDAQ,특수 목적용 기계 제조업,제우스
079370,2022,6,0.04427319110595161,0.5069242099802918,KOSDAQ,특수 목적용 기계 제조업,제우스
079370,2023,4,0.07917042819079843,0.544667649290168,KOSDAQ,특수 목적용 기계 제조업,제우스
079370,2024,8,-0.02322937483062949,0.5912955259937245,KOSDAQ,특수 목적용 기계 제조업,제우스
079370,2025,4,-0.07646865333198447,0.5945847745303351,KOSDAQ,특수 목적용 기계 제조업,제우스
079550,2019,3,-0.06378433326422857,,KOSPI,무기 및 총포탄 제조업,LIG디펜스앤에어로스페이스
079550,2020,7,-0.05171166418981555,0.5023411628187266,KOSPI,무기 및 총포탄 제조업,LIG디펜스앤에어로스페이스
079550,2021,8,-0.011715721249823279,0.39341986791481365,KOSPI,무기 및 총포탄 제조업,LIG디펜스앤에어로스페이스
079550,2022,8,-0.1107241415894082,0.33388090513027907,KOSPI,무기 및 총포탄 제조업,LIG디펜스앤에어로스페이스
079550,2023,7,-0.07660941526415549,0.23887713622528145,KOSPI,무기 및 총포탄 제조업,LIG디펜스앤에어로스페이스
079550,2024,4,-0.12004371083718307,0.2520596030315638,KOSPI,무기 및 총포탄 제조업,LIG디펜스앤에어로스페이스
079550,2025,4,0.10189807101487353,0.2814689993668297,KOSPI,무기 및 총포탄 제조업,LIG디펜스앤에어로스페이스
079900,2024,2,0.0543117417205843,,KOSPI,특수 목적용 기계 제조업,전진건설로봇
079900,2025,6,-0.013436119691719121,0.5853151864002193,KOSPI,특수 목적용 기계 제조업,전진건설로봇
079940,2019,3,-0.07927412956997433,,KOSDAQ,소프트웨어 개발 및 공급업,가비아
079940,2020,6,-0.10126389586090709,0.7875460999111714,KOSDAQ,소프트웨어 개발 및 공급업,가비아
079940,2021,7,-0.052547860905256386,0.7884490539116685,KOSDAQ,소프트웨어 개발 및 공급업,가비아
079940,2022,6,-0.07763677475822661,0.7921398156238825,KOSDAQ,소프트웨어 개발 및 공급업,가비아
079940,2023,4,-0.050910106600511276,0.7961907504624854,KOSDAQ,소프트웨어 개발 및 공급업,가비아
079940,2024,4,-0.06249615123512471,0.9594572948043408,KOSDAQ,소프트웨어 개발 및 공급업,가비아
079940,2025,7,-0.06474467622206793,0.7057316873673819,KOSDAQ,소프트웨어 개발 및 공급업,가비아
080220,2019,2,-0.08960008621447292,,KOSDAQ,반도체 제조업,제주반도체
080220,2020,7,-0.007472452226375432,0.48984138964324064,KOSDAQ,반도체 제조업,제주반도체
080220,2021,7,0.03285477003840535,0.6708804240788488,KOSDAQ,반도체 제조업,제주반도체
080220,2022,6,0.15275059199442825,0.7842229983303365,KOSDAQ,반도체 제조업,제주반도체
080220,2023,4,0.072525595538861,0.8407303805391957,KOSDAQ,반도체 제조업,제주반도체
080220,2024,4,0.12903164627364727,0.8763437504548565,KOSDAQ,반도체 제조업,제주반도체
080220,2025,5,0.04150202225293909,0.7087655788976275,KOSDAQ,반도체 제조업,제주반도체
080580,2019,3,-0.10606570643973585,,KOSDAQ,전자부품 제조업,오킨스전자
080580,2020,6,-0.11062143647336639,0.6496852632990621,KOSDAQ,전자부품 제조업,오킨스전자
080580,2021,5,-0.10904647539094292,0.6400387196194948,KOSDAQ,전자부품 제조업,오킨스전자
080580,2022,8,-0.05583444338098187,0.4310523046677267,KOSDAQ,전자부품 제조업,오킨스전자
080580,2023,6,-0.06685219036532661,0.608011688879986,KOSDAQ,전자부품 제조업,오킨스전자
080580,2024,6,-0.18390235316599868,0.3753332747551952,KOSDAQ,전자부품 제조업,오킨스전자
080580,2025,8,-0.094738056469865,0.6710628817699702,KOSDAQ,전자부품 제조업,오킨스전자
081660,2019,2,0.005040954695945525,,KOSPI,생활용품 도매업,미스토홀딩스
081660,2020,4,-0.06578934468749438,0.608005966024776,KOSPI,생활용품 도매업,미스토홀딩스
081660,2021,8,-0.04354271141830444,0.6753503307828532,KOSPI,생활용품 도매업,미스토홀딩스
081660,2022,3,0.12572445494656656,0.7744984390394851,KOSPI,생활용품 도매업,미스토홀딩스
081660,2023,4,-0.08529316664274982,0.6705506468408822,KOSPI,생활용품 도매업,미스토홀딩스
081660,2024,7,-0.05171645955484282,0.7267876950962543,KOSPI,생활용품 도매업,미스토홀딩스
081660,2025,8,-0.039641077069544554,0.685530540659122,KOSPI,생활용품 도매업,미스토홀딩스
082270,2019,1,-0.5600675994263927,,KOSDAQ,특수 목적용 기계 제조업,젬백스
082270,2020,8,-0.07758018418064708,0.5353845796701476,KOSDAQ,특수 목적용 기계 제조업,젬백스
082270,2021,3,0.09008276373390131,0.8657501694034446,KOSDAQ,특수 목적용 기계 제조업,젬백스
082270,2022,4,-0.11015152050579155,0.6935195213977201,KOSDAQ,특수 목적용 기계 제조업,젬백스
082270,2023,4,-0.22746169194363214,0.612970198746612,KOSDAQ,특수 목적용 기계 제조업,젬백스
082270,2024,2,-0.3903895483299838,0.5689924110952822,KOSDAQ,특수 목적용 기계 제조업,젬백스
082270,2025,7,-0.07833295364114284,0.5032295715283455,KOSDAQ,특수 목적용 기계 제조업,젬백스
082640,2023,3,-0.023750015373292833,,KOSPI,보험업,동양생명
082640,2024,3,0.02033538119267659,,KOSPI,보험업,동양생명
082640,2025,3,-0.07132885662322065,,KOSPI,보험업,동양생명
082740,2019,0,0.028065860983582675,,KOSPI,일반 목적용 기계 제조업,한화엔진
082740,2020,7,-0.1074960533962198,0.2173111057111095,KOSPI,일반 목적용 기계 제조업,한화엔진
082740,2021,1,0.007564152524608643,0.42921141866912704,KOSPI,일반 목적용 기계 제조업,한화엔진
082740,2022,5,-0.020036697442485114,0.506412951191573,KOSPI,일반 목적용 기계 제조업,한화엔진
082740,2023,6,-0.06208209649924638,0.45016186152621174,KOSPI,일반 목적용 기계 제조업,한화엔진
082740,2024,7,-0.007937259174723483,0.6100475838230245,KOSPI,일반 목적용 기계 제조업,한화엔진
082740,2025,7,-0.09233127930022995,0.5716225484101293,KOSPI,일반 목적용 기계 제조업,한화엔진
082920,2019,3,-0.03854530438265283,,KOSDAQ,일차전지 및 이차전지 제조업,비츠로셀
082920,2020,6,-0.05479064326982221,0.8479665750152628,KOSDAQ,일차전지 및 이차전지 제조업,비츠로셀
082920,2021,7,-0.039443074518112534,0.8090219626779092,KOSDAQ,일차전지 및 이차전지 제조업,비츠로셀
082920,2022,8,-0.01428132096446605,0.6862043979220057,KOSDAQ,일차전지 및 이차전지 제조업,비츠로셀
082920,2023,8,-0.010727606627513212,0.8363583530351992,KOSDAQ,일차전지 및 이차전지 제조업,비츠로셀
082920,2024,6,-0.026773544360131102,1.0028907058834924,KOSDAQ,일차전지 및 이차전지 제조업,비츠로셀
082920,2025,5,-0.017961640701320364,0.9813737995612397,KOSDAQ,일차전지 및 이차전지 제조업,비츠로셀
083450,2019,3,-0.009794002261893205,,KOSDAQ,특수 목적용 기계 제조업,GST
083450,2020,5,-0.02890811080899752,0.5911407623994303,KOSDAQ,특수 목적용 기계 제조업,GST
083450,2021,6,0.06506487223801904,0.7998605290975084,KOSDAQ,특수 목적용 기계 제조업,GST
083450,2022,6,0.06400350109043734,0.8053624635675091,KOSDAQ,특수 목적용 기계 제조업,GST
083450,2023,6,-0.03755975005475615,0.7574464781779234,KOSDAQ,특수 목적용 기계 제조업,GST
083450,2024,7,-0.025522278700171996,0.784891097359346,KOSDAQ,특수 목적용 기계 제조업,GST
083450,2025,5,0.010335052299031264,0.7172361156170723,KOSDAQ,특수 목적용 기계 제조업,GST
083650,2019,2,-0.0888567808742576,,KOSDAQ,일반 목적용 기계 제조업,비에이치아이
083650,2020,7,0.002689924619652058,0.40635415904673394,KOSDAQ,일반 목적용 기계 제조업,비에이치아이
083650,2021,2,-0.04360990624680983,0.32832013915135877,KOSDAQ,일반 목적용 기계 제조업,비에이치아이
083650,2022,7,-0.07646163678232842,0.2969354137956834,KOSDAQ,일반 목적용 기계 제조업,비에이치아이
083650,2023,7,-0.0852073826175647,0.20126188766223008,KOSDAQ,일반 목적용 기계 제조업,비에이치아이
083650,2024,8,-0.038832106648386364,0.2991260690773378,KOSDAQ,일반 목적용 기계 제조업,비에이치아이
083650,2025,9,-0.05669730665227441,0.2962644418710716,KOSDAQ,일반 목적용 기계 제조업,비에이치아이
084110,2019,3,-0.01104635492754036,,KOSDAQ,의약품 제조업,휴온스글로벌
084110,2020,4,0.00047539972920513106,0.8116780391253471,KOSDAQ,의약품 제조업,휴온스글로벌
084110,2021,3,-0.013827441177948591,0.7569328121701009,KOSDAQ,의약품 제조업,휴온스글로벌
084110,2022,4,-0.07870347923785972,0.4618515819137928,KOSDAQ,의약품 제조업,휴온스글로벌
084110,2023,8,-0.005568355981770943,0.6235618915111005,KOSDAQ,의약품 제조업,휴온스글로벌
084110,2024,4,-0.02378732572072433,0.6496005002111317,KOSDAQ,의약품 제조업,휴온스글로벌
084110,2025,6,-0.007557032931472976,0.7447171619556238,KOSDAQ,의약품 제조업,휴온스글로벌
084370,2019,3,-0.14834400397107858,,KOSDAQ,특수 목적용 기계 제조업,유진테크
084370,2020,5,-0.025420647697102717,0.8575531099637647,KOSDAQ,특수 목적용 기계 제조업,유진테크
084370,2021,7,-0.024194394523878514,0.9902149692614296,KOSDAQ,특수 목적용 기계 제조업,유진테크
084370,2022,5,0.00840098792501093,0.8110839992545197,KOSDAQ,특수 목적용 기계 제조업,유진테크
084370,2023,5,-0.05102377972308592,0.7756540590478819,KOSDAQ,특수 목적용 기계 제조업,유진테크
084370,2024,5,0.0072986275950891214,0.9753286595977918,KOSDAQ,특수 목적용 기계 제조업,유진테크
084370,2025,5,-0.03788201829174207,0.8503682071282067,KOSDAQ,특수 목적용 기계 제조업,유진테크
085620,2023,1,0.0334781792404788,,KOSPI,보험업,미래에셋생명
085620,2024,3,0.011982766570301189,,KOSPI,보험업,미래에셋생명
085620,2025,4,-0.004670238068067654,,KOSPI,보험업,미래에셋생명
085660,2019,2,0.02382166257041564,,KOSDAQ,기초 의약물질 제조업,차바이오텍
085660,2020,3,-0.06169243766512175,0.7798172157408743,KOSDAQ,기초 의약물질 제조업,차바이오텍
085660,2021,5,-0.028709917645296176,0.7544025701169323,KOSDAQ,기초 의약물질 제조업,차바이오텍
085660,2022,2,-0.030509213597990505,0.6922286238090447,KOSDAQ,기초 의약물질 제조업,차바이오텍
085660,2023,6,-0.009893134685374347,0.6339141620069305,KOSDAQ,기초 의약물질 제조업,차바이오텍
085660,2024,2,0.015948061754762603,0.5437648090349152,KOSDAQ,기초 의약물질 제조업,차바이오텍
085660,2025,4,-0.029120236845339976,0.4497090924097018,KOSDAQ,기초 의약물질 제조업,차바이오텍
085910,2019,3,-0.020092739317066698,,KOSDAQ,자동차 신품 부품 제조업,네오티스
085910,2020,6,-0.07311691613739782,0.41639355718707477,KOSDAQ,자동차 신품 부품 제조업,네오티스
085910,2021,7,0.00718488597525529,0.6741242519583596,KOSDAQ,자동차 신품 부품 제조업,네오티스
085910,2022,6,-0.011301537428834987,0.394340119279052,KOSDAQ,자동차 신품 부품 제조업,네오티스
085910,2023,3,-0.08391986227711902,0.39285892628444313,KOSDAQ,자동차 신품 부품 제조업,네오티스
085910,2024,8,-0.020054479497339087,0.3983614132108587,KOSDAQ,자동차 신품 부품 제조업,네오티스
085910,2025,7,-0.011677437118010291,0.5411431553359247,KOSDAQ,자동차 신품 부품 제조업,네오티스
086280,2019,1,,,KOSPI,기타 운송관련 서비스업,현대글로비스
086280,2020,5,,0.587365361865488,KOSPI,기타 운송관련 서비스업,현대글로비스
086280,2021,6,,0.6039837226497604,KOSPI,기타 운송관련 서비스업,현대글로비스
086280,2022,9,-0.02637233518391886,0.6141062466975811,KOSPI,기타 운송관련 서비스업,현대글로비스
086280,2023,6,-0.07960402657428799,0.5740546104372841,KOSPI,기타 운송관련 서비스업,현대글로비스
086280,2024,5,-0.06071048657844608,0.5610852522945959,KOSPI,기타 운송관련 서비스업,현대글로비스
086280,2025,7,-0.04121455850949735,0.6400523549617521,KOSPI,기타 운송관련 서비스업,현대글로비스
086450,2019,3,-0.019163882442149283,,KOSDAQ,의약품 제조업,동국제약
086450,2020,5,-0.0018514056643318686,0.8151110806387272,KOSDAQ,의약품 제조업,동국제약
086450,2021,4,0.0110155913520365,0.6363892235103632,KOSDAQ,의약품 제조업,동국제약
086450,2022,6,0.018023198202180818,0.6613962812599169,KOSDAQ,의약품 제조업,동국제약
086450,2023,5,0.008431375069230406,0.7130131954885304,KOSDAQ,의약품 제조업,동국제약
086450,2024,6,-0.014430529475517746,0.7983004118857853,KOSDAQ,의약품 제조업,동국제약
086450,2025,7,0.004866443588065043,0.7756304616533096,KOSDAQ,의약품 제조업,동국제약
086520,2019,1,0.056434663669849124,,KOSDAQ,기타 금융업,에코프로
086520,2020,6,-0.08178377581591675,0.8199543597071792,KOSDAQ,기타 금융업,에코프로
086520,2021,4,0.12337044694032229,1.6691455223195792,KOSDAQ,기타 금융업,에코프로
086520,2022,3,0.13826726374527734,0.8546850186990907,KOSDAQ,기타 금융업,에코프로
086520,2023,2,0.007194534955072968,0.6916530300675916,KOSDAQ,기타 금융업,에코프로
086520,2024,3,-0.09635916310062977,0.6615630036826943,KOSDAQ,기타 금융업,에코프로
086520,2025,5,-0.04546772450953714,0.680231953771153,KOSDAQ,기타 금융업,에코프로
086790,2023,1,0.0221154284666954,,KOSPI,기타 금융업,하나금융지주
086790,2024,3,0.009752084743175913,,KOSPI,기타 금융업,하나금융지주
086790,2025,3,0.00889296163352249,,KOSPI,기타 금융업,하나금융지주
086900,2019,3,-0.019310081570650516,,KOSDAQ,기초 의약물질 제조업,메디톡스
086900,2020,3,-0.12392037370723127,0.7263569538905217,KOSDAQ,기초 의약물질 제조업,메디톡스
086900,2021,7,0.12687785499008036,0.8508017573417245,KOSDAQ,기초 의약물질 제조업,메디톡스
086900,2022,5,0.017435222009371622,0.7622282750508457,KOSDAQ,기초 의약물질 제조업,메디톡스
086900,2023,6,-0.0062648052401045665,0.7577206464635498,KOSDAQ,기초 의약물질 제조업,메디톡스
086900,2024,7,-0.033295889100215595,0.7381043136623765,KOSDAQ,기초 의약물질 제조업,메디톡스
086900,2025,7,-0.07864270142112681,0.695823308454863,KOSDAQ,기초 의약물질 제조업,메디톡스
087010,2019,1,-0.13311373498538664,,KOSDAQ,기초 의약물질 제조업,펩트론
087010,2020,3,-0.04105055768649648,0.34673083370026037,KOSDAQ,기초 의약물질 제조업,펩트론
087010,2021,5,-0.05685430190503731,0.5660776576470357,KOSDAQ,기초 의약물질 제조업,펩트론
087010,2022,4,-0.04896134268382069,0.6737360070527736,KOSDAQ,기초 의약물질 제조업,펩트론
087010,2023,2,-0.09426247304252669,0.6055958682434536,KOSDAQ,기초 의약물질 제조업,펩트론
087010,2024,5,-0.05487056799663066,3.100239893194762,KOSDAQ,기초 의약물질 제조업,펩트론
087010,2025,2,0.03778393064316609,0.9922883947182847,KOSDAQ,기초 의약물질 제조업,펩트론
088350,2023,3,-0.006166173685549894,,KOSPI,보험업,한화생명
088350,2024,4,-0.028490015671916738,,KOSPI,보험업,한화생명
088350,2025,4,-0.019833295075528817,,KOSPI,보험업,한화생명
089010,2019,3,-0.12875023062951235,,KOSDAQ,기타 화학제품 제조업,켐트로닉스
089010,2020,3,0.01532249937654152,0.46123348455942415,KOSDAQ,기타 화학제품 제조업,켐트로닉스
089010,2021,7,0.0534524547328925,0.42715263166776446,KOSDAQ,기타 화학제품 제조업,켐트로닉스
089010,2022,4,-0.07176303619589319,0.3593098546229734,KOSDAQ,기타 화학제품 제조업,켐트로닉스
089010,2023,4,-0.09254719623550123,0.3999597683558113,KOSDAQ,기타 화학제품 제조업,켐트로닉스
089010,2024,5,-0.07561193386933511,0.5307586395861198,KOSDAQ,기타 화학제품 제조업,켐트로닉스
089010,2025,3,0.016383129414274788,0.5522524782201949,KOSDAQ,기타 화학제품 제조업,켐트로닉스
089030,2019,3,-0.024273472661869154,,KOSDAQ,특수 목적용 기계 제조업,테크윙
089030,2020,7,0.018818786973673257,0.6528614438927662,KOSDAQ,특수 목적용 기계 제조업,테크윙
