code,name,sector,mcap,adtv
080520,오디텍,벤처기업부,33004845555,94137320
058110,멕아이씨에스,기술성장기업부,32983839150,156514175
177830,파버나인,벤처기업부,32790300930,105107608
900070,글로벌에스엠,외국기업(소속부없음),32783820480,0
021880,메이슨캐피탈,중견기업부,32676398832,1180855982
133750,메가엠디,중견기업부,32676279492,86387053
054780,키이스트,중견기업부,32612278587,245182710
406820,뷰티스킨,벤처기업부,32583841885,705606707
373170,엠아이큐브솔루션,벤처기업부,32494648500,73178370
086060,진바이오텍,중견기업부,32461912990,84483480
021650,한국큐빅,중견기업부,32390465303,52244234
239610,에이치엘사이언스,벤처기업부,32352690000,53007020
270870,뉴트리,중견기업부,32338787360,28842881
187220,디티앤씨,중견기업부,32327437065,187497090
075130,플랜티넷,벤처기업부,32214056160,126427981
290520,신도기연,벤처기업부,32177311240,100421034
078590,휴림에이텍,중견기업부,32073738990,625556509
347770,핌스,중견기업부,32045572884,132872112
254120,자비스,기술성장기업부,31953686530,345316337
195500,마니커에프앤지,중견기업부,31892088000,193494509
075970,동국알앤에스,중견기업부,31887200000,133422438
363250,진시스템,기술성장기업부,31736264860,100242495
037370,EG,벤처기업부,31653647240,307985269
038950,파인디지털,중견기업부,31653371500,442108712
318020,포인트모바일,벤처기업부,31552762680,54422501
045300,성우테크론,중견기업부,31377360700,113589974
099390,브레인즈컴퍼니,벤처기업부,31355641060,89132017
258830,세종메디칼,관리종목(소속부없음),31223976612,0
238490,힘스,벤처기업부,31221771360,139470306
464580,닷밀,기술성장기업부,31198320855,79854442
035200,프럼파스트,벤처기업부,31137888000,252065719
068050,팬엔터테인먼트,중견기업부,31128141424,188622347
043200,파루,벤처기업부,31060606045,186470249
057680,티사이언티픽,벤처기업부,30993097500,244421897
039740,한국정보공학,벤처기업부,30991104405,257913398
195990,에이비프로바이오,관리종목(소속부없음),30946960600,229802390
089140,넥스턴앤롤코리아,벤처기업부,30862211510,242311436
032860,더라미,중견기업부,30741251743,117564319
130500,GH신소재,중견기업부,30690059720,120820843
038620,위즈코프,벤처기업부,30594703860,212762875
351870,차이커뮤니케이션,중견기업부,30524355870,60926030
012620,원일특강,우량기업부,30360000000,118015380
241840,에이스토리,중견기업부,30337180920,213757563
007720,소노스퀘어,중견기업부,30240135000,147788170
246250,에스엘에스바이오,관리종목(소속부없음),30220617614,0
038870,에코심플렉스,중견기업부,30062065605,89286930
016670,디모아,중견기업부,30022019130,38078655
318000,KBG,벤처기업부,29978964890,105856140
114630,폴라리스우노,우량기업부,29920390528,289073050
208860,다산디엠씨,벤처기업부,29875976240,2066100437
142760,모아라이프플러스,기술성장기업부,29812054860,236737081
225220,제놀루션,벤처기업부,29763722571,89615033
032790,엠젠솔루션,벤처기업부,29660522430,134649514
045510,정원엔시스,중견기업부,29600339348,207654536
263920,휴엠앤씨,중견기업부,29574213390,22893302
210120,캔버스엔,중견기업부,29569723160,411060766
033200,모아텍,투자주의환기종목(소속부없음),29454492800,54548517
359090,씨엔알리서치,중견기업부,29367536387,103941076
080530,코디,중견기업부,29365252875,97973788
290270,휴네시온,벤처기업부,29351437960,232879885
131220,대한과학,벤처기업부,29333418150,134995601
065370,위세아이텍,벤처기업부,29314297380,173762410
342870,오아,중견기업부,29213055920,50025065
001000,신라섬유,중견기업부,29108770460,44903165
115160,휴맥스,중견기업부,29106958500,154908275
440320,오픈놀,기술성장기업부,29047650000,424310885
073570,리튬포어스,관리종목(소속부없음),29009960480,1576283664
039290,인포뱅크,중견기업부,28950946740,108741307
462310,뉴키즈온,중견기업부,28934402735,350893130
462980,아이지넷,기술성장기업부,28846879334,3814538049
