출발일,code,name,유형,등급,국면,시장낙폭,당시종가,2일누적,핵심선,카드수익,청산,경과일,40일수익,시총,창완결_126,기준_카드,S25_T10_be,S25_T12_be,S25_T20_be,S25_구조,S25_구조be,S50_T10_be,S50_T12_be,S50_T20_be,S50_구조,S50_구조be,S75_T10_be,S75_T12_be,S75_T20_be,S75_구조,S75_구조be
2026-02-06,064350,현대로템,B,A,실행,-5.2,202500.0,-11.4,월10,15.6,목표,12,0.2,25157298536500,False,0.15555555555555545,0.20222222222222225,0.18192592592592588,0.10074074074074074,0.02407407407407408,0.10074074074074074,0.18666666666666665,0.17313580246913574,0.11901234567901231,0.0679012345679012,0.11901234567901231,0.17111111111111105,0.1643456790123456,0.13728395061728388,0.11172839506172833,0.13728395061728388
2026-02-06,087010,펩트론,A,C,실행,-5.2,247500.0,-14.1,월10,8.2,목표,1,10.7,7123450425000,False,0.08181818181818179,0.020454545454545447,0.020454545454545447,0.020454545454545447,0.04469696969696968,0.04469696969696968,0.040909090909090895,0.040909090909090895,0.040909090909090895,0.05707070707070705,0.05707070707070705,0.06136363636363634,0.06136363636363634,0.06136363636363634,0.06944444444444442,0.06944444444444442
2026-02-06,011170,롯데케미칼,A,C,실행,-5.2,72900.0,-14.6,일240,8.6,목표,3,32.6,3567469944600,False,0.08573388203017829,0.19921124828532227,0.17859396433470515,0.09859396433470513,0.027606310013717383,0.09859396433470513,0.1613854595336076,0.14764060356652953,0.09430727023319618,0.046982167352537685,0.09430727023319618,0.12355967078189295,0.11668724279835391,0.09002057613168724,0.06635802469135799,0.09002057613168724
2026-02-03,036570,NC,B,C,주의,0.0,213500.0,-9.0,월10,-0.5,트레일,17,-0.2,5052073159000,False,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525,-0.004683840749414525
2026-02-02,194480,데브시스터즈,A,C,실행,-5.3,35800.0,-13.7,주60주,8.0,목표,5,-32.4,466365817500,False,0.07960893854748607,0.03446229050279337,0.01990223463687152,0.01990223463687152,0.06075418994413412,0.06075418994413412,0.049511173184357604,0.03980446927374304,0.03980446927374304,0.06703910614525144,0.06703910614525144,0.06456005586592184,0.059706703910614556,0.059706703910614556,0.07332402234636876,0.07332402234636876
2026-02-02,214450,파마리서치,A,C,실행,-5.3,422500.0,-20.9,주60주,-4.8,트레일,3,-31.2,4919498328000,False,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954,-0.04814201183431954
2026-02-02,051915,LG화학우,A,C,실행,-5.3,149600.0,-13.8,월10,8.0,목표,8,0.3,1223288080000,False,0.0802139037433156,0.17697192513368987,0.15681818181818186,0.07620320855614982,0.013536096256684532,0.07620320855614982,0.14471925133689845,0.1312834224598931,0.07754010695187175,0.03576203208556156,0.07754010695187175,0.11246657754010703,0.10574866310160436,0.07887700534759368,0.05798796791443858,0.07887700534759368
2026-02-02,051910,LG화학,A,B,실행,-5.3,296500.0,-13.6,월10,7.8,목표,3,2.7,21918922501500,False,0.07841483979763919,0.23486509274873518,0.21341483979763914,0.12761382799325466,0.04616357504215857,0.12761382799325466,0.18271500843170319,0.16841483979763916,0.11121416526138284,0.056913996627318775,0.11121416526138284,0.1305649241146712,0.12341483979763918,0.09481450252951101,0.06766441821247898,0.09481450252951101
2026-02-02,079550,LIG디펜스앤에어로스페이스,A,C,실행,-5.3,454000.0,-13.5,일240,-8.0,트레일,4,89.4,10593000000000,False,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677,-0.08026431718061677
2026-02-02,047920,HLB제약,A,B,실행,-5.3,16230.0,-15.3,월10,-5.8,손절,4,1.2,544469309600,False,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716,-0.0581947011706716
2026-02-02,028300,HLB,A,B,실행,-5.3,54200.0,-17.0,주60주,-6.4,손절,4,-5.7,7385035960500,False,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218,-0.06402214022140218
2026-02-02,101730,위메이드맥스,A,B,실행,-5.3,6990.0,-13.7,월10,-6.2,손절,4,-32.4,650313499360,False,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524,-0.0622317596566524
2026-01-30,047920,HLB제약,A,B,관찰만,0.0,16600.0,-17.0,월10,-8.2,손절,5,-3.4,544469309600,False,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433,-0.08204819277108433
2026-01-21,089030,테크윙,A,C,관찰만,0.0,39150.0,-19.3,일240,-6.2,손절,2,36.1,1697056941000,True,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006,-0.06213282247765006
2026-01-13,087010,펩트론,B,B,주의,0.0,249000.0,-6.4,월10,-4.8,손절,1,27.1,5922606900000,True,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234,-0.048075502008032234
2026-01-08,035720,카카오,B,C,주의,0.0,57800.0,-9.4,월10,-5.1,트레일,35,-11.9,26589670319900,True,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416,-0.05147058823529416
2026-01-08,180640,한진칼,B,C,주의,0.0,114700.0,-3.5,월10,1.7,트레일,14,5.1,8278522596000,True,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595,0.01748038360941595
2025-12-18,087010,펩트론,B,C,실행,-5.4,239500.0,-9.6,월10,-4.7,트레일,16,15.0,7927899000000,True,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261,-0.04707724425887261
2025-12-16,000880,한화,B,C,실행,-5.3,78800.0,-7.1,월10,38.2,목표,18,49.5,5951723559000,True,0.38197969543147203,0.5353109137055838,0.5088705583756344,0.4031091370558375,0.33343908629441615,0.4031091370558375,0.4842005076142132,0.46657360406091364,0.3960659898477157,0.34961928934010145,0.3960659898477157,0.4330901015228426,0.42427664974619284,0.38902284263959386,0.36579949238578674,0.38902284263959386
2025-12-15,314930,바이오다인,A,B,주의,-3.1,14120.0,-13.4,월10,-5.0,손절,3,0.9,441401647490,True,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044
2025-12-11,012450,한화에어로스페이스,B,C,주의,-2.6,904000.0,-5.8,월10,24.7,목표,18,26.8,43932017652000,True,0.24668141592920345,0.35553097345132745,0.3323340707964602,0.2395464601769911,0.19939159292035397,0.2395464601769911,0.31924778761061945,0.30378318584070796,0.2419247787610619,0.21515486725663713,0.2419247787610619,0.28296460176991145,0.2752323008849557,0.24430309734513267,0.2309181415929203,0.24430309734513267
2025-12-03,204620,글로벌텍스프리,A,C,주의,-4.4,4830.0,-18.0,주60주,11.0,목표,13,-3.6,438567979200,True,0.10973084886128359,0.03907867494824013,0.027432712215320898,0.027432712215320898,0.007246376811594207,0.027432712215320898,0.06262939958592129,0.054865424430641796,0.054865424430641796,0.041407867494824,0.054865424430641796,0.08618012422360244,0.0822981366459627,0.0822981366459627,0.0755693581780538,0.0822981366459627
2025-12-02,003230,삼양식품,B,C,실행,-5.4,1332000.0,-7.8,월10,-8.8,손절,10,-11.4,10885206675000,True,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137,-0.08782132132132137
2025-12-02,204620,글로벌텍스프리,A,B,실행,-5.4,5220.0,-16.3,일240,-7.9,손절,1,-10.4,438567979200,True,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013,-0.07911877394636013
2025-12-02,064350,현대로템,B,A,실행,-5.4,169500.0,-3.5,월10,36.0,만기,40,36.0,19176300880100,True,0.359882005899705,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823,0.17345132743362823
2025-11-27,099320,쎄트렉아이,A,B,실행,-5.6,48700.0,-12.7,주60주,7.3,목표,11,192.0,660362063400,True,0.0728952772073923,0.12756673511293637,0.21282340862423005,2.027977412731006,0.9376283367556468,2.027977412731006,0.10934291581108835,0.1661806981519508,1.3762833675564683,0.6493839835728953,1.3762833675564683,0.09111909650924033,0.11953798767967155,0.7245893223819302,0.3611396303901438,0.7245893223819302
2025-11-24,214450,파마리서치,A,C,실행,-8.9,418000.0,-12.4,일240,7.1,목표,3,9.1,5620799568000,True,0.07057416267942584,0.05487440191387566,0.03738038277511968,0.01764354066985646,-0.017344497607655496,0.01764354066985646,0.06010765550239239,0.04844497607655507,0.03528708133971292,0.011961722488038284,0.03528708133971292,0.06534090909090912,0.05950956937799046,0.052930622009569384,0.041267942583732065,0.052930622009569384
2025-11-24,012450,한화에어로스페이스,B,C,실행,-8.9,855000.0,-6.7,월10,31.8,목표,31,50.8,50480569579000,True,0.31812865497076026,0.4332163742690059,0.4086900584795322,0.31058479532163735,0.26812865497076027,0.31058479532163735,0.3948538011695907,0.37850292397660823,0.3130994152046783,0.28479532163742693,0.3130994152046783,0.35649122807017547,0.34831578947368425,0.3156140350877193,0.3014619883040936,0.3156140350877193
2025-11-24,007390,네이처셀,A,A,실행,-8.9,22300.0,-17.1,주60주,-5.2,손절,1,-9.9,1591545883200,True,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703,-0.05159753363228703
2025-11-24,336370,솔루스첨단소재,A,C,실행,-8.9,8230.0,-13.9,월10,8.1,목표,2,-4.4,644595217920,True,0.08080194410692587,0.049362089914945395,0.03204738760631842,0.020200486026731468,0.03478128797083835,0.020200486026731468,0.05984204131227222,0.04829890643985424,0.040400972053462936,0.05012150668286752,0.040400972053462936,0.07032199270959905,0.06455042527339006,0.060601458080194404,0.0654617253948967,0.060601458080194404
2025-11-20,036570,NC,A,A,실행,-5.1,187000.0,-16.7,일240,10.0,목표,2,25.1,4750456851000,True,0.10026737967914445,0.09625668449197866,0.07800802139037433,0.10447860962566852,0.43616310160427807,0.10447860962566852,0.09759358288770059,0.08542780748663104,0.1030748663101605,0.32419786096256686,0.1030748663101605,0.09893048128342252,0.09284759358288774,0.10167112299465247,0.21223262032085566,0.10167112299465247
2025-11-19,419530,SAMG엔터,A,A,실행,-6.9,41250.0,-16.7,주60주,-4.0,트레일,10,-9.5,554867355000,True,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036,-0.040000000000000036
2025-11-12,352820,하이브,B,C,주의,-1.7,291000.0,-4.7,월10,20.6,목표,35,14.1,14355425502000,True,0.2061855670103092,0.21778350515463923,0.1974226804123711,0.13762886597938145,0.050257731958762875,0.13762886597938145,0.2139175257731959,0.2003436426116838,0.16048109965635737,0.10223367697594499,0.16048109965635737,0.21005154639175255,0.2032646048109965,0.1833333333333333,0.1542096219931271,0.1833333333333333
2025-11-12,214450,파마리서치,A,A,주의,-1.7,434500.0,-12.3,일240,7.0,목표,1,3.9,5620799568000,True,0.07019562715765248,0.03808975834292283,0.020966628308400515,0.01754890678941312,-0.010932105868814712,0.01754890678941312,0.04879171461449938,0.037376294591484505,0.03509781357882624,0.016110471806674354,0.03509781357882624,0.05949367088607593,0.053785960874568495,0.052646720368239364,0.04315304948216342,0.052646720368239364
2025-11-11,052020,에스티큐브,A,C,주의,-2.7,7640.0,-14.5,월10,8.5,목표,28,18.3,580577305140,True,0.08507853403141352,0.02126963350785338,0.02126963350785338,0.02126963350785338,-0.02879581151832461,0.02126963350785338,0.04253926701570676,0.04253926701570676,0.04253926701570676,0.009162303664921434,0.04253926701570676,0.06380890052356014,0.06380890052356014,0.06380890052356014,0.04712041884816748,0.06380890052356014
2025-11-10,122870,와이지엔터테인먼트,A,B,주의,-3.5,67100.0,-15.6,주60주,-6.1,손절,3,1.6,1710230983500,True,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933,-0.0613263785394933
2025-11-07,011790,SKC,A,B,실행,-6.4,110900.0,-12.1,월10,6.9,목표,1,-4.3,4835781654600,True,0.06898106402164106,0.03110910730387728,0.017245266005410265,0.017245266005410265,0.011834986474301118,0.017245266005410265,0.04373309287646521,0.03449053201082053,0.03449053201082053,0.030883678990081098,0.03449053201082053,0.05635707844905313,0.051735798016230794,0.051735798016230794,0.04993237150586108,0.051735798016230794
2025-11-07,122870,와이지엔터테인먼트,A,B,실행,-6.4,72000.0,-14.1,일240,-7.1,손절,1,-10.7,1710230983500,True,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112,-0.07111111111111112
2025-11-06,009830,한화솔루션,A,B,주의,-4.6,27600.0,-18.3,월10,-0.2,만기,40,-0.2,5259911601600,True,-0.0018115942028985588,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097,-0.05623188405797097
2025-10-31,025980,아난티,A,B,주의,0.0,7710.0,-12.2,월10,-5.5,손절,4,0.3,730133422560,True,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297,-0.05492866407263297
2025-10-30,025980,아난티,A,C,주의,0.0,7850.0,-24.2,월10,-8.9,손절,5,-6.1,853257851320,True,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237,-0.08908917197452237
2025-10-30,045390,대아티아이,A,B,주의,0.0,4165.0,-17.4,월10,-7.4,손절,4,-9.4,316777829615,True,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855,-0.0738355342136855
2025-10-17,260970,에스앤디,A,B,주의,0.0,79900.0,-12.9,일240,-5.5,손절,5,-11.0,322252795600,True,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398,-0.05475594493116398
2025-10-16,260970,에스앤디,A,C,주의,0.0,84500.0,-13.7,일240,-9.5,손절,6,-20.8,322252795600,True,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603,-0.09490951676528603
2025-09-17,220100,퓨쳐켐,A,B,관찰만,-1.0,18140.0,-12.8,월10,7.3,목표,19,68.7,410879061450,True,0.07331863285556772,0.03114663726571104,0.01832965821389193,0.01832965821389193,0.02494487320837918,0.02494487320837918,0.0452039691289966,0.03665931642778386,0.03665931642778386,0.04106945975744203,0.04106945975744203,0.05926130099228216,0.05498897464167579,0.05498897464167579,0.057194046306504875,0.057194046306504875
2025-09-01,048410,현대바이오,A,B,관찰만,-3.4,5720.0,-14.1,월10,8.2,목표,1,-9.4,583929036800,True,0.08216783216783208,0.02054195804195802,0.02054195804195802,0.02054195804195802,0.023164335664335678,0.02054195804195802,0.04108391608391604,0.04108391608391604,0.04108391608391604,0.04283216783216781,0.04108391608391604,0.06162587412587406,0.06162587412587406,0.06162587412587406,0.062499999999999944,0.06162587412587406
2025-08-21,107640,한중엔시에스,A,B,주의,-3.5,30900.0,-12.1,일240,6.9,목표,4,47.7,316122315400,True,0.06877022653721676,0.05141585760517803,0.03398867313915854,0.3778721682847896,0.5050566343042071,0.3778721682847896,0.05720064724919094,0.045582524271844616,0.2748381877022653,0.3596278317152103,0.2748381877022653,0.06298543689320385,0.05717637540453069,0.17180420711974104,0.21419902912621352,0.17180420711974104
2025-08-19,099430,바이오플러스,A,C,주의,-3.2,6110.0,-12.6,주60주,7.2,목표,19,3.9,419262636870,True,0.07201309328968897,0.07999181669394434,0.061947626841243775,0.018003273322422242,0.07446808510638303,0.07446808510638303,0.07733224222585922,0.06530278232405884,0.036006546644844484,0.07364975450081834,0.07364975450081834,0.07467266775777409,0.0686579378068739,0.054009819967266726,0.07283142389525366,0.07283142389525366
2025-08-19,084110,휴온스글로벌,A,C,주의,-3.2,42950.0,-13.3,월10,7.7,목표,2,37.4,551597193000,True,0.07683352735739235,0.03300349243306172,0.019208381839348088,0.019208381839348088,0.0942956926658905,0.019208381839348088,0.047613504074505264,0.038416763678696175,0.038416763678696175,0.08847497089639111,0.038416763678696175,0.06222351571594881,0.05762514551804426,0.05762514551804426,0.08265424912689173,0.05762514551804426
2025-08-18,161390,한국타이어앤테크놀로지,A,B,주의,-2.4,39000.0,-14.1,월10,8.2,목표,38,9.9,5506246817050,True,0.08205128205128198,0.36435897435897435,0.34005128205128204,0.6993589743589743,0.6993589743589743,0.6993589743589743,0.27025641025641023,0.254051282051282,0.4935897435897435,0.4935897435897435,0.4935897435897435,0.1761538461538461,0.168051282051282,0.28782051282051274,0.28782051282051274,0.28782051282051274
2025-08-12,000210,DL,A,B,주의,-2.0,39650.0,-13.8,일240,-6.5,손절,5,-7.1,1058272142000,True,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002,-0.06546894703657002
2025-08-11,042000,카페24,A,C,주의,-1.5,39100.0,-13.7,주60주,-5.9,손절,6,-1.4,1050157238200,True,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516,-0.058503836317135516
2025-08-07,007390,네이처셀,A,A,주의,-0.8,19520.0,-44.7,주60주,6.2,트레일,4,5.3,2435645116800,True,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247,0.06168032786885247
2025-08-04,277810,레인보우로보틱스,B,C,주의,-3.3,261500.0,-5.6,월10,22.9,목표,33,18.2,5373760666000,True,0.22944550669216057,0.18111854684512424,0.5920267686424474,0.47523900573613764,1.2777246653919696,0.47523900573613764,0.19722753346080302,0.4711663479923518,0.3933078393881453,0.9282982791586999,0.3933078393881453,0.2133365200764818,0.3503059273422562,0.31137667304015293,0.5788718929254302,0.31137667304015293
2025-08-04,204620,글로벌텍스프리,A,C,주의,-3.3,4355.0,-39.3,주60주,1.4,트레일,11,36.2,504634309400,True,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087,0.014374282433984087
2025-08-01,022100,포스코DX,A,B,주의,-4.1,22650.0,-12.9,월10,7.4,목표,6,-6.4,3641231759550,True,0.07395143487858724,0.05077262693156742,0.033388520971302516,0.01848785871964681,0.011865342163355386,0.01848785871964681,0.058498896247240695,0.04690949227373076,0.03697571743929362,0.032560706401766004,0.03697571743929362,0.06622516556291397,0.060430463576159,0.05546357615894043,0.05325607064017662,0.05546357615894043
2025-08-01,096770,SK이노베이션,A,C,주의,-4.1,102000.0,-13.0,주60주,7.5,목표,3,-0.4,16296652330400,True,0.07450980392156858,0.018627450980392146,0.018627450980392146,0.018627450980392146,0.06642156862745097,0.06642156862745097,0.03725490196078429,0.03725490196078429,0.03725490196078429,0.0691176470588235,0.0691176470588235,0.05588235294117644,0.05588235294117644,0.05588235294117644,0.07181372549019605,0.07181372549019605
2025-07-31,185750,종근당,A,B,관찰만,-0.3,84600.0,-12.3,월10,-5.2,손절,13,-5.7,1167715188000,True,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776,-0.052245862884160776
2025-06-26,012510,012510,A,C,주의,-0.9,64200.0,-16.2,일240,9.7,목표,4,3.9,1692321068800,True,0.09657320872274133,0.17834890965732086,0.1582554517133956,0.0778816199376946,0.2741433021806853,0.0778816199376946,0.1510903426791277,0.13769470404984419,0.08411214953271018,0.2149532710280373,0.08411214953271018,0.12383177570093451,0.11713395638629276,0.09034267912772576,0.15576323987538931,0.09034267912772576
2025-06-26,101730,위메이드맥스,A,B,주의,-0.9,8240.0,-13.5,월10,-5.4,트레일,4,-12.4,556497983360,True,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285,-0.053786407766990285
2025-06-25,003280,흥아해운,A,A,관찰만,0.0,1795.0,-19.5,월10,12.1,목표,5,-6.9,379871340420,True,0.12116991643454034,0.039902506963788276,0.030292479108635084,0.030292479108635084,0.008983286908077953,0.030292479108635084,0.06699164345403896,0.06058495821727017,0.06058495821727017,0.046378830083565414,0.06058495821727017,0.09408077994428965,0.09087743732590525,0.09087743732590525,0.08377437325905288,0.09087743732590525
2025-06-25,112040,위메이드,A,C,관찰만,0.0,37650.0,-12.4,주60주,-8.7,손절,3,-22.0,886055406300,True,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515,-0.08660801239486515
2025-06-25,101730,위메이드맥스,A,B,관찰만,0.0,8660.0,-12.8,일240,-5.3,손절,1,-15.7,556497983360,True,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324,-0.053414405311778324
2025-06-20,003280,흥아해운,A,B,관찰만,0.0,1931.0,-15.7,일240,9.3,목표,1,-11.7,379871340420,True,0.09295701708959081,0.054505437597099915,0.037143966856550914,0.023239254272397702,-0.034243915069912007,0.023239254272397702,0.06732263076126355,0.05574831693423088,0.046478508544795405,0.008156395649922266,0.046478508544795405,0.08013982392542718,0.07435266701191084,0.06971776281719311,0.05055670636975654,0.06971776281719311
