출발일,code,유형,국면,PER,PBR,EPS,DIV,ex,f40,peak6,PER군,PBR군,DIV군
2013-01-11,096640,A,관찰만,30.63,3.3,883.0,0.37,-5.0,-1.66270783847981,2.6,고PER(30+),고PBR(3+),배당<2%
2013-01-14,096640,A,관찰만,30.63,3.3,883.0,0.37,-7.3284313725490104,1.2254901960784201,5.9,고PER(30+),고PBR(3+),배당<2%
2013-01-24,001800,B,관찰만,58.12,7.48,18908.0,0.27,-8.34450980392158,5.49019607843135,21.5,고PER(30+),고PBR(3+),배당<2%
2013-02-18,039530,A,관찰만,0.0,20.7,0.0,0.0,9.47368421052632,4.21052631578946,62.1,적자/무실적,고PBR(3+),무배당
2013-04-01,028670,A,관찰만,0.0,0.38,0.0,1.81,-5.47858942065492,-20.65491183879093,1.3,적자/무실적,저PBR(<0.8),배당<2%
2013-04-08,078520,A,주의,30.84,7.84,2789.0,0.47,7.60401721664274,-40.67431850789096,8.5,고PER(30+),고PBR(3+),배당<2%
2013-04-08,078340,A,주의,119.44,7.44,432.0,0.0,9.316770186335411,-9.62732919254658,23.8,고PER(30+),고PBR(3+),무배당
2013-04-15,078520,A,주의,30.84,7.84,2789.0,0.47,-6.86838124054463,-37.897125567322234,3.6,고PER(30+),고PBR(3+),배당<2%
2013-05-03,001800,B,관찰만,40.39,7.06,28841.0,0.26,-9.794349775784749,-10.40358744394619,3.0,고PER(30+),고PBR(3+),배당<2%
2013-06-05,002990,A,관찰만,0.0,31.72,0.0,0.0,-11.77914121946336,-19.0340909090909,34.7,적자/무실적,고PBR(3+),무배당
2013-06-07,101060,A,주의,26.7,1.36,221.0,0.42,-5.71969696969697,-2.84090909090909,4.4,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2013-06-11,001260,A,주의,0.0,54.46,0.0,0.0,-3.7150127226463,-28.24427480916029,15.8,적자/무실적,고PBR(3+),무배당
2013-06-11,002530,A,주의,0.0,0.0,0.0,0.0,-0.4054054054054,-71.85810810810811,16.9,적자/무실적,,무배당
2013-06-20,002530,A,주의,0.0,0.0,0.0,0.0,-6.11338521400778,-65.15555555555555,53.8,적자/무실적,,무배당
2013-06-25,012510,A,실행,24.03,5.39,618.0,1.35,9.4170403587444,3.58744394618835,16.6,중고PER(15~30),고PBR(3+),배당<2%
2013-06-25,082210,A,실행,32.35,3.77,510.0,0.0,8.97435897435896,4.27350427350428,23.5,고PER(30+),고PBR(3+),무배당
2013-06-25,000990,A,실행,0.0,1.3,0.0,0.0,6.98587127158556,3.45368916797488,25.6,적자/무실적,중PBR(0.8~1.5),무배당
2013-06-25,091700,A,실행,18.59,6.94,1345.0,1.2,10.18237082066868,0.0,19.8,중고PER(15~30),고PBR(3+),배당<2%
2013-06-25,060590,A,실행,60.69,8.37,538.0,0.0,10.77981651376147,10.32110091743119,41.5,고PER(30+),고PBR(3+),무배당
2013-06-25,123260,A,실행,0.0,2.91,0.0,0.0,8.64285714285715,8.28571428571427,42.6,적자/무실적,중고PBR(1.5~3),무배당
2013-06-25,049550,A,실행,166.38,8.1,235.0,0.0,12.42774566473987,7.51445086705202,46.6,고PER(30+),고PBR(3+),무배당
2013-06-25,036420,A,실행,26.55,3.35,181.0,0.0,7.14285714285714,9.20897284533648,23.3,중고PER(15~30),고PBR(3+),무배당
2013-07-03,000660,B,실행,0.0,2.22,0.0,0.0,-8.66817391304348,-4.52173913043478,36.0,적자/무실적,중고PBR(1.5~3),무배당
2013-07-08,033240,A,실행,8.11,2.06,2745.0,1.35,9.358288770053461,8.55614973262031,32.9,중PER(8~15),중고PBR(1.5~3),배당<2%
2013-07-08,004710,A,실행,0.0,1.87,0.0,0.0,-5.66214005235602,-0.26178010471203,20.4,적자/무실적,중고PBR(1.5~3),무배당
2013-08-05,004430,A,주의,15.27,1.1,858.0,0.61,-6.66666666666666,-5.26315789473684,5.3,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2013-08-06,082640,A,주의,7.64,0.77,1492.0,3.07,8.793969849246231,3.01507537688441,20.6,저PER(<8),저PBR(<0.8),배당2%+
2013-08-06,005880,A,주의,0.0,0.0,0.0,0.0,-8.06451612903227,-20.866935483870968,3.2,적자/무실적,,무배당
2013-08-21,058650,A,주의,6.25,0.33,18411.0,1.52,7.114228456913819,-0.7014028056112099,8.2,저PER(<8),저PBR(<0.8),배당<2%
2013-08-22,084370,A,주의,9.08,3.63,2429.0,0.68,8.99390243902438,7.621951219512189,20.1,중PER(8~15),고PBR(3+),배당<2%
2013-08-26,011200,A,주의,0.0,2.52,0.0,0.0,-6.3528795811518295,-18.06282722513089,6.3,적자/무실적,중고PBR(1.5~3),무배당
2013-08-27,011200,A,주의,0.0,2.52,0.0,0.0,-5.5273589065255795,-20.37037037037037,7.4,적자/무실적,중고PBR(1.5~3),무배당
2013-09-30,002990,A,관찰만,0.0,26.53,0.0,0.0,-6.420358917880931,-27.24358974358974,5.4,적자/무실적,고PBR(3+),무배당
2013-10-04,032640,B,관찰만,0.0,1.35,0.0,0.0,-0.7045454545454499,-5.45454545454545,16.8,적자/무실적,중PBR(0.8~1.5),무배당
2013-10-16,130960,A,관찰만,39.95,1.25,985.0,0.0,-8.303523035230349,-14.498644986449861,28.7,고PER(30+),중PBR(0.8~1.5),무배당
2013-10-17,036420,A,관찰만,25.83,3.26,181.0,0.0,6.86274509803923,-4.84429065743944,14.5,중고PER(15~30),고PBR(3+),무배당
2014-03-03,139480,B,관찰만,16.66,1.18,15243.0,0.59,-6.286836935166989,-6.286836935166989,1.6,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2014-03-13,010130,B,주의,10.76,1.67,31693.0,1.47,-0.57803468208093,-0.57803468208093,29.8,중PER(8~15),중고PBR(1.5~3),배당<2%
2014-05-08,002380,B,주의,20.32,1.07,25297.0,1.56,14.570858283433141,23.75249500998004,47.7,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2014-05-09,035420,B,주의,14.69,16.53,50227.0,0.1,20.26049204052098,20.26049204052098,25.2,중PER(8~15),고PBR(3+),배당<2%
2014-06-05,038060,A,관찰만,15.49,2.56,762.0,0.0,-5.91346153846154,-20.38461538461539,4.8,중고PER(15~30),중고PBR(1.5~3),무배당
2014-07-31,008930,A,관찰만,76.37,1.77,182.0,0.0,-5.0,12.589928057553958,33.1,고PER(30+),중고PBR(1.5~3),무배당
2014-08-01,008930,A,관찰만,76.37,1.77,182.0,0.0,8.63309352517984,15.46762589928056,33.1,고PER(30+),중고PBR(1.5~3),무배당
2014-09-03,002620,A,관찰만,797.3,1.84,37.0,0.14,-5.0,9.45273631840795,46.8,고PER(30+),중고PBR(1.5~3),배당<2%
2014-09-03,034810,A,관찰만,133.55,6.22,620.0,0.12,-5.0,-61.120996441281136,-14.9,고PER(30+),고PBR(3+),배당<2%
2014-09-04,002620,A,관찰만,797.3,1.84,37.0,0.14,-9.76649746192893,3.04568527918782,49.7,고PER(30+),중고PBR(1.5~3),배당<2%
2014-10-02,004560,A,주의,11.34,1.13,1945.0,0.0,-6.08748891843972,-10.1063829787234,0.8,중PER(8~15),중PBR(0.8~1.5),무배당
2014-10-07,000660,B,주의,11.56,2.54,4045.0,0.0,-8.89161073825504,7.494407158836689,15.0,중PER(8~15),중고PBR(1.5~3),무배당
2014-10-13,024660,A,주의,16.37,1.82,342.0,0.0,9.50854700854701,-0.21367521367521,44.0,중고PER(15~30),중고PBR(1.5~3),무배당
2014-10-13,122870,A,주의,46.02,6.48,1119.0,0.58,7.269700332963359,3.10765815760265,13.0,고PER(30+),고PBR(3+),배당<2%
2014-10-14,078520,A,주의,26.57,2.04,1114.0,1.01,-8.02888086642599,-21.841155234657037,45.8,중고PER(15~30),중고PBR(1.5~3),배당<2%
2014-10-21,007570,A,주의,116.52,2.71,233.0,0.37,6.883365200764819,-7.83938814531548,45.3,고PER(30+),중고PBR(1.5~3),배당<2%
2014-10-24,011070,A,주의,149.16,1.76,771.0,0.0,7.69230769230768,-6.53846153846153,14.9,고PER(30+),중고PBR(1.5~3),무배당
2014-10-24,024110,B,주의,12.6,0.72,1266.0,2.07,-3.4602649006622404,-3.31125827814569,13.6,중PER(8~15),저PBR(<0.8),배당2%+
2014-11-04,015750,A,주의,7.05,1.12,2184.0,1.3,7.03703703703704,-11.11111111111111,11.1,저PER(<8),중PBR(0.8~1.5),배당<2%
2014-11-07,097950,B,주의,47.15,1.96,8293.0,0.46,-9.292634560906519,-9.3484419263456,33.0,고PER(30+),중고PBR(1.5~3),배당<2%
2014-11-17,017810,A,주의,0.0,2.57,0.0,0.71,8.25471698113207,-1.8867924528301798,140.1,적자/무실적,중고PBR(1.5~3),배당<2%
2014-11-17,067280,A,주의,66.24,3.96,1090.0,0.28,-6.831746031746031,-21.42857142857143,8.7,고PER(30+),고PBR(3+),배당<2%
2014-11-18,000660,B,주의,11.73,2.58,4045.0,0.0,6.35775862068965,2.2629310344827602,10.8,중PER(8~15),중고PBR(1.5~3),무배당
2014-12-11,011170,A,주의,20.59,0.96,8546.0,0.57,6.98412698412698,15.55555555555554,92.4,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2014-12-11,035720,B,주의,29.9,3.69,4906.0,0.77,9.6774193548387,13.306451612903219,29.0,중고PER(15~30),고PBR(3+),배당<2%
2015-02-02,000810,B,주의,24.6,1.9,11994.0,0.93,-9.79648829431437,-13.712374581939802,4.8,중고PER(15~30),중고PBR(1.5~3),배당<2%
2015-02-10,035720,B,주의,31.13,3.84,4906.0,0.74,-7.861209964412801,-23.131672597864767,8.4,고PER(30+),고PBR(3+),배당<2%
2015-03-03,028670,A,관찰만,0.0,1.89,0.0,0.0,-7.11111111111112,-3.0158730158730203,24.1,적자/무실적,중고PBR(1.5~3),무배당
2015-03-05,011170,B,관찰만,22.29,1.04,8546.0,0.52,6.1333333333333195,33.86666666666666,62.7,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2015-03-30,032350,A,관찰만,0.0,3.24,0.0,0.0,10.71428571428572,8.07453416149068,28.6,적자/무실적,고PBR(3+),무배당
2015-04-24,168330,A,관찰만,31.22,13.34,2287.0,0.0,-6.798800417313281,-71.95121951219512,-2.1,고PER(30+),고PBR(3+),무배당
2015-05-04,039030,A,관찰만,39.76,5.78,2784.0,0.09,-7.86293316831683,-4.05940594059406,31.8,고PER(30+),고PBR(3+),배당<2%
2015-05-06,082270,A,관찰만,417.0,12.4,50.0,0.0,7.59668508287292,134.2541436464088,152.2,고PER(30+),고PBR(3+),무배당
2015-05-19,091700,A,관찰만,5.75,2.15,1966.0,2.65,-5.92682926829268,-18.63414634146342,5.4,저PER(<8),중고PBR(1.5~3),배당2%+
2015-05-26,078340,A,관찰만,89.92,16.93,2013.0,0.0,6.84,12.879999999999999,27.6,고PER(30+),고PBR(3+),무배당
2015-06-12,051900,B,주의,38.77,8.74,20842.0,0.5,-4.8613037447988905,23.16227461858528,44.7,고PER(30+),고PBR(3+),배당<2%
2015-06-16,140410,A,주의,0.0,4.67,0.0,0.0,7.63116057233703,6.8362480127186,52.3,적자/무실적,고PBR(3+),무배당
2015-06-22,036420,A,주의,0.0,3.36,0.0,0.0,-9.02207792207793,47.79220779220778,67.8,적자/무실적,고PBR(3+),무배당
2015-06-24,034120,A,관찰만,0.0,1.39,0.0,0.0,7.7223088923557,6.396255850234001,25.9,적자/무실적,중PBR(0.8~1.5),무배당
2015-06-24,101060,A,관찰만,41.95,1.05,118.0,0.51,-5.46398046398046,-14.529914529914532,6.6,고PER(30+),중PBR(0.8~1.5),배당<2%
2015-07-08,051910,A,주의,23.61,1.7,11798.0,1.44,7.505285412262159,-4.0169133192389,45.7,중고PER(15~30),중고PBR(1.5~3),배당<2%
2015-07-13,004170,A,주의,16.83,1.01,15922.0,0.43,11.807228915662659,10.12048192771084,39.3,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2015-07-24,000210,A,주의,0.0,0.75,0.0,0.12,-5.26206896551724,-2.89655172413793,8.3,적자/무실적,저PBR(<0.8),배당<2%
2015-07-24,010060,A,주의,0.0,0.77,0.0,0.22,-5.38190954773869,-19.39698492462311,1.5,적자/무실적,저PBR(<0.8),배당<2%
2015-07-27,002620,A,주의,257.76,2.62,161.0,0.14,-5.0,-17.66990291262136,122.5,고PER(30+),중고PBR(1.5~3),배당<2%
2015-07-27,000210,A,주의,0.0,0.75,0.0,0.12,-5.61376404494382,0.42134831460673,10.5,적자/무실적,저PBR(<0.8),배당<2%
2015-07-28,041960,A,주의,0.0,25.58,0.0,0.0,11.30313588850173,56.44599303135889,297.2,적자/무실적,고PBR(3+),무배당
2015-07-28,002250,A,주의,0.0,2.06,0.0,0.0,-6.2538071065989795,2.0304568527918803,21.8,적자/무실적,중고PBR(1.5~3),무배당
2015-07-29,002250,A,주의,0.0,2.06,0.0,0.0,7.36842105263158,7.89473684210526,28.2,적자/무실적,중고PBR(1.5~3),무배당
2015-07-30,083790,A,주의,0.0,8.01,0.0,0.0,-4.79715302491103,-4.62633451957295,29.9,적자/무실적,고PBR(3+),무배당
2015-08-11,071320,A,주의,12.06,0.52,6105.0,2.87,-6.570247933884291,6.2809917355372,15.2,중PER(8~15),저PBR(<0.8),배당2%+
2015-08-12,078520,A,주의,106.34,1.64,205.0,0.05,9.02636916835699,11.156186612576061,28.4,고PER(30+),중고PBR(1.5~3),배당<2%
2015-08-12,020560,A,주의,18.65,1.15,319.0,0.0,-6.962134251290871,-11.8760757314974,0.3,중고PER(15~30),중PBR(0.8~1.5),무배당
2015-08-18,054780,A,주의,55.82,7.99,79.0,0.0,-5.64363143631437,12.33062330623306,27.5,고PER(30+),고PBR(3+),무배당
2015-08-19,052260,A,주의,46.73,4.31,704.0,0.76,-6.9348268839104,-3.86965376782078,22.2,고PER(30+),고PBR(3+),배당<2%
2015-08-19,003470,A,주의,0.0,1.24,0.0,0.0,-6.33022170361726,5.36756126021003,10.6,적자/무실적,중PBR(0.8~1.5),무배당
2015-08-19,013990,A,주의,0.0,2.19,0.0,0.0,-6.6450216450216395,27.164502164502167,68.8,적자/무실적,중고PBR(1.5~3),무배당
2015-08-19,092040,A,주의,104.61,16.09,889.0,0.13,8.25958702064897,7.37463126843656,33.2,고PER(30+),고PBR(3+),배당<2%
2015-08-19,067000,A,주의,90.27,5.6,298.0,0.0,-6.4118895966029905,19.53290870488322,38.6,고PER(30+),고PBR(3+),무배당
2015-08-19,046440,A,주의,23.98,2.97,811.0,0.77,-7.66355140186916,-4.04984423676012,7.8,중고PER(15~30),중고PBR(1.5~3),배당<2%
2015-08-19,069080,A,주의,121.43,8.18,266.0,0.0,-7.055366269165241,9.54003407155026,18.2,고PER(30+),고PBR(3+),무배당
2015-08-19,000320,A,주의,14.32,1.57,2283.0,1.22,-6.18098720292504,3.65630712979889,14.8,중PER(8~15),중고PBR(1.5~3),배당<2%
2015-08-19,019210,A,주의,24.9,1.49,512.0,1.18,8.07860262008732,0.0,11.8,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2015-08-19,007160,A,주의,21.84,1.77,4601.0,0.0,-5.33333333333333,13.63636363636364,29.4,중고PER(15~30),중고PBR(1.5~3),무배당
2015-08-19,054780,A,주의,55.82,7.99,79.0,0.0,-7.9166666666666705,21.63742690058481,37.6,고PER(30+),고PBR(3+),무배당
2015-08-19,000970,A,주의,57.17,1.55,258.0,1.02,-5.06130162241887,13.27433628318584,35.8,고PER(30+),중고PBR(1.5~3),배당<2%
2015-08-20,016100,A,주의,81.77,22.58,905.0,0.0,8.05825242718447,-36.31067961165048,12.8,고PER(30+),고PBR(3+),무배당
2015-08-20,065150,A,주의,537.86,6.97,7.0,0.13,-5.0,26.428571428571416,55.4,고PER(30+),고PBR(3+),배당<2%
2015-08-20,035600,A,주의,31.1,3.39,717.0,0.9,-5.71608040201004,-13.06532663316583,10.6,고PER(30+),고PBR(3+),배당<2%
2015-08-20,090430,B,주의,74.77,9.92,5497.0,0.22,-2.0,8.088235294117641,27.1,고PER(30+),고PBR(3+),배당<2%
2015-08-20,031390,A,주의,0.0,14.77,0.0,0.0,-5.0,28.35443037974683,50.6,적자/무실적,고PBR(3+),무배당
2015-08-21,017800,A,실행,31.51,4.53,2529.0,0.0,7.646048109965629,-17.268041237113398,19.9,고PER(30+),고PBR(3+),무배당
2015-08-21,031390,A,실행,0.0,14.77,0.0,0.0,9.02872777017784,38.98768809849522,62.8,적자/무실적,고PBR(3+),무배당
2015-08-21,066270,A,실행,0.0,3.14,0.0,0.0,-5.22891566265061,6.157965194109781,28.2,적자/무실적,고PBR(3+),무배당
2015-08-21,035600,A,실행,31.1,3.39,717.0,0.9,6.986301369863019,-7.123287671232879,20.5,고PER(30+),고PBR(3+),배당<2%
2015-08-21,029460,A,실행,15.09,1.66,802.0,0.83,7.97872340425531,13.29787234042554,44.7,중고PER(15~30),중고PBR(1.5~3),배당<2%
2015-08-24,035510,A,실행,25.15,1.89,7039.0,0.56,8.46153846153845,-5.38461538461538,23.5,중고PER(15~30),중고PBR(1.5~3),배당<2%
2015-08-24,097520,A,실행,22.26,4.03,1550.0,0.87,9.10290237467017,60.42216358839052,81.3,중고PER(15~30),고PBR(3+),배당<2%
2015-09-04,078160,A,실행,0.0,5.4,0.0,0.0,8.51063829787235,28.59042553191488,50.0,적자/무실적,고PBR(3+),무배당
2015-09-04,090430,B,실행,68.86,9.14,5497.0,0.24,-3.45315857921905,20.48192771084338,30.1,고PER(30+),고PBR(3+),배당<2%
2015-09-07,085370,A,실행,291.45,13.62,152.0,0.06,8.852005532503469,24.204702627939138,56.6,고PER(30+),고PBR(3+),배당<2%
2015-09-07,002790,B,실행,62.57,6.6,2749.0,0.19,-8.41606221488122,5.76923076923077,15.7,고PER(30+),고PBR(3+),배당<2%
2015-09-07,092040,A,실행,97.64,15.02,889.0,0.14,-6.09877873563219,-2.58620689655171,29.7,고PER(30+),고PBR(3+),배당<2%
2015-09-11,078520,A,실행,142.93,2.2,205.0,0.03,8.70841487279843,-17.025440313111552,15.3,고PER(30+),중고PBR(1.5~3),배당<2%
2015-09-30,047810,B,실행,59.56,6.38,1140.0,0.37,17.29749631811488,25.77319587628865,38.0,고PER(30+),고PBR(3+),배당<2%
2015-10-13,090430,B,주의,70.04,9.29,5497.0,0.23,19.386331938633187,12.41283124128311,20.5,고PER(30+),고PBR(3+),배당<2%
2015-10-13,002790,B,주의,59.29,6.25,2749.0,0.2,-7.1894105429159305,-5.64263322884012,7.8,고PER(30+),고PBR(3+),배당<2%
2015-10-22,052790,A,주의,0.0,3.62,0.0,0.0,7.20221606648199,-15.789473684210531,13.3,적자/무실적,고PBR(3+),무배당
2015-10-27,012630,A,주의,58.23,1.88,936.0,0.55,-10.73120494335736,-16.99279093717817,5.0,고PER(30+),중고PBR(1.5~3),배당<2%
2015-10-30,002350,A,주의,10.37,1.46,1273.0,0.57,-6.0,-6.06060606060605,16.7,중PER(8~15),중PBR(0.8~1.5),배당<2%
2015-11-02,004000,A,주의,15.63,0.82,2402.0,0.8,-6.05263157894736,-1.93905817174515,16.9,중고PER(15~30),중PBR(0.8~1.5),배당<2%
2015-11-02,002790,B,주의,58.57,6.18,2749.0,0.2,-4.03490568913614,-6.52173913043477,11.8,고PER(30+),고PBR(3+),배당<2%
2015-11-09,000990,A,주의,0.0,4.48,0.0,0.0,8.82352941176469,44.11764705882353,91.2,적자/무실적,고PBR(3+),무배당
2015-11-09,007210,A,주의,28.61,3.41,330.0,0.72,7.53012048192771,-1.5662650602409602,15.2,중고PER(15~30),고PBR(3+),배당<2%
2015-11-10,052400,A,주의,21.96,3.2,1669.0,0.68,7.3421439060205405,-6.46108663729809,10.6,중고PER(15~30),고PBR(3+),배당<2%
2015-11-10,041140,A,주의,50.91,4.44,275.0,0.0,-6.28158844765343,-19.49458483754512,6.5,고PER(30+),고PBR(3+),무배당
2015-11-10,000990,A,주의,0.0,4.48,0.0,0.0,7.15005035246727,46.525679758308144,96.4,적자/무실적,고PBR(3+),무배당
2015-11-16,027410,A,주의,40.11,7.49,4238.0,0.35,7.83972125435539,35.88850174216027,59.6,고PER(30+),고PBR(3+),배당<2%
2015-11-16,002390,A,주의,206.2,1.02,121.0,0.6,7.56385068762279,17.87819253438114,71.1,고PER(30+),중PBR(0.8~1.5),배당<2%
2015-12-08,047810,B,주의,73.6,7.89,1140.0,0.3,-8.37106918238993,-11.19496855345911,7.8,고PER(30+),고PBR(3+),배당<2%
2015-12-09,068270,B,주의,77.61,7.17,1112.0,0.0,16.397515527950297,40.62111801242236,60.2,고PER(30+),고PBR(3+),무배당
2015-12-11,053030,A,주의,46.91,4.45,405.0,0.0,-5.64625850340135,23.12925170068027,58.5,고PER(30+),고PBR(3+),무배당
2015-12-15,010950,B,주의,0.0,1.76,0.0,0.2,8.37988826815643,6.8435754189944005,37.2,적자/무실적,중고PBR(1.5~3),배당<2%
2015-12-16,053800,A,주의,43.86,3.02,1042.0,0.66,7.81083953241232,26.036131774707762,98.3,고PER(30+),고PBR(3+),배당<2%
2015-12-29,047810,B,주의,73.6,7.89,1140.0,0.3,-9.060978670012549,-10.79046424090338,0.9,고PER(30+),고PBR(3+),배당<2%
2016-01-12,036490,A,실행,90.3,3.8,1289.0,0.86,9.72644376899696,18.43971631205674,38.5,고PER(30+),고PBR(3+),배당<2%
2016-02-03,001040,B,실행,39.86,2.71,7375.0,0.32,-9.65044404973357,-30.373001776198937,3.6,고PER(30+),중고PBR(1.5~3),배당<2%
2016-02-05,027410,B,실행,50.73,9.48,4238.0,0.28,-7.523180592991929,3.2345013477088798,19.7,고PER(30+),고PBR(3+),배당<2%
2016-02-11,036420,A,실행,0.0,4.63,0.0,0.0,-5.20652173913044,-5.0,12.0,적자/무실적,고PBR(3+),무배당
2016-02-12,067290,A,실행,0.0,7.85,0.0,0.34,10.09485094850948,36.17886178861789,105.3,적자/무실적,고PBR(3+),배당<2%
2016-02-12,036420,A,실행,0.0,4.63,0.0,0.0,6.9301260022909705,0.0,18.0,적자/무실적,고PBR(3+),무배당
2016-02-12,009420,A,실행,0.0,12.27,0.0,0.0,10.90047393364928,56.87203791469195,175.4,적자/무실적,고PBR(3+),무배당
2016-02-12,014820,A,실행,867.39,11.07,92.0,0.31,8.06916426512969,12.103746397694511,19.6,고PER(30+),고PBR(3+),배당<2%
2016-02-12,007570,A,실행,263.09,6.11,233.0,0.16,9.6938775510204,3.4693877551020296,35.3,고PER(30+),고PBR(3+),배당<2%
2016-02-12,068760,A,실행,43.0,1.53,393.0,0.0,9.20138888888888,80.20833333333333,127.1,고PER(30+),중고PBR(1.5~3),무배당
2016-02-12,001630,A,실행,40.78,2.65,2820.0,0.61,8.88429752066115,0.10330578512396,12.1,고PER(30+),중고PBR(1.5~3),배당<2%
2016-02-12,085370,A,실행,365.13,17.06,152.0,0.05,8.43179377013962,-4.18904403866809,14.7,고PER(30+),고PBR(3+),배당<2%
2016-02-12,006280,A,실행,29.48,2.8,7260.0,0.58,9.206798866855511,1.1331444759206701,18.7,중고PER(15~30),중고PBR(1.5~3),배당<2%
2016-02-12,102460,A,실행,43.99,3.28,899.0,0.63,9.62145110410095,-2.2082018927444698,16.4,고PER(30+),고PBR(3+),배당<2%
2016-02-12,083790,A,실행,0.0,7.43,0.0,0.0,7.73195876288659,-1.03092783505153,162.9,적자/무실적,고PBR(3+),무배당
2016-02-12,086900,A,실행,63.31,35.59,8108.0,0.29,12.17073170731708,13.048780487804859,28.6,고PER(30+),고PBR(3+),배당<2%
2016-02-12,000070,A,실행,535.17,1.18,327.0,0.86,10.33898305084746,9.152542372881339,31.9,고PER(30+),중PBR(0.8~1.5),배당<2%
2016-02-12,084990,A,실행,17518.18,40.79,11.0,0.0,-3.6789115646258503,2.72108843537415,17.8,고PER(30+),고PBR(3+),무배당
2016-02-12,069620,A,실행,27.81,2.22,3056.0,0.82,8.36820083682008,43.65411436541144,67.4,중고PER(15~30),중고PBR(1.5~3),배당<2%
2016-02-12,192820,A,실행,101.3,20.83,1846.0,0.27,-8.92063492063491,-14.603174603174601,12.7,고PER(30+),고PBR(3+),배당<2%
2016-02-12,001060,A,실행,1035.0,3.22,40.0,0.3,8.82352941176469,12.36802413273001,117.2,고PER(30+),고PBR(3+),배당<2%
2016-02-12,000990,A,실행,0.0,5.07,0.0,0.0,6.862745098039209,38.4313725490196,64.3,적자/무실적,고PBR(3+),무배당
2016-02-12,002020,A,실행,92.83,1.52,795.0,0.68,9.75609756097561,9.75609756097561,27.2,고PER(30+),중고PBR(1.5~3),배당<2%
2016-02-12,095700,A,실행,0.0,7.41,0.0,0.0,11.761006289308181,55.42225615297922,73.6,적자/무실적,고PBR(3+),무배당
2016-02-12,096760,A,실행,0.0,5.19,0.0,0.28,7.89124668435012,18.03713527851458,101.6,적자/무실적,고PBR(3+),배당<2%
2016-02-12,005250,A,실행,38.13,3.37,1259.0,0.63,9.09090909090908,-7.32323232323232,9.6,고PER(30+),고PBR(3+),배당<2%
2016-02-12,008930,B,실행,411.84,20.85,380.0,0.0,9.398496240601489,9.398496240601489,23.7,고PER(30+),고PBR(3+),무배당
2016-02-12,039030,A,실행,36.5,5.54,3422.0,0.16,12.264150943396231,10.37735849056604,23.4,고PER(30+),고PBR(3+),배당<2%
2016-02-12,000230,A,실행,58.38,2.16,489.0,0.7,9.87124463519313,18.88412017167382,77.3,고PER(30+),중고PBR(1.5~3),배당<2%
2016-02-12,053030,A,실행,45.8,4.35,405.0,0.0,6.882022471910119,11.23595505617978,38.5,고PER(30+),고PBR(3+),무배당
2016-02-12,102940,A,실행,242.51,10.74,901.0,0.09,11.41732283464567,7.81344639612355,28.0,고PER(30+),고PBR(3+),배당<2%
2016-02-12,001780,A,실행,43.61,3.04,166.0,0.0,6.825396825396821,4.76190476190476,46.2,고PER(30+),고PBR(3+),무배당
2016-02-15,161890,A,실행,61.85,11.91,1641.0,0.16,-9.69277108433734,-3.01204819277108,28.9,고PER(30+),고PBR(3+),배당<2%
2016-02-18,051500,A,실행,81.13,4.48,975.0,0.25,-5.63333333333333,-8.49999999999999,8.3,고PER(30+),고PBR(3+),배당<2%
