출발일,code,name,유형,국면,밸류,상승1월,상승4월,전체최고,고점월,ex_ret,ex_how,완결
2011-10-17,068270,셀트리온,B,실행,,-5.783132530120483,-9.036144578313255,22.79518072289155,10,-0.0828240963855421,손절,True
2011-10-06,005850,에스엘,A,실행,,7.294117647058829,-7.9999999999999964,35.29411764705883,10,0.1,목표,True
2011-10-05,011780,금호석유화학,A,실행,저PER,6.8322981366459645,-10.559006211180122,37.267080745341616,10,0.076086956521739,목표,True
2011-10-04,011780,금호석유화학,A,실행,저PER,0.8797653958944274,-15.542521994134894,29.618768328445743,10,0.0689149560117301,목표,True
2011-09-26,007570,일양약품,A,실행,,94.79638009049773,29.63800904977376,94.79638009049773,1,0.1255656108597285,목표,True
2011-09-26,006380,카프로,A,실행,,6.172839506172845,2.8806584362139898,23.25102880658436,2,-0.0240329218106996,트레일,True
2011-09-26,041960,코미팜,A,실행,,27.155172413793103,13.146551724137922,27.155172413793103,1,0.1088362068965518,목표,True
2011-09-26,015750,성우하이텍,A,실행,저PER,-17.746478873239436,-20.000000000000007,28.73239436619719,10,0.0788732394366196,목표,True
2011-09-26,009410,태영건설,A,실행,저PBR·저PER,-0.8474576271186529,0.5084745762711673,13.559322033898313,10,0.0949152542372882,목표,True
2011-09-26,013990,아가방컴퍼니,A,실행,,219.2252510760402,122.38163558106167,219.2252510760402,1,0.1714490674318507,목표,True
2011-09-26,006120,SK디스커버리,A,실행,저PER,7.3667711598745855,1.0971786833855912,16.927899686520377,2,0.0877742946708464,목표,True
2011-09-26,041140,041140,A,실행,,14.082969432314417,-1.8558951965065518,50.655021834061145,11,0.0949781659388646,목표,True
2011-09-26,054620,APS,A,실행,,32.558139534883736,23.720930232558125,46.04651162790698,12,0.1023255813953487,목표,True
2011-09-26,009520,포스코엠텍,A,실행,,22.065727699530523,22.535211267605646,30.672926447574334,11,0.0946791862284819,목표,True
2011-09-26,058650,세아홀딩스,A,실행,저PBR·저PER,18.143459915611814,10.54852320675106,21.09704641350212,2,0.0928270042194092,목표,True
2011-09-26,000070,삼양홀딩스,A,실행,저PER,26.402188782489745,1.9151846785225857,26.402188782489745,1,0.1402188782489739,목표,True
2011-09-26,068760,셀트리온제약,A,실행,,22.777777777777786,2.2222222222222143,54.44444444444445,11,0.0958333333333334,목표,True
2011-09-26,066270,066270,A,실행,,3.125,-18.75,31.875000000000007,10,0.1468750000000001,목표,True
2011-09-26,023590,다우기술,A,실행,저PER,111.58536585365853,62.80487804878048,111.58536585365853,1,0.102439024390244,목표,True
2011-09-26,003030,세아제강지주,A,실행,저PBR·저PER,28.02919708029197,57.664233576642346,83.94160583941606,3,-0.062250608272506,손절,True
2011-09-26,002270,002270,A,실행,,34.565916398713824,56.2700964630225,72.9903536977492,3,-0.0511518622722401,손절,True
2011-09-26,068270,셀트리온,B,실행,,-2.127659574468077,-5.50688360450563,27.55944931163954,10,0.0180851063829787,트레일,True
2011-09-26,036830,솔브레인홀딩스,A,실행,,26.764705882352935,6.911764705882351,35.29411764705883,11,0.0742647058823529,목표,True
2011-09-26,033920,무학,A,실행,,23.47560975609757,32.11382113821137,41.260162601626014,2,0.0716463414634145,목표,True
2011-09-26,009420,한올바이오파마,A,실행,,43.70078740157479,22.44094488188977,48.9501312335958,11,0.1377952755905511,목표,True
2011-09-26,069080,웹젠,A,실행,,83.33333333333333,85.8974358974359,108.97435897435899,3,0.0833333333333332,목표,True
2011-09-23,054620,APS,A,실행,,20.253164556962044,12.23628691983123,32.48945147679325,12,-0.0593496835443038,손절,True
2011-09-23,010950,S-Oil,A,실행,배당2%+,16.82242990654206,6.542056074766345,35.51401869158879,2,-0.0810747663551402,손절,True
2011-09-23,005950,이수화학,A,실행,배당2%+,14.255319148936163,19.14893617021276,29.148936170212746,12,-0.0510106382978722,손절,True
2011-09-23,108230,톱텍,A,실행,,13.455657492354733,14.37308868501528,27.828746177370036,11,-0.0529051987767584,손절,True
2011-09-23,039530,039530,A,실행,,77.57660167130918,-73.67688022284122,77.57660167130918,1,-0.0566155988857939,손절,True
2011-09-23,011170,롯데케미칼,A,실행,,18.281250000000004,6.875000000000009,24.374999999999993,2,-0.0539830729166668,손절,True
2011-09-23,001120,LX인터내셔널,A,실행,저PER,26.590909090909086,19.545454545454554,39.090909090909086,2,-0.0996590909090908,손절,True
2011-09-23,004010,004010,A,실행,,1.7543859649122862,-5.263157894736848,10.233918128654974,12,-0.05,손절,True
2011-09-20,006650,대한유화,A,실행,,5.882352941176472,2.450980392156854,21.078431372549012,2,-0.0380392156862745,트레일,True
2011-09-20,010780,아이에스동서,A,실행,배당2%+,7.407407407407418,26.296296296296305,26.296296296296305,2,-0.05,손절,True
2011-09-15,120110,코오롱인더,A,실행,,-3.41655716162943,0.26281208935610145,6.701708278580809,2,-0.05,손절,True
2011-09-14,120110,코오롱인더,A,실행,,-17.87709497206704,-14.748603351955303,8.268156424581008,2,-0.0662402234636871,손절,True
2011-09-14,011790,SKC,A,실행,,9.843400447427285,5.480984340044737,21.252796420581667,2,-0.05,손절,True
2011-09-06,004430,송원산업,A,실행,,-17.266187050359715,-28.27338129496403,5.395683453237421,9,-0.0620401678657074,손절,True
2011-09-06,003600,003600,A,실행,,3.5211267605633756,6.690140845070425,22.887323943661976,3,0.0686619718309859,목표,True
2011-09-05,010950,S-Oil,A,실행,배당2%+,18.483412322274884,8.056872037914697,37.44075829383886,2,0.0805687203791469,목표,True
2010-10-29,043890,043890,A,관찰만,저PER,1.1655011655011593,34.265734265734274,34.265734265734274,4,0.0955710955710955,목표,True
2010-10-29,004150,한솔홀딩스,A,관찰만,저PBR·배당2%+,-2.2321428571428603,-18.660714285714285,13.83928571428572,11,-0.05,손절,True
2010-10-20,002990,금호건설,A,관찰만,,-10.770421989934187,-33.07781649245063,11.904761904761907,10,0.082142857142857,목표,True
2010-09-02,012510,012510,A,관찰만,,9.968847352024923,-14.953271028037385,42.67912772585669,10,0.073208722741433,목표,True
2009-10-06,034220,LG디스플레이,B,실행,,33.43701399688959,49.61119751166407,49.61119751166407,4,-0.0939626749611197,손절,True
2009-10-06,000700,유수홀딩스,A,실행,저PBR·저PER·배당2%+,37.890779580530264,68.26770874554808,68.26770874554808,4,0.0747922437673129,목표,True
2009-10-05,010060,OCI홀딩스,A,실행,,0.21598272138227959,-7.9913606911447115,7.9913606911447,10,0.070194384449244,목표,True
2009-10-01,010060,OCI홀딩스,B,관찰만,,-7.385229540918159,-14.970059880239518,6.586826347305386,10,-0.0872125748502994,손절,True
2009-09-25,004800,효성,A,관찰만,,33.760683760683754,16.381766381766383,33.760683760683754,1,-0.0636680911680912,손절,True
2009-09-21,066970,엘앤에프,A,관찰만,,-23.259259259259256,-30.518518518518523,11.851851851851848,9,-0.0659037037037036,손절,True
2008-10-27,068270,셀트리온,A,실행,,96.03174603174605,196.03174603174605,203.17460317460316,4,-0.0577407407407408,손절,True
2008-10-24,015940,015940,A,실행,,10.270270270270277,7.297297297297289,16.756756756756765,11,-0.12,트레일,True
2008-10-23,001430,세아베스틸지주,A,실행,,-2.872062663185382,-1.8276762402088753,5.483028720626626,10,-0.1070496083550913,손절,True
2008-10-16,002320,한진,A,실행,,4.545454545454541,-0.5681818181818232,9.090909090909083,12,-0.0649999999999999,트레일,True
2008-10-16,000270,기아,A,실행,,-29.82300884955752,0.0,21.238938053097357,10,-0.05,손절,True
2008-10-07,068270,셀트리온,A,실행,,94.48818897637796,193.70078740157487,200.78740157480314,4,0.1078740157480315,목표,True
2008-10-06,068270,셀트리온,A,실행,,86.55589123867067,181.72205438066467,188.51963746223564,4,-0.0723119650050354,손절,True
2008-10-06,036490,036490,A,실행,,-4.191616766467066,37.72455089820359,48.80239520958083,10,-0.0755988023952095,손절,True
2008-09-17,001260,남광토건,A,실행,,-57.6829268292683,-53.41463414634147,6.585365853658542,9,-0.0567195121951223,손절,True
2008-09-16,010780,아이에스동서,A,실행,,-41.625,-37.625,14.0625,9,0.0010000000000001,트레일,True
2008-09-02,011760,현대코퍼레이션,A,실행,,-17.78846153846154,2.644230769230771,12.01923076923077,9,0.0757211538461537,목표,True
2008-09-02,008320,008320,A,실행,,-47.540983606557376,-8.196721311475418,22.95081967213115,9,-0.0517798594847775,손절,True
2008-09-01,010780,아이에스동서,A,실행,,-44.238805970149244,-40.41791044776119,52.23880597014927,9,-0.0499999999999999,손절,True
2007-10-25,001120,LX인터내셔널,A,주의,,-5.252525252525253,-7.878787878787874,16.161616161616156,11,0.0717171717171716,목표,True
2007-10-22,008560,008560,A,실행,배당2%+,9.900990099009888,-15.34653465346535,18.31683168316831,10,0.0767326732673268,목표,True
2007-10-17,016380,KG스틸,A,주의,저PBR,14.760147601476014,5.166051660516602,45.75645756457565,10,0.1107011070110701,목표,True
2007-10-16,053110,053110,A,주의,,-24.72727272727273,-40.18181818181819,22.9090909090909,11,-0.0720000000000001,트레일,True
2007-10-15,053110,053110,A,주의,,-33.440514469453376,-47.10610932475884,8.681672025723476,11,-0.0500000000000001,손절,True
2007-10-08,047080,한빛소프트,A,주의,,-30.58823529411765,-53.445378151260506,14.705882352941169,10,0.1197478991596638,목표,True
2007-10-05,004980,성신양회,A,주의,,35.430463576158935,-24.83443708609272,35.430463576158935,1,-0.0751655629139073,손절,True
2006-10-24,057330,057330,A,주의,,19.4888178913738,-37.188498402555915,36.74121405750797,11,0.1134185303514376,목표,True
2006-10-20,000660,SK하이닉스,B,주의,,4.432132963988922,-4.016620498614953,4.432132963988922,1,0.0041551246537396,만기,True
2006-10-10,022100,포스코DX,A,주의,,22.758620689655174,15.517241379310342,34.31034482758621,12,-0.0827586206896552,손절,True
2006-10-10,039130,하나투어,A,주의,,30.925925925925934,43.70370370370371,43.70370370370371,4,0.0972222222222223,목표,True
2006-10-10,000660,SK하이닉스,B,주의,,7.560627674750364,-1.1412268188302432,8.84450784593438,10,0.042796005706134,만기,True
2006-10-09,037150,037150,A,주의,,21.105527638190956,27.8894472361809,30.904522613065332,3,0.0904522613065326,목표,True
2004-10-14,010130,고려아연,A,실행,저PBR·배당2%+,63.066954643628506,60.043196544276455,77.10583153347731,3,-0.0602591792656587,손절,True
2003-10-23,003450,003450,A,주의,저PBR,16.53418124006358,3.1796502384737746,17.806041335453095,11,0.0691573926868045,목표,True
2003-09-08,038400,038400,A,관찰만,저PBR,-56.39269406392694,,7.990867579908678,9,0.0707762557077624,목표,False
2002-10-22,006400,삼성SDI,A,실행,저PER·배당2%+,3.1550068587105518,15.22633744855968,22.085048010973928,12,0.1001371742112482,목표,True
2002-10-09,005300,롯데칠성,A,실행,,2.7960526315789602,1.1513157894736947,16.776315789473696,11,-0.05,손절,True
2002-10-09,006400,삼성SDI,A,실행,저PER·배당2%+,6.364922206506374,18.811881188118807,25.884016973125878,12,-0.0526874115983027,손절,True
2002-09-26,011170,롯데케미칼,A,실행,,54.8913043478261,86.41304347826086,95.65217391304348,2,-0.0599646739130436,손절,True
2002-09-26,035760,CJ ENM,A,실행,,-5.507745266781416,4.130808950086062,25.30120481927711,12,-0.0810671256454389,손절,True
2002-09-25,035760,CJ ENM,A,실행,,-6.153846153846166,3.418803418803429,24.444444444444446,12,-0.05,손절,True
2002-09-24,012750,에스원,A,실행,,17.41424802110818,19.78891820580475,33.24538258575198,12,0.0804749340369392,목표,True
2002-09-24,012990,012990,A,실행,배당2%+,40.51724137931034,56.89655172413792,93.96551724137932,2,-0.0782758620689655,트레일,True
2002-09-24,035760,CJ ENM,A,실행,,-17.319277108433738,-8.885542168674688,9.63855421686748,9,-0.0553383847891566,손절,True
2002-09-23,012750,에스원,A,실행,,11.250000000000004,13.5,26.249999999999996,12,-0.0547499999999999,손절,True
2002-09-09,011200,HMM,A,실행,저PBR,-19.144981412639407,-10.223048327137551,15.98513011152416,12,0.0762081784386616,목표,True
2002-09-03,014900,014900,A,실행,,-7.221006564551424,-33.15098468271336,3.391684901531722,9,-0.0749539569657183,손절,True
2001-09-17,005440,현대지에프홀딩스,A,실행,,268.31683168316835,376.2376237623762,427.72277227722776,3,0.1138613861386137,목표,True
2001-09-13,000270,기아,A,실행,,42.66666666666667,106.66666666666669,106.66666666666669,3,-0.0575999999999999,손절,True
2001-09-13,035720,카카오,A,실행,,31.216931216931208,60.31746031746032,86.94885361552028,3,-0.0835097001763668,손절,True
2001-09-13,006260,LS,A,실행,,12.318840579710155,51.08695652173913,51.08695652173913,3,-0.0603260869565217,손절,True
2001-09-13,005380,현대차,A,실행,,66.93333333333334,190.13333333333335,190.13333333333335,3,-0.0804,손절,True
2001-09-12,036570,NC,A,실행,,179.34782608695653,185.32608695652172,185.32608695652172,1,-0.05,손절,True
2001-09-12,005380,현대차,A,실행,,66.48936170212767,189.36170212765958,189.36170212765958,3,-0.05,손절,True
2001-09-12,028080,휴맥스홀딩스,A,실행,,135.12747875354108,266.57223796034,266.57223796034,3,0.0807365439093483,목표,True
2001-09-12,027460,027460,A,실행,,,,30.377358490566042,10,0.090566037735849,목표,False
2001-09-12,023130,023130,A,실행,,,,28.125,10,0.0749999999999999,목표,False
2001-09-03,005940,NH투자증권,A,실행,,141.65636588380715,189.2459826946848,209.02348578491967,3,-0.0721384425216317,트레일,True
2001-09-03,006800,미래에셋증권,A,실행,,47.435897435897445,35.897435897435905,51.28205128205128,11,0.0769230769230768,목표,True
2000-09-22,000270,기아,A,실행,,27.3031825795645,34.0033500837521,97.65494137353434,11,-0.0738693467336683,손절,True
2000-09-19,009720,009720,A,실행,,54.40313111545989,60.273972602739725,105.47945205479454,2,-0.0592954990215264,손절,True
2000-09-19,000010,000010,A,실행,,8.749999999999991,-17.500000000000004,42.142857142857146,10,0.1035714285714286,목표,True
2000-09-18,000010,000010,A,실행,,5.54592720970537,-19.93067590987868,37.95493934142114,10,-0.0532928942807625,손절,True
2000-09-08,009050,009050,A,실행,,40.06849315068492,,70.2054794520548,2,-0.077654109589041,손절,False
1999-10-26,003540,대신증권,A,실행,,11.801242236024834,-15.217391304347828,64.59627329192547,11,-0.061907275310431,손절,True
1999-10-19,008270,008270,A,실행,,-7.272727272727275,-24.242424242424242,78.03030303030303,11,0.0681818181818183,목표,True
1999-10-19,030210,다올투자증권,A,실행,,75.30864197530865,72.83950617283949,133.33333333333334,11,0.0716049382716048,목표,True
1999-10-18,005810,풍산홀딩스,A,실행,,-10.543130990415339,-35.25026624068158,20.34078807241744,11,-0.0637529952076679,손절,True
1999-10-18,008270,008270,A,실행,,-10.000000000000009,-26.470588235294123,72.79411764705881,11,-0.0682352941176471,트레일,True
1999-10-14,000270,기아,A,실행,,-32.05020920502092,-51.63179916317991,4.602510460251041,11,-0.0964174601467693,손절,True
1999-10-05,005830,DB손해보험,A,실행,,22.9050279329609,-27.6536312849162,75.69832402234637,11,0.079608938547486,목표,True
1999-10-05,017670,SK텔레콤,B,실행,,264.53645364536453,242.03420342034204,356.34563456345643,2,0.4401440144014401,목표,True
1999-10-05,003490,대한항공,A,실행,,1.9455252918287869,-5.836575875486383,50.19455252918288,12,-0.05,손절,True
1999-10-05,010140,삼성중공업,A,실행,,-15.426997245179063,-39.25619834710744,28.787878787878785,11,0.0750688705234159,목표,True
1999-10-05,015760,한국전력,B,실행,,-1.781170483460559,-11.70483460559797,26.972010178117056,11,-0.0938027989821883,손절,True
1999-10-05,005440,현대지에프홀딩스,A,실행,,5.725190839694649,-28.320610687022896,32.061068702290065,12,0.0725190839694656,목표,True
1999-10-05,004020,현대제철,A,실행,,-7.968750000000002,-31.25,32.65625000000001,10,0.0710937499999999,목표,True
1999-10-05,005810,풍산홀딩스,A,실행,,-3.4482758620689613,-30.114942528735632,29.885057471264354,11,0.0747126436781608,목표,True
1999-10-05,000830,000830,A,실행,,43.44827586206896,6.206896551724128,87.93103448275863,11,0.1017241379310345,목표,True
1999-10-04,000700,유수홀딩스,A,실행,,-34.250289184499714,-39.34716599190284,25.383169462116804,11,-0.09665714567984,손절,True
1999-10-04,003480,한진중공업홀딩스,A,실행,,-21.48148148148148,-35.555555555555564,17.62962962962962,10,-0.0837777777777778,손절,True
1999-10-04,001120,LX인터내셔널,A,실행,,-22.627737226277368,-30.65693430656934,30.65693430656935,11,-0.05,손절,True
1999-10-01,002550,002550,A,실행,,2.3636363636363678,-40.36363636363637,66.72727272727272,11,0.1281818181818181,목표,True
1999-10-01,001120,LX인터내셔널,A,실행,,-26.388888888888886,-34.02777777777778,24.305555555555557,11,-0.0857777777777778,트레일,True
1999-10-01,010130,고려아연,A,실행,,5.471698113207557,-28.490566037735853,20.37735849056603,10,-0.0566918238993711,손절,True
1999-10-01,006360,GS건설,A,실행,,-6.417112299465244,-32.29946524064171,28.342245989304814,11,0.106951871657754,목표,True
1999-10-01,025860,남해화학,A,실행,,20.45971360088501,13.7914080265503,48.20846905537459,11,-0.0560706073960529,손절,True
1999-10-01,000240,한국앤컴퍼니,A,실행,,-16.296296296296298,-31.604938271604944,29.38271604938272,11,0.0716049382716048,목표,True
1999-09-30,001680,대상,A,실행,,-5.740740740740735,-44.99999999999999,8.333333333333348,10,-0.05,손절,True
1999-09-30,002550,002550,A,실행,,-9.193548387096772,-47.096774193548384,47.90322580645161,11,-0.05,손절,True
1999-09-30,030210,다올투자증권,A,실행,,102.85714285714285,100.0,170.00000000000003,11,0.1399999999999999,목표,True
1999-09-30,010130,고려아연,A,실행,,-3.6206896551724155,-34.6551724137931,12.758620689655164,10,-0.0621138649425287,손절,True
1999-09-27,000120,CJ대한통운,A,실행,,107.7464788732394,28.873239436619702,113.38028169014085,12,0.084507042253521,목표,True
1999-09-02,000720,현대건설,A,실행,,-28.73176206509539,-38.27160493827161,7.631874298540953,9,-0.0528395061728396,트레일,True
1999-09-02,000280,000280,A,실행,,-49.516648764769066,-60.257787325456505,10.633727175080555,9,0.0773361976369495,목표,True
1999-09-02,003450,003450,A,실행,,21.171171171171178,-35.13513513513513,66.21621621621621,11,0.1283783783783783,목표,True
1999-09-02,006800,미래에셋증권,A,실행,,-22.30971128608924,-67.97900262467192,46.45669291338584,11,0.0695538057742781,목표,True
1999-09-02,016360,삼성증권,A,실행,,5.012531328320802,-32.70676691729323,62.656641604010034,11,0.0802005012531328,목표,True
1998-10-28,003240,태광산업,A,실행,,6.060606060606055,28.787878787878785,59.09090909090908,5,-0.0213333333333333,트레일,True
1998-10-26,000660,SK하이닉스,A,실행,,57.30337078651686,33.03370786516855,57.30337078651686,12,-0.0564044943820225,손절,True
1998-09-14,015760,한국전력,A,실행,,110.98265895953756,121.38728323699422,123.98843930635839,1,0.1040462427745665,목표,True
1997-10-27,006800,미래에셋증권,A,실행,,15.178571428571441,-36.57079646017699,29.464285714285722,11,-0.0584821428571428,손절,True
1997-10-20,009540,HD한국조선해양,A,실행,,52.61044176706828,106.82730923694778,142.570281124498,3,-0.05,손절,True
1997-10-20,002610,002610,A,실행,,49.61832061068703,46.56488549618323,120.61068702290076,3,0.0801526717557252,목표,True
1997-10-17,002610,002610,A,실행,,35.17241379310345,32.4137931034483,99.31034482758622,3,-0.0807931034482759,손절,True
1997-10-16,010140,삼성중공업,A,실행,,-13.997627520759181,3.637499660427612,29.300118623962046,2,-0.05,손절,True
1997-10-08,005935,삼성전자우,A,실행,,-5.862068965517242,-19.82758620689655,13.448275862068959,10,-0.0500000000000001,손절,True
1997-10-07,011200,HMM,A,실행,,-8.633093525179858,-4.316546762589923,7.913669064748197,10,-0.0510251798561152,손절,True
1997-09-23,011650,011650,A,실행,,-8.862275449101798,-41.796407185628745,9.940119760479039,10,0.0748502994011977,목표,True
1997-09-01,003600,003600,A,실행,,1.5625,-35.9375,7.8125,9,-0.05,손절,True
