code,entry_date,horizon_days
041830,2021-10-01,60
041830,2021-11-01,60
041830,2021-12-01,60
041830,2022-01-03,60
041830,2022-02-03,60
041830,2022-03-02,60
041830,2022-04-01,60
041830,2022-05-02,60
041830,2022-06-02,60
041830,2022-07-01,60
041830,2022-08-01,60
041830,2022-09-01,60
041830,2022-10-04,60
041830,2022-11-01,60
041830,2022-12-01,60
041830,2023-01-02,60
041830,2023-02-01,60
041830,2023-03-02,60
041830,2023-04-03,60
041830,2023-05-02,60
041830,2023-06-01,60
041830,2023-07-03,60
041830,2023-08-01,60
041830,2023-09-01,60
041830,2023-10-04,60
041830,2023-11-01,60
041830,2023-12-01,60
041830,2024-01-02,60
041830,2024-02-01,60
041830,2024-03-04,60
041830,2024-04-01,60
041830,2024-05-02,60
041830,2024-06-03,60
041830,2024-07-01,60
041830,2024-08-01,60
041830,2024-09-02,60
041830,2024-10-02,60
041830,2024-11-01,60
041830,2024-12-02,60
041830,2025-01-02,60
041830,2025-02-03,60
041830,2025-03-04,60
041830,2025-04-01,60
041830,2025-05-02,60
041830,2025-06-02,60
041830,2025-07-01,60
041830,2025-08-01,60
041830,2025-09-01,60
041830,2025-10-01,60
041830,2025-11-03,60
041830,2025-12-01,60
041830,2026-01-02,60
041830,2026-02-02,60
041830,2026-03-03,60
041830,2026-04-01,60
041830,2026-05-04,60
041830,2026-06-01,60
060250,2019-01-02,60
060250,2019-02-01,60
060250,2019-03-04,60
060250,2019-04-01,60
060250,2019-05-02,60
060250,2019-06-03,60
060250,2019-07-01,60
060250,2019-08-01,60
060250,2019-09-02,60
060250,2019-10-01,60
060250,2019-11-01,60
060250,2019-12-02,60
060250,2020-01-02,60
060250,2020-02-03,60
060250,2020-03-02,60
060250,2020-04-01,60
060250,2020-05-04,60
060250,2020-06-01,60
060250,2020-07-01,60
060250,2020-08-03,60
060250,2020-09-01,60
060250,2020-10-05,60
060250,2020-11-02,60
060250,2020-12-01,60
060250,2021-01-04,60
060250,2021-02-01,60
060250,2021-03-02,60
060250,2021-04-01,60
060250,2021-05-03,60
060250,2021-06-01,60
060250,2021-07-01,60
060250,2021-08-02,60
060250,2021-09-01,60
060250,2021-10-01,60
060250,2021-11-01,60
060250,2021-12-01,60
060250,2022-01-03,60
060250,2022-02-03,60
060250,2022-03-02,60
060250,2022-04-01,60
060250,2022-05-02,60
060250,2022-06-02,60
060250,2022-07-01,60
060250,2022-08-01,60
060250,2022-09-01,60
060250,2022-10-04,60
060250,2022-11-01,60
060250,2022-12-01,60
060250,2023-01-02,60
060250,2023-02-01,60
060250,2023-03-02,60
060250,2023-04-03,60
060250,2023-05-02,60
060250,2023-06-01,60
060250,2023-07-03,60
060250,2023-08-01,60
060250,2023-09-01,60
060250,2023-10-04,60
060250,2023-11-01,60
060250,2023-12-01,60
060250,2024-01-02,60
060250,2024-02-01,60
060250,2024-03-04,60
060250,2024-04-01,60
060250,2024-05-02,60
060250,2024-06-03,60
060250,2024-07-01,60
060250,2024-08-01,60
060250,2024-09-02,60
060250,2024-10-02,60
060250,2024-11-01,60
060250,2024-12-02,60
060250,2025-01-02,60
060250,2025-02-03,60
060250,2025-03-04,60
060250,2025-04-01,60
060250,2025-05-02,60
060250,2025-06-02,60
060250,2025-07-01,60
060250,2025-08-01,60
060250,2025-09-01,60
060250,2025-10-01,60
060250,2025-11-03,60
060250,2025-12-01,60
060250,2026-01-02,60
060250,2026-02-02,60
060250,2026-03-03,60
060250,2026-04-01,60
060250,2026-05-04,60
060250,2026-06-01,60
208860,2019-01-02,60
208860,2019-02-01,60
208860,2019-03-04,60
208860,2019-04-01,60
208860,2019-05-02,60
208860,2019-06-03,60
208860,2019-07-01,60
208860,2019-08-01,60
208860,2019-09-02,60
208860,2019-10-01,60
208860,2019-11-01,60
208860,2019-12-02,60
208860,2020-01-02,60
208860,2020-04-01,60
208860,2020-05-04,60
208860,2020-06-01,60
208860,2020-07-01,60
208860,2020-08-03,60
208860,2020-09-01,60
208860,2020-10-05,60
208860,2020-11-02,60
208860,2020-12-01,60
208860,2021-01-04,60
208860,2021-02-01,60
208860,2021-03-02,60
208860,2021-04-01,60
208860,2025-02-27,60
208860,2025-03-04,60
208860,2025-07-07,60
208860,2025-08-01,60
208860,2025-09-01,60
208860,2025-12-01,60
208860,2026-01-02,60
208860,2026-02-02,60
208860,2026-03-03,60
277410,2019-01-02,60
277410,2019-02-01,60
277410,2019-03-04,60
277410,2019-04-01,60
277410,2019-05-02,60
277410,2019-06-03,60
277410,2019-07-01,60
277410,2019-08-01,60
277410,2019-09-02,60
277410,2019-10-01,60
277410,2019-11-01,60
277410,2019-12-02,60
277410,2020-01-02,60
277410,2020-02-03,60
277410,2020-03-02,60
277410,2020-04-01,60
277410,2020-05-04,60
277410,2020-06-01,60
277410,2020-07-01,60
277410,2020-08-03,60
277410,2020-09-01,60
277410,2020-10-05,60
277410,2020-11-02,60
277410,2020-12-01,60
277410,2021-01-04,60
277410,2021-02-01,60
277410,2021-03-02,60
277410,2021-04-01,60
277410,2021-05-03,60
277410,2021-06-01,60
277410,2021-07-01,60
277410,2021-08-02,60
277410,2021-09-01,60
277410,2021-10-01,60
277410,2021-11-01,60
277410,2021-12-01,60
277410,2022-01-03,60
277410,2022-02-03,60
277410,2022-03-02,60
277410,2022-04-01,60
277410,2022-05-02,60
277410,2022-06-02,60
277410,2022-07-01,60
277410,2022-08-01,60
277410,2022-09-01,60
277410,2022-10-04,60
277410,2022-11-01,60
277410,2022-12-01,60
277410,2023-01-02,60
277410,2023-02-01,60
277410,2023-03-02,60
277410,2023-04-03,60
277410,2023-05-02,60
277410,2023-06-01,60
277410,2023-07-03,60
277410,2023-08-01,60
277410,2023-09-01,60
277410,2023-10-04,60
277410,2023-11-01,60
277410,2023-12-01,60
277410,2024-01-02,60
277410,2024-02-01,60
277410,2024-03-04,60
277410,2024-04-01,60
277410,2024-05-02,60
277410,2024-06-03,60
277410,2024-07-01,60
277410,2024-08-01,60
277410,2024-09-02,60
277410,2024-10-02,60
277410,2024-11-01,60
277410,2025-01-02,60
277410,2025-02-03,60
277410,2025-03-04,60
277410,2025-05-02,60
277410,2025-07-01,60
277410,2025-08-01,60
277410,2025-09-01,60
277410,2025-11-03,60
277410,2026-01-02,60
277410,2026-02-02,60
277410,2026-03-03,60
240810,2019-01-02,60
240810,2019-02-01,60
240810,2019-03-04,60
240810,2019-04-01,60
240810,2019-05-02,60
240810,2019-06-03,60
240810,2019-07-01,60
240810,2019-08-01,60
240810,2019-09-02,60
240810,2019-10-01,60
240810,2019-11-01,60
240810,2019-12-02,60
240810,2020-01-02,60
240810,2020-02-03,60
240810,2020-03-02,60
240810,2020-04-01,60
240810,2020-05-04,60
240810,2020-06-01,60
240810,2020-07-01,60
240810,2020-08-03,60
240810,2020-09-01,60
240810,2020-10-05,60
240810,2020-11-02,60
240810,2020-12-01,60
240810,2021-01-04,60
240810,2021-02-01,60
240810,2021-03-02,60
240810,2021-04-01,60
240810,2021-05-03,60
240810,2021-06-01,60
240810,2021-07-01,60
240810,2021-08-02,60
240810,2021-09-01,60
240810,2021-10-01,60
240810,2021-11-01,60
240810,2021-12-01,60
240810,2022-01-03,60
240810,2022-02-03,60
240810,2022-03-02,60
240810,2022-04-01,60
240810,2022-05-02,60
240810,2022-06-02,60
240810,2022-07-01,60
240810,2022-08-01,60
240810,2022-09-01,60
240810,2022-10-04,60
240810,2022-11-01,60
240810,2022-12-01,60
240810,2023-01-02,60
240810,2023-02-01,60
240810,2023-03-02,60
240810,2023-04-03,60
240810,2023-05-02,60
240810,2023-06-01,60
240810,2023-07-03,60
240810,2023-08-01,60
240810,2023-09-01,60
240810,2023-10-04,60
240810,2023-11-01,60
240810,2023-12-01,60
240810,2024-01-02,60
240810,2024-02-01,60
240810,2024-03-04,60
240810,2024-04-01,60
240810,2024-05-02,60
240810,2024-06-03,60
240810,2024-07-01,60
240810,2024-08-01,60
240810,2024-09-02,60
240810,2024-10-02,60
240810,2024-11-01,60
240810,2024-12-02,60
240810,2025-01-02,60
240810,2025-02-03,60
240810,2025-03-04,60
240810,2025-04-01,60
240810,2025-05-02,60
240810,2025-06-02,60
240810,2025-07-01,60
240810,2025-08-01,60
240810,2025-09-01,60
240810,2025-10-01,60
240810,2025-11-03,60
240810,2025-12-01,60
240810,2026-01-02,60
240810,2026-02-02,60
240810,2026-03-03,60
240810,2026-04-01,60
240810,2026-05-04,60
240810,2026-06-01,60
048260,2019-01-02,60
048260,2019-02-01,60
048260,2019-03-04,60
048260,2019-04-01,60
048260,2019-05-02,60
048260,2019-06-03,60
048260,2019-07-01,60
048260,2019-08-01,60
048260,2019-09-02,60
048260,2019-10-01,60
048260,2019-11-01,60
048260,2019-12-02,60
048260,2020-01-02,60
048260,2020-02-03,60
048260,2020-03-02,60
048260,2020-04-01,60
048260,2020-05-04,60
048260,2020-06-01,60
048260,2020-07-01,60
048260,2020-08-03,60
048260,2020-09-01,60
048260,2020-10-05,60
048260,2020-11-02,60
048260,2020-12-01,60
048260,2021-01-04,60
048260,2021-02-01,60
048260,2021-03-02,60
048260,2021-04-01,60
048260,2021-05-03,60
048260,2021-06-01,60
048260,2021-07-01,60
048260,2021-08-02,60
048260,2021-09-01,60
048260,2021-10-01,60
048260,2021-11-01,60
048260,2021-12-01,60
048260,2022-04-28,60
048260,2022-05-02,60
048260,2022-06-02,60
048260,2022-07-01,60
048260,2022-08-01,60
048260,2022-09-01,60
048260,2022-10-04,60
048260,2022-11-01,60
048260,2022-12-01,60
048260,2023-01-02,60
048260,2023-02-01,60
048260,2023-03-22,60
048260,2023-04-03,60
048260,2023-05-02,60
048260,2023-06-01,60
048260,2023-08-03,60
101390,2019-01-02,60
101390,2019-02-01,60
101390,2019-03-04,60
101390,2019-04-01,60
101390,2019-05-02,60
101390,2019-06-03,60
101390,2019-07-01,60
101390,2019-08-01,60
101390,2019-09-02,60
101390,2019-10-01,60
101390,2019-11-01,60
101390,2019-12-02,60
101390,2020-01-02,60
101390,2020-02-03,60
101390,2020-03-02,60
101390,2020-04-01,60
101390,2020-05-04,60
101390,2020-06-01,60
101390,2020-07-01,60
101390,2020-08-03,60
101390,2020-09-01,60
101390,2020-10-05,60
101390,2020-11-02,60
101390,2020-12-01,60
101390,2021-01-04,60
101390,2021-02-01,60
101390,2021-03-02,60
101390,2021-04-01,60
101390,2021-05-03,60
101390,2021-06-01,60
101390,2021-07-01,60
101390,2021-08-02,60
101390,2021-09-01,60
101390,2021-10-01,60
101390,2021-11-01,60
101390,2021-12-01,60
101390,2022-01-03,60
101390,2022-02-03,60
101390,2022-03-02,60
101390,2022-04-01,60
101390,2022-05-02,60
101390,2022-06-02,60
101390,2022-07-01,60
101390,2022-09-01,60
101390,2022-10-04,60
101390,2022-11-01,60
101390,2022-12-01,60
101390,2023-02-01,60
101390,2023-03-02,60
101390,2023-04-03,60
101390,2023-05-02,60
101390,2023-06-01,60
101390,2023-07-03,60
101390,2023-08-01,60
101390,2023-09-01,60
101390,2023-10-04,60
101390,2023-11-01,60
101390,2023-12-01,60
101390,2024-01-02,60
101390,2024-02-01,60
101390,2024-03-04,60
101390,2024-04-01,60
101390,2024-05-02,60
101390,2024-06-03,60
101390,2024-07-01,60
101390,2024-08-01,60
101390,2024-09-02,60
101390,2024-10-02,60
101390,2024-11-01,60
101390,2024-12-02,60
101390,2025-01-02,60
101390,2025-02-03,60
036490,2019-01-02,60
036490,2019-02-01,60
036490,2019-03-04,60
036490,2019-04-01,60
036490,2019-05-02,60
036490,2019-06-03,60
036490,2019-07-01,60
036490,2019-08-01,60
036490,2019-09-02,60
036490,2019-10-01,60
036490,2019-11-01,60
036490,2019-12-02,60
036490,2020-01-02,60
036490,2020-02-03,60
036490,2020-03-02,60
036490,2020-04-01,60
036490,2020-05-04,60
036490,2020-06-01,60
036490,2020-07-01,60
036490,2020-08-03,60
036490,2020-09-01,60
036490,2020-10-05,60
036490,2020-11-02,60
036490,2020-12-01,60
036490,2021-01-04,60
036490,2021-02-01,60
036490,2021-03-02,60
036490,2021-04-01,60
036490,2021-05-03,60
036490,2021-06-01,60
036490,2021-07-01,60
036490,2021-08-02,60
036490,2021-09-01,60
036490,2021-10-01,60
036490,2021-11-01,60
016600,2019-01-02,60
016600,2019-02-01,60
016600,2019-03-04,60
016600,2019-04-01,60
016600,2019-05-02,60
016600,2019-06-03,60
016600,2019-07-01,60
016600,2019-08-01,60
016600,2019-09-02,60
016600,2019-11-01,60
016600,2019-12-02,60
016600,2020-01-02,60
016600,2020-02-03,60
016600,2020-03-02,60
016600,2020-04-01,60
016600,2020-05-04,60
016600,2020-06-01,60
016600,2020-07-01,60
016600,2020-08-03,60
016600,2020-09-01,60
016600,2020-10-05,60
016600,2020-11-02,60
016600,2020-12-01,60
016600,2021-01-04,60
016600,2021-02-01,60
016600,2021-03-02,60
016600,2021-04-01,60
016600,2021-05-03,60
016600,2021-06-01,60
016600,2021-07-01,60
016600,2021-08-02,60
016600,2021-09-01,60
016600,2021-10-01,60
016600,2021-11-01,60
016600,2021-12-01,60
016600,2022-01-03,60
016600,2022-02-03,60
016600,2022-03-02,60
016600,2022-04-01,60
016600,2022-05-02,60
016600,2022-06-02,60
016600,2022-07-01,60
016600,2022-08-01,60
016600,2022-09-01,60
016600,2022-10-04,60
016600,2022-11-01,60
016600,2022-12-01,60
016600,2023-01-02,60
016600,2023-02-01,60
016600,2023-03-02,60
016600,2023-04-03,60
016600,2023-05-02,60
016600,2023-06-01,60
016600,2023-07-03,60
016600,2023-08-01,60
016600,2023-09-01,60
016600,2023-10-04,60
016600,2023-11-01,60
016600,2023-12-01,60
016600,2024-01-02,60
016600,2024-02-01,60
016600,2024-03-04,60
016600,2024-04-01,60
016600,2024-07-01,60
016600,2024-08-01,60
016600,2024-09-02,60
016600,2024-10-02,60
016600,2024-12-02,60
016600,2025-01-02,60
016600,2025-02-03,60
016600,2025-04-01,60
016600,2025-05-02,60
016600,2025-06-02,60
016600,2025-07-01,60
016600,2025-08-01,60
016600,2025-10-01,60
016600,2025-11-03,60
016600,2025-12-01,60
016600,2026-02-02,60
016600,2026-03-03,60
016600,2026-04-01,60
016600,2026-05-04,60
016600,2026-06-01,60
043910,2019-01-02,60
043910,2019-02-01,60
043910,2019-03-04,60
043910,2019-04-01,60
043910,2019-05-02,60
043910,2019-06-03,60
043910,2019-07-01,60
043910,2019-08-01,60
043910,2019-09-02,60
043910,2019-10-01,60
043910,2019-11-01,60
043910,2019-12-02,60
043910,2020-01-02,60
043910,2020-02-03,60
043910,2020-03-02,60
043910,2020-04-01,60
043910,2020-05-04,60
043910,2020-06-01,60
043910,2020-07-01,60
043910,2020-08-03,60
043910,2020-09-01,60
043910,2020-10-05,60
043910,2020-11-02,60
043910,2020-12-01,60
043910,2021-01-04,60
043910,2021-02-01,60
043910,2021-03-02,60
043910,2021-04-01,60
043910,2021-05-03,60
043910,2021-06-01,60
043910,2021-07-01,60
043910,2021-08-02,60
043910,2021-09-01,60
043910,2021-10-01,60
043910,2021-11-01,60
043910,2021-12-01,60
043910,2022-01-03,60
043910,2022-02-03,60
043910,2022-03-02,60
043910,2022-04-01,60
043910,2022-05-02,60
043910,2022-06-02,60
043910,2022-07-01,60
043910,2022-08-01,60
043910,2022-09-01,60
043910,2022-10-04,60
043910,2022-11-01,60
043910,2022-12-01,60
043910,2023-01-02,60
043910,2023-02-01,60
043910,2023-03-02,60
043910,2023-04-03,60
043910,2023-05-02,60
043910,2023-06-01,60
043910,2023-07-03,60
043910,2023-08-01,60
043910,2023-09-01,60
043910,2023-10-04,60
043910,2023-11-01,60
043910,2023-12-01,60
043910,2024-01-02,60
043910,2024-02-01,60
043910,2024-03-04,60
043910,2024-04-01,60
043910,2024-05-02,60
043910,2024-06-03,60
043910,2024-07-01,60
043910,2024-08-01,60
043910,2024-09-02,60
043910,2024-10-02,60
043910,2024-11-01,60
043910,2024-12-02,60
043910,2025-01-02,60
043910,2025-02-03,60
043910,2025-03-04,60
043910,2025-04-01,60
043910,2025-05-02,60
043910,2025-06-02,60
043910,2025-07-01,60
043910,2025-08-01,60
043910,2025-09-01,60
043910,2025-10-01,60
043910,2025-11-03,60
043910,2025-12-01,60
043910,2026-01-02,60
043910,2026-02-02,60
043910,2026-03-03,60
043910,2026-04-01,60
043910,2026-05-04,60
043910,2026-06-01,60
035890,2019-01-02,60
035890,2019-02-01,60
035890,2019-03-04,60
035890,2019-04-01,60
035890,2019-05-02,60
035890,2019-06-03,60
035890,2019-07-01,60
035890,2019-08-01,60
035890,2019-09-02,60
035890,2019-10-01,60
035890,2019-11-01,60
035890,2019-12-02,60
035890,2020-01-02,60
035890,2020-02-03,60
035890,2020-03-02,60
035890,2020-04-01,60
035890,2020-05-04,60
035890,2020-06-01,60
035890,2020-07-01,60
035890,2020-08-03,60
035890,2020-09-01,60
035890,2020-10-05,60
035890,2020-11-02,60
035890,2020-12-01,60
035890,2021-01-04,60
035890,2021-02-01,60
035890,2021-03-02,60
035890,2021-04-01,60
035890,2021-05-03,60
035890,2021-06-01,60
035890,2021-07-01,60
035890,2021-08-02,60
035890,2021-09-01,60
035890,2021-10-01,60
035890,2021-11-01,60
035890,2021-12-01,60
035890,2022-01-03,60
035890,2022-02-03,60
035890,2022-03-02,60
035890,2022-04-01,60
035890,2022-05-02,60
035890,2022-06-02,60
035890,2022-07-01,60
035890,2022-08-01,60
035890,2022-09-01,60
035890,2022-10-04,60
035890,2022-11-01,60
035890,2022-12-01,60
035890,2023-01-02,60
035890,2023-02-01,60
035890,2023-03-02,60
035890,2023-04-03,60
035890,2023-05-02,60
035890,2023-06-01,60
035890,2023-07-03,60
035890,2023-08-01,60
035890,2023-09-01,60
035890,2023-10-04,60
035890,2023-11-01,60
035890,2023-12-01,60
035890,2024-01-02,60
035890,2024-02-01,60
035890,2024-03-04,60
035890,2024-04-01,60
035890,2024-05-02,60
035890,2024-06-03,60
035890,2024-07-01,60
035890,2024-08-01,60
035890,2024-09-02,60
035890,2024-10-02,60
035890,2024-11-01,60
035890,2024-12-02,60
035890,2025-01-02,60
035890,2025-02-03,60
035890,2025-03-04,60
035890,2025-04-01,60
035890,2025-05-02,60
035890,2025-06-02,60
035890,2025-07-01,60
035890,2025-08-01,60
035890,2025-09-01,60
035890,2026-05-04,60
035890,2026-06-01,60
175250,2019-01-02,60
175250,2019-02-01,60
175250,2019-03-04,60
175250,2019-04-01,60
175250,2019-05-02,60
175250,2019-06-03,60
175250,2019-07-01,60
175250,2019-08-01,60
175250,2019-09-02,60
175250,2019-10-01,60
175250,2019-11-01,60
175250,2019-12-02,60
175250,2020-01-02,60
175250,2020-02-03,60
175250,2020-03-02,60
175250,2020-04-01,60
175250,2020-05-04,60
175250,2020-06-01,60
175250,2020-07-01,60
175250,2020-08-03,60
175250,2020-09-01,60
175250,2020-10-05,60
175250,2020-11-02,60
175250,2020-12-01,60
175250,2021-01-04,60
175250,2021-02-01,60
175250,2021-03-02,60
175250,2021-04-01,60
175250,2021-05-03,60
175250,2021-06-01,60
175250,2021-07-01,60
175250,2021-08-02,60
175250,2021-09-01,60
175250,2021-10-01,60
175250,2021-11-01,60
175250,2021-12-01,60
175250,2022-01-03,60
175250,2022-02-03,60
175250,2022-03-02,60
175250,2022-04-01,60
175250,2022-05-02,60
175250,2022-06-02,60
175250,2022-07-01,60
175250,2022-08-01,60
175250,2022-09-01,60
175250,2022-10-04,60
175250,2022-11-01,60
175250,2022-12-01,60
175250,2023-01-02,60
175250,2023-02-01,60
175250,2023-03-02,60
175250,2023-04-03,60
175250,2023-05-02,60
175250,2023-06-01,60
175250,2023-07-03,60
175250,2023-08-01,60
175250,2023-09-01,60
175250,2023-10-04,60
175250,2023-11-01,60
175250,2023-12-01,60
175250,2024-01-02,60
175250,2024-02-01,60
175250,2024-03-04,60
175250,2024-04-01,60
175250,2024-05-02,60
175250,2024-06-03,60
175250,2024-07-01,60
175250,2024-08-01,60
175250,2024-09-02,60
175250,2024-10-02,60
175250,2024-11-01,60
175250,2024-12-02,60
175250,2025-01-02,60
175250,2025-02-03,60
175250,2025-03-04,60
175250,2025-04-01,60
175250,2025-05-02,60
175250,2025-06-02,60
175250,2025-07-01,60
175250,2025-08-01,60
128540,2019-01-02,60
128540,2019-02-01,60
128540,2019-03-04,60
128540,2019-04-01,60
128540,2019-05-02,60
128540,2019-06-03,60
128540,2019-07-01,60
128540,2019-08-01,60
128540,2019-09-02,60
128540,2019-10-01,60
128540,2019-11-01,60
128540,2019-12-02,60
128540,2020-01-02,60
128540,2020-02-03,60
128540,2020-03-02,60
128540,2020-04-01,60
128540,2020-05-04,60
128540,2020-06-01,60
128540,2020-07-01,60
128540,2020-08-03,60
128540,2020-09-01,60
128540,2020-10-05,60
128540,2020-11-02,60
128540,2020-12-01,60
128540,2021-01-04,60
128540,2021-02-01,60
128540,2021-03-02,60
128540,2021-04-01,60
128540,2021-05-03,60
128540,2021-06-01,60
128540,2021-07-01,60
128540,2021-08-02,60
128540,2021-09-01,60
128540,2021-10-01,60
128540,2021-11-01,60
128540,2021-12-01,60
128540,2022-01-03,60
128540,2022-02-03,60
128540,2022-03-02,60
128540,2022-04-01,60
128540,2022-05-02,60
128540,2022-06-02,60
128540,2022-07-01,60
128540,2022-08-01,60
128540,2022-09-01,60
128540,2022-10-04,60
128540,2022-11-01,60
128540,2022-12-01,60
128540,2023-01-02,60
128540,2023-02-01,60
128540,2023-03-02,60
128540,2023-04-03,60
128540,2023-05-02,60
128540,2023-06-01,60
128540,2023-07-03,60
128540,2023-08-01,60
128540,2023-09-01,60
128540,2023-10-04,60
128540,2023-11-01,60
128540,2023-12-01,60
128540,2024-01-02,60
128540,2024-02-01,60
128540,2024-03-04,60
128540,2024-04-01,60
128540,2024-05-02,60
128540,2024-06-03,60
128540,2024-07-01,60
128540,2024-08-01,60
128540,2024-09-02,60
128540,2024-10-02,60
128540,2024-12-02,60
128540,2025-01-02,60
128540,2025-02-03,60
128540,2025-03-04,60
128540,2025-04-01,60
128540,2025-05-02,60
128540,2025-06-02,60
128540,2025-07-01,60
128540,2025-08-01,60
128540,2025-09-01,60
128540,2025-10-01,60
128540,2025-11-03,60
128540,2025-12-01,60
128540,2026-01-02,60
128540,2026-02-02,60
128540,2026-03-03,60
128540,2026-04-01,60
128540,2026-05-04,60
128540,2026-06-01,60
100130,2019-01-02,60
100130,2019-02-01,60
100130,2019-03-04,60
100130,2019-04-01,60
100130,2019-05-02,60
100130,2019-06-03,60
100130,2019-07-01,60
100130,2019-08-01,60
100130,2019-09-02,60
100130,2019-10-01,60
100130,2019-11-01,60
100130,2019-12-02,60
100130,2020-01-02,60
100130,2020-02-03,60
100130,2020-03-02,60
100130,2020-04-01,60
100130,2020-05-04,60
100130,2020-06-01,60
100130,2020-07-01,60
100130,2020-08-03,60
100130,2020-09-01,60
100130,2020-10-05,60
100130,2020-11-02,60
100130,2020-12-01,60
100130,2021-01-04,60
100130,2021-02-01,60
100130,2021-03-02,60
100130,2021-04-01,60
100130,2021-05-03,60
100130,2021-06-01,60
100130,2021-07-01,60
100130,2021-08-02,60
100130,2021-09-01,60
100130,2021-10-01,60
100130,2021-11-01,60
100130,2021-12-01,60
100130,2022-01-03,60
100130,2022-02-03,60
100130,2022-03-02,60
100130,2022-04-01,60
100130,2022-05-02,60
100130,2022-06-02,60
100130,2022-07-01,60
100130,2022-08-01,60
100130,2022-09-01,60
100130,2022-10-04,60
100130,2022-11-01,60
100130,2022-12-01,60
100130,2023-01-02,60
100130,2023-02-01,60
100130,2023-03-02,60
100130,2023-04-03,60
100130,2023-05-02,60
100130,2023-06-01,60
100130,2023-07-03,60
100130,2023-08-01,60
100130,2023-09-01,60
100130,2023-10-04,60
100130,2023-11-01,60
100130,2023-12-01,60
100130,2024-01-02,60
100130,2024-02-01,60
100130,2024-03-04,60
100130,2024-04-01,60
100130,2024-05-02,60
100130,2024-06-03,60
100130,2024-07-01,60
100130,2024-08-01,60
100130,2024-09-02,60
100130,2024-10-02,60
100130,2024-11-01,60
100130,2024-12-02,60
100130,2025-01-02,60
100130,2025-02-03,60
100130,2025-03-04,60
100130,2025-04-01,60
100130,2025-05-02,60
100130,2025-06-02,60
100130,2025-07-01,60
100130,2025-08-01,60
100130,2025-09-01,60
100130,2025-10-01,60
100130,2025-11-03,60
100130,2025-12-01,60
100130,2026-01-02,60
100130,2026-02-02,60
100130,2026-03-03,60
100130,2026-04-01,60
100130,2026-05-04,60
100130,2026-06-01,60
085660,2019-01-02,60
085660,2019-02-01,60
085660,2019-03-04,60
085660,2019-04-01,60
085660,2019-05-02,60
085660,2019-06-03,60
085660,2019-07-01,60
085660,2019-08-01,60
085660,2019-09-02,60
085660,2019-10-01,60
085660,2019-11-01,60
085660,2019-12-02,60
085660,2020-01-02,60
085660,2020-02-03,60
085660,2020-03-02,60
085660,2020-04-01,60
085660,2020-05-04,60
085660,2020-06-01,60
085660,2020-07-01,60
085660,2020-08-03,60
085660,2020-09-01,60
085660,2020-10-05,60
085660,2020-11-02,60
085660,2020-12-01,60
085660,2021-01-04,60
085660,2021-02-01,60
085660,2021-03-02,60
085660,2021-04-01,60
085660,2021-05-03,60
085660,2021-06-01,60
085660,2021-07-01,60
085660,2021-08-02,60
085660,2021-09-01,60
085660,2021-10-01,60
085660,2021-11-01,60
085660,2021-12-01,60
085660,2022-01-03,60
085660,2022-02-03,60
085660,2022-03-02,60
085660,2022-04-01,60
085660,2022-05-02,60
085660,2022-06-02,60
085660,2022-07-01,60
085660,2022-08-01,60
085660,2022-09-01,60
085660,2022-10-04,60
085660,2022-11-01,60
085660,2022-12-01,60
085660,2023-01-02,60
085660,2023-02-01,60
085660,2023-03-02,60
085660,2023-04-03,60
085660,2023-05-02,60
085660,2023-06-01,60
085660,2023-07-03,60
085660,2023-08-01,60
085660,2023-09-01,60
085660,2023-10-04,60
085660,2023-11-01,60
085660,2023-12-01,60
085660,2024-01-02,60
085660,2024-02-01,60
085660,2024-03-04,60
085660,2024-04-01,60
085660,2024-05-02,60
085660,2024-06-03,60
085660,2024-07-01,60
085660,2024-08-01,60
085660,2024-09-02,60
085660,2024-10-02,60
085660,2024-11-01,60
085660,2024-12-02,60
085660,2025-01-02,60
085660,2025-02-03,60
085660,2025-03-04,60
085660,2025-04-01,60
085660,2025-05-02,60
085660,2025-06-02,60
085660,2025-07-01,60
085660,2025-08-01,60
085660,2025-09-01,60
085660,2025-10-01,60
085660,2025-11-03,60
085660,2025-12-01,60
085660,2026-01-02,60
085660,2026-02-02,60
085660,2026-03-03,60
085660,2026-04-01,60
085660,2026-05-04,60
085660,2026-06-01,60
093520,2019-01-02,60
093520,2019-02-01,60
093520,2019-03-04,60
093520,2019-04-01,60
093520,2019-05-02,60
093520,2019-06-03,60
093520,2019-07-01,60
093520,2019-08-01,60
093520,2019-09-02,60
093520,2019-10-01,60
093520,2019-11-01,60
093520,2019-12-02,60
093520,2020-01-02,60
093520,2020-02-03,60
093520,2020-03-02,60
093520,2020-04-01,60
093520,2020-05-04,60
093520,2020-06-01,60
093520,2020-07-01,60
093520,2020-08-03,60
093520,2020-09-01,60
093520,2020-10-05,60
093520,2020-11-02,60
093520,2020-12-01,60
093520,2021-01-04,60
093520,2021-02-01,60
093520,2021-03-02,60
093520,2021-04-01,60
093520,2021-05-03,60
093520,2021-06-01,60
093520,2021-07-01,60
093520,2021-08-02,60
093520,2021-09-01,60
093520,2021-10-01,60
093520,2021-11-01,60
093520,2021-12-01,60
093520,2022-01-03,60
093520,2022-02-03,60
093520,2022-03-02,60
093520,2022-04-01,60
093520,2022-05-02,60
093520,2022-06-02,60
093520,2022-07-01,60
093520,2022-08-01,60
093520,2022-09-01,60
093520,2022-10-04,60
093520,2022-11-01,60
