code,last_ym,mkt,cls,terminal_ret,last_close,ret6,ret12,peak12,flat_months,mcap_last,recent
005111,1996-12,KOSPI,완만형,-0.3,26000.0,-0.1333,,-0.1875,1,26000000000,0
005322,1996-12,KOSPI,완만형,-0.3,17400.0,,,0.0,1,6264000000,0
005371,1996-12,KOSDAQ,완만형,-0.3,19700.0,,,0.0,1,7683000000,0
005411,1996-12,KOSPI,완만형,-0.3,30800.0,,,-0.0494,1,21205800000,0
005421,1996-12,KOSPI,완만형,-0.3,18400.0,,,0.0,1,2394042400,0
005561,1996-12,KOSPI,완만형,-0.3,11300.0,,,0.0,1,6918086000,0
005621,1996-12,KOSPI,완만형,-0.3,43200.0,-0.0609,,-0.2408,1,81241790400,0
005667,1996-12,KOSPI,완만형,-0.3,11800.0,-0.3757,,-0.3757,1,465958400,0
005871,1996-12,KOSPI,완만형,-0.3,30100.0,,,-0.1616,1,30100000000,0
005931,1996-12,KOSPI,완만형,-0.3,43400.0,-0.3271,,-0.5807,1,901313492800,0
005961,1996-12,KOSPI,완만형,-0.3,13900.0,,,0.0,3,9313000,0
006161,1996-12,KOSPI,완만형,-0.3,11100.0,,,-0.0902,1,16650000000,0
006281,1996-12,KOSPI,완만형,-0.3,13000.0,,,-0.3367,1,15379000000,0
006401,1996-12,KOSPI,완만형,-0.3,47900.0,-0.1291,,-0.1611,1,106817000000,0
007021,1996-12,KOSDAQ,완만형,-0.3,90600.0,,,0.0,2,18120000000,0
007022,1996-12,KOSDAQ,완만형,-0.3,45100.0,,,-0.3914,1,18040000000,0
007111,1996-12,KOSPI,완만형,-0.3,12300.0,0.0603,,-0.259,1,14268000000,0
007161,1996-12,KOSPI,완만형,-0.3,6140.0,-0.0016,,-0.242,1,9824000000,0
007361,1996-12,KOSPI,완만형,-0.3,11700.0,,,-0.0859,1,57344414400,0
007362,1996-12,KOSPI,완만형,-0.3,11100.0,,,0.0,2,714751400000,0
007911,1996-12,KOSPI,완만형,-0.3,20000.0,,,0.0,1,8846400000,0
007981,1996-12,KOSPI,완만형,-0.3,14300.0,,,-0.2056,1,2459600000,0
008191,1996-12,KOSPI,완만형,-0.3,27300.0,,,0.0,3,30576000000,0
008321,1996-12,KOSPI,완만형,-0.3,10400.0,,,-0.329,1,5191680000,0
008330,1996-12,KOSDAQ,완만형,-0.3,20800.0,,,0.0,1,4160000000,0
008581,1996-12,KOSDAQ,완만형,-0.3,18200.0,,,0.0,1,5605600000,0
008891,1996-12,KOSPI,완만형,-0.3,6600.0,,,-0.1165,1,42768000000,0
008971,1996-12,KOSPI,완만형,-0.3,20000.0,,,-0.0244,1,21727360000,0
009141,1996-12,KOSPI,완만형,-0.3,39400.0,,,-0.0272,1,13300888400,0
009151,1996-12,KOSPI,완만형,-0.3,18700.0,-0.297,,-0.4672,1,114617386400,0
009156,1996-12,KOSPI,완만형,-0.3,10600.0,-0.2789,,-0.507,1,1986047800,0
009281,1996-12,KOSPI,완만형,-0.3,22000.0,,,-0.2667,1,12540000000,0
009441,1996-12,KOSPI,완만형,-0.3,42400.0,,,-0.285,1,8480000000,0
009651,1996-12,KOSPI,완만형,-0.3,20000.0,,,-0.2248,1,48000000000,0
009681,1996-12,KOSPI,완만형,-0.3,22300.0,,,-0.3573,1,28990000000,0
009691,1996-12,KOSPI,완만형,-0.3,13400.0,-0.0147,,-0.2757,1,5226000000,0
009692,1996-12,KOSPI,완만형,-0.3,13400.0,-0.1126,,-0.1126,1,11391688400,0
009831,1996-12,KOSPI,완만형,-0.3,6200.0,-0.225,,-0.4312,1,43400000000,0
010141,1996-12,KOSPI,완만형,-0.3,8510.0,-0.26,,-0.26,1,68080000000,0
010421,1996-12,KOSPI,완만형,-0.3,70000.0,-0.0437,,-0.0437,1,4679500000,0
010422,1996-12,KOSPI,완만형,-0.3,30100.0,,,-0.3794,1,15588519100,0
010521,1996-12,KOSPI,완만형,-0.3,6000.0,,,-0.1968,1,30000000000,0
010581,1996-12,KOSPI,완만형,-0.3,41000.0,,,0.0,1,14646225000,0
010601,1996-12,KOSDAQ,완만형,-0.3,17200.0,,,0.0,1,795121600,0
010602,1996-12,KOSDAQ,완만형,-0.3,16900.0,,,0.0,1,4713274800,0
010641,1996-12,KOSPI,완만형,-0.3,8400.0,-0.0769,,-0.1845,1,2100000000,0
010691,1996-12,KOSPI,완만형,-0.3,14200.0,,,-0.0533,1,9297364800,0
010781,1996-12,KOSPI,완만형,-0.3,22500.0,,,-0.1848,1,18000000000,0
011021,1996-12,KOSPI,완만형,-0.3,39400.0,0.0975,,0.0,1,5043200000,0
011022,1996-12,KOSPI,완만형,-0.3,35000.0,,,0.0,1,15769600000,0
011281,1996-12,KOSPI,완만형,-0.3,16400.0,,,-0.3387,1,13120000000,0
011301,1996-12,KOSPI,완만형,-0.3,9300.0,,,-0.0971,1,12085443000,0
011360,1996-12,KOSDAQ,완만형,-0.3,3300.0,,,-0.5769,3,2250600000,0
011651,1996-12,KOSPI,완만형,-0.3,59900.0,,,-0.4555,1,191680000000,0
011761,1996-12,KOSPI,완만형,-0.3,14000.0,-0.0789,,-0.2473,1,43758400000,0
011841,1996-12,KOSPI,완만형,-0.3,22000.0,,,-0.1093,1,18893160000,0
011860,1996-12,KOSDAQ,완만형,-0.3,220000.0,,,0.0,3,133848000000,0
011931,1996-12,KOSPI,완만형,-0.3,70000.0,,,-0.4574,1,22400000000,0
012091,1996-12,KOSPI,완만형,-0.3,8950.0,-0.3271,,-0.4226,1,17900000000,0
012201,1996-12,KOSPI,완만형,-0.3,14300.0,,,-0.1333,1,8580000000,0
012261,1996-12,KOSPI,완만형,-0.3,16500.0,,,0.0,1,6496875000,0
012451,1996-12,KOSPI,완만형,-0.3,10000.0,-0.2366,,-0.3333,1,115000000000,0
012601,1996-12,KOSPI,완만형,-0.3,35000.0,-0.3137,,-0.4648,1,6878900000,0
012631,1996-12,KOSPI,완만형,-0.3,14000.0,,,-0.1515,1,86800000000,0
012691,1996-12,KOSPI,완만형,-0.3,5100.0,0.0099,,-0.1068,1,8796480000,0
012751,1996-12,KOSPI,완만형,-0.3,139000.0,,,-0.3412,1,119428800000,0
012761,1996-12,KOSPI,완만형,-0.3,13100.0,-0.1088,,-0.1494,1,3930000000,0
012861,1996-12,KOSDAQ,완만형,-0.3,9300.0,,,-0.177,1,1488000000,0
013001,1996-12,KOSPI,완만형,-0.3,8840.0,,,0.0,1,3094000000,0
013034,1996-12,KOSDAQ,완만형,-0.3,18100.0,,,0.0,1,362000000,0
013041,1996-12,KOSPI,완만형,-0.3,8800.0,,,-0.0881,1,5280000000,0
013241,1996-12,KOSPI,완만형,-0.3,19000.0,,,-0.0547,1,5689968000,0
013571,1996-12,KOSPI,완만형,-0.3,24900.0,,,0.0,1,12015918300,0
013651,1996-12,KOSDAQ,완만형,-0.3,28600.0,,,-0.4392,1,14254240000,0
013721,1996-12,KOSDAQ,완만형,-0.3,10000.0,,,0.0,2,507360000,0
014081,1996-12,KOSPI,완만형,-0.3,10100.0,,,-0.2681,1,15831638900,0
014581,1996-12,KOSPI,완만형,-0.3,16800.0,,,-0.3086,1,7272316800,0
014681,1996-12,KOSPI,완만형,-0.3,19500.0,,,-0.1875,1,24667500000,0
014991,1996-12,KOSPI,완만형,-0.3,19900.0,0.0051,,-0.1708,1,19900000000,0
015361,1996-12,KOSPI,완만형,-0.3,35900.0,,,0.0,1,64620000000,0
015532,1996-12,KOSDAQ,완만형,-0.3,17000.0,,,0.0,3,26860000,0
015941,1996-12,KOSPI,완만형,-0.3,100000.0,,,-0.2366,1,113500000000,0
016161,1996-12,KOSPI,완만형,-0.3,21200.0,,,-0.3653,1,25538007600,0
016230,1996-12,KOSDAQ,완만형,-0.3,4310.0,,,-0.2817,1,6896000000,0
016511,1996-12,KOSPI,완만형,-0.3,10700.0,,,-0.3185,1,7357833600,0
016581,1996-12,KOSPI,완만형,-0.3,22900.0,,,-0.1192,1,11908000000,0
016801,1996-12,KOSPI,완만형,-0.3,44400.0,,,0.0,1,1776000000,0
016802,1996-12,KOSPI,완만형,-0.3,35000.0,,,0.0,1,32200000000,0
016831,1996-12,KOSPI,완만형,-0.3,10000.0,,,0.0,1,88000000000,0
017041,1996-12,KOSPI,완만형,-0.3,23500.0,,,-0.1667,2,415973500,0
017042,1996-12,KOSPI,완만형,-0.3,24000.0,,,-0.0204,1,1830792000,0
017043,1996-12,KOSPI,완만형,-0.3,26000.0,,,0.0,2,6536270000,0
017121,1996-12,KOSPI,완만형,-0.3,5500.0,-0.0517,,-0.2029,1,6320600000,0
017161,1996-12,KOSDAQ,완만형,-0.3,8740.0,,,0.0,1,96664400,0
017301,1996-12,KOSPI,완만형,-0.3,25000.0,,,-0.0909,1,6750000000,0
017302,1996-12,KOSPI,완만형,-0.3,24600.0,,,-0.0855,1,17712000000,0
017551,1996-12,KOSPI,완만형,-0.3,11400.0,,,-0.1094,1,13680000000,0
017891,1996-12,KOSDAQ,완만형,-0.3,99000.0,,,-0.3504,1,9900000000,0
017901,1996-12,KOSPI,완만형,-0.3,50000.0,,,-0.5215,1,25000000000,0
017961,1996-12,KOSPI,완만형,-0.3,96000.0,,,-0.107,1,25144800000,0
018121,1996-12,KOSDAQ,완만형,-0.3,22400.0,,,-0.1076,1,5824000000,0
018361,1996-12,KOSPI,완만형,-0.3,80000.0,,,-0.2982,1,48436400000,0
018366,1996-12,KOSPI,완만형,-0.3,37800.0,,,-0.241,1,1250991000,0
018411,1996-12,KOSPI,완만형,-0.3,7000.0,-0.0789,,-0.2152,1,9100000000,0
018571,1996-12,KOSPI,완만형,-0.3,10700.0,,,-0.1083,1,10700000000,0
018881,1996-12,KOSPI,완만형,-0.3,21700.0,,,-0.4244,1,69526800000,0
019011,1996-12,KOSDAQ,완만형,-0.3,25800.0,,,0.0,1,15480000000,0
019181,1996-12,KOSPI,완만형,-0.3,26700.0,,,-0.098,1,8010000000,0
019301,1996-12,KOSPI,완만형,-0.3,18100.0,,,-0.2232,1,13484500000,0
019492,1996-12,KOSDAQ,완만형,-0.3,30000.0,,,-0.3318,1,6000000000,0
020001,1996-12,KOSPI,완만형,-0.3,38000.0,,,-0.3091,1,16720000000,0
020121,1996-12,KOSPI,완만형,-0.3,33000.0,,,-0.5541,1,17820000000,0
021171,1996-12,KOSPI,완만형,-0.3,10800.0,,,-0.0092,1,41688000000,0
021660,1996-12,KOSDAQ,완만형,-0.3,5800.0,,,0.0,1,2204000000,0
023131,1996-12,KOSPI,완만형,-0.3,16000.0,,,0.0,1,206008576000,0
023151,1996-12,KOSPI,완만형,-0.3,16400.0,,,0.0,1,4264000000,0
023421,1996-12,KOSDAQ,완만형,-0.3,20000.0,,,0.0,1,6800000000,0
023442,1996-12,KOSDAQ,완만형,-0.3,22300.0,,,0.0,1,3122000000,0
023451,1996-12,KOSPI,완만형,-0.3,15700.0,,,0.0,1,4396000000,0
023591,1996-12,KOSDAQ,완만형,-0.3,47900.0,,,-0.1881,1,7662227700,0
023601,1996-12,KOSDAQ,완만형,-0.3,20000.0,,,-0.2883,1,2240000000,0
023811,1996-12,KOSDAQ,완만형,-0.3,13300.0,,,0.0,1,2044688800,0
024071,1996-12,KOSPI,완만형,-0.3,50000.0,,,0.0,1,13000000000,0
024741,1996-12,KOSDAQ,완만형,-0.3,32000.0,,,0.0,2,1373600000,0
024911,1996-12,KOSDAQ,완만형,-0.3,13600.0,,,0.0,3,816000000,0
024912,1996-12,KOSDAQ,완만형,-0.3,13000.0,,,0.0,2,1950000000,0
025151,1996-12,KOSDAQ,완만형,-0.3,8640.0,,,-0.46,1,8812800000,0
025542,1996-12,KOSPI,완만형,-0.3,95500.0,,,-0.2952,1,26740000000,0
025562,1996-12,KOSPI,완만형,-0.3,176000.0,,,0.0,1,66880000000,0
025891,1996-12,KOSDAQ,완만형,-0.3,37500.0,,,-0.2788,1,2250000000,0
025901,1996-12,KOSDAQ,완만형,-0.3,16000.0,,,0.0,2,13964800000,0
025931,1996-12,KOSDAQ,완만형,-0.3,105000.0,,,0.0,1,9240000000,0
025932,1996-12,KOSDAQ,완만형,-0.3,103500.0,,,0.0,1,10350000000,0
026261,1996-12,KOSDAQ,완만형,-0.3,73000.0,,,-0.0122,1,2920000000,0
026262,1996-12,KOSDAQ,완만형,-0.3,50800.0,,,-0.1533,1,3048000000,0
026263,1996-12,KOSDAQ,완만형,-0.3,68000.0,,,0.0,2,6800000000,0
026961,1996-12,KOSDAQ,완만형,-0.3,28700.0,,,-0.2948,2,11480000000,0
027351,1996-12,KOSDAQ,완만형,-0.3,65000.0,,,-0.0342,1,6500000000,0
027461,1996-12,KOSPI,완만형,-0.3,11800.0,-0.3757,,-0.4685,1,283200000000,0
027611,1996-12,KOSDAQ,완만형,-0.3,50500.0,,,0.0,3,5050000000,0
027612,1996-12,KOSDAQ,완만형,-0.3,50500.0,,,0.0,3,3535000000,0
027613,1996-12,KOSDAQ,완만형,-0.3,50000.0,,,-0.0099,2,2000000000,0
027614,1996-12,KOSDAQ,완만형,-0.3,47000.0,,,0.0,1,7755000000,0
027891,1996-12,KOSDAQ,완만형,-0.3,52000.0,,,-0.2239,1,31720000000,0
027892,1996-12,KOSDAQ,완만형,-0.3,44500.0,,,-0.3732,1,2225000000,0
027894,1996-12,KOSDAQ,완만형,-0.3,42000.0,,,-0.2193,1,1176000000,0
028051,1996-12,KOSPI,완만형,-0.3,46600.0,,,0.0,1,25164000000,0
028052,1996-12,KOSPI,완만형,-0.3,46900.0,,,0.0,1,87234000000,0
028091,1996-12,KOSDAQ,완만형,-0.3,15700.0,,,0.0,2,706500000,0
028092,1996-12,KOSDAQ,완만형,-0.3,15700.0,,,0.0,2,549500000,0
028301,1996-12,KOSDAQ,완만형,-0.3,70900.0,,,-0.0968,1,1418000000,0
028302,1996-12,KOSDAQ,완만형,-0.3,50000.0,,,0.0,1,9000000000,0
028303,1996-12,KOSDAQ,완만형,-0.3,51700.0,,,0.0,1,3619000000,0
028304,1996-12,KOSDAQ,완만형,-0.3,50500.0,,,0.0,1,1010000000,0
029461,1996-12,KOSDAQ,완만형,-0.3,144500.0,,,0.0,2,17340000000,0
029462,1996-12,KOSDAQ,완만형,-0.3,144000.0,,,0.0,2,5126400000,0
029463,1996-12,KOSDAQ,완만형,-0.3,143000.0,,,0.0,1,91634400000,0
029464,1996-12,KOSDAQ,완만형,-0.3,146000.0,,,0.0,2,2920000000,0
029472,1996-12,KOSDAQ,완만형,-0.3,61000.0,,,0.0,1,2562000000,0
029481,1996-12,KOSDAQ,완만형,-0.3,66000.0,,,-0.5742,1,13860000000,0
029531,1996-12,KOSPI,완만형,-0.3,52000.0,,,0.0,1,58240000000,0
029532,1996-12,KOSPI,완만형,-0.3,41000.0,,,0.0,1,118080000000,0
030211,1996-12,KOSPI,완만형,-0.3,22800.0,,,-0.0769,1,136800000000,0
030521,1996-12,KOSDAQ,완만형,-0.3,120000.0,,,0.0,2,3600000000,0
030522,1996-12,KOSDAQ,완만형,-0.3,62800.0,,,-0.3932,1,1884000000,0
030524,1996-12,KOSDAQ,완만형,-0.3,68000.0,,,-0.1088,1,6256000000,0
030531,1996-12,KOSDAQ,완만형,-0.3,138500.0,,,0.0,2,2033180000,0
030532,1996-12,KOSDAQ,완만형,-0.3,95000.0,,,-0.1915,1,16316820000,0
030721,1996-12,KOSPI,완만형,-0.3,12000.0,,,-0.0698,1,7200000000,0
003975,1997-01,KOSPI,완만형,-0.3,4320.0,-0.234,-0.3829,-0.424,1,4419995580,0
000306,1997-03,KOSPI,완만형,-0.3,7600.0,,,0.0,1,3155040000,0
001171,1997-03,KOSPI,완만형,-0.3,4510.0,-0.3501,,-0.3905,1,11760000000,0
001501,1997-03,KOSPI,완만형,-0.3,4270.0,-0.3821,,-0.3829,1,10160000000,0
003451,1997-03,KOSPI,완만형,-0.3,10000.0,-0.3056,,-0.3197,1,27120000000,0
003691,1997-03,KOSPI,완만형,-0.3,19400.0,-0.1101,,-0.224,1,45000000000,0
007571,1997-03,KOSPI,완만형,-0.3,18300.0,-0.268,,-0.268,1,11541584000,0
008811,1997-03,KOSPI,완만형,-0.3,9800.0,-0.2899,,-0.351,1,32010000000,0
008950,1997-03,KOSPI,완만형,-0.3,7000.0,-0.021,-0.2553,-0.3636,3,51341311000,0
010051,1997-03,KOSPI,완만형,-0.3,8000.0,-0.2793,,-0.4074,1,11713000000,0
010221,1997-03,KOSPI,완만형,-0.3,8800.0,-0.3759,,-0.3759,1,14640000000,0
010222,1997-03,KOSPI,완만형,-0.3,8800.0,,,-0.1456,1,16480000000,0
014391,1997-03,KOSPI,완만형,-0.3,22000.0,,,-0.5111,1,41500000000,0
014392,1997-03,KOSPI,완만형,-0.3,23900.0,,,0.0,1,0,0
014491,1997-03,KOSPI,완만형,-0.3,5310.0,,,-0.41,1,5390000000,0
014492,1997-03,KOSPI,완만형,-0.3,6260.0,,,0.0,2,18780000000,0
014981,1997-03,KOSPI,완만형,-0.3,31500.0,,,-0.1,1,35000000000,0
015081,1997-03,KOSPI,완만형,-0.3,4890.0,,,-0.3566,1,6400000000,0
016361,1997-03,KOSPI,완만형,-0.3,11900.0,-0.405,,-0.4167,1,31200000000,0
016501,1997-03,KOSPI,완만형,-0.3,8790.0,,,-0.2911,1,21200000000,0
016611,1997-03,KOSPI,완만형,-0.3,4150.0,,,-0.3994,1,11184000000,0
016691,1997-03,KOSPI,완만형,-0.3,6640.0,,,-0.2783,1,7450000000,0
016692,1997-03,KOSPI,완만형,-0.3,5770.0,,,-0.3659,1,612000000,0
017111,1997-03,KOSPI,완만형,-0.3,5130.0,,,0.0,1,0,0
027841,1997-03,KOSDAQ,완만형,-0.3,62700.0,-0.0354,,-0.164,2,23515258800,0
007802,1997-06,KOSPI,완만형,-0.3,7370.0,0.0166,,-0.049,1,7285000000,0
008051,1997-06,KOSDAQ,완만형,-0.3,5570.0,,,-0.0793,3,155386290,0
013251,1997-06,KOSPI,완만형,-0.3,14900.0,-0.0067,,-0.1989,1,12264080000,0
024101,1997-06,KOSPI,완만형,-0.3,11000.0,,,-0.2086,2,19360000000,0
031951,1997-06,KOSDAQ,완만형,-0.3,47000.0,,,0.0,1,19908000000,0
031958,1997-06,KOSDAQ,완만형,-0.3,14200.0,,,0.0,2,34506000,0
031971,1997-06,KOSDAQ,완만형,-0.3,26100.0,,,-0.2435,1,3640000000,0
031972,1997-06,KOSDAQ,완만형,-0.3,26100.0,,,-0.2521,1,20088000000,0
031974,1997-06,KOSDAQ,완만형,-0.3,27400.0,,,-0.2389,1,6624000000,0
000530,1997-07,KOSDAQ,완만형,-0.3,15900.0,0.0816,0.3361,0.0,1,17640000000,0
000550,1997-07,KOSDAQ,완만형,-0.3,54000.0,-0.3317,0.759,-0.4346,1,14544000000,0
003700,1997-07,KOSDAQ,완만형,-0.3,17000.0,-0.4218,-0.2827,-0.5526,1,18000000000,0
025910,1997-08,KOSDAQ,완만형,-0.3,16400.0,0.0186,-0.012,-0.1368,1,6308000000,0
004600,1997-10,KOSPI,완만형,-0.3,29500.0,-0.2133,-0.2474,-0.2474,2,52063960000,0
004605,1997-10,KOSPI,완만형,-0.3,6910.0,-0.3291,-0.4881,-0.4881,2,6235584000,0
002440,1997-11,KOSPI,완만형,-0.3,10800.0,-0.3684,-0.25,-0.4225,2,95240685600,0
002445,1997-11,KOSPI,완만형,-0.3,4830.0,-0.0436,-0.2333,-0.3645,2,5409600000,0
031957,1997-11,KOSDAQ,완만형,-0.3,30900.0,,,-0.0776,2,75087000,0
006891,1997-12,KOSDAQ,완만형,-0.3,16800.0,-0.4581,,-0.475,1,5270720000,0
006892,1997-12,KOSDAQ,완만형,-0.3,22600.0,,,-0.0776,1,1356000000,0
006893,1997-12,KOSDAQ,완만형,-0.3,22900.0,,,-0.0876,1,1978560000,0
007990,1997-12,KOSDAQ,완만형,-0.3,4500.0,-0.3562,-0.3571,-0.4048,2,13500000000,0
008410,1997-12,KOSDAQ,완만형,-0.3,12400.0,0.0333,-0.3261,-0.4259,3,15872000000,0
009781,1997-12,KOSDAQ,완만형,-0.3,33400.0,,,0.0,2,2004000000,0
010041,1997-12,KOSDAQ,완만형,-0.3,40300.0,,,-0.0049,1,2418000000,0
012461,1997-12,KOSDAQ,완만형,-0.3,63000.0,0.0678,,0.0,2,5040000000,0
013782,1997-12,KOSDAQ,완만형,-0.3,20000.0,,,0.0,3,800000000,0
017214,1997-12,KOSDAQ,완만형,-0.3,24400.0,,,0.0,1,1464000000,0
017941,1997-12,KOSPI,완만형,-0.3,9720.0,,,-0.5437,1,18746000000,0
024092,1997-12,KOSDAQ,완만형,-0.3,69500.0,,,0.0,2,4170000000,0
024820,1997-12,KOSDAQ,완만형,-0.3,12300.0,-0.0081,0.1827,-0.0081,2,24600000000,0
032581,1997-12,KOSDAQ,완만형,-0.3,55000.0,-0.0351,,-0.2017,3,2695000000,0
033334,1997-12,KOSDAQ,완만형,-0.3,18100.0,,,0.0,2,852148000,0
016620,1998-02,KOSDAQ,완만형,-0.3,7880.0,-0.2275,-0.3795,-0.5786,1,10100000000,0
000301,1998-03,KOSPI,완만형,-0.3,4800.0,-0.4217,,-0.4217,1,7734024480,0
005650,1998-03,KOSDAQ,완만형,-0.3,32600.0,0.0516,-0.185,-0.185,3,39120000000,0
025960,1998-03,KOSDAQ,완만형,-0.3,23000.0,0.0222,0.1005,0.0,3,17618000000,0
002935,1998-04,KOSPI,완만형,-0.3,690.0,-0.2959,-0.303,-0.31,2,208656000,0
010920,1998-04,KOSDAQ,완만형,-0.3,2500.0,-0.0809,-0.3421,-0.3421,2,1661925000,0
021091,1998-06,KOSDAQ,완만형,-0.3,5000.0,,,0.0,1,971910000,0
011920,1998-07,KOSDAQ,완만형,-0.3,11000.0,-0.0179,0.8333,-0.2994,2,10077056000,0
013035,1998-08,KOSDAQ,완만형,-0.3,8420.0,-0.4497,-0.4738,-0.4834,3,218920000,0
006921,1998-12,KOSDAQ,완만형,-0.3,7000.0,-0.0141,,-0.0141,1,644000000,0
009221,1998-12,KOSDAQ,완만형,-0.3,3080.0,,,0.0,1,1416800000,0
013031,1998-12,KOSDAQ,완만형,-0.3,33000.0,,,0.0,1,1980000000,0
016451,1998-12,KOSDAQ,완만형,-0.3,24700.0,0.0739,,-0.0198,2,19954981800,0
019641,1998-12,KOSDAQ,완만형,-0.3,20000.0,-0.4444,1.2989,-0.4444,1,225000000,0
019642,1998-12,KOSDAQ,완만형,-0.3,20000.0,,,0.0,1,1606500000,0
025551,1998-12,KOSDAQ,완만형,-0.3,7300.0,-0.5101,,-0.535,1,1127412000,0
026251,1998-12,KOSDAQ,완만형,-0.3,18800.0,-0.4543,,-0.4543,3,2068000000,0
032941,1998-12,KOSDAQ,완만형,-0.3,42000.0,,,0.0,3,7358400000,0
033041,1998-12,KOSDAQ,완만형,-0.3,5450.0,0.09,,-0.0405,1,659450000,0
021931,1999-03,KOSDAQ,완만형,-0.3,1800.0,,,0.0,2,7200000000,0
002257,1999-04,KOSPI,완만형,-0.3,5940.0,,,0.0,3,2749008240,0
006302,1999-06,KOSDAQ,완만형,-0.3,9280.0,,,0.0,1,0,0
021574,1999-06,KOSDAQ,완만형,-0.3,7200.0,,,0.0,1,0,0
011180,1999-07,KOSPI,완만형,-0.3,3335.0,0.0793,4.8,0.0,2,13340000000,0
015730,1999-07,KOSPI,완만형,-0.3,5000.0,-0.0196,0.4006,-0.1135,2,52299730000,0
018380,1999-07,KOSDAQ,완만형,-0.3,2940.0,-0.412,-0.412,-0.475,1,2700000000,0
031090,1999-07,KOSDAQ,완만형,-0.3,2870.0,0.0141,0.0141,-0.2006,1,4774700000,0
001160,1999-08,KOSPI,완만형,-0.3,5000.0,-0.187,0.6556,-0.3976,2,12850000000,0
006911,1999-09,KOSDAQ,완만형,-0.3,11900.0,,,0.0,1,1232000000,0
003860,1999-10,KOSDAQ,완만형,-0.3,55000.0,-0.1379,2.2738,-0.3056,1,36140500000,0
008810,1999-10,KOSPI,완만형,-0.3,2700.0,-0.4351,-0.1589,-0.4351,2,415800000000,0
012910,1999-10,KOSPI,완만형,-0.3,1200.0,-0.1946,-0.3333,-0.375,1,6591228120,0
023135,1999-10,KOSPI,완만형,-0.3,15000.0,,,0.0,1,160000000000,0
007391,1999-12,KOSDAQ,완만형,-0.3,23500.0,,,0.0,1,9242550000,0
008371,1999-12,KOSDAQ,완만형,-0.3,14200.0,,,0.0,1,3550000000,0
015054,1999-12,KOSDAQ,완만형,-0.3,6440.0,,,0.0,1,2181575760,0
032421,1999-12,KOSDAQ,완만형,-0.3,34100.0,-0.2791,-0.2791,-0.2791,1,263047400000,0
032624,1999-12,KOSDAQ,완만형,-0.3,112500.0,,,0.0,1,156249000000,0
034121,1999-12,KOSDAQ,완만형,-0.3,55000.0,-0.0756,,-0.0954,1,291500000000,0
034160,1999-12,KOSDAQ,완만형,-0.3,8700.0,-0.0057,,-0.0114,1,85957763000,0
034170,1999-12,KOSDAQ,완만형,-0.3,8430.0,0.0144,,0.0,1,83649118100,0
034180,1999-12,KOSPI,완만형,-0.3,6020.0,0.075,,0.0,1,126982055000,0
034200,1999-12,KOSPI,완만형,-0.3,8330.0,0.0544,,0.0,1,162851568000,0
034260,2000-01,KOSDAQ,완만형,-0.3,7130.0,0.0819,,0.0,2,100612000400,0
034290,2000-01,KOSDAQ,완만형,-0.3,9010.0,0.0726,,0.0,2,87409614000,0
034320,2000-01,KOSDAQ,완만형,-0.3,7350.0,0.0652,,0.0,2,70527858450,0
034350,2000-01,KOSDAQ,완만형,-0.3,8550.0,0.0427,,0.0,2,55020105000,0
034440,2000-01,KOSDAQ,완만형,-0.3,5500.0,0.0891,,0.0,1,20237175000,0
034450,2000-01,KOSDAQ,완만형,-0.3,6700.0,0.0984,,0.0,1,14720640000,0
034470,2000-01,KOSDAQ,완만형,-0.3,7850.0,0.0608,,0.0,1,68275490600,0
034560,2000-01,KOSDAQ,완만형,-0.3,6670.0,0.0934,,0.0,2,11469065000,0
005795,2000-02,KOSPI,완만형,-0.3,3250.0,-0.0441,0.383,-0.0441,3,12109376500,0
005797,2000-02,KOSPI,완만형,-0.3,7490.0,-0.3732,2.1872,-0.3732,3,4360161190,0
034770,2000-02,KOSPI,완만형,-0.3,11850.0,0.058,,-0.0405,1,245382260000,0
022061,2000-03,KOSDAQ,완만형,-0.3,6150.0,,,-0.2389,1,64500000000,0
034840,2000-03,KOSPI,완만형,-0.3,6100.0,0.0463,,0.0,1,157452455000,0
000905,2000-04,KOSPI,완만형,-0.3,1610.0,-0.356,-0.1786,-0.4371,2,2895420780,0
007840,2000-04,KOSDAQ,완만형,-0.3,78400.0,-0.1171,4.8947,-0.4593,1,52034400000,0
010110,2000-04,KOSPI,완만형,-0.3,63700.0,-0.2037,-0.2232,-0.3875,2,254800000000,0
034570,2000-04,KOSDAQ,완만형,-0.3,4970.0,-0.035,,-0.2061,2,79519006000,0
007100,2000-05,KOSPI,완만형,-0.3,10000.0,-0.4737,-0.4413,-0.5951,1,15525000000,0
018550,2000-05,KOSPI,완만형,-0.3,8350.0,0.0424,-0.0597,-0.3099,2,108550000000,0
035050,2000-05,KOSPI,완만형,-0.3,4455.0,0.0011,,-0.1265,1,76492866600,0
035160,2000-05,KOSDAQ,완만형,-0.3,4560.0,0.0364,,-0.1059,1,23190677500,0
035340,2000-05,KOSPI,완만형,-0.3,3620.0,-0.0927,,-0.1956,1,106974817200,0
007641,2000-06,KOSDAQ,완만형,-0.3,40450.0,,,0.0,1,6017500000,0
025451,2000-06,KOSDAQ,완만형,-0.3,41200.0,,,0.0,1,24065764800,0
035300,2000-06,KOSDAQ,완만형,-0.3,4500.0,-0.0426,,-0.0816,2,75875850000,0
