1998-05-29,0.935484,31
1998-06-01,0.83871,31
1998-06-02,0.875,32
1998-06-03,0.9,30
1998-06-05,0.9,30
1998-06-08,0.933333,30
1998-06-09,0.875,32
1998-06-10,0.84375,32
1998-06-11,0.884615,26
1998-06-12,0.857143,28
1998-06-15,0.84375,32
1998-06-16,0.866667,30
1998-06-17,0.882353,34
1998-06-18,0.964286,28
1998-06-19,0.892857,28
1998-06-22,0.862069,29
1998-06-23,0.9375,32
1998-06-24,0.84375,32
1998-06-25,0.866667,30
1998-06-26,0.903226,31
1998-06-29,0.888889,27
1998-06-30,0.875,32
1998-07-01,0.916667,24
1998-07-02,0.925926,27
1998-07-03,0.964286,28
1998-07-06,0.964286,28
1998-07-07,0.9375,32
1998-07-08,1,29
1998-07-09,0.935484,31
1998-07-10,0.9375,32
1998-07-13,0.92,25
1998-07-14,0.903226,31
1998-07-15,0.90625,32
1998-07-16,0.851852,27
1998-07-20,0.961538,26
1998-07-21,0.947368,38
1998-07-22,0.966667,30
1998-07-23,0.965517,29
1998-07-24,0.9375,32
1998-07-27,0.925926,27
1998-07-28,0.939394,33
1998-07-29,0.966667,30
1998-07-30,0.939394,33
1998-07-31,0.970588,34
1998-08-03,0.965517,29
1998-08-04,0.935484,31
1998-08-05,0.925926,27
1998-08-06,0.970588,34
1998-08-07,0.958333,24
1998-08-10,1,19
1998-08-11,0.916667,24
1998-08-12,0.925926,27
1998-08-13,0.903226,31
1998-08-14,0.958333,24
1998-08-17,0.933333,30
1998-08-18,0.967742,31
1998-08-19,0.966667,30
1998-08-20,0.973684,38
1998-08-21,0.942857,35
1998-08-24,0.942857,35
1998-08-25,0.972973,37
1998-08-26,0.97561,41
1998-08-27,0.972222,36
1998-08-28,0.97561,41
1998-08-31,0.941176,34
1998-09-01,1,30
1998-09-02,0.966667,30
1998-09-03,0.945946,37
1998-09-04,0.972222,36
1998-09-07,0.947368,38
1998-09-08,0.944444,36
1998-09-09,0.916667,36
1998-09-10,0.972222,36
1998-09-11,0.945946,37
1998-09-14,0.911765,34
1998-09-15,0.9,30
1998-09-16,0.939394,33
1998-09-17,0.923077,39
1998-09-18,0.972222,36
1998-09-21,0.966667,30
1998-09-22,0.911765,34
1998-09-23,0.935484,31
1998-09-24,0.878788,33
1998-09-25,0.851852,27
1998-09-28,0.9,30
1998-09-29,0.925926,27
1998-09-30,0.863636,22
1998-10-01,0.916667,24
1998-10-02,0.909091,22
1998-10-07,0.875,24
1998-10-08,0.909091,33
1998-10-09,0.892857,28
1998-10-12,0.923077,26
1998-10-13,0.90625,32
1998-10-14,0.928571,28
1998-10-15,0.903226,31
1998-10-16,0.928571,28
1998-10-19,0.90625,32
1998-10-20,0.941176,34
1998-10-21,0.921053,38
1998-10-22,0.972222,36
1998-10-23,0.941176,34
1998-10-26,0.928571,28
1998-10-27,0.914286,35
1998-10-28,0.939394,33
1998-10-29,0.882353,34
1998-10-30,0.904762,42
1998-11-02,0.885714,35
1998-11-03,0.918919,37
1998-11-04,0.909091,33
1998-11-05,0.885714,35
1998-11-06,0.888889,36
1998-11-09,0.921053,38
1998-11-10,0.918919,37
1998-11-11,0.916667,36
1998-11-12,0.916667,36
1998-11-13,0.861111,36
1998-11-16,0.837838,37
1998-11-17,0.947368,38
1998-11-18,0.923077,39
1998-11-19,0.913043,46
1998-11-20,0.897959,49
1998-11-23,0.871795,39
1998-11-24,0.92,50
1998-11-25,0.893617,47
1998-11-26,0.888889,54
1998-11-27,0.88,50
1998-11-30,0.867925,53
1998-12-01,0.818182,44
1998-12-02,0.86,50
1998-12-03,0.866667,45
1998-12-04,0.869565,46
1998-12-07,0.847826,46
1998-12-08,0.833333,48
1998-12-09,0.857143,42
1998-12-10,0.846154,52
1998-12-11,0.826923,52
1998-12-14,0.830189,53
1998-12-15,0.839286,56
1998-12-16,0.833333,54
1998-12-17,0.795918,49
1998-12-18,0.79661,59
1998-12-21,0.816667,60
1998-12-22,0.767857,56
1998-12-23,0.783333,60
1998-12-24,0.779412,68
1998-12-28,0.753846,65
1999-01-04,0.795455,44
1999-01-05,0.767857,56
1999-01-06,0.807018,57
1999-01-07,0.75,56
1999-01-08,0.745098,51
1999-01-11,0.767857,56
1999-01-12,0.763636,55
1999-01-13,0.722222,54
1999-01-14,0.767857,56
1999-01-15,0.716667,60
1999-01-18,0.661538,65
1999-01-19,0.666667,66
1999-01-20,0.671642,67
1999-01-21,0.714286,70
1999-01-22,0.7,60
1999-01-25,0.6875,64
1999-01-26,0.704918,61
1999-01-27,0.672131,61
1999-01-28,0.641791,67
1999-01-29,0.671642,67
1999-02-01,0.666667,72
1999-02-02,0.661765,68
1999-02-03,0.61194,67
1999-02-04,0.628571,70
1999-02-05,0.608696,69
1999-02-08,0.608696,69
1999-02-09,0.567164,67
1999-02-10,0.569231,65
1999-02-11,0.560606,66
1999-02-12,0.608696,69
1999-02-18,0.576271,59
1999-02-19,0.596774,62
1999-02-22,0.676471,68
1999-02-23,0.703125,64
1999-02-24,0.69863,73
1999-02-25,0.676471,68
1999-02-26,0.640625,64
1999-03-02,0.603448,58
1999-03-03,0.615385,65
1999-03-04,0.655738,61
1999-03-05,0.684932,73
1999-03-08,0.685714,70
1999-03-09,0.695652,69
1999-03-10,0.676056,71
1999-03-11,0.685714,70
1999-03-12,0.685714,70
1999-03-15,0.602941,68
1999-03-16,0.681159,69
1999-03-17,0.641791,67
1999-03-18,0.7,70
1999-03-19,0.704225,71
1999-03-22,0.661765,68
1999-03-23,0.671875,64
1999-03-24,0.701493,67
1999-03-25,0.657534,73
1999-03-26,0.692308,78
1999-03-29,0.697368,76
1999-03-30,0.714286,70
1999-03-31,0.690141,71
1999-04-01,0.661765,68
1999-04-02,0.725,80
1999-04-06,0.662162,74
1999-04-07,0.671429,70
1999-04-08,0.666667,75
1999-04-09,0.675676,74
1999-04-12,0.653333,75
1999-04-13,0.6,70
1999-04-14,0.618421,76
1999-04-15,0.586667,75
1999-04-16,0.602564,78
1999-04-19,0.592105,76
1999-04-20,0.593023,86
1999-04-21,0.595238,84
1999-04-22,0.560976,82
1999-04-23,0.61039,77
1999-04-26,0.578947,76
1999-04-27,0.604651,86
1999-04-28,0.576923,78
1999-04-29,0.578313,83
1999-04-30,0.559524,84
1999-05-03,0.566265,83
1999-05-04,0.511364,88
1999-05-06,0.460674,89
1999-05-07,0.420455,88
1999-05-10,0.406593,91
1999-05-11,0.416667,96
1999-05-12,0.431579,95
1999-05-13,0.382979,94
1999-05-14,0.424242,99
1999-05-17,0.430108,93
1999-05-18,0.41573,89
1999-05-19,0.397849,93
1999-05-20,0.4,95
1999-05-21,0.412371,97
1999-05-24,0.333333,93
1999-05-25,0.373737,99
1999-05-26,0.316832,101
1999-05-27,0.326923,104
1999-05-28,0.298077,104
1999-05-31,0.288288,111
1999-06-01,0.247706,109
1999-06-02,0.252252,111
1999-06-03,0.265487,113
1999-06-04,0.281818,110
1999-06-07,0.269565,115
1999-06-08,0.27193,114
1999-06-09,0.238938,113
1999-06-10,0.228814,118
1999-06-11,0.201681,119
1999-06-14,0.201681,119
1999-06-15,0.192,125
1999-06-16,0.169355,124
1999-06-17,0.16,125
1999-06-18,0.142857,126
1999-06-21,0.133858,127
1999-06-22,0.12,125
1999-06-23,0.141732,127
1999-06-24,0.141732,127
1999-06-25,0.141732,127
1999-06-28,0.176,125
1999-06-29,0.181102,127
1999-06-30,0.155039,129
1999-07-01,0.137405,131
1999-07-02,0.142857,133
1999-07-05,0.155039,129
1999-07-06,0.136364,132
1999-07-07,0.141791,134
1999-07-08,0.156716,134
1999-07-09,0.174242,132
1999-07-12,0.15942,138
1999-07-13,0.18705,139
1999-07-14,0.175182,137
1999-07-15,0.161765,136
1999-07-16,0.183824,136
1999-07-19,0.184397,141
1999-07-20,0.212766,141
1999-07-21,0.224638,138
1999-07-22,0.213235,136
1999-07-23,0.202899,138
1999-07-26,0.244604,139
1999-07-27,0.244604,139
1999-07-28,0.23741,139
1999-07-29,0.21831,142
1999-07-30,0.222222,144
1999-08-02,0.223776,143
1999-08-03,0.230769,143
1999-08-04,0.22449,147
1999-08-05,0.231788,151
1999-08-06,0.265306,147
1999-08-09,0.233333,150
1999-08-10,0.225166,151
1999-08-11,0.23871,155
1999-08-12,0.246753,154
1999-08-13,0.253333,150
1999-08-16,0.276316,152
1999-08-17,0.296774,155
1999-08-18,0.326797,153
1999-08-19,0.287582,153
1999-08-20,0.291391,151
1999-08-23,0.309211,152
1999-08-24,0.290323,155
1999-08-25,0.301887,159
1999-08-26,0.307692,156
1999-08-27,0.329032,155
1999-08-30,0.339744,156
1999-08-31,0.335443,158
1999-09-01,0.377358,159
1999-09-02,0.386076,158
1999-09-03,0.376623,154
1999-09-06,0.360759,158
1999-09-07,0.375796,157
1999-09-08,0.412903,155
1999-09-09,0.410256,156
1999-09-10,0.419355,155
1999-09-13,0.447853,163
1999-09-14,0.463415,164
1999-09-15,0.4625,160
1999-09-16,0.496774,155
1999-09-17,0.490446,157
1999-09-20,0.527607,163
1999-09-21,0.554878,164
1999-09-22,0.572289,166
1999-09-27,0.549383,162
1999-09-28,0.569697,165
1999-09-29,0.6125,160
1999-09-30,0.607362,163
1999-10-01,0.664557,158
1999-10-04,0.698113,159
1999-10-05,0.639053,169
1999-10-06,0.642424,165
1999-10-07,0.612717,173
1999-10-08,0.629412,170
1999-10-11,0.565934,182
1999-10-12,0.486339,183
1999-10-13,0.472527,182
1999-10-14,0.56,175
1999-10-15,0.525424,177
1999-10-18,0.6,175
1999-10-19,0.638889,180
1999-10-20,0.596685,181
1999-10-21,0.571429,182
1999-10-22,0.584699,183
1999-10-25,0.619048,189
1999-10-26,0.553191,188
1999-10-27,0.518135,193
1999-10-28,0.510526,190
1999-10-29,0.515789,190
1999-11-01,0.458333,192
1999-11-02,0.439791,191
1999-11-03,0.409326,193
1999-11-04,0.395833,192
1999-11-05,0.398964,193
1999-11-08,0.395939,197
1999-11-09,0.433673,196
1999-11-10,0.437186,199
1999-11-11,0.453125,192
1999-11-12,0.469388,196
1999-11-15,0.482412,199
1999-11-16,0.451777,197
1999-11-17,0.465347,202
1999-11-18,0.502513,199
1999-11-19,0.492462,199
1999-11-22,0.512315,203
1999-11-23,0.502488,201
1999-11-24,0.50495,202
1999-11-25,0.52,200
1999-11-26,0.583756,197
1999-11-29,0.592965,199
1999-11-30,0.624365,197
1999-12-01,0.630542,203
1999-12-02,0.650246,203
1999-12-03,0.648515,202
1999-12-06,0.629808,208
1999-12-07,0.628019,207
1999-12-08,0.656863,204
1999-12-09,0.61165,206
1999-12-10,0.628019,207
1999-12-13,0.637681,207
1999-12-14,0.626214,206
1999-12-15,0.636364,209
1999-12-16,0.61244,209
1999-12-17,0.63285,207
1999-12-20,0.633333,210
1999-12-21,0.649038,208
1999-12-22,0.674757,206
1999-12-23,0.678049,205
1999-12-24,0.671498,207
1999-12-27,0.687805,205
1999-12-28,0.666667,210
2000-01-04,0.674757,206
2000-01-05,0.690821,207
2000-01-06,0.705314,207
2000-01-07,0.698565,209
2000-01-10,0.699029,206
2000-01-11,0.695652,207
2000-01-12,0.699029,206
2000-01-13,0.703883,206
2000-01-14,0.765854,205
2000-01-17,0.732057,209
2000-01-18,0.732057,209
2000-01-19,0.728972,214
2000-01-20,0.779412,204
2000-01-21,0.769953,213
2000-01-24,0.775229,218
2000-01-25,0.766355,214
2000-01-26,0.771028,214
2000-01-27,0.806604,212
2000-01-28,0.778302,212
2000-01-31,0.767123,219
2000-02-01,0.754545,220
2000-02-02,0.737557,221
2000-02-03,0.731818,220
2000-02-07,0.705357,224
2000-02-08,0.72973,222
2000-02-09,0.718615,231
2000-02-10,0.730435,230
2000-02-11,0.726087,230
2000-02-14,0.733624,229
2000-02-15,0.737991,229
2000-02-16,0.729258,229
2000-02-17,0.730435,230
2000-02-18,0.705628,231
2000-02-21,0.681034,232
2000-02-22,0.699571,233
2000-02-23,0.692308,234
2000-02-24,0.689076,238
2000-02-25,0.669492,236
2000-02-28,0.65272,239
2000-02-29,0.620833,240
2000-03-02,0.577406,239
2000-03-03,0.576763,241
2000-03-06,0.561983,242
2000-03-07,0.561475,244
2000-03-08,0.555102,245
2000-03-09,0.52459,244
2000-03-10,0.508197,244
2000-03-13,0.483607,244
2000-03-14,0.463115,244
2000-03-15,0.432653,245
2000-03-16,0.440816,245
2000-03-17,0.48374,246
2000-03-20,0.530364,247
2000-03-21,0.554656,247
2000-03-22,0.542169,249
2000-03-23,0.548387,248
2000-03-24,0.538462,247
2000-03-27,0.504,250
2000-03-28,0.493976,249
2000-03-29,0.5,252
2000-03-30,0.50996,251
2000-03-31,0.487903,248
2000-04-03,0.5,232
2000-04-04,0.50431,232
2000-04-06,0.528139,231
2000-04-07,0.541502,253
2000-04-10,0.527344,256
2000-04-11,0.55642,257
2000-04-12,0.556863,255
2000-04-14,0.535156,256
2000-04-17,0.577519,258
2000-04-18,0.583012,259
2000-04-19,0.570881,261
2000-04-20,0.54902,255
2000-04-21,0.539062,256
2000-04-24,0.551724,261
2000-04-25,0.561069,262
2000-04-26,0.579545,264
2000-04-27,0.607143,252
2000-04-28,0.619048,252
2000-05-02,0.646617,266
2000-05-03,0.626415,265
2000-05-04,0.620301,266
2000-05-08,0.608209,268
2000-05-09,0.61194,268
2000-05-10,0.602996,267
2000-05-12,0.609023,266
2000-05-15,0.6171,269
2000-05-16,0.633333,270
2000-05-17,0.651852,270
2000-05-18,0.675373,268
2000-05-19,0.681648,267
2000-05-22,0.720149,268
2000-05-23,0.731343,268
2000-05-24,0.766917,266
2000-05-25,0.75,268
2000-05-26,0.776119,268
2000-05-29,0.794776,268
2000-05-30,0.763838,271
2000-05-31,0.741697,271
2000-06-01,0.764706,272
2000-06-02,0.74359,273
2000-06-05,0.714286,273
2000-06-07,0.703125,256
2000-06-08,0.726562,256
2000-06-09,0.714844,256
2000-06-12,0.691406,256
2000-06-13,0.71875,256
2000-06-14,0.711538,260
2000-06-15,0.716475,261
2000-06-16,0.739464,261
2000-06-19,0.739464,261
2000-06-20,0.739464,261
2000-06-21,0.740458,262
2000-06-22,0.740458,262
2000-06-23,0.732824,262
2000-06-26,0.709434,265
2000-06-27,0.720755,265
2000-06-28,0.723485,264
2000-06-29,0.722433,263
2000-06-30,0.730038,263
2000-07-03,0.724528,265
2000-07-04,0.706767,266
2000-07-05,0.744361,266
2000-07-06,0.737828,267
2000-07-07,0.729323,266
2000-07-10,0.744361,266
2000-07-11,0.756554,267
2000-07-12,0.745318,267
2000-07-13,0.75188,266
2000-07-14,0.744361,266
2000-07-18,0.722846,267
2000-07-19,0.730337,267
2000-07-20,0.731343,268
2000-07-21,0.722846,267
2000-07-24,0.701493,268
2000-07-25,0.716418,268
2000-07-26,0.707865,267
2000-07-27,0.697761,268
2000-07-28,0.692884,267
2000-07-31,0.689139,267
2000-08-01,0.671642,268
2000-08-02,0.674157,267
2000-08-03,0.667897,271
2000-08-04,0.682657,271
2000-08-07,0.681159,276
2000-08-08,0.66065,277
2000-08-09,0.661871,278
2000-08-10,0.654676,278
2000-08-11,0.641577,279
2000-08-14,0.670251,279
2000-08-16,0.666667,279
2000-08-17,0.659498,279
2000-08-18,0.677419,279
2000-08-21,0.653571,280
2000-08-22,0.661922,281
2000-08-23,0.677305,282
2000-08-24,0.695035,282
2000-08-25,0.702128,282
2000-08-28,0.691489,282
2000-08-29,0.695035,282
2000-08-30,0.695035,282
2000-08-31,0.712766,282
2000-09-01,0.70318,283
2000-09-04,0.717314,283
2000-09-05,0.710247,283
2000-09-06,0.714789,284
2000-09-07,0.735915,284
2000-09-08,0.767606,284
2000-09-14,0.777385,283
2000-09-15,0.791519,283
2000-09-18,0.837456,283
2000-09-19,0.873239,284
2000-09-20,0.862676,284
2000-09-21,0.879859,283
2000-09-22,0.925795,283
2000-09-25,0.926056,284
2000-09-26,0.90493,284
2000-09-27,0.887324,284
2000-09-28,0.886926,283
2000-09-29,0.873239,284
2000-10-02,0.859155,284
2000-10-04,0.842105,285
2000-10-05,0.835088,285
2000-10-06,0.849123,285
2000-10-09,0.846154,286
2000-10-10,0.84965,286
2000-10-11,0.874126,286
2000-10-12,0.863158,285
2000-10-13,0.898246,285
2000-10-16,0.869258,283
2000-10-17,0.884211,285
2000-10-18,0.894737,285
2000-10-19,0.887719,285
2000-10-20,0.880282,284
2000-10-23,0.873239,284
2000-10-24,0.859155,284
2000-10-25,0.834507,284
2000-10-26,0.837456,283
2000-10-27,0.865724,283
2000-10-30,0.893993,283
2000-10-31,0.90106,283
2000-11-01,0.886926,283
2000-11-02,0.879859,283
2000-11-03,0.865248,282
2000-11-06,0.852632,285
2000-11-07,0.842657,286
2000-11-08,0.829861,288
2000-11-09,0.774306,288
2000-11-10,0.804878,287
2000-11-13,0.811644,292
2000-11-14,0.78157,293
2000-11-15,0.798635,293
2000-11-16,0.783051,295
2000-11-17,0.779661,295
2000-11-20,0.778523,298
2000-11-21,0.789298,299
2000-11-22,0.803333,300
2000-11-23,0.843333,300
2000-11-24,0.83612,299
2000-11-27,0.834437,302
2000-11-28,0.841584,303
2000-11-29,0.845395,304
2000-11-30,0.858065,310
2000-12-01,0.851613,310
2000-12-04,0.836538,312
2000-12-05,0.855799,319
2000-12-06,0.852665,319
2000-12-07,0.858025,324
2000-12-08,0.855385,325
2000-12-11,0.855828,326
2000-12-12,0.851064,329
2000-12-13,0.848943,331
2000-12-14,0.857988,338
2000-12-15,0.864706,340
2000-12-18,0.874269,342
2000-12-19,0.892351,353
2000-12-20,0.909859,355
2000-12-21,0.930362,359
2000-12-22,0.950549,364
2000-12-26,0.947514,362
2001-01-02,0.947075,359
2001-01-03,0.933702,362
2001-01-04,0.922438,361
2001-01-05,0.928375,363
2001-01-08,0.917582,364
2001-01-09,0.896175,366
2001-01-10,0.928767,365
2001-01-11,0.912807,367
2001-01-12,0.907609,368
2001-01-15,0.907859,369
2001-01-16,0.898123,373
2001-01-17,0.897849,372
2001-01-18,0.898396,374
2001-01-19,0.909333,375
2001-01-22,0.90107,374
2001-01-26,0.893899,377
2001-01-29,0.891534,378
2001-01-30,0.865079,378
2001-01-31,0.870712,379
2001-02-01,0.871053,380
2001-02-02,0.866142,381
2001-02-05,0.860892,381
2001-02-06,0.855643,381
2001-02-07,0.858268,381
2001-02-08,0.847769,381
2001-02-09,0.84252,381
2001-02-12,0.827225,382
2001-02-13,0.819372,382
2001-02-14,0.814136,382
2001-02-15,0.808901,382
2001-02-16,0.824607,382
2001-02-19,0.809399,383
2001-02-20,0.798956,383
2001-02-21,0.799479,384
2001-02-22,0.830729,384
2001-02-23,0.828571,385
2001-02-26,0.825974,385
2001-02-27,0.833766,385
2001-02-28,0.841969,386
2001-03-02,0.860104,386
2001-03-05,0.84715,386
2001-03-06,0.84456,386
2001-03-07,0.829897,388
2001-03-08,0.8,390
2001-03-09,0.810742,391
2001-03-12,0.830769,390
2001-03-13,0.868895,389
2001-03-14,0.856777,391
2001-03-15,0.854962,393
2001-03-16,0.844784,393
2001-03-19,0.839286,392
2001-03-20,0.83715,393
2001-03-21,0.827411,394
2001-03-22,0.828715,397
2001-03-23,0.831234,397
2001-03-26,0.831234,397
2001-03-27,0.823232,396
2001-03-28,0.820707,396
2001-03-29,0.828283,396
2001-03-30,0.846348,397
2001-04-02,0.841432,391
2001-04-03,0.86445,391
2001-04-04,0.877238,391
2001-04-06,0.865,400
2001-04-09,0.855,400
2001-04-10,0.865,400
2001-04-11,0.84788,401
2001-04-12,0.844612,399
2001-04-13,0.8275,400
2001-04-16,0.840796,402
2001-04-17,0.82134,403
2001-04-18,0.813433,402
2001-04-19,0.79798,396
2001-04-20,0.808081,396
2001-04-23,0.785894,397
2001-04-24,0.775819,397
2001-04-25,0.776119,402
2001-04-26,0.778894,398
2001-04-27,0.783375,397
2001-04-30,0.758105,401
2001-05-02,0.743842,406
2001-05-03,0.731527,406
2001-05-04,0.726829,410
2001-05-07,0.707317,410
2001-05-08,0.698297,411
2001-05-09,0.716019,412
2001-05-10,0.692494,413
2001-05-11,0.702899,414
2001-05-14,0.692124,419
2001-05-15,0.688995,418
2001-05-16,0.707434,417
2001-05-17,0.684086,421
2001-05-18,0.677804,419
2001-05-21,0.658768,422
2001-05-22,0.658768,422
2001-05-23,0.646919,422
2001-05-24,0.631206,423
2001-05-25,0.622328,421
2001-05-28,0.612827,421
2001-05-29,0.613744,422
2001-05-30,0.590047,422
2001-05-31,0.611374,422
2001-06-01,0.630332,422
2001-06-04,0.611241,427
2001-06-05,0.64637,427
2001-06-07,0.655738,427
2001-06-08,0.622378,429
2001-06-11,0.627907,430
2001-06-12,0.622685,432
2001-06-13,0.587963,432
2001-06-14,0.586605,433
2001-06-15,0.569444,432
2001-06-18,0.560641,437
2001-06-19,0.570776,438
2001-06-20,0.592255,439
2001-06-21,0.588636,440
2001-06-22,0.575,440
2001-06-25,0.603604,444
2001-06-26,0.654709,446
2001-06-27,0.688341,446
2001-06-28,0.668904,447
2001-06-29,0.638393,448
2001-07-02,0.624444,450
2001-07-03,0.631111,450
2001-07-04,0.635556,450
2001-07-05,0.628009,457
2001-07-06,0.656455,457
2001-07-09,0.735931,462
2001-07-10,0.715835,461
2001-07-11,0.748918,462
2001-07-12,0.698276,464
2001-07-13,0.735608,469
2001-07-16,0.732484,471
2001-07-18,0.772824,471
2001-07-19,0.775899,473
2001-07-20,0.787368,475
2001-07-23,0.816667,480
2001-07-24,0.80625,480
2001-07-25,0.824635,479
2001-07-26,0.800839,477
2001-07-27,0.769392,477
2001-07-30,0.775934,482
