Date,247540,196170,086520,277810,036930,950160,000250,058470,028300,087010,298380,108490,141080,440110,039030,240810,178320,095340,214370,310210,319400,222800,347850,403870,080220,043260,226950,214450,010170,145020,131970,357780,064760,214150,263750,067310,084370,058610,005290,319660,237690,032820,082920,257720,131290,098460,218410,031980,100790,290650,083650,068760,095610,007390,030530,035900,078600,140860,140410,089030,041510,060370,096530,347700,031330,039200,445680,420770,323280,090360,437730,032500,099320,475830,101490,127120,089970,397030,189300,090710,417200,388720,038500,232140,027360,036540,003380,295310,195940,466100,085660,065350,166090,281740,458870,328130,048410,204270,115180,137400,124500,356860,161580,056190,183300,036830,160190,126340,358570,033100,035760,213420,052020,083450,033790,050890,293490,376900,033640,222080,086450,094170,046890,122870,052400,014620,074600,476060,056080,253450,059090,032190,121600,348370,023160,252990,241710,037460,171090,365340,336570,060250,225570,006730,053800,174900,053610,348340,009520,044490,112040,102940,389470,348210,036810,383310,327260,086900,399720,089890,082270,033160,102710,253590,033500,448900,041830,425420,067160,015750,376300,089010,272290,093320,019210,475960,356680,122640,278280,041960,045100,077360,368770,200710,460930,214430,104830,092190,064290,041190,042000,230360,332570,393890,035890,099190,030520,199800,290550,060280,025980,211050,372320,034950,024850,455900,078160,018290,340570,101930,330860,170920,025320,064260,389500,006910,025900,095660,138080,078350,425040,251970,107640,036620,079940,039440,013030,215200,230240,101160,456010,168360,287840,069540,117730,394280,085910,468530,452280,065680,424870,078130,354320,144960,067630,215600,254490,047920,241770,110990,042520,098070,078020,092870,206650,179900,084110,187660,304360,234340,452430,265520,389650,080580,114810,441270,079370,200470,119850,003800,445090,241520,376270,417840,091700,317330,475400,243070,101730,160980,049070,069080,274090,482630,064820,042370,078340
2022-01-31,81117,40038,12425,21750.0,21450,16050,34350,36722,28433,8576,28050,23663,44850,,105700,38200,19375,31800,12720,,3280,47000,,,5270,1505,28850,75400,1777,136000,46300,245000.0,127400,15350,94200,15344,47600,12100,38850,22650,105500,1875,7141,3000.0,68500,20500,30200,14950,7830,31600,3880,70162,24750,14800,4600,41000,87800,120500,61251,10025,58900,4642,54400,8004.0,3965,31280,,,2538,22600,,32100,39600,,31350,3445,19150,,73962,2025,,,5060,5530,3535,6500,8930,,39950.0,,15416,14100,55000,4740,,,13711,6740.0,12980,39600,4520,16308.0,9030,33750,28470,29100,,31970,,4620,122900,42450,6511,18267,829,5700,65700.0,,30800,14800,20000,7678,14800,49000,28000,7940,25050,,4965,75900,11900,13250,50700,95400.0,10250,6200.0,12850,10350,17200,,3525.0,23950,16850,7940,76500,13700,33050,,6990,11000,116400,37400,,60800.0,22168,45161.0,13094.0,110247,,11300,14750,15300,30450,3325,10100,,20550,,153000,5040,49750.0,27800,50500,54600,8160,,,12300,256800,8293,14650,8650,2910.0,20100,,17700,36050,11650.0,28650,7430,21000,14200,6080.0,,3085,13912,20950,64100,13600,8100,8720,1507,,72300,6625,,15534,6640,39400.0,2730,45950.0,13450,1994,9860,,3795,27276,25650,28350,19000,,16000,9190,2100,11500,17900,15700,82800,30400,26950,,,,4500,8110,,5150,,,31850,,18970,,5350,10311,7757,,11050,12450,9000,11550,,7540,13203,37650,13750,32000,3218.0,,18201,,22400,,21800,9800,,7650,3662,4075,43000,,5990,,,12900,29300,,43500,25850,17050,39000,22000,11950.0,,4455,8520,120500
2022-02-28,92705,44542,16484,22800.0,25900,16050,36200,36061,27895,9109,26350,25319,43900,,99600,35850,16997,31500,11760,,3595,53200,,,5150,1510,27650,87400,1714,146800,44100,227300.0,117600,18650,95100,16028,43350,11900,35400,23675,99500,2115,7040,2942.0,63200,19050,28300,14400,10650,31650,4950,74664,25350,16250,4545,49850,89400,119000,54475,9494,74200,4423,51300,7253.0,4110,28818,,,2538,23400,,31050,41250,,27950,3270,19050,,78899,2460,,,4690,5300,3640,6500,10400,,42850.0,,15924,13650,51700,4735,,,15101,6570.0,12980,42700,5240,15241.0,8520,37600,27452,28700,,31126,,4695,130000,38700,5075,16287,829,6190,73500.0,,28400,13750,21100,6939,13300,65700,26750,8150,25450,,5050,85300,11400,13800,54200,84700.0,10500,6370.0,15450,10900,17000,,3525.0,23550,16800,8003,65000,12750,29500,,7420,11000,109100,33100,,55500.0,20349,48807.0,12208.0,116563,,11650,15150,14950,28650,3120,11000,,24700,,139200,4815,43300.0,26400,41950,58000,9670,,,10600,283000,7538,15200,8675,3030.0,18150,,19350,35050,10450.0,24700,8510,19500,17550,8110.0,,3184,13837,20050,51600,13850,7710,9300,1250,,78100,5550,,17030,7100,39950.0,2930,42900.0,10450,2256,9810,,5160,28397,24450,27300,14650,,17650,9770,2000,12450,17300,17250,83200,30000,24050,,,,4100,9130,,5750,,,27000,,20020,,5920,9847,7757,,10800,12600,8830,12400,,7390,12772,24000,13100,30200,2771.0,,18066,,22350,,19850,10200,,8566,3479,4420,44550,,5650,,,11500,27700,,46700,27850,16250,32900,23100,12850.0,,4910,8720,109900
2022-03-31,98265,47211,17551,24200.0,25900,16050,35900,36942,27491,10175,25900,26634,46950,,108700,38100,19700,29750,20080,,3930,56000,,,6130,1550,27050,91800,2089,139100,42650,244800.0,130900,22400,99500,15900,48400,14150,39300,25200,96800,2390,7166,2992.0,65600,18950,31050,14750,9450,37400,6290,83073,27400,18250,4805,61400,95200,129700,24467,10405,81600,5195,51100,7422.0,4280,27080,,,2538,25600,,34850,46250,,30700,3240,23450,,85772,4537,,28100.0,5230,5500,4100,7060,10500,,45000.0,,17539,15150,55700,4790,,,13664,6890.0,12980,50400,5210,16118.0,9640,41050,30660,30050,,35476,,5040,131400,43900,6160,15936,829,6640,78300.0,,30000,14650,21500,6383,14100,68400,25300,8780,26300,,7190,92000,12050,14550,63200,96600.0,10450,6550.0,14750,12850,23600,,3525.0,26750,25150,9007,123800,16050,30300,,7700,11000,103500,33100,,68500.0,22512,50771.0,13980.0,125272,,12450,14850,17400,29500,3700,11450,,28000,,148000,4985,58900.0,26900,53700,55000,9470,,,11500,338000,8575,15750,9425,3015.0,19200,,20900,35950,10150.0,26750,9350,21150,21800,6450.0,,3765,14762,23700,82300,14000,8060,9050,1710,,80800,6050,,19802,6730,43700.0,3190,44000.0,11300,2370,12350,,7680,32002,24900,30600,16850,,18400,13000,2055,13250,18800,17950,103000,39000,25150,,,,4755,9130,,5290,,,26550,,19240,,5470,9522,7757,,10500,13100,9350,11850,,7620,13251,24700,14500,30850,3254.0,,19352,,23750,,21200,9600,,10166,3757,4755,45550,,5820,,,10850,27000,,47000,23050,19500,36650,24600,13450.0,,4870,9780,110900
2022-04-30,117710,48296,16388,22200.0,21450,16050,45300,35461,27895,9177,25350,19817,43000,,111900,40100,19450,35900,26000,,3535,49750,,,5440,1590,23500,93000,2012,125400,47900,246000.0,141800,20750,68200,15387,43200,16350,38100,24350,98100,2290,6586,2958.0,79900,19350,28700,13700,8520,40050,5810,78487,28000,17200,4920,59400,83500,113800,20200,11190,68200,5406,40550,7002.0,4380,26308,,,2821,24200,,33000,49450,,27900,3810,20900,,76091,6962,,23150.0,5340,5150,3950,6620,10950,,40550.0,,17355,13950,63000,4560,,,13428,6410.0,12980,50500,5190,19555.0,9100,39850,27910,28400,,32561,,5120,127800,41950,4989,15636,829,6640,60500.0,,30550,13400,22500,5571,13600,57000,24050,9710,30500,,6820,83400,10950,14100,71300,87200.0,10900,6110.0,15550,12050,20150,,4680.0,21050,23850,9634,104000,15700,29300,,7180,12550,77600,35650,,68000.0,21922,46844.0,12503.0,130918,,10750,14800,15200,35250,4150,12000,,29250,,110000,4940,48000.0,26100,49550,53500,9140,,,7840,279500,8138,15850,9560,4770.0,18000,,19800,37350,9030.0,26550,8150,18950,20100,5710.0,,3696,14537,20600,70000,14300,7920,8730,1790,,80600,5850,,20155,7000,39750.0,3360,42700.0,10800,2450,9640,,6950,33043,21100,28650,16650,,19700,13950,1745,13950,20350,18800,95300,32650,26750,,,,4295,8250,,5280,,,27150,,17950,,5340,9661,7757,,9330,12800,8820,11200,,7630,12198,19150,15250,28450,2307.0,,18201,,24300,,24150,9620,,9300,4375,4730,41400,,5440,,,11700,23450,,43000,15800,18900,37850,22300,13750.0,,5140,9610,95800
2022-05-31,126605,48129,15721,23050.0,21100,16050,44950,31336,40811,9933,24200,20742,41350,,106000,38850,17750,39700,20900,,3850,51000,,,5680,1620,22450,82700,2132,124400,41600,274000.0,137900,17600,63400,16498,40750,18150,42500,22625,103800,2355,6257,2533.0,86700,16550,31050,11950,7770,38800,5510,69483,25950,17650,4910,56900,89600,109800,19450,10177,69500,5187,44450,6501.0,4440,28335,,,2874,22750,,31600,48950,,25700,4140,20050,,85095,9850,,24500.0,4750,5130,3370,6800,10400,,46650.0,,16570,13200,64400,5100,,,13805,6070.0,12980,61700,4920,22518.0,8380,41900,30915,26800,,38432,,5870,118900,40900,5523,14082,829,6640,62500.0,,29100,14400,21900,5416,12800,56600,22200,10600,33250,,6400,77000,10600,13200,92200,77900.0,12650,6280.0,13300,12050,18600,,3860.0,16150,24250,8505,112300,14200,30000,,7320,9650,85400,33600,,70100.0,18923,43852.0,14128.0,121061,26800.0,11550,14650,14600,34750,4390,11000,,27800,,107300,5380,39500.0,24800,43900,54500,8560,,,7620,270200,7447,16850,9350,5720.0,19400,,20000,38200,8500.0,28100,6960,16500,15500,5300.0,,3351,16013,21050,67700,12250,7980,8000,1640,,78100,5875,,21915,6440,36050.0,3020,41100.0,11150,2552,9430,,6350,33324,23250,28500,14800,,18050,11500,1705,13100,21500,18850,92400,32950,24400,,,,4550,8040,,6180,,,31250,,16660,,4790,14539,7757,,15550,12100,8000,10450,,7130,11720,17700,18000,25200,2109.0,,16747,,22150,,22950,9400,,8800,3920,5370,41300,,5050,,,11150,21000,,38800,21650,17150,38250,21000,15550.0,,4655,9810,88000
2022-06-30,113500,50965,13645,23200.0,16900,16050,33700,26030,31752,9671,25200,17626,41950,,80600,29800,14900,31200,19300,32393.0,2910,36950,,,4115,1490,22600,67400,1939,105200,30300,228600.0,112500,14250,51100,11070,29350,12950,32100,18600,89900,2250,5829,4467.0,60900,14100,21500,8980,5480,31000,7070,66849,19750,17450,3805,48250,66000,96100,16500,7570,63100,5178,36150,4713.0,3540,26791,,,2117,18200,,26000,31550,,19750,4090,16400,,57988,8487,,16550.0,3830,4005,2620,5040,8410,,38050.0,,13293,9870,47900,4365,,,10318,4990.0,12980,43850,4005,17517.0,7200,39550,23912,19250,,37840,,6860,93700,30100,5284,10900,829,4710,49150.0,,19500,15850,19450,7468,10500,44150,16300,11900,27600,,4940,70500,8210,10200,70000,47800.0,13700,4945.0,9710,9850,16600,,3300.0,12500,15400,6605,86400,11350,22100,,5400,11400,57700,31650,,55400.0,14303,36091.0,11273.0,105366,26950.0,8560,13150,10650,29000,3355,12150,,23900,,80100,4360,32100.0,19250,33250,47650,6850,,,6380,208100,6483,14450,6540,3865.0,13900,,17000,32300,6500.0,20250,5240,12350,13850,4105.0,,2760,14487,18000,64300,9830,7340,6670,1624,,74500,5075,,16502,5590,30650.0,3010,28700.0,8850,2606,7040,,5700,24792,23100,22650,12550,,15250,10000,1420,11050,15100,18650,78000,24350,17800,,,,3845,6940,,5030,,,21500,,13590,,3875,11287,7757,,14700,10300,6680,9990,,6360,9213,14600,16750,21100,1484.0,,13025,,16600,,21400,7140,,7050,2726,4310,41150,,4100,,,8450,15300,,35100,19200,13800,26050,18400,10700.0,,4325,6930,71700
2022-07-31,119400,54385,17017,26550.0,16950,16050,34950,26350,37627,8915,22200,20937,43800,,80500,31500,16000,34550,28300,31369.0,3080,40500,,14325.0,4990,1505,20650,72600,2174,134100,30950,233100.0,128000,16000,53300,11582,31000,14700,35550,19775,90300,2095,5955,3155.0,66000,14100,22850,9230,6220,29950,7750,71946,20900,23900,4040,55500,74700,99500,19150,8810,69100,5704,39700,5276.0,3760,27370,,,1772,19650,,31750,35300,,20950,3670,16550,10980.0,66217,7075,,23350.0,4245,4340,3155,5470,8430,,43750.0,,15047,11500,40450,5070,,8621.0,13475,5350.0,12980,45850,4310,19697.0,7300,42250,26178,21200,,36701,,7470,101600,32100,11783,11426,829,5270,50700.0,,20250,14600,19250,7623,11300,55100,17200,11150,25550,,5220,76400,9150,11500,83300,52000.0,13050,5320.0,9840,10500,17700,92000.0,3160.0,13350,22550,7152,88700,11550,24550,,6110,10300,59300,38000,,63500.0,15335,42216.0,10879.0,110343,26050.0,10150,13800,12150,30550,3480,11500,,24850,,87100,5350,37450.0,21500,37050,52000,7120,,,8670,236100,6574,15550,7910,4140.0,14550,,19700,31800,7710.0,19900,6120,13000,18200,4695.0,,2878,17289,17300,64300,11450,8130,7070,1430,,72100,5250,,18614,5410,35600.0,2770,30150.0,8530,2852,7450,,5480,26395,27550,23300,14000,,15700,13000,1640,11800,16800,18350,88400,31950,20150,,,,3940,7360,,5370,,,21900,,14400,,4665,11844,7757,,13650,11400,7200,10700,,6690,9758,15700,25000,23250,1573.0,,14243,,18100,,20350,7790,,8633,3690,4440,42900,,4745,,,8620,16050,,37700,17500,14750,34100,19500,11750.0,,4590,7180,76700
2022-08-31,112200,53134,21897,30800.0,15950,16050,35150,28753,44221,9061,22850,22203,45100,,75300,28000,15150,38800,25480,32802.0,3095,38850,,16700.0,4595,1465,21400,67500,2379,122100,28850,216800.0,112300,14250,56800,10984,27450,16250,34550,17150,98500,2095,7090,2575.0,58000,14150,25400,8560,6040,26250,11300,66595,19950,26450,3790,61100,98400,97200,17900,7450,69200,5862,31550,4632.0,3505,19598,,,1667,20100,,32100,34300,,22200,4870,17000,10304.0,71445,7375,,32200.0,4135,4070,2935,5160,8350,,40500.0,,15785,10800,38050,5930,,8553.0,16279,5100.0,12980,50400,4035,20717.0,8990,41100,23810,22650,,44177,,8200,98300,36100,19010,11275,829,5450,52800.0,,21900,14450,18550,9940,11550,60600,16200,16400,27450,,5190,75900,8600,12150,97300,59500.0,19450,5040.0,9150,10050,17800,128400.0,2790.0,12700,16750,7178,83800,20350,23500,,7340,13700,62100,40400,,56700.0,14303,50023.0,13734.0,117042,22700.0,9110,13600,13150,29150,3300,13050,,22450,,76900,5250,37200.0,20100,34600,52600,6920,,,10100,227100,6447,14700,7290,3405.0,13500,,20300,30500,7020.0,18500,5900,12400,16200,4320.0,,2780,18766,16650,63500,11100,7770,6820,1356,,70600,5625,,17074,5300,34950.0,3250,28450.0,10950,2933,7320,,6330,27276,39450,22400,13200,,17100,12000,1670,11950,15000,25050,78300,34450,20850,,,,3750,7910,,5440,,,21600,,13780,,4710,13702,7757,,18900,12550,7640,10100,,6430,9204,15900,26950,21550,1474.0,,16848,,19500,,22200,7890,,9183,3744,4530,40500,,4460,,,8700,20050,,35650,20050,14800,30100,18600,14450.0,,5040,7080,81000
2022-09-30,88100,37827,22049,31050.0,11600,16050,31450,24928,38434,8082,20600,21424,35850,,58700,22250,15600,32200,23000,20230.0,2655,29500,,13800.0,3520,1405,18550,56600,2238,102200,20450,177900.0,88300,13500,46650,7847,20100,17300,26500,14450,82500,1430,5526,1910.0,40400,12700,20250,6750,4455,23950,6670,54447,15250,11950,3030,58800,79100,97200,13750,5490,70800,5529,26800,3881.0,2640,18500,,,1374,17100,,26250,23950,,21200,4130,12800,6177.0,53051,5375,,24250.0,3335,2985,2300,4160,6990,,32950.0,,13154,8950,28750,5630,,5408.0,9894,4460.0,12980,40650,3530,15360.0,6850,38000,20296,21700,,36025,,9540,76100,31700,22186,9321,829,4090,42650.0,,16200,10950,16250,8800,10150,48450,15550,14650,20350,,4230,66500,6070,14050,79900,66800.0,16400,3915.0,7770,8000,19900,128200.0,2410.0,11100,14900,6139,61600,14800,19700,,5550,10000,45800,39450,,43850.0,10715,47498.0,9944.0,104122,24300.0,7270,11950,9350,22050,3170,10750,,19250,,63600,4240,26650.0,15700,26600,50300,5470,,,8210,178300,6456,12850,5810,2575.0,13350,,16500,24800,5380.0,13800,4630,10750,12750,3455.0,41700.0,2306,16138,13250,59500,9680,6360,5610,1152,,68700,5050,,12805,4925,37050.0,2660,20500.0,9610,2032,5750,,4270,24752,36900,16550,10000,,15800,11450,1510,9700,12500,21000,71700,28800,16000,,,,3140,6520,10550.0,4630,,,15200,,10910,,3520,11891,7757,,15000,9890,5950,9610,,5480,8208,11650,21900,17750,1081.0,,14920,,15900,,17800,6050,,7816,2974,3475,34100,,3715,,,7590,15300,,31850,14000,11700,30450,14850,13200.0,,4425,5360,77300
2022-10-31,115100,36700,27061,29300.0,11450,15200,30550,27391,37095,7704,20050,22982,34000,,65200,27500,14700,30350,19060,17773.0,2760,35350,,14575.0,3825,1390,19800,61500,2191,111800,26700,204700.0,101500,15400,41600,7992,21550,16600,30100,15250,83300,1305,6030,2270.0,38450,11950,21050,6960,4290,22450,5070,57591,15900,17300,3330,55500,89900,109700,13100,5870,71100,4783,28700,3765.0,2580,18200,,,1384,17450,,23650,25250,,24850,3475,13950,7228.0,60409,5212,,26150.0,3520,3290,2515,4315,7040,,36350.0,,12185,9630,30650,5830,,5498.0,10083,4675.0,7864,46150,3685,17327.0,7400,38150,23683,23150,,37419,,9460,73400,38350,17077,9922,829,4230,39550.0,,18250,13050,15700,8763,10450,42750,15500,13900,24350,,4110,68400,9290,15550,93000,74500.0,16400,3960.0,6500,8140,13350,134100.0,2755.0,12550,14650,6022,62300,15900,21850,,7430,10050,44350,34350,,51800.0,13270,48340.0,11174.0,100677,20200.0,7390,12400,10100,22900,3210,11050,,20550,,79600,5180,25900.0,15750,27350,51400,5780,,,8090,218600,6529,13600,5750,2295.0,16550,,15800,29650,5280.0,13800,4450,10100,14050,3100.0,49850.0,2247,17314,13100,55000,9000,7150,5290,1238,,67200,4755,,12673,5170,36700.0,2550,23200.0,9870,2193,5790,24950.0,3985,26315,36100,15850,10650,,15300,12250,1495,10200,13700,20650,85800,30300,19100,,,,2980,5860,9600.0,4665,,,16100,,13460,,3385,11287,9488,,14000,10500,5690,9440,,5050,8706,10400,18950,17700,1132.0,,15698,,17250,,18200,6600,7570.0,7816,3347,3445,35100,,4130,,4028.0,8200,17450,,31250,14450,12050,27850,14950,13800.0,,4940,5600,71100
2022-11-30,113800,36650,26680,33050.0,12550,10700,44950,34339,29813,8140,24200,25270,38250,,70100,28300,16250,35200,22020,22278.0,3715,33100,,15225.0,3870,1380,21350,67000,2558,114300,30500,213100.0,106100,18450,43500,9231,25500,17400,32850,17800,76400,1465,7014,2190.0,41700,14200,23000,7840,4595,23700,7620,56486,17650,18450,3515,60600,89900,117000,12550,6430,79300,5029,30400,4073.0,2765,20050,,,1743,20400,,27300,29850,,27700,3825,12950,7853.0,71929,5250,,26950.0,3940,3225,2680,4490,7680,,37650.0,,12693,10200,35150,4965,,6573.0,12274,5650.0,7272,49950,3810,21523.0,7870,40000,24065,27300,,40123,,11600,83800,38900,17951,11326,829,5430,43500.0,,19250,12500,15850,9894,11100,43900,17350,15100,26900,,4350,72500,9420,28100,87900,64500.0,17800,4030.0,8230,8710,19800,123400.0,3955.0,13900,14000,6668,68400,15650,23850,15200.0,10200,8870,35450,31900,13000.0,54900.0,15827,49555.0,12011.0,114458,17700.0,10750,12800,10950,23150,3360,11250,,18550,8500.0,86000,5990,31450.0,17750,28950,51800,7270,,,8700,241000,6984,15400,5360,2460.0,14550,,19050,31900,5660.0,14450,4440,11500,13750,3630.0,53100.0,2504,16514,14000,52300,8800,7150,6350,1370,,71700,4785,,12629,5480,34750.0,2580,22400.0,11100,2480,5700,18600.0,4245,26114,40450,16450,12450,,16450,12000,1575,10750,13700,22950,77800,32200,19950,,3795.0,,3100,6300,8790.0,5140,,,16300,,14510,,3695,9707,8960,,12100,11750,5830,10050,,5510,8916,9640,24850,19000,1081.0,,16273,,19050,,20000,7520,7320.0,10250,2970,3795,35000,,4480,,2934.0,8770,16650,,30100,12050,12750,29850,16550,13400.0,,4970,6770,62200
2022-12-31,92100,38250,20209,34450.0,10600,8890,43800,31136,27087,7413,23000,21911,42850,,66600,24750,17500,31350,27420,27970.0,3035,26450,,13375.0,3580,1185,20350,69900,2826,134900,27500,217900.0,94600,18400,41950,7940,22150,17200,29950,15400,87600,1295,6434,2455.0,36950,12750,22450,6850,4270,23100,6490,59620,15700,15250,3395,67800,71000,113900,13000,5640,76700,4335,27200,3693.0,2690,17300,,,1647,18650,,26500,30000,,26350,3765,10600,8779.0,65830,4287,,21100.0,3355,2805,2215,3845,7650,,37050.0,,12000,7800,32700,4370,,6743.0,12910,5890.0,7377,43350,3590,17825.0,7000,36400,21951,23800,,35394,,11250,104700,39100,13210,9822,829,5800,44650.0,,15650,9000,16600,9018,10100,43850,16300,13250,23400,,3880,86000,7330,30950,77500,52600.0,16100,3960.0,10250,8330,22150,101700.0,4645.0,13400,12950,7070,66700,12800,21200,12450.0,7990,9800,31550,27400,9780.0,49850.0,15335,42403.0,11814.0,128000,14200.0,10100,11850,11200,20200,3365,10850,,20200,7840.0,71100,4675,28800.0,13250,30300,54600,6380,,,7200,218300,6356,14450,4790,2165.0,12300,,18550,28400,5010.0,13750,3750,9860,14450,2900.0,40350.0,2227,16464,12300,54900,8040,6720,6680,1348,,69000,4740,,13113,5250,36200.0,2520,18000.0,10000,2107,5000,17200.0,3720,19906,36950,17600,12150,,16450,10200,1870,10150,11950,20500,79600,37000,18600,,2780.0,,2840,6000,7410.0,4615,,,13550,,11930,,3540,10329,6452,,10600,10800,5350,9840,,5000,8696,8900,25800,18750,1045.0,,13059,,18350,,18400,6630,6160.0,8583,2475,3575,35900,,3395,,2542.0,8100,13500,,29150,9580,11600,27750,15250,12100.0,,4430,6710,59600
2023-01-31,99800,36700,24093,78200.0,12110,9500,48100,34139,28995,8063,19560,30626,36750,,74800,30850,16290,35650,28800,25513.0,3315,30200,,14250.0,4060,1278,21350,77200,2485,141100,30950,233500.0,104000,18750,45250,9001,25850,19830,33400,17770,81300,1460,8135,2830.0,40500,17140,24100,7890,5290,22000,6730,56857,17650,13540,3565,72500,85700,122500,12710,6270,88000,5011,27250,5455.0,2695,19150,,,1591,33050,,26950,34700,,30000,3970,11330,8228.0,66314,7187,,27300.0,3585,3285,2570,4300,8710,,39250.0,,13044,8270,37650,5370,,8972.0,11261,5680.0,6834,44350,4240,16981.0,7430,37300,24268,24900,,36987,,11060,107100,35950,12013,11125,829,5850,46300.0,,17300,10220,17010,8289,10660,51900,17750,13160,25400,,6170,80300,8440,49500,83700,59700.0,16280,4655.0,10140,8680,20050,104700.0,4830.0,14310,15260,7207,93500,12610,22700,23200.0,8610,9800,39000,32750,10200.0,49800.0,22414,47031.0,13390.0,133500,19770.0,10250,14670,11580,23100,3870,11430,,22050,8000.0,79400,5020,42200.0,14810,31100,63500,6800,,,7900,238000,6211,14400,5490,2720.0,14610,,19780,29200,5860.0,16900,5230,11300,13760,3060.0,44750.0,2324,17515,14270,52900,8900,8210,7880,1410,,68800,4890,,13166,5700,38550.0,2654,19720.0,10110,2429,5890,35300.0,4320,21308,41850,19170,13010,16850.0,16590,10490,2115,12520,12730,21850,74400,34500,20600,,3375.0,,2755,7950,17360.0,4770,,,14700,,11390,,4580,10806,5813,18310.0,11920,11670,6040,13070,,5180,9290,8600,23900,21400,1208.0,,15935,,19060,,17510,7600,7700.0,9233,2805,4085,34750,,4415,,3080.0,8640,14500,,29350,11690,13780,28700,18500,14220.0,,4405,7290,66300
2023-02-28,166300,37650,56016,92600.0,11720,9450,51700,32497,30807,7510,20800,38368,37300,,76400,31050,17040,34750,35340,22154.0,3295,28750,,15150.0,4770,1248,21600,74400,2093,129100,33450,234000.0,106100,20400,44850,9403,26500,19690,35650,17710,78400,1395,8009,3820.0,38500,16750,22450,9000,5670,22800,5910,51065,18550,16220,3495,78700,95300,136700,16010,6330,127600,5257,24400,6430.0,2800,17960,,,2543,34250,,25200,40300,,31450,3615,11740,8699.0,78609,6737,,27100.0,3445,4090,2660,4270,11990,,36450.0,,12961,9240,37550,6390,,10636.0,12415,6680.0,6771,43550,4150,16279.0,9020,35950,23275,24100,,39110,,11240,92700,44300,16110,11601,829,6030,49150.0,,17660,10290,16140,8225,10960,58000,18050,13200,23800,,5750,76400,8460,48550,139100,60800.0,16230,4395.0,9770,8400,29050,143800.0,6000.0,13630,14640,7198,75800,18200,27800,31900.0,8650,10050,53400,35900,10220.0,60200.0,20693,48620.0,13724.0,218500,29350.0,12960,15740,14970,23400,3555,10700,,29000,8630.0,89300,6910,47700.0,18110,39000,70800,6440,,,8340,252000,6211,14730,6370,3345.0,24450,,20950,29600,5680.0,16340,4760,10400,13110,2895.0,47200.0,2267,16214,15120,51700,9910,9320,7270,1636,,71400,16375,,13527,5430,44950.0,2204,22000.0,10750,2373,5620,55700.0,3850,22750,46900,18670,11830,18525.0,16290,10450,2120,13330,12070,23950,69100,31300,22350,,4100.0,,2590,8380,25400.0,4950,,,14520,,11610,,4560,10777,5739,17990.0,12560,11370,7400,12410,,4775,8926,8200,21100,20500,1139.0,,14784,,20200,,20250,7540,8070.0,9733,3575,3740,34250,,4520,,3974.0,8090,16510,,33750,18260,15500,28050,17980,17100.0,,4140,7190,68300
2023-03-31,224500,39650,97807,126800.0,16100,9390,80900,28693,33144,7035,21300,39488,36800,,89100,35050,18150,40000,39000,26128.0,3570,31750,,25050.0,5810,1122,22400,70200,2071,127900,39500,235000.0,104700,21750,46250,13933,31700,33000,33000,20850,74000,1465,8993,3385.0,43600,16900,27450,9750,5940,25700,7720,73879,21750,18000,3770,77400,101900,152300,16020,7660,93200,6012,24800,4918.0,3050,18130,,,2189,41650,,22350,40200,,40450,3205,12120,13581.0,90613,6075,,30300.0,3555,4270,2310,5660,16030,,34100.0,,11539,11730,42300,8680,,8463.0,9729,7420.0,6131,48350,4330,17190.0,10520,39300,25618,28000,,46987,7637.0,12360,85900,48450,16773,14107,1199,5590,41700.0,,23750,14350,15550,8325,11500,56700,17970,12380,25300,,7010,70300,10660,49950,145400,70600.0,16920,5020.0,9480,9200,34000,160200.0,6420.0,12590,18500,7070,62000,21200,30850,40150.0,20700,12340,50200,33800,9140.0,66500.0,25215,71715.0,15713.0,221500,33050.0,12430,14200,15100,21900,3560,10910,,29100,11050.0,84800,7360,46000.0,23500,40250,61400,7470,,3780.0,10580,250000,6120,15620,6450,3320.0,23000,,20600,28500,5050.0,20950,4605,9550,12600,2905.0,47900.0,2458,17320,16510,46400,10340,11760,6780,1998,,70500,14825,,12744,6130,46850.0,1996,28000.0,13950,2403,4990,69000.0,4120,22790,40000,20700,12800,20275.0,15080,11000,2060,12460,13250,23050,58300,31350,22450,,6485.0,,2560,9790,19560.0,4530,,,14570,,4300,,5130,10660,5082,30500.0,13210,11250,8150,15330,,4425,9940,7200,22550,19710,1045.0,,13600,,22300,,19330,7660,10000.0,11400,3410,3760,32600,,4000,,6279.0,8250,19510,,31700,16060,14910,35500,16980,17970.0,,3590,7390,72300
