code,date,foreign_net,inst_net
001000,2024-01-31,-64283333.0,0.0
001000,2024-02-29,-76546348.0,0.0
001000,2024-03-29,-15751252.0,0.0
001000,2024-04-30,-12481573.0,0.0
001000,2024-05-31,-2815048.0,0.0
001000,2024-06-28,-3130724.0,-100.0
001000,2024-07-31,11698975.0,0.0
001000,2024-08-30,8924017.0,86.0
001000,2024-09-30,-17356968.0,-231508.0
001000,2024-10-31,-1865191.0,0.0
001000,2024-11-29,-12690427.0,-1041.0
001000,2024-12-30,125491716.0,0.0
001000,2025-01-31,-2360734.0,0.0
001000,2025-02-28,-54648198.0,0.0
001000,2025-03-31,3786717.0,-24684.0
001000,2025-04-30,-201587404.0,384069.0
001000,2025-05-30,21449290.0,-207559.0
001000,2025-06-30,-120266068.0,-32081481.0
001000,2025-07-31,105572118.0,-876729.0
001000,2025-08-29,-46569359.0,-5011200.0
001000,2025-09-30,19514085.0,0.0
001000,2025-10-31,135437459.0,0.0
001000,2025-11-28,-437365758.0,20855405.0
001000,2025-12-30,134531455.0,0.0
001000,2026-01-30,38645949.0,0.0
001000,2026-02-27,390762578.0,5750.0
001000,2026-03-31,20184930.0,0.0
001000,2026-04-30,60370269.0,-917460.0
001000,2026-05-29,-30914459.0,172624.0
001000,2026-06-12,-565106524.0,2776630.0
259630,2019-01-31,-525621300.0,-60335200.0
259630,2019-02-28,85996350.0,-71242150.0
259630,2019-03-29,-533756750.0,-169796600.0
259630,2019-04-30,984549850.0,64453350.0
259630,2019-05-31,-198222850.0,-9287950.0
259630,2019-06-28,-207872150.0,85486500.0
259630,2019-07-31,-9208350.0,-234996800.0
259630,2019-08-30,161242700.0,13900.0
259630,2019-09-30,197247400.0,54193050.0
259630,2019-10-31,-41859150.0,123184850.0
259630,2019-11-29,-160332750.0,-421969650.0
259630,2019-12-30,374099000.0,-1025400.0
259630,2020-01-31,770776300.0,-271269500.0
259630,2020-02-28,3536264300.0,1910583650.0
259630,2020-03-31,-2254226210.0,-605481600.0
259630,2020-04-29,-343046350.0,21567700.0
259630,2020-05-29,400394150.0,1301892950.0
259630,2020-06-30,-789460650.0,776365650.0
259630,2020-07-31,-140828500.0,917107000.0
259630,2020-08-31,-1889479950.0,-302373200.0
259630,2020-09-29,-151304650.0,-4129091450.0
259630,2020-10-30,382472350.0,-5544563700.0
259630,2020-11-30,-653811600.0,-359313350.0
259630,2020-12-30,-718309350.0,-2444303450.0
259630,2021-01-29,359765950.0,4528636150.0
259630,2021-02-26,312569750.0,-2170636050.0
259630,2021-03-31,-501363150.0,-304663250.0
259630,2021-04-30,366214400.0,-382301300.0
259630,2021-05-31,2794693800.0,639914850.0
259630,2021-06-30,-519757350.0,1215770250.0
259630,2021-07-30,-983956550.0,-3126815450.0
259630,2021-08-31,-1356549600.0,307647050.0
259630,2021-09-30,522304550.0,-578190600.0
259630,2021-10-29,-132224200.0,2423929300.0
259630,2021-11-30,248348050.0,-1376579800.0
259630,2021-12-30,2436108350.0,-2752585850.0
259630,2022-01-28,6999363200.0,-1357492150.0
259630,2022-02-28,-6136816800.0,537376500.0
259630,2022-03-31,-2371266050.0,733297650.0
259630,2022-04-29,-1536464100.0,-2827178500.0
259630,2022-05-31,-982821250.0,-131776150.0
259630,2022-06-30,-230195650.0,910323450.0
259630,2022-07-29,-211844250.0,972318300.0
259630,2022-08-31,2505342300.0,-1208467650.0
259630,2022-09-30,-1534751200.0,-993627850.0
259630,2022-10-31,-519154450.0,-463472500.0
259630,2022-11-30,-278379650.0,-547653200.0
259630,2022-12-29,434902860.0,-90097950.0
259630,2023-01-31,-140507110.0,-193949500.0
259630,2023-02-28,-649949810.0,-450689360.0
259630,2023-03-31,3239874380.0,-666690110.0
259630,2023-04-28,-1170364120.0,75201120.0
259630,2023-05-31,791606810.0,-32573670.0
259630,2023-06-30,-148896110.0,213795210.0
259630,2023-07-31,-925266150.0,-1034554980.0
259630,2023-08-31,786140220.0,1180119320.0
259630,2023-09-27,5410982250.0,-408658850.0
259630,2023-10-31,-1824713790.0,-115493600.0
259630,2023-11-30,-773029020.0,18925960.0
