출발일,code,name,유형,등급,국면,진입월,고점3M,고점6M,고점일수,고점일,고점월,창완결,ex_ret,ex_how,ex_bars,fwd40
2019-03-29,041960,코미팜,A,C,실행,3,27.0,27.0,46,2019-06-05,6,True,-0.0644880174291938,손절,16,-0.0522875816993464
2019-05-07,035250,강원랜드,B,C,실행,5,0.8,0.8,1,2019-05-08,5,True,-0.0891238670694863,만기,40,-0.0891238670694863
2019-05-09,213420,덕산네오룩스,A,C,실행,5,24.2,60.3,112,2019-10-22,10,True,-0.05,손절,8,0.1390728476821192
2019-05-17,281820,케이씨텍,A,B,실행,5,25.9,43.4,106,2019-10-22,10,True,-0.0599650349650349,손절,4,0.1398601398601398
2019-05-24,112040,위메이드,A,C,실행,5,2.2,2.2,4,2019-05-30,5,True,-0.0813936781609195,손절,25,-0.1954022988505747
2019-05-27,112040,위메이드,A,C,실행,5,4.6,4.6,3,2019-05-30,5,True,-0.0798823529411764,트레일,26,-0.1485294117647059
2019-05-28,023590,다우기술,A,C,실행,5,10.6,10.6,15,2019-06-19,6,True,0.103960396039604,목표,15,0.0321782178217822
2019-05-30,009240,한샘,A,A,실행,5,5.6,5.6,3,2019-06-04,6,True,-0.0680642144638403,손절,7,-0.1546134663341646
2019-06-07,041960,코미팜,A,A,실행,6,-0.4,-0.4,1,2019-06-10,6,True,-0.0546716171617163,손절,1,-0.2475247524752475
2019-06-18,002210,동성제약,A,B,실행,6,17.9,17.9,6,2019-06-26,6,True,0.0712560386473428,목표,2,-0.2342995169082126
2019-06-24,002320,한진,A,C,실행,6,8.6,8.6,2,2019-06-26,6,True,0.072142857142857,목표,2,-0.1685714285714286
2019-07-05,038540,상상인,A,C,주의,7,15.2,15.2,7,2019-07-16,7,True,0.1114130434782609,목표,6,-0.3369565217391305
2019-07-08,095610,테스,A,C,실행,7,46.5,84.6,124,2020-01-08,1,True,0.0926573426573427,목표,3,0.0524475524475525
2019-07-09,000990,DB하이텍,A,B,실행,7,32.1,130.2,124,2020-01-09,1,True,0.0839694656488549,목표,4,0.1679389312977099
2019-07-09,070960,모나용평,A,B,실행,7,16.7,16.7,51,2019-09-23,9,True,0.0707282913165265,목표,2,-0.0854341736694678
2019-07-18,237880,클리오,A,B,실행,7,23.4,74.9,119,2020-01-13,1,True,0.0742857142857142,목표,5,0.1542857142857143
2019-07-18,039560,다산네트웍스,A,A,실행,7,30.9,30.9,40,2019-09-17,9,True,-0.0582717678100265,손절,3,0.279683377308707
2019-07-29,002150,도화엔지니어링,A,C,실행,7,37.1,37.1,37,2019-09-23,9,True,-0.05,손절,5,0.2685714285714284
2019-08-06,095610,테스,A,C,실행,8,59.2,99.3,110,2020-01-17,1,True,0.0761245674740485,목표,2,0.3702422145328718
2019-08-06,081000,일진다이아,A,C,실행,8,39.7,39.7,14,2019-08-27,8,True,0.0986964618249535,목표,2,0.1135940409683426
2019-08-06,218410,RFHIC,A,C,실행,8,94.4,94.4,21,2019-09-05,9,True,0.074,목표,2,0.6080000000000001
2019-08-06,047310,파워로직스,A,B,실행,8,21.3,25.9,100,2020-01-03,1,True,0.0747126436781608,목표,1,0.1241379310344827
2019-08-06,237880,클리오,A,C,실행,8,35.8,92.5,106,2020-01-13,1,True,0.0691823899371069,목표,1,0.1603773584905661
2019-08-12,200130,콜마비앤에이치,A,B,실행,8,18.3,23.9,110,2020-01-23,1,True,-0.0617283950617284,손절,2,0.0823045267489712
2019-08-19,025540,한국단자,A,C,실행,8,1.0,1.0,42,2019-10-22,10,True,-0.0895833333333333,손절,5,-0.0050813008130081
2019-10-07,002100,경농,A,C,실행,10,5.3,5.3,4,2019-10-14,10,True,-0.0643396226415093,손절,32,-0.120754716981132
2019-10-07,000270,기아,B,C,실행,10,6.5,6.5,48,2019-12-13,12,True,0.0035005834305716,만기,40,0.0035005834305716
2019-11-28,200230,텔콘RF제약,A,A,주의,11,22.6,22.6,11,2019-12-13,12,True,-0.054132805325987,손절,5,-0.3044077134986226
2019-11-29,006120,SK디스커버리,A,A,주의,11,9.5,21.7,119,2020-05-27,5,True,-0.0557167611846252,손절,4,-0.1190926275992438
2019-12-03,011160,011160,A,B,주의,12,15.9,15.9,35,2020-01-28,1,False,-0.05,트레일,5,0.018939393939394
2019-12-04,011160,011160,A,C,주의,12,18.6,18.6,34,2020-01-28,1,False,0.073643410852713,목표,1,0.0465116279069768
2020-01-06,067160,SOOP,A,C,관찰만,1,14.8,26.2,117,2020-06-25,6,True,0.0929602888086642,목표,19,0.0794223826714801
2020-01-08,086820,바이오솔루션,A,C,관찰만,1,7.2,7.2,2,2020-01-10,1,True,-0.0563404255319148,트레일,6,-0.2581560283687943
2020-01-28,008770,호텔신라,A,A,관찰만,1,14.0,14.0,12,2020-02-13,2,True,0.0804597701149425,목표,7,-0.2551724137931034
2020-01-28,031430,신세계인터내셔날,A,C,관찰만,1,6.7,6.7,12,2020-02-13,2,True,-0.0610526315789474,트레일,18,-0.1028708133971291
2020-01-29,018290,브이티,A,C,주의,1,17.9,17.9,57,2020-04-20,4,True,-0.0699186991869919,트레일,22,-0.1514227642276422
2020-01-30,003060,에이프로젠바이오로직스,A,C,실행,1,96.6,96.6,62,2020-04-28,4,True,-0.0916689655172412,손절,1,-0.089655172413793
2020-01-30,011210,현대위아,A,A,실행,1,0.4,0.4,1,2020-01-31,1,True,-0.0567708333333333,손절,1,-0.4451754385964912
2020-01-30,007570,일양약품,A,B,실행,1,72.0,338.3,119,2020-07-21,7,True,-0.0675925925925925,손절,3,0.3045267489711933
2020-01-31,003060,에이프로젠바이오로직스,A,B,실행,1,117.6,117.6,61,2020-04-28,4,True,-0.0587748091603054,손절,1,0.1641221374045802
2020-01-31,011210,현대위아,A,C,실행,1,6.7,6.7,8,2020-02-12,2,True,-0.05,손절,1,-0.4037339556592765
2020-02-03,003060,에이프로젠바이오로직스,A,C,실행,2,127.1,127.1,60,2020-04-28,4,True,0.0776892430278883,목표,2,0.2709163346613548
2020-02-03,007460,에이프로젠,A,C,실행,2,94.7,94.7,60,2020-04-28,4,True,0.0741869918699187,목표,3,-0.2235772357723577
2020-02-06,230360,230360,A,B,주의,2,15.0,92.2,126,2020-08-06,8,True,-0.0955555555555556,트레일,8,-0.1454248366013072
2020-02-24,060570,드림어스컴퍼니,A,B,실행,2,6.5,6.5,2,2020-02-26,2,True,-0.0603751857355127,손절,1,-0.2578008915304606
2020-02-24,091990,091990,B,C,실행,2,60.0,90.3,82,2020-06-23,6,True,0.1228070175438595,목표,10,0.2934609250398723
2020-02-24,206640,바디텍메드,A,C,실행,2,129.3,131.2,117,2020-08-11,8,True,0.0790697674418605,목표,2,0.8511627906976744
2020-02-28,265520,AP시스템,A,C,실행,2,16.5,16.5,5,2020-03-06,3,True,0.0720973782771534,목표,1,-0.0337078651685393
2020-02-28,078070,유비쿼스홀딩스,A,C,실행,2,35.8,38.8,69,2020-06-10,6,True,0.075809199318569,목표,1,0.1379897785349233
2020-02-28,046890,서울반도체,A,C,실행,2,10.7,23.1,109,2020-08-05,8,True,0.0702341137123745,목표,2,-0.1237458193979933
2020-02-28,044340,위닉스,A,A,실행,2,5.0,5.0,4,2020-03-05,3,True,-0.0565943600867678,손절,6,-0.2017353579175704
2020-03-02,108230,톱텍,A,A,실행,3,193.7,193.7,54,2020-05-21,5,True,-0.0096463022508038,트레일,6,1.0685959271168275
2020-03-04,041960,코미팜,A,A,실행,3,60.4,60.4,17,2020-03-27,3,True,0.0782967032967032,목표,2,0.0961538461538462
2020-03-09,122870,와이지엔터테인먼트,A,C,실행,3,33.9,133.1,126,2020-09-08,9,True,-0.0651394422310757,손절,3,0.2191235059760956
2020-03-11,048530,인트론바이오,A,C,실행,3,46.1,57.1,102,2020-08-06,8,True,-0.0732653061224489,손절,1,0.1183673469387756
2020-03-12,166090,하나머티리얼즈,A,C,실행,3,38.8,92.9,99,2020-08-04,8,True,-0.0855442176870748,손절,1,0.1360544217687074
2020-03-12,003000,부광약품,A,A,실행,3,181.3,194.6,89,2020-07-21,7,True,-0.0610858386075949,손절,1,0.6613924050632911
2020-03-12,140410,메지온,A,C,실행,3,75.4,88.0,114,2020-08-26,8,True,-0.0614000000000001,손절,1,0.4679999999999999
2020-03-12,001820,삼화콘덴서,A,A,실행,3,20.3,32.4,102,2020-08-07,8,True,-0.0612375745526838,손절,1,0.0059642147117295
2020-03-12,068240,다원시스,A,C,실행,3,31.3,70.8,117,2020-08-31,8,True,-0.0600352112676055,손절,1,0.1866197183098592
2020-03-12,026890,스틱인베스트먼트,A,C,실행,3,98.3,246.0,118,2020-09-01,9,True,-0.0972373617693522,손절,1,0.6113744075829384
2020-03-12,039200,오스코텍,A,B,실행,3,58.2,101.2,126,2020-09-11,9,True,-0.0821256038647343,손절,1,0.2294685990338163
2020-03-12,039030,이오테크닉스,A,C,실행,3,32.7,77.8,103,2020-08-10,8,True,-0.1510359116022099,손절,1,0.1256906077348065
2020-03-12,095660,네오위즈,A,C,실행,3,70.2,101.2,102,2020-08-07,8,True,-0.0858435582822085,손절,1,0.3404907975460123
2020-03-12,034120,SBS,A,C,실행,3,10.0,12.3,69,2020-06-23,6,True,-0.0817548746518106,손절,1,-0.0278551532033426
2020-03-12,214450,파마리서치,A,B,실행,3,65.8,107.8,109,2020-08-19,8,True,-0.0601604278074866,손절,1,0.3101604278074865
2020-03-12,084680,이월드,A,C,실행,3,64.2,64.2,18,2020-04-07,4,True,-0.0789812302125734,손절,1,0.1221166892808685
2020-03-12,074600,원익QnC,A,A,실행,3,27.3,41.9,120,2020-09-03,9,True,-0.0678735177865612,손절,1,0.0079051383399209
2020-03-13,084680,이월드,A,C,실행,3,81.1,81.1,17,2020-04-07,4,True,-0.0594011976047904,트레일,2,0.2335329341317364
2020-03-13,003060,에이프로젠바이오로직스,A,A,실행,3,124.4,124.4,31,2020-04-28,4,True,-0.0541732283464566,트레일,2,0.6614173228346456
2020-03-13,078130,국일제지,A,A,실행,3,67.2,67.2,25,2020-04-20,4,True,-0.0617421602787455,트레일,2,0.4239256678281069
2020-03-13,095610,테스,A,A,실행,3,26.1,43.7,93,2020-07-28,7,True,-0.0677002583979328,트레일,2,0.0361757105943152
2020-03-13,237880,클리오,A,C,실행,3,32.5,32.5,42,2020-05-18,5,True,-0.0579945799457994,트레일,2,0.1815718157181571
2020-03-13,074600,원익QnC,A,C,실행,3,34.2,49.6,119,2020-09-03,9,True,-0.0796666666666666,트레일,2,0.0249999999999999
2020-03-13,214450,파마리서치,A,C,실행,3,75.9,120.4,108,2020-08-19,8,True,-0.0962836879432623,트레일,2,0.3219858156028368
2020-03-13,095660,네오위즈,A,B,실행,3,85.0,118.7,101,2020-08-07,8,True,-0.0525333333333333,트레일,2,0.5633333333333332
2020-03-13,032500,케이엠더블유,A,B,실행,3,52.4,106.7,122,2020-09-08,9,True,-0.0651270207852193,트레일,2,0.3187066974595842
2020-03-13,285130,SK케미칼,A,C,실행,3,123.8,787.6,106,2020-08-14,8,True,0.0704761904761905,목표,1,0.8057142857142856
2020-03-13,268600,268600,A,A,실행,3,98.1,338.2,117,2020-09-01,9,True,-0.1117062464018422,손절,1,0.4421416234887738
2020-03-13,035600,KG이니시스,A,A,실행,3,76.8,76.8,40,2020-05-14,5,True,-0.0832154340836013,트레일,2,0.6591639871382637
2020-03-13,008350,남선알미늄,A,B,실행,3,134.7,134.7,16,2020-04-06,4,True,0.0816176470588234,목표,1,0.4764705882352942
2020-03-13,001820,삼화콘덴서,A,C,실행,3,31.5,44.8,101,2020-08-07,8,True,-0.0759999999999999,트레일,2,0.0739130434782608
2020-03-13,240810,원익IPS,A,C,실행,3,35.1,50.9,95,2020-07-30,7,True,-0.058566037735849,트레일,2,0.2169811320754717
2020-03-16,026890,스틱인베스트먼트,A,C,실행,3,136.8,313.2,116,2020-09-01,9,True,-0.05,손절,1,0.8547169811320754
2020-03-16,078130,국일제지,A,B,실행,3,70.2,70.2,24,2020-04-20,4,True,-0.0621089440504334,손절,1,0.4278959810874705
2020-03-16,000990,DB하이텍,A,B,실행,3,74.7,112.9,125,2020-09-14,9,True,-0.0567678100263852,손절,1,0.5092348284960422
2020-03-16,237690,에스티팜,A,C,실행,3,88.2,202.2,114,2020-08-28,8,True,0.1582969432314409,목표,1,0.591703056768559
2020-03-16,097520,엠씨넥스,A,B,실행,3,31.4,50.3,125,2020-09-14,9,True,-0.0522828096118299,손절,1,0.1072088724584103
2020-03-16,268600,268600,A,B,실행,3,124.9,397.5,116,2020-09-01,9,True,-0.0626666666666668,손절,1,0.6450980392156864
2020-03-16,008350,남선알미늄,A,C,실행,3,144.4,144.4,15,2020-04-06,4,True,-0.05,손절,1,0.6232771822358345
2020-03-16,011790,SKC,A,C,실행,3,56.7,162.9,103,2020-08-12,8,True,-0.05,손절,1,0.2830188679245282
2020-03-16,035600,KG이니시스,A,C,실행,3,86.4,86.4,39,2020-05-14,5,True,-0.05,손절,1,0.735593220338983
2020-03-17,000250,삼천당제약,A,B,실행,3,29.5,88.9,116,2020-09-02,9,True,-0.1097076023391813,트레일,2,0.0862573099415204
2020-03-19,028300,HLB,A,B,실행,3,68.4,68.4,49,2020-06-02,6,True,0.068688118811881,목표,1,0.2512376237623763
2020-03-19,213420,덕산네오룩스,A,B,실행,3,68.8,91.3,101,2020-08-13,8,True,0.2258454106280192,목표,1,0.6473429951690821
2020-03-19,086450,동국제약,A,B,실행,3,99.3,160.0,107,2020-09-10,9,True,0.0881913303437966,목표,1,0.5097159940209268
2020-03-19,003800,에이스침대,A,C,실행,3,62.5,62.5,37,2020-05-15,5,True,0.08125,목표,1,0.4984375000000001
2020-03-19,091990,091990,A,A,실행,3,98.8,108.6,64,2020-06-23,6,True,0.076048951048951,목표,1,0.5996503496503496
2020-03-19,097520,엠씨넥스,A,C,실행,3,51.3,73.0,122,2020-09-14,9,True,-0.0507234042553191,트레일,2,0.4425531914893617
2020-03-19,207940,삼성바이오로직스,A,A,실행,3,135.8,135.8,58,2020-06-15,6,True,0.0703551912568307,목표,1,0.639344262295082
2020-03-19,060720,KH바텍,A,C,실행,3,98.8,104.7,95,2020-08-05,8,True,0.18359375,목표,1,0.71484375
2020-03-19,006280,녹십자,A,C,실행,3,71.2,186.5,118,2020-09-08,9,True,0.0765765765765766,목표,6,0.3423423423423424
2020-03-19,082270,젬백스,A,C,실행,3,44.4,44.4,12,2020-04-06,4,True,-0.088974358974359,손절,1,0.2923076923076924
2020-03-19,131970,두산테스나,A,A,실행,3,64.3,118.3,121,2020-09-11,9,True,-0.0377391304347826,트레일,2,0.5173913043478262
2020-04-02,068270,셀트리온,A,A,실행,4,69.7,74.1,73,2020-07-20,7,True,0.087179487179487,목표,1,0.1666666666666667
2020-04-02,174900,앱클론,A,A,실행,4,125.5,144.6,76,2020-07-23,7,True,0.0979567307692306,목표,3,0.2764423076923077
2020-04-03,005180,빙그레,A,C,실행,4,33.6,33.6,19,2020-05-06,5,True,0.0973282442748091,목표,14,0.2652671755725191
2020-04-13,200230,텔콘RF제약,A,C,실행,4,22.6,138.8,113,2020-09-24,9,True,0.0692007797270954,목표,1,-0.0653021442495127
2020-04-21,003060,에이프로젠바이오로직스,A,A,실행,4,117.6,117.6,5,2020-04-28,4,True,0.1240458015267176,목표,3,0.4770992366412214
2020-04-27,016380,KG스틸,A,C,실행,4,73.9,73.9,30,2020-06-11,6,True,0.1020408163265305,목표,4,0.0040816326530612
2020-04-28,016380,KG스틸,A,C,실행,4,89.3,89.3,29,2020-06-11,6,True,0.1266666666666667,목표,3,0.0888888888888888
2020-05-12,025980,아난티,A,C,실행,5,7.1,7.1,10,2020-05-26,5,True,-0.0577358490566037,트레일,20,-0.0235849056603774
2020-05-29,001520,동양,A,B,실행,5,6.3,6.3,3,2020-06-03,6,True,-0.0589020979020977,손절,9,-0.1608391608391608
2020-06-15,042660,한화오션,A,B,실행,6,19.7,24.4,124,2020-12-11,12,True,0.0769230769230768,목표,2,0.0085470085470085
2020-06-15,082270,젬백스,A,C,실행,6,35.5,40.4,69,2020-09-21,9,True,0.0766423357664234,목표,1,0.1532846715328466
2020-06-15,074600,원익QnC,A,C,실행,6,50.2,63.2,120,2020-12-07,12,True,0.0794979079497908,목표,2,0.2259414225941423
2020-06-15,222800,심텍,A,B,실행,6,127.1,127.1,41,2020-08-11,8,True,0.085427135678392,목표,1,1.0351758793969847
2020-06-15,030530,원익홀딩스,A,C,실행,6,26.2,64.9,119,2020-12-04,12,True,0.0811298076923077,목표,1,0.1382211538461537
2020-06-15,078160,메디포스트,A,C,실행,6,11.0,28.6,122,2020-12-09,12,True,0.0883392226148409,목표,2,0.0123674911660778
2020-06-15,097520,엠씨넥스,A,B,실행,6,39.6,39.9,64,2020-09-14,9,True,0.0740103270223753,목표,3,0.2650602409638554
2020-06-15,115450,HLB테라퓨틱스,A,B,실행,6,26.1,26.1,56,2020-09-02,9,True,0.0765595463137995,목표,2,0.0340264650283554
2020-06-15,001230,동국홀딩스,A,B,실행,6,16.3,44.3,111,2020-11-24,11,True,0.1472602739726025,목표,2,0.0787671232876712
2020-06-15,042670,042670,A,C,실행,6,54.2,83.2,74,2020-09-28,9,True,0.0694444444444444,목표,1,0.3628472222222223
2020-06-15,095610,테스,A,B,실행,6,41.1,59.9,111,2020-11-24,11,True,0.0748730964467006,목표,2,0.2893401015228427
2020-06-15,006650,대한유화,A,C,실행,6,62.9,145.1,111,2020-11-24,11,True,0.0704225352112675,목표,1,0.1173708920187792
2020-06-15,066970,엘앤에프,A,C,실행,6,128.6,175.2,126,2020-12-15,12,True,0.0933806146572104,목표,2,1.1513002364066196
2020-06-15,003220,대원제약,A,C,실행,6,94.6,94.6,29,2020-07-24,7,True,0.0735735735735736,목표,2,0.2942942942942943
2020-06-15,112040,위메이드,A,B,실행,6,50.0,75.0,110,2020-11-23,11,True,0.0727739726027396,목표,1,0.3424657534246575
2020-06-15,010140,삼성중공업,A,C,실행,6,14.4,22.5,110,2020-11-23,11,True,0.0727272727272727,목표,2,-0.0991735537190082
2020-06-16,950180,950180,A,B,실행,6,1.2,67.4,115,2020-12-01,12,True,-0.0765527950310559,손절,4,-0.2142857142857143
2020-08-10,069620,대웅제약,A,A,관찰만,8,5.1,141.8,91,2020-12-22,12,True,-0.0522447257383966,손절,5,-0.0886075949367088
2020-08-18,028300,HLB,A,C,관찰만,8,56.5,56.5,24,2020-09-21,9,True,0.0982456140350878,목표,1,0.0444444444444445
2020-08-18,032830,삼성생명,A,B,관찰만,8,26.9,47.9,97,2021-01-11,1,True,0.1082910321489001,목표,10,0.0236886632825719
2020-08-18,067630,HLB생명과학,A,C,관찰만,8,119.4,119.4,24,2020-09-21,9,True,0.1114369501466274,목표,10,0.4076246334310851
2020-08-18,036830,솔브레인홀딩스,A,C,관찰만,8,1.9,1.9,1,2020-08-19,8,True,-0.0826581121937544,손절,2,-0.1682785299806576
2020-08-19,036830,솔브레인홀딩스,A,B,관찰만,8,5.6,5.6,11,2020-09-03,9,True,-0.05,손절,1,-0.1046153846153846
2020-08-20,161390,한국타이어앤테크놀로지,A,B,실행,8,31.3,86.5,123,2021-02-22,2,True,0.081174438687392,목표,3,0.1588946459412781
2020-08-28,200230,텔콘RF제약,A,A,주의,8,116.8,116.8,19,2020-09-24,9,True,-0.0592566371681414,트레일,9,0.1150442477876105
2020-08-28,151910,151910,A,A,주의,8,6.1,109.2,124,2021-03-04,3,True,-0.0608542675544794,손절,5,-0.1658595641646489
2020-09-01,096770,SK이노베이션,B,C,주의,9,24.2,120.5,104,2021-02-03,2,True,-0.0584175084175083,트레일,17,-0.175084175084175
2020-09-01,140410,메지온,A,A,주의,9,18.3,18.3,43,2020-11-05,11,True,-0.0593479549496147,손절,9,0.0610551274451689
2020-09-23,016380,KG스틸,A,B,관찰만,9,28.0,63.0,125,2021-03-31,3,True,-0.0518999999999999,손절,1,-0.0999999999999999
2020-09-23,096770,SK이노베이션,B,C,관찰만,9,32.8,121.3,88,2021-02-03,2,True,-0.1010787162162162,손절,19,0.0810810810810811
2020-09-23,028300,HLB,A,A,관찰만,9,3.9,3.9,50,2020-12-08,12,True,-0.0518983459955683,손절,1,-0.1016144349477682
2020-10-15,091990,091990,B,C,주의,10,103.9,103.9,48,2020-12-22,12,True,0.3026166097838452,목표,29,0.7849829351535835
2020-10-15,026890,스틱인베스트먼트,A,B,주의,10,3.2,92.7,121,2021-04-12,4,True,-0.0892201834862385,손절,7,-0.1541284403669724
2020-10-16,005690,파미셀,A,B,관찰만,10,62.6,62.6,22,2020-11-17,11,True,0.0864779874213836,목표,5,0.2987421383647799
2020-10-16,026890,스틱인베스트먼트,A,B,관찰만,10,1.4,94.4,120,2021-04-12,4,True,-0.0763888888888888,손절,6,-0.1398148148148148
2020-10-19,005690,파미셀,A,A,관찰만,10,65.7,65.7,21,2020-11-17,11,True,0.0753205128205127,목표,2,0.3493589743589744
2020-10-27,005690,파미셀,A,C,관찰만,10,59.6,59.6,15,2020-11-17,11,True,0.0771604938271603,목표,3,0.1234567901234569
2020-10-30,267270,HD건설기계,A,B,주의,10,64.3,145.2,122,2021-04-28,4,True,0.0685483870967742,목표,2,0.2943548387096775
2020-11-06,045390,대아티아이,A,B,주의,11,11.1,13.0,125,2021-05-11,5,True,-0.0688547008547009,트레일,33,0.0717948717948717
2020-11-11,036570,NC,B,C,주의,11,30.8,30.8,60,2021-02-08,2,True,0.1298377028714108,목표,33,0.2209737827715356
2020-11-17,082270,젬백스,A,A,주의,11,39.6,39.6,33,2021-01-06,1,True,0.0770833333333333,목표,3,0.0541666666666666
2020-11-17,253840,수젠텍,A,B,주의,11,14.3,49.2,109,2021-04-27,4,True,0.1034836065573769,목표,2,-0.2868852459016393
2020-11-23,086900,메디톡스,A,B,주의,11,17.9,17.9,18,2020-12-17,12,True,0.0851162790697674,목표,16,-0.3953488372093023
2020-11-24,001630,종근당홀딩스,A,C,주의,11,50.0,50.0,18,2020-12-18,12,True,0.1274038461538462,목표,9,0.1346153846153845
2020-12-21,003620,KG모빌리티,A,A,관찰만,12,22.6,22.6,1,2023-04-28,4,True,-0.0538868832731649,손절,1,-0.4623733719247467
2021-01-04,096530,씨젠,B,B,관찰만,1,9.8,16.9,72,2021-04-19,4,True,-0.0347497279651796,손절,10,-0.3122959738846572
2021-01-05,096530,씨젠,B,B,관찰만,1,9.7,16.8,71,2021-04-19,4,True,-0.053195652173913,손절,9,-0.3320652173913043
2021-01-11,196170,알테오젠,B,C,주의,1,2.9,2.9,45,2021-03-18,3,True,-0.0745502026695905,손절,5,-0.1012820512820513
2021-01-12,096530,씨젠,B,B,주의,1,5.5,19.0,66,2021-04-19,4,True,-0.0353709856035437,손절,4,-0.2790697674418605
2021-01-15,025320,시노펙스,A,C,주의,1,13.7,13.7,20,2021-02-16,2,True,0.0731857318573185,목표,7,-0.072570725707257
2021-01-18,010950,S-Oil,B,C,주의,1,27.7,53.5,116,2021-07-06,7,True,-0.0809596588289534,손절,10,0.1327800829875518
2021-01-29,097780,에코볼트,A,B,실행,1,14.7,14.7,13,2021-02-19,2,True,0.0983333333333333,목표,13,-0.0233333333333333
2021-01-29,026890,스틱인베스트먼트,A,A,실행,1,91.8,91.8,48,2021-04-12,4,True,0.0799086757990867,목표,2,0.1598173515981735
2021-02-01,900140,엘브이엠씨홀딩스,A,B,주의,2,17.5,17.5,12,2021-02-19,2,True,0.073091849935317,목표,3,0.0051746442432083
2021-02-10,060250,NHN KCP,A,B,주의,2,11.2,17.3,88,2021-06-21,6,True,-0.0692307692307692,트레일,8,-0.0134615384615384
2021-02-16,078590,휴림에이텍,A,C,주의,2,39.6,39.6,25,2023-09-21,9,True,0.0992462311557789,목표,1,-0.5036798639053612
2021-02-22,096530,씨젠,A,B,주의,2,39.6,39.6,39,2021-04-19,4,True,-0.0524691358024692,손절,1,0.3586744639376218
2021-02-22,065680,우주일렉트로,A,B,주의,2,11.5,11.5,43,2021-04-23,4,True,-0.05,손절,1,0.0300353356890459
2021-02-23,065680,우주일렉트로,A,B,주의,2,16.9,16.9,42,2021-04-23,4,True,-0.0715831790123456,손절,2,0.0888888888888888
2021-03-08,065660,안트로젠,A,B,실행,3,36.7,102.2,107,2021-08-06,8,True,-0.0537848605577688,손절,23,-0.0119521912350597
2021-03-09,091990,091990,B,C,실행,3,19.3,19.3,14,2021-03-29,3,True,0.0140845070422535,트레일,33,-0.0869925434962717
2021-03-09,068760,셀트리온제약,B,C,실행,3,9.0,21.5,74,2021-06-23,6,True,-0.0646288032454361,손절,36,-0.1203515889114266
2021-03-09,175250,아이큐어,A,B,실행,3,24.9,24.9,33,2021-04-23,4,True,-0.0645673603504929,손절,2,-0.0273822562979189
2021-03-09,185750,종근당,A,B,실행,3,31.9,31.9,6,2021-03-17,3,True,0.0906249999999999,목표,6,-0.203125
2021-03-10,049950,미래컴퍼니,A,B,실행,3,36.2,36.2,30,2021-04-21,4,True,0.081377151799687,목표,27,0.1846635367762128
2021-03-19,185750,종근당,A,B,실행,3,3.0,3.0,20,2021-04-16,4,True,-0.0625,손절,3,-0.1513157894736841
2021-03-23,078590,휴림에이텍,A,C,실행,3,42.9,42.9,1,2023-09-21,9,True,0.0777634961439588,목표,1,-0.2605042016806723
2021-03-24,053800,안랩,A,C,실행,3,23.8,23.8,11,2021-04-08,4,True,0.1022544283413848,목표,7,0.0837359098228662
2021-03-31,069260,TKG휴켐스,A,C,관찰만,3,10.1,38.5,102,2021-08-25,8,True,0.0,만기,40,0.0
2021-04-26,065660,안트로젠,A,A,관찰만,4,29.2,77.4,72,2021-08-06,8,True,-0.0514947552447552,손절,4,0.1398601398601398
2021-04-27,019170,신풍제약,A,C,관찰만,4,26.1,26.1,47,2021-07-05,7,True,-0.0547204968944099,손절,2,-0.0074534161490683
2021-04-28,192820,코스맥스,A,C,관찰만,4,27.4,27.4,51,2021-07-12,7,True,0.100896860986547,목표,2,0.1210762331838564
2021-04-28,019170,신풍제약,A,C,관찰만,4,26.9,26.9,46,2021-07-05,7,True,-0.05,손절,1,0.1412500000000001
2021-04-29,095700,제넥신,A,B,관찰만,4,13.7,13.7,12,2021-05-18,5,True,-0.051826923076923,손절,2,-0.1423076923076923
2021-05-03,206640,바디텍메드,A,C,관찰만,5,22.9,22.9,50,2021-07-14,7,True,-0.05,손절,1,0.0435779816513761
2021-05-03,109820,진매트릭스,A,A,관찰만,5,16.0,16.0,49,2021-07-13,7,True,-0.0616296592119276,손절,1,-0.1789137380191693
2021-05-03,003090,대웅,A,B,관찰만,5,48.4,48.4,39,2021-06-29,6,True,-0.061377245508982,손절,1,0.3997005988023951
2021-05-04,253840,수젠텍,A,A,관찰만,5,20.7,20.7,4,2021-05-11,5,True,0.0987202925045704,목표,3,-0.1535648994515539
2021-05-04,206640,바디텍메드,A,C,관찰만,5,25.8,25.8,49,2021-07-14,7,True,0.0751173708920187,목표,1,0.0892018779342722
2021-05-04,336260,두산퓨얼셀,A,B,관찰만,5,37.6,41.9,82,2021-08-31,8,True,0.0745222929936306,목표,3,0.2789808917197451
2021-05-04,109820,진매트릭스,A,C,관찰만,5,23.1,23.1,48,2021-07-13,7,True,-0.091864406779661,손절,3,-0.135593220338983
2021-05-04,243070,휴온스,A,C,관찰만,5,9.5,9.5,3,2021-05-10,5,True,0.0897035881435257,목표,3,-0.0202808112324492
2021-05-04,034020,두산에너빌리티,B,C,관찰만,5,153.0,153.0,22,2021-06-07,6,True,0.1581027667984189,목표,12,0.9644268774703556
2021-05-06,010140,삼성중공업,A,A,관찰만,5,24.7,24.7,21,2021-06-07,6,True,0.1174999999999999,목표,17,0.165
2021-05-07,010140,삼성중공업,A,B,관찰만,5,24.5,24.5,20,2021-06-07,6,True,0.0956738768718801,목표,16,0.1613976705490849
