code,date,mcap
102710,2019-01-31,194209961400.0
102710,2019-02-28,217685890800.0
102710,2019-03-29,230490943200.0
102710,2019-04-30,270328884000.0
102710,2019-05-31,305898474000.0
102710,2019-06-28,295227597000.0
102710,2019-07-31,276731410200.0
102710,2019-08-30,303764298600.0
102710,2019-09-30,269617492200.0
102710,2019-10-31,369923736000.0
102710,2019-11-29,325106052600.0
102710,2019-12-30,406916109600.0
102710,2020-01-31,396245232600.0
102710,2020-02-28,337199713200.0
102710,2020-03-31,320126310000.0
102710,2020-04-29,377037654000.0
102710,2020-05-29,392688273600.0
102710,2020-06-30,498685651800.0
102710,2020-07-31,682950344400.0
102710,2020-08-31,603106462800.0
102710,2020-09-29,616651407000.0
102710,2020-10-30,553204036800.0
102710,2020-11-30,576016574400.0
102710,2020-12-30,679385885400.0
102710,2021-01-29,650157321600.0
102710,2021-02-26,605245138200.0
102710,2021-03-31,566512697400.0
102710,2021-04-30,559368779400.0
102710,2021-05-31,506503786200.0
102710,2021-06-30,508646961600.0
102710,2021-07-30,488643991200.0
102710,2021-08-31,467926629000.0
102710,2021-09-30,436493389800.0
102710,2021-10-29,412918460400.0
102710,2021-11-30,390772314600.0
102710,2021-12-30,489358383000.0
102710,2022-01-28,435064606200.0
102710,2022-02-28,409346501400.0
102710,2022-03-31,421491162000.0
102710,2022-04-29,503646219000.0
102710,2022-05-31,496502301000.0
102710,2022-06-30,414347244000.0
102710,2022-07-29,436493389800.0
102710,2022-08-31,416490419400.0
102710,2022-09-30,315046783800.0
102710,2022-10-31,327191444400.0
102710,2022-11-30,330763403400.0
102710,2022-12-29,288614287200.0
102710,2023-01-31,330049011600.0
102710,2023-02-28,334335362400.0
102710,2023-03-31,312903608400.0
102710,2023-04-28,294329421600.0
102710,2023-05-31,322190701800.0
102710,2023-06-30,381485221200.0
102710,2023-07-31,345051239400.0
102710,2023-08-31,303616515000.0
102710,2023-09-27,281327490840.0
102710,2023-10-31,267754046640.0
102710,2023-11-30,356481508200.0
102710,2023-12-28,352909549200.0
102710,2024-01-31,333620970600.0
102710,2024-02-29,317189959200.0
102710,2024-03-29,378627654000.0
102710,2024-04-30,400773799800.0
102710,2024-05-31,430778255400.0
102710,2024-06-28,410060893200.0
102710,2024-07-31,387200355600.0
102710,2024-08-30,382914004800.0
102710,2024-09-30,320047526400.0
102710,2024-10-31,231891578280.0
102710,2024-11-29,227319470760.0
102710,2024-12-30,240321401520.0
102710,2025-01-31,277469775120.0
102710,2025-02-28,322190701800.0
102710,2025-03-31,359339075400.0
102710,2025-04-30,354338332800.0
102710,2025-05-30,407203326000.0
102710,2025-06-30,552939253200.0
102710,2025-07-31,606518638200.0
102710,2025-08-29,547224118800.0
102710,2025-09-30,792974898000.0
102710,2025-10-31,709391057400.0
102710,2025-11-28,638666269200.0
102710,2025-12-30,671528292000.0
102710,2026-01-30,841553540400.0
102710,2026-02-27,834409622400.0
102710,2026-03-31,667241941200.0
102710,2026-04-30,827265704400.0
102710,2026-05-29,627950392200.0
102710,2026-06-12,742967472000.0
100700,2019-01-31,170382000000.0
100700,2019-02-28,170820000000.0
100700,2019-03-29,169506000000.0
100700,2019-04-30,169944000000.0
100700,2019-05-31,153081000000.0
100700,2019-06-28,153738000000.0
100700,2019-07-31,151767000000.0
100700,2019-08-30,149577000000.0
100700,2019-09-30,148263000000.0
100700,2019-10-31,146292000000.0
100700,2019-11-29,137313000000.0
100700,2019-12-30,141255000000.0
100700,2020-01-31,149139000000.0
100700,2020-02-28,133809000000.0
100700,2020-03-31,148701000000.0
100700,2020-04-29,135999000000.0
100700,2020-05-29,135999000000.0
100700,2020-06-30,138408000000.0
100700,2020-07-31,162060000000.0
100700,2020-08-31,174543000000.0
100700,2020-09-29,157899000000.0
100700,2020-10-30,154176000000.0
100700,2020-11-30,262800000000.0
100700,2020-12-30,275502000000.0
100700,2021-01-29,287766000000.0
100700,2021-02-26,289080000000.0
100700,2021-03-31,211773000000.0
100700,2021-04-30,258858000000.0
100700,2021-05-31,240900000000.0
100700,2021-06-30,243966000000.0
100700,2021-07-30,227322000000.0
100700,2021-08-31,204546000000.0
100700,2021-09-30,186588000000.0
100700,2021-10-29,186588000000.0
100700,2021-11-30,167754000000.0
100700,2021-12-30,181989000000.0
100700,2022-01-28,153738000000.0
100700,2022-02-28,167316000000.0
100700,2022-03-31,178266000000.0
100700,2022-04-29,167754000000.0
100700,2022-05-31,168411000000.0
100700,2022-06-30,135123000000.0
100700,2022-07-29,153081000000.0
100700,2022-08-31,143883000000.0
100700,2022-09-30,116727000000.0
100700,2022-10-31,121764000000.0
100700,2022-11-30,127020000000.0
100700,2022-12-29,127896000000.0
100700,2023-01-31,131838000000.0
100700,2023-02-28,129648000000.0
100700,2023-03-31,122421000000.0
100700,2023-04-28,118260000000.0
100700,2023-05-31,124611000000.0
100700,2023-06-30,121764000000.0
100700,2023-07-31,113880000000.0
100700,2023-08-31,119355000000.0
100700,2023-09-27,114975000000.0
100700,2023-10-31,108186000000.0
100700,2023-11-30,122859000000.0
100700,2023-12-28,125268000000.0
100700,2024-01-31,120012000000.0
100700,2024-02-29,122640000000.0
100700,2024-03-29,127239000000.0
100700,2024-04-30,120012000000.0
100700,2024-05-31,127020000000.0
100700,2024-06-28,122202000000.0
100700,2024-07-31,123078000000.0
100700,2024-08-30,123516000000.0
100700,2024-09-30,118479000000.0
100700,2024-10-31,119136000000.0
100700,2024-11-29,111252000000.0
100700,2024-12-30,107967000000.0
100700,2025-01-31,106872000000.0
100700,2025-02-28,107748000000.0
100700,2025-03-31,101616000000.0
100700,2025-04-30,105558000000.0
100700,2025-05-30,108405000000.0
100700,2025-06-30,117384000000.0
100700,2025-07-31,119355000000.0
100700,2025-08-29,113880000000.0
100700,2025-09-30,109938000000.0
100700,2025-10-31,104682000000.0
100700,2025-11-28,106653000000.0
100700,2025-12-30,106653000000.0
100700,2026-01-30,104025000000.0
100700,2026-02-27,113223000000.0
100700,2026-03-31,110595000000.0
100700,2026-04-30,124392000000.0
100700,2026-05-29,100959000000.0
100700,2026-06-12,97236000000.0
017000,2019-01-31,49484352705.0
017000,2019-02-28,42990475290.0
017000,2019-03-29,47974148655.0
017000,2019-04-30,44853060285.0
017000,2019-05-31,40171427730.0
017000,2019-06-28,38661223680.0
017000,2019-07-31,32570067345.0
017000,2019-08-30,39668026380.0
017000,2019-09-30,39617686245.0
017000,2019-10-31,38711563815.0
017000,2019-11-29,42537414075.0
017000,2019-12-30,42336053535.0
017000,2020-01-31,38157822330.0
017000,2020-02-28,34180951665.0
017000,2020-03-31,24918366825.0
017000,2020-04-29,32721087750.0
017000,2020-05-29,32620407480.0
017000,2020-06-30,30908842890.0
017000,2020-07-31,50340135000.0
017000,2020-08-31,47017686090.0
017000,2020-09-29,43141495695.0
017000,2020-10-30,39819046785.0
017000,2020-11-30,43040815425.0
017000,2020-12-30,50138774460.0
017000,2021-01-29,67355100630.0
017000,2021-02-26,57706311740.0
017000,2021-03-31,88559508420.0
017000,2021-04-30,71049059820.0
017000,2021-05-31,78089957640.0
017000,2021-06-30,82923046010.0
017000,2021-07-30,82376270620.0
017000,2021-08-31,99178229500.0
017000,2021-09-30,103845440300.0
017000,2021-10-29,109329412990.0
017000,2021-11-30,167436187450.0
017000,2021-12-30,137099317250.0
017000,2022-01-28,108162610290.0
017000,2022-02-28,87160161690.0
017000,2022-03-31,149934146950.0
017000,2022-04-29,129515099700.0
017000,2022-05-31,106062365430.0
017000,2022-06-30,85526637910.0
017000,2022-07-29,86343399800.0
017000,2022-08-31,80159345490.0
017000,2022-09-30,57465032975.0
017000,2022-10-31,52156080690.0
017000,2022-11-30,59740298240.0
017000,2022-12-29,50639237180.0
017000,2023-01-31,63824107690.0
017000,2023-02-28,59623617970.0
017000,2023-03-31,52914502445.0
017000,2023-04-28,47138829080.0
017000,2023-05-31,52739482040.0
017000,2023-06-30,57873413920.0
017000,2023-07-31,57640053380.0
017000,2023-08-31,51864380015.0
017000,2023-09-27,45797005975.0
017000,2023-10-31,38737849640.0
017000,2023-11-30,47722230430.0
017000,2023-12-28,41421495850.0
017000,2024-01-31,33778938165.0
017000,2024-02-29,35120761270.0
017000,2024-03-29,32845496005.0
017000,2024-04-30,34187319110.0
017000,2024-05-31,33370557220.0
017000,2024-06-28,30920271550.0
017000,2024-07-31,31095291955.0
017000,2024-08-30,41363155715.0
017000,2024-09-30,38271128560.0
017000,2024-10-31,38504489100.0
017000,2024-11-29,32612135465.0
017000,2024-12-30,32670475600.0
017000,2025-01-31,32845496005.0
017000,2025-02-28,34479019785.0
017000,2025-03-31,31153632090.0
017000,2025-04-30,36812625185.0
017000,2025-05-30,33253876950.0
017000,2025-06-30,33662257895.0
017000,2025-07-31,30511890605.0
017000,2025-08-29,31036951820.0
017000,2025-09-30,31386992630.0
017000,2025-10-31,29753468850.0
017000,2025-11-28,30803591280.0
017000,2025-12-30,37629387075.0
017000,2026-01-30,37396026535.0
017000,2026-02-27,37629387075.0
017000,2026-03-31,34945740865.0
017000,2026-04-30,36579264645.0
017000,2026-05-29,29578448445.0
017000,2026-06-12,28411645745.0
024800,2019-01-31,94567190500.0
024800,2019-02-28,84906369600.0
024800,2019-03-29,83545690600.0
024800,2019-04-30,92390104100.0
024800,2019-05-31,80007925200.0
024800,2019-06-28,88988406600.0
024800,2019-07-31,72524190700.0
024800,2019-08-30,73476666000.0
024800,2019-09-30,82729283200.0
024800,2019-10-31,83817826400.0
024800,2019-11-29,77286567200.0
024800,2019-12-30,76878363500.0
024800,2020-01-31,70891375900.0
024800,2020-02-28,62455166100.0
024800,2020-03-31,49392647700.0
024800,2020-04-29,66945406800.0
024800,2020-05-29,61230555000.0
024800,2020-06-30,55651771100.0
024800,2020-07-31,62591234000.0
024800,2020-08-31,60686283400.0
024800,2020-09-29,64087980900.0
024800,2020-10-30,63407641400.0
024800,2020-11-30,71027443800.0
024800,2020-12-30,80280061000.0
024800,2021-01-29,79735789400.0
024800,2021-02-26,80824332600.0
024800,2021-03-31,97424616400.0
024800,2021-04-30,113480628600.0
024800,2021-05-31,119797106940.0
024800,2021-06-30,122612182560.0
024800,2021-07-30,114010562610.0
024800,2021-08-31,98527646700.0
024800,2021-09-30,95868964170.0
024800,2021-10-29,110257128450.0
024800,2021-11-30,88518488940.0
024800,2021-12-30,98214860520.0
024800,2022-01-28,89769633660.0
024800,2022-02-28,94461426360.0
024800,2022-03-31,100717149960.0
024800,2022-04-29,108849590640.0
024800,2022-05-31,95556177990.0
024800,2022-06-30,79760475900.0
024800,2022-07-29,81793586070.0
024800,2022-08-31,80542441350.0
024800,2022-09-30,70689676680.0
024800,2022-10-31,75068683200.0
024800,2022-11-30,77101793370.0
024800,2022-12-29,73817538480.0
024800,2023-01-31,77727365730.0
024800,2023-02-28,74286717750.0
024800,2023-03-31,90776939400.0
024800,2023-04-28,91517975640.0
024800,2023-05-31,90406421280.0
024800,2023-06-30,87812794440.0
024800,2023-07-31,77253028020.0
024800,2023-08-31,77623546140.0
024800,2023-09-27,75956214600.0
024800,2023-10-31,75029919300.0
024800,2023-11-30,82255022640.0
024800,2023-12-28,82069763580.0
024800,2024-01-31,85589685720.0
024800,2024-02-29,84292872300.0
024800,2024-03-29,79846654860.0
024800,2024-04-30,77994064260.0
024800,2024-05-31,79476136740.0
024800,2024-06-28,82069763580.0
024800,2024-07-31,77253028020.0
024800,2024-08-30,77808805200.0
024800,2024-09-30,73399639572.0
024800,2024-10-31,73807209504.0
024800,2024-11-29,71843463468.0
024800,2024-12-30,69546251124.0
024800,2025-01-31,70509598236.0
024800,2025-02-28,70176131928.0
024800,2025-03-31,66730313412.0
024800,2025-04-30,87071758200.0
024800,2025-05-30,104856627960.0
024800,2025-06-30,106338700440.0
024800,2025-07-31,108191291040.0
024800,2025-08-29,90406421280.0
024800,2025-09-30,90221162220.0
024800,2025-10-31,86145462900.0
024800,2025-11-28,86330721960.0
024800,2025-12-30,91517975640.0
024800,2026-01-30,102818778300.0
024800,2026-02-27,154876574160.0
024800,2026-03-31,146539916460.0
024800,2026-04-30,164324786220.0
024800,2026-05-29,185259060000.0
024800,2026-06-12,171735148620.0
039310,2019-01-31,78194993105.0
039310,2019-02-28,71308759645.0
039310,2019-03-29,67593817910.0
039310,2019-04-30,62610359485.0
039310,2019-05-31,63425834500.0
039310,2019-06-28,69224767940.0
039310,2019-07-31,53458917650.0
039310,2019-08-30,49743975915.0
039310,2019-09-30,59439067760.0
039310,2019-10-31,55271084350.0
039310,2019-11-29,59167242755.0
039310,2019-12-30,55633517690.0
039310,2020-01-31,46300859185.0
039310,2020-02-28,39324017390.0
039310,2020-03-31,36243334000.0
039310,2020-04-29,44126259145.0
039310,2020-05-29,51737359285.0
039310,2020-06-30,47750592545.0
039310,2020-07-31,50740667600.0
039310,2020-08-31,49109717570.0
039310,2020-09-29,47478767540.0
039310,2020-10-30,41408009095.0
039310,2020-11-30,46572684190.0
039310,2020-12-30,49925192585.0
039310,2021-01-29,48837892565.0
039310,2021-02-26,51103100940.0
039310,2021-03-31,46663292525.0
039310,2021-04-30,50831275935.0
039310,2021-05-31,69043551270.0
039310,2021-06-30,87255826605.0
039310,2021-07-30,88796168300.0
039310,2021-08-31,75929784730.0
039310,2021-09-30,72124234660.0
039310,2021-10-29,70946326305.0
039310,2021-11-30,57626901060.0
039310,2021-12-30,66325301220.0
039310,2022-01-28,67956251250.0
039310,2022-02-28,72849101340.0
039310,2022-03-31,73664576355.0
039310,2022-04-29,63878876175.0
039310,2022-05-31,61794884470.0
039310,2022-06-30,48747284230.0
039310,2022-07-29,52915267640.0
039310,2022-08-31,53005875975.0
039310,2022-09-30,46391467520.0
039310,2022-10-31,45666600840.0
039310,2022-11-30,50559450930.0
039310,2022-12-29,46753900860.0
039310,2023-01-31,51646750950.0
039310,2023-02-28,57083251050.0
039310,2023-03-31,45575992505.0
039310,2023-04-28,42223484110.0
039310,2023-05-31,45213559165.0
039310,2023-06-30,45757209175.0
039310,2023-07-31,42042267440.0
039310,2023-08-31,42495309115.0
039310,2023-09-27,37693067360.0
039310,2023-10-31,36243334000.0
039310,2023-11-30,43582609135.0
039310,2023-12-28,42948350790.0
039310,2024-01-31,42132875775.0
039310,2024-02-29,39686450730.0
039310,2024-03-29,38236717370.0
039310,2024-04-30,34431167300.0
039310,2024-05-31,35844657326.0
039310,2024-06-28,35337250650.0
039310,2024-07-31,33217015611.0
039310,2024-08-30,29320857206.0
039310,2024-09-30,28940302199.0
039310,2024-10-31,31096780572.0
039310,2024-11-29,27309352169.0
039310,2024-12-30,28414773856.0
039310,2025-01-31,31930377254.0
039310,2025-02-28,30988050570.0
039310,2025-03-31,27689907176.0
039310,2025-04-30,27581177174.0
039310,2025-05-30,27526812173.0
039310,2025-06-30,28940302199.0
039310,2025-07-31,27744272177.0
039310,2025-08-29,27254987168.0
039310,2025-09-30,27110013832.0
039310,2025-10-31,26783823826.0
039310,2025-11-28,23938722107.0
039310,2025-12-30,24536737118.0
039310,2026-01-30,24264912113.0
039310,2026-02-27,24228668779.0
039310,2026-03-31,33543205617.0
039310,2026-04-30,32256567260.0
039310,2026-05-29,22217163742.0
039310,2026-06-12,19190845353.0
065710,2019-01-31,63860000000.0
065710,2019-02-28,65405000000.0
065710,2019-03-29,87292500000.0
065710,2019-04-30,132612500000.0
065710,2019-05-31,108407500000.0
065710,2019-06-28,132097500000.0
065710,2019-07-31,104030000000.0
065710,2019-08-30,114330000000.0
065710,2019-09-30,119480000000.0
065710,2019-10-31,114845000000.0
065710,2019-11-29,114845000000.0
065710,2019-12-30,120510000000.0
065710,2020-01-31,122312500000.0
065710,2020-02-28,119222500000.0
065710,2020-03-31,92957500000.0
065710,2020-04-29,102227500000.0
065710,2020-05-29,101970000000.0
065710,2020-06-30,97592500000.0
065710,2020-07-31,105060000000.0
065710,2020-08-31,112785000000.0
065710,2020-09-29,117935000000.0
065710,2020-10-30,112012500000.0
065710,2020-11-30,115102500000.0
065710,2020-12-30,111755000000.0
065710,2021-01-29,98622500000.0
065710,2021-02-26,98365000000.0
065710,2021-03-31,109952500000.0
065710,2021-04-30,104030000000.0
065710,2021-05-31,106090000000.0
065710,2021-06-30,131325000000.0
065710,2021-07-30,119737500000.0
065710,2021-08-31,106605000000.0
065710,2021-09-30,108150000000.0
065710,2021-10-29,107892500000.0
065710,2021-11-30,100167500000.0
065710,2021-12-30,107635000000.0
065710,2022-01-28,94760000000.0
065710,2022-02-28,109180000000.0
065710,2022-03-31,109437500000.0
065710,2022-04-29,105575000000.0
065710,2022-05-31,101970000000.0
065710,2022-06-30,92185000000.0
065710,2022-07-29,99652500000.0
065710,2022-08-31,96047500000.0
065710,2022-09-30,87550000000.0
065710,2022-10-31,86520000000.0
065710,2022-11-30,100682500000.0
065710,2022-12-29,91670000000.0
065710,2023-01-31,88786000000.0
065710,2023-02-28,93421000000.0
065710,2023-03-31,95172000000.0
065710,2023-04-28,95790000000.0
065710,2023-05-31,95378000000.0
065710,2023-06-30,95017500000.0
065710,2023-07-31,93215000000.0
065710,2023-08-31,98931500000.0
065710,2023-09-27,98365000000.0
065710,2023-10-31,97077500000.0
065710,2023-11-30,97850000000.0
065710,2023-12-28,98004500000.0
065710,2024-01-31,96768500000.0
065710,2024-02-29,97953000000.0
065710,2024-03-29,98828500000.0
065710,2024-04-30,100322000000.0
065710,2024-05-31,102485000000.0
065710,2024-06-28,101094500000.0
065710,2024-07-31,100940000000.0
065710,2024-08-30,99755500000.0
065710,2024-09-30,108150000000.0
065710,2024-10-31,111497500000.0
065710,2024-11-29,116132500000.0
065710,2024-12-30,106347500000.0
065710,2025-01-31,103257500000.0
065710,2025-02-28,114845000000.0
065710,2025-03-31,118965000000.0
065710,2025-04-30,124115000000.0
065710,2025-05-30,208060000000.0
065710,2025-06-30,202395000000.0
065710,2025-07-31,199820000000.0
065710,2025-08-29,188747500000.0
065710,2025-09-30,209605000000.0
065710,2025-10-31,212952500000.0
065710,2025-11-28,227115000000.0
065710,2025-12-30,262135000000.0
065710,2026-01-30,273980000000.0
065710,2026-02-27,263680000000.0
065710,2026-03-31,219132500000.0
065710,2026-04-30,237930000000.0
065710,2026-05-29,210120000000.0
065710,2026-06-12,245140000000.0
054040,2019-01-31,42347849150.0
054040,2019-02-28,41062145950.0
054040,2019-03-29,39053234700.0
054040,2019-04-30,41062145950.0
054040,2019-05-31,38571096000.0
054040,2019-06-28,39615729850.0
054040,2019-07-31,36562184750.0
054040,2019-08-30,39856799200.0
054040,2019-09-30,41463928200.0
054040,2019-10-31,43954978150.0
054040,2019-11-29,47571018400.0
054040,2019-12-30,49178147400.0
054040,2020-01-31,44196047500.0
054040,2020-02-28,41785354000.0
054040,2020-03-31,31981867100.0
054040,2020-04-29,37767531500.0
054040,2020-05-29,39374660500.0
054040,2020-06-30,37365749250.0
054040,2020-07-31,38169313750.0
054040,2020-08-31,34874699300.0
054040,2020-09-29,38972878250.0
054040,2020-10-30,43553195900.0
054040,2020-11-30,51106702200.0
054040,2020-12-30,46606741000.0
054040,2021-01-29,47490661950.0
054040,2021-02-26,68222626050.0
054040,2021-03-31,74490429150.0
054040,2021-04-30,82285004800.0
054040,2021-05-31,100606275400.0
054040,2021-06-30,94338472300.0
054040,2021-07-30,81160014500.0
054040,2021-08-31,72642230800.0
054040,2021-09-30,69829755050.0
054040,2021-10-29,67338705100.0
054040,2021-11-30,65410150300.0
054040,2021-12-30,82445717700.0
054040,2022-01-28,74249359800.0
054040,2022-02-28,72802943700.0
054040,2022-03-31,80517162900.0
054040,2022-04-29,80195737100.0
054040,2022-05-31,75936845250.0
054040,2022-06-30,58579852050.0
054040,2022-07-29,63963734200.0
054040,2022-08-31,63401239050.0
054040,2022-09-30,55365594050.0
054040,2022-10-31,58901277850.0
054040,2022-11-30,69669042150.0
054040,2022-12-29,65892289000.0
054040,2023-01-31,73767221100.0
054040,2023-02-28,73767221100.0
054040,2023-03-31,69267259900.0
054040,2023-04-28,64767298700.0
054040,2023-05-31,72401161450.0
054040,2023-06-30,67579774450.0
054040,2023-07-31,64044090650.0
054040,2023-08-31,79633241950.0
054040,2023-09-27,85820688600.0
054040,2023-10-31,97070591600.0
054040,2023-11-30,86784966000.0
054040,2023-12-28,84856411200.0
054040,2024-01-31,90802788500.0
054040,2024-02-29,110570475200.0
054040,2024-03-29,103016968900.0
054040,2024-04-30,102052691500.0
054040,2024-05-31,89677798200.0
054040,2024-06-28,84695698300.0
054040,2024-07-31,88713520800.0
054040,2024-08-30,91124214300.0
054040,2024-09-30,86142114400.0
054040,2024-10-31,85338549900.0
054040,2024-11-29,80035024200.0
054040,2024-12-30,79311816150.0
054040,2025-01-31,80677875800.0
054040,2025-02-28,74811854950.0
054040,2025-03-31,69106547000.0
054040,2025-04-30,74892211400.0
054040,2025-05-30,75615419450.0
054040,2025-06-30,81160014500.0
054040,2025-07-31,81320727400.0
054040,2025-08-29,81320727400.0
054040,2025-09-30,80838588700.0
054040,2025-10-31,76177914600.0
054040,2025-11-28,80999301600.0
054040,2025-12-30,80999301600.0
054040,2026-01-30,77383261350.0
054040,2026-02-27,88713520800.0
054040,2026-03-31,79793954850.0
054040,2026-04-30,92409917500.0
054040,2026-05-29,80999301600.0
054040,2026-06-12,80035024200.0
080010,2019-01-31,72120000000.0
080010,2019-02-28,72210150000.0
080010,2019-03-29,77979750000.0
080010,2019-04-30,80323650000.0
080010,2019-05-31,69776100000.0
080010,2019-06-28,71218500000.0
080010,2019-07-31,71849550000.0
080010,2019-08-30,70767750000.0
080010,2019-09-30,67251900000.0
080010,2019-10-31,69956400000.0
080010,2019-11-29,65539050000.0
080010,2019-12-30,64186800000.0
080010,2020-01-31,65178450000.0
080010,2020-02-28,62654250000.0
080010,2020-03-31,52737750000.0
080010,2020-04-29,58056600000.0
080010,2020-05-29,61842900000.0
080010,2020-06-30,54090000000.0
080010,2020-07-31,52827900000.0
080010,2020-08-31,54811200000.0
080010,2020-09-29,54630900000.0
080010,2020-10-30,53098350000.0
080010,2020-11-30,66530700000.0
080010,2020-12-30,63555750000.0
080010,2021-01-29,63195150000.0
080010,2021-02-26,67161750000.0
080010,2021-03-31,68694300000.0
080010,2021-04-30,64908000000.0
080010,2021-05-31,68604150000.0
080010,2021-06-30,75365400000.0
080010,2021-07-30,73021500000.0
080010,2021-08-31,70587450000.0
080010,2021-09-30,74013150000.0
080010,2021-10-29,74463900000.0
080010,2021-11-30,60220200000.0
080010,2021-12-30,62924700000.0
080010,2022-01-28,62834550000.0
080010,2022-02-28,67071600000.0
080010,2022-03-31,66170100000.0
080010,2022-04-29,77000000000.0
080010,2022-05-31,66400000000.0
080010,2022-06-30,56400000000.0
080010,2022-07-29,56800000000.0
080010,2022-08-31,55900000000.0
080010,2022-09-30,51800000000.0
080010,2022-10-31,56000000000.0
080010,2022-11-30,58400000000.0
080010,2022-12-29,51800000000.0
080010,2023-01-31,56500000000.0
080010,2023-02-28,59000000000.0
080010,2023-03-31,54300000000.0
080010,2023-04-28,54100000000.0
080010,2023-05-31,57000000000.0
080010,2023-06-30,56500000000.0
080010,2023-07-31,55200000000.0
080010,2023-08-31,55000000000.0
080010,2023-09-27,53500000000.0
080010,2023-10-31,52400000000.0
080010,2023-11-30,53600000000.0
080010,2023-12-28,52500000000.0
080010,2024-01-31,52500000000.0
080010,2024-02-29,54600000000.0
080010,2024-03-29,55200000000.0
080010,2024-04-30,54400000000.0
080010,2024-05-31,58100000000.0
080010,2024-06-28,56354956830.0
080010,2024-07-31,54486293340.0
080010,2024-08-30,51535772040.0
080010,2024-09-30,51634122750.0
080010,2024-10-31,52420928430.0
080010,2024-11-29,52027525590.0
080010,2024-12-30,50453914230.0
080010,2025-01-31,52027525590.0
080010,2025-02-28,53797838370.0
080010,2025-03-31,51929174880.0
080010,2025-04-30,52814331270.0
080010,2025-05-30,56059904700.0
080010,2025-06-30,57633516060.0
080010,2025-07-31,57043411800.0
080010,2025-08-29,61174141620.0
080010,2025-09-30,65009819310.0
080010,2025-10-31,67861989900.0
080010,2025-11-28,72681174690.0
080010,2025-12-30,68943847710.0
080010,2026-01-30,68648795580.0
080010,2026-02-27,74746539600.0
080010,2026-03-31,62649402270.0
080010,2026-04-30,72386122560.0
080010,2026-05-29,67665288480.0
080010,2026-06-12,66288378540.0
049180,2019-01-31,185894900100.0
049180,2019-02-28,185486339880.0
049180,2019-03-29,187937701200.0
049180,2019-04-30,191614743180.0
049180,2019-05-31,169113389440.0
049180,2019-06-28,142976998620.0
049180,2019-07-31,132684358400.0
049180,2019-08-30,117964687390.0
049180,2019-09-30,103452335690.0
049180,2019-10-31,133740373440.0
049180,2019-11-29,143843063520.0
049180,2019-12-30,145526284020.0
049180,2020-01-31,145526284020.0
049180,2020-02-28,145526284020.0
049180,2020-03-31,145526284020.0
049180,2020-04-29,145526284020.0
049180,2020-05-29,145526284020.0
049180,2020-06-30,177612320860.0
049180,2020-07-31,177612320860.0
049180,2020-08-31,177612320860.0
049180,2020-09-29,194478456380.0
049180,2020-10-30,194478456380.0
049180,2020-11-30,194478456380.0
049180,2020-12-30,206438456380.0
049180,2021-01-29,206438456380.0
049180,2021-02-26,236167577880.0
049180,2021-03-31,260653179600.0
049180,2021-04-30,227874067620.0
049180,2021-05-31,309624383040.0
049180,2021-06-30,326361457520.0
049180,2021-07-30,384979777560.0
049180,2021-08-31,425774959750.0
049180,2021-09-30,385771917020.0
049180,2021-10-29,277248811000.0
049180,2021-11-30,219818700150.0
049180,2021-12-30,265366719100.0
049180,2022-01-28,227344025020.0
049180,2022-02-28,232492931510.0
049180,2022-03-31,235265419620.0
049180,2022-04-29,223779397450.0
049180,2022-05-31,207936608250.0
049180,2022-06-30,193480063105.0
049180,2022-07-29,217442281770.0
049180,2022-08-31,223110612270.0
049180,2022-09-30,160092208540.0
049180,2022-10-31,174371789955.0
049180,2022-11-30,205143282300.0
049180,2022-12-29,181594325545.0
049180,2023-01-31,215248534800.0
049180,2023-02-28,200828972760.0
049180,2023-03-31,227240481160.0
049180,2023-04-28,226833291840.0
049180,2023-05-31,181920081250.0
049180,2023-06-30,187484695500.0
049180,2023-07-31,153454939125.0
049180,2023-08-31,160945766000.0
049180,2023-09-27,144251923250.0
049180,2023-10-31,105299623500.0
049180,2023-11-30,93956371375.0
049180,2023-12-28,92030158750.0
049180,2024-01-31,86251520875.0
049180,2024-02-29,79274350700.0
049180,2024-03-29,76620457750.0
049180,2024-04-30,83323342860.0
049180,2024-05-31,75131761544.0
049180,2024-06-28,72226929348.0
049180,2024-07-31,81926114816.0
049180,2024-08-30,77248842636.0
049180,2024-09-30,148751174685.0
049180,2024-10-31,134971673720.0
049180,2024-11-29,113592572730.0
049180,2024-12-30,130850401240.0
049180,2025-01-31,107153084480.0
049180,2025-02-28,87680072012.0
049180,2025-03-31,58109941968.0
049180,2025-04-30,54352535307.0
049180,2025-05-30,58254486780.0
049180,2025-06-30,49021700196.0
049180,2025-07-31,48966743133.0
049180,2025-08-29,36656361021.0
049180,2025-09-30,38634815289.0
049180,2025-10-31,37865416407.0
049180,2025-11-28,43306165644.0
049180,2025-12-30,63420450702.0
049180,2026-01-30,90074626257.0
049180,2026-02-27,118310419908.0
049180,2026-03-31,83948814126.0
049180,2026-04-30,83948814126.0
049180,2026-05-29,83975227728.0
049180,2026-06-12,83975227728.0
900300,2019-01-31,149143500000.0
900300,2019-02-28,155689875000.0
900300,2019-03-29,150566625000.0
900300,2019-04-30,164513250000.0
900300,2019-05-31,129504375000.0
900300,2019-06-28,131781375000.0
900300,2019-07-31,109865250000.0
900300,2019-08-30,99903375000.0
900300,2019-09-30,107588250000.0
900300,2019-10-31,97626375000.0
900300,2019-11-29,82541250000.0
900300,2019-12-30,82541250000.0
900300,2020-01-31,74002500000.0
