date,code,name,시장,신호,미달,cum2,gap240,top5,mcap,카드,ex_how,ex_bars,이단,fwd40,date_dt,date_ix,국면,연,G_지수K,G_폭Q,G_폭K
1998-02-05,029890,029890,KOSPI,A,,-0.1238095238095238,-0.0794886047804336,-0.436734693877551,1992276000000.0,0.0706521739130434,목표,1,0.0353260869565217,-0.4565217391304347,1998-02-05,1998-02-05,실행,1998,실행,?,?
1998-02-05,005935,삼성전자우,KOSPI,S2,2일누적,-0.1159420289855073,-0.103229659576423,-0.6463768115942029,652290557100.0,0.0655737704918031,목표,1,0.0327868852459015,-0.2909836065573771,1998-02-05,1998-02-05,실행,1998,실행,?,?
1998-02-05,003620,KG모빌리티,KOSPI,S2,2일누적,-0.105839416058394,-0.0281232696709998,-0.5545454545454545,302387101210.0,-0.0674489795918368,손절,1,-0.0674489795918368,-0.4387755102040817,1998-02-05,1998-02-05,실행,1998,실행,?,?
1998-02-05,006800,미래에셋증권,KOSPI,S2,2일누적,-0.1023622047244094,-0.0283883889571512,-0.5632183908045978,626542612800.0,0.0570175438596491,목표,1,0.0285087719298245,-0.4089427107591988,1998-02-05,1998-02-05,실행,1998,실행,?,?
1998-02-05,009150,삼성전기,KOSPI,A,,-0.1224489795918367,0.0619906149666584,-0.4638403990024937,596113987500.0,0.069767441860465,목표,1,0.0348837209302325,0.1581395348837209,1998-02-05,1998-02-05,실행,1998,실행,?,?
1998-02-05,002550,002550,KOSPI,S2,"2일누적,시총",-0.1156462585034013,-0.1040767802036585,-0.6062157732233842,203227362000.0,-0.05,손절,1,-0.05,-0.3786101083032491,1998-02-05,1998-02-05,실행,1998,실행,?,?
1998-02-11,005060,005060,KOSPI,S2,시총,-0.1277227722772277,0.0092842311272347,-0.3661870503597122,276241869700.0,-0.0561464245175935,손절,1,-0.0561464245175935,-0.2054483541430193,1998-02-11,1998-02-11,실행,1998,실행,?,?
1998-02-11,017390,서울가스,KOSPI,S2,"2일누적,시총",-0.1134751773049645,-0.0314874200977121,-0.4932432432432432,259700000000.0,-0.0677333333333333,손절,1,-0.0677333333333333,-0.1066666666666666,1998-02-11,1998-02-11,실행,1998,실행,?,?
1998-02-11,003810,003810,KOSPI,A,,-0.1242603550295858,-0.0524336076616291,-0.4307692307692307,781818118200.0,-0.0548141891891892,손절,1,-0.0548141891891892,-0.1891891891891892,1998-02-11,1998-02-11,실행,1998,실행,?,?
1998-02-11,018880,한온시스템,KOSPI,S2,시총,-0.1491525423728813,0.0163674985110486,-0.3047091412742382,223128400000.0,-0.0629886224333435,손절,1,-0.0629886224333435,-0.2843910980282691,1998-02-11,1998-02-11,실행,1998,실행,?,?
1998-02-11,007410,007410,KOSPI,A,,-0.1225416036308623,-0.0384482544243813,-0.3612334801762115,607572977400.0,-0.0581896551724139,손절,1,-0.0581896551724139,-0.0689655172413793,1998-02-11,1998-02-11,실행,1998,실행,?,?
1998-02-12,005060,005060,KOSPI,S2,"2일누적,시총",-0.102403343782654,-0.0159990835847111,-0.3820143884892085,276241869700.0,0.0570430733410942,목표,1,0.0285215366705471,-0.1792782305005822,1998-02-12,1998-02-12,실행,1998,실행,?,?
1998-02-12,018880,한온시스템,KOSPI,S2,시총,-0.150735294117647,-0.06340118493941,-0.3601108033240997,223128400000.0,-0.05,손절,2,-0.05,-0.2224336173380758,1998-02-12,1998-02-12,실행,1998,실행,?,?
1998-02-12,026870,026870,KOSPI,S2,2일누적,-0.1076233183856502,-0.02246328608709,-0.4689433113718489,307840000000.0,-0.0912562814070352,트레일,2,-0.0912562814070352,-0.2261306532663316,1998-02-12,1998-02-12,실행,1998,실행,?,?
1998-02-13,000240,한국앤컴퍼니,KOSPI,S2,"2일누적,시총",-0.1149999999999998,-0.0819631201002027,-0.4360448558205767,285523438200.0,-0.0499999999999999,손절,1,-0.0499999999999999,0.1581920903954801,1998-02-13,1998-02-13,실행,1998,실행,?,?
1998-02-13,000810,삼성화재,KOSPI,A,,-0.1527599486521181,0.073352532610537,-0.4794952681388013,932701961000.0,0.0901515151515151,목표,3,0.1184090909090909,0.3333333333333335,1998-02-13,1998-02-13,실행,1998,실행,?,?
1998-02-16,017670,SK텔레콤,KOSPI,S2,2일누적,-0.1036121673003802,0.0624155024785939,-0.4179012345679013,3756253652000.0,0.0577942735949099,목표,2,0.0794803817603394,0.2237539766702014,1998-02-16,1998-02-16,실행,1998,실행,?,?
1998-02-16,009150,삼성전기,KOSPI,S2,2일누적,-0.1045454545454545,-0.0292777070586787,-0.5087281795511223,596113987500.0,0.0583756345177663,목표,2,0.3935532994923857,0.6243654822335025,1998-02-16,1998-02-16,실행,1998,실행,?,?
