date,code,slot,open,high,low,close,volume
2026-08-05,033640,AM,16670.0,16800.0,16540.0,16710.0,27942
2026-08-05,033640,PM,16710.0,16710.0,16580.0,16700.0,18471
2026-08-05,247540,AM,103500.0,103800.0,101700.0,101800.0,95994
2026-08-05,247540,PM,101700.0,101700.0,100600.0,101700.0,71011
2026-08-05,358570,AM,8440.0,8610.0,7790.0,7790.0,214354
2026-08-05,358570,PM,7810.0,8260.0,7810.0,8190.0,99477
2026-08-05,161580,AM,26900.0,26950.0,26400.0,26750.0,23187
2026-08-05,161580,PM,26800.0,27000.0,26500.0,26750.0,19766
2026-08-05,412350,AM,4200.0,4205.0,4065.0,4125.0,69209
2026-08-05,412350,PM,4125.0,4150.0,4070.0,4140.0,26900
2026-08-05,011070,AM,599000.0,606000.0,591000.0,600000.0,76963
2026-08-05,011070,PM,600000.0,611000.0,599000.0,601000.0,46792
2026-08-05,252990,AM,13720.0,14380.0,13320.0,13440.0,303387
2026-08-05,252990,PM,13450.0,13450.0,13300.0,13300.0,51762
2026-08-05,032500,AM,17470.0,17650.0,17220.0,17380.0,74018
2026-08-05,032500,PM,17340.0,17340.0,17070.0,17090.0,39789
2026-08-05,094170,AM,29950.0,33150.0,29800.0,33050.0,56461
2026-08-05,094170,PM,33050.0,33050.0,31750.0,32000.0,24100
2026-08-05,388720,AM,71900.0,72500.0,70000.0,72000.0,7671
2026-08-05,388720,PM,72100.0,73550.0,72000.0,73300.0,8568
2026-08-05,062970,AM,1162.0,1162.0,1162.0,1162.0,0
2026-08-05,062970,PM,1162.0,1162.0,1162.0,1162.0,0
2026-08-05,483650,AM,236000.0,238000.0,231000.0,235500.0,33619
2026-08-05,483650,PM,235500.0,235500.0,231500.0,232000.0,14473
2026-08-05,475960,AM,36700.0,37350.0,36200.0,36350.0,7173
2026-08-05,475960,PM,36350.0,36500.0,35950.0,35950.0,7560
2026-08-05,464080,AM,8990.0,9100.0,8930.0,9080.0,24469
2026-08-05,464080,PM,9040.0,9130.0,9030.0,9130.0,6561
2026-08-05,368770,AM,13110.0,14320.0,13010.0,13110.0,309790
2026-08-05,368770,PM,13070.0,13200.0,12800.0,13200.0,41197
2026-08-05,484870,AM,17000.0,17170.0,16860.0,16910.0,23004
2026-08-05,484870,PM,16900.0,17100.0,16860.0,17100.0,10628
2026-08-05,278470,AM,343500.0,375500.0,337000.0,372000.0,338077
2026-08-05,278470,PM,370000.0,370000.0,357000.0,357500.0,62044
2026-08-05,457190,AM,59400.0,60200.0,59200.0,59400.0,25033
2026-08-05,457190,PM,59500.0,60500.0,59000.0,60200.0,11950
2026-08-05,200470,AM,5430.0,5530.0,5350.0,5450.0,206567
2026-08-05,200470,PM,5450.0,5550.0,5450.0,5500.0,69992
2026-08-05,098460,AM,30750.0,31150.0,30250.0,31150.0,267263
2026-08-05,098460,PM,31150.0,31250.0,30900.0,31000.0,130986
2026-08-05,170920,AM,39000.0,39800.0,38050.0,39000.0,101801
2026-08-05,170920,PM,39000.0,39250.0,38550.0,38550.0,31350
2026-08-05,476060,AM,12960.0,13130.0,12880.0,13010.0,109809
2026-08-05,476060,PM,13010.0,13060.0,12980.0,13030.0,26974
2026-08-05,095340,AM,141300.0,142900.0,140500.0,142100.0,38323
2026-08-05,095340,PM,142300.0,145000.0,140200.0,140200.0,30986
2026-08-05,032580,AM,4065.0,4425.0,4035.0,4410.0,415110
2026-08-05,032580,PM,4395.0,4550.0,4385.0,4480.0,186278
2026-08-05,086520,AM,83800.0,83900.0,82400.0,82550.0,157391
2026-08-05,086520,PM,82600.0,82600.0,81400.0,82300.0,124304
2026-08-05,281820,AM,73800.0,74400.0,71700.0,73300.0,47188
2026-08-05,281820,PM,73300.0,73500.0,70700.0,70700.0,62589
2026-08-05,131970,AM,70600.0,70800.0,69300.0,69700.0,57361
2026-08-05,131970,PM,69800.0,69800.0,68900.0,69100.0,31486
2026-08-05,445090,AM,19200.0,19650.0,18980.0,19430.0,14498
2026-08-05,445090,PM,19430.0,19470.0,19270.0,19300.0,2840
2026-08-05,140860,AM,261000.0,263500.0,251000.0,252000.0,4884
2026-08-05,140860,PM,252000.0,253000.0,250000.0,253000.0,5008
2026-08-05,080580,AM,13240.0,13450.0,13100.0,13320.0,104635
2026-08-05,080580,PM,13310.0,13410.0,13160.0,13300.0,32408
2026-08-05,078130,AM,3710.0,3735.0,3645.0,3665.0,36790
2026-08-05,078130,PM,3665.0,3690.0,3630.0,3670.0,16155
2026-08-05,199800,AM,43600.0,44250.0,43100.0,43350.0,5670
2026-08-05,199800,PM,43350.0,43600.0,43250.0,43250.0,3332
2026-08-05,007810,AM,53500.0,56700.0,53500.0,55800.0,218339
2026-08-05,007810,PM,55500.0,56200.0,55300.0,55400.0,47826
2026-08-05,219130,AM,66000.0,74000.0,65400.0,73700.0,34637
2026-08-05,219130,PM,73500.0,74400.0,71700.0,73100.0,15033
2026-08-05,079550,AM,813000.0,813000.0,795000.0,803000.0,24560
2026-08-05,079550,PM,803000.0,803000.0,794000.0,798000.0,18684
2026-08-05,0009K0,AM,24250.0,24550.0,23800.0,24200.0,39668
2026-08-05,0009K0,PM,24200.0,24350.0,24050.0,24300.0,26916
2026-08-05,456010,AM,15230.0,15600.0,15010.0,15350.0,78596
2026-08-05,456010,PM,15360.0,15470.0,15260.0,15450.0,18110
2026-08-05,290650,AM,57300.0,59200.0,57300.0,58600.0,54502
2026-08-05,290650,PM,58500.0,58500.0,57600.0,57800.0,24509
2026-08-05,199430,AM,15260.0,15460.0,14820.0,14820.0,45857
2026-08-05,199430,PM,14750.0,15340.0,14750.0,15310.0,33855
2026-08-05,267260,AM,768000.0,774000.0,759000.0,770000.0,41152
2026-08-05,267260,PM,770000.0,777000.0,765000.0,772000.0,29191
2026-08-05,062040,AM,164500.0,166900.0,162100.0,166900.0,46368
2026-08-05,062040,PM,167000.0,167700.0,165400.0,167200.0,26097
2026-08-05,122640,AM,22800.0,22850.0,22350.0,22550.0,85307
2026-08-05,122640,PM,22650.0,23000.0,22450.0,22450.0,48017
2026-08-05,174900,AM,26900.0,27250.0,26050.0,26800.0,46362
2026-08-05,174900,PM,26850.0,26850.0,26050.0,26200.0,21904
2026-08-05,466100,AM,27500.0,28050.0,27200.0,27700.0,79325
2026-08-05,466100,PM,27800.0,28500.0,27550.0,28400.0,72528
2026-08-05,056080,AM,12970.0,13520.0,12970.0,13430.0,101128
2026-08-05,056080,PM,13400.0,14260.0,13380.0,14260.0,101398
2026-08-05,140410,AM,57000.0,57600.0,55400.0,56500.0,23427
2026-08-05,140410,PM,56600.0,57200.0,55900.0,56900.0,11906
2026-08-05,229640,AM,47225.0,48350.0,46250.0,48100.0,35576
2026-08-05,229640,PM,48100.0,48350.0,47550.0,47600.0,17521
2026-08-05,321370,AM,1367.0,1398.0,1355.0,1379.0,261458
2026-08-05,321370,PM,1380.0,1386.0,1371.0,1371.0,45353
2026-08-05,448900,AM,62900.0,63500.0,62300.0,63300.0,10886
2026-08-05,448900,PM,63400.0,66900.0,63400.0,65200.0,15364
2026-08-05,089890,AM,21500.0,21700.0,21150.0,21250.0,87794
2026-08-05,089890,PM,21250.0,22050.0,21250.0,22000.0,34084
2026-08-05,159010,AM,15500.0,16280.0,15230.0,16170.0,20389
2026-08-05,159010,PM,16320.0,16830.0,16220.0,16500.0,16553
2026-08-05,372320,AM,27300.0,27800.0,27100.0,27250.0,4651
2026-08-05,372320,PM,27200.0,27350.0,27000.0,27150.0,2861
2026-08-05,214370,AM,64100.0,65100.0,63000.0,64200.0,12787
2026-08-05,214370,PM,64200.0,64200.0,62100.0,63600.0,16192
2026-08-05,445680,AM,42300.0,42850.0,42050.0,42350.0,13168
2026-08-05,445680,PM,42400.0,42400.0,41800.0,42050.0,12557
2026-08-05,196170,AM,282500.0,284500.0,275000.0,277500.0,124446
2026-08-05,196170,PM,277500.0,279000.0,276000.0,277000.0,75074
2026-08-05,417840,AM,9800.0,9860.0,9650.0,9840.0,145748
2026-08-05,417840,PM,9830.0,10130.0,9830.0,10130.0,121618
2026-08-05,058610,AM,105650.0,106500.0,104200.0,105900.0,99330
2026-08-05,058610,PM,105900.0,109100.0,105900.0,108900.0,81625
2026-08-05,001820,AM,81600.0,82500.0,79400.0,80200.0,111801
2026-08-05,001820,PM,80100.0,81500.0,80000.0,80800.0,49322
2026-08-05,141080,AM,110300.0,113800.0,108900.0,110900.0,97699
2026-08-05,141080,PM,111200.0,111500.0,109500.0,109500.0,55879
2026-08-05,459510,AM,16690.0,16790.0,16450.0,16590.0,42715
2026-08-05,459510,PM,16550.0,17380.0,16520.0,17380.0,45728
2026-08-05,067310,AM,32250.0,32300.0,31600.0,31950.0,226045
2026-08-05,067310,PM,31950.0,32100.0,31750.0,31900.0,125142
2026-08-05,298040,AM,2939000.0,2989000.0,2889000.0,2974000.0,15389
2026-08-05,298040,PM,2980000.0,3002000.0,2965000.0,2985000.0,8829
2026-08-05,437730,AM,37550.0,37950.0,36650.0,37000.0,76156
2026-08-05,437730,PM,37050.0,39300.0,36850.0,38650.0,61338
2026-08-05,006340,AM,15940.0,16360.0,15510.0,15785.0,12722702
2026-08-05,006340,PM,15760.0,15760.0,15420.0,15450.0,2215815
2026-08-05,298380,AM,80200.0,82200.0,80100.0,80800.0,78747
2026-08-05,298380,PM,81000.0,81000.0,80200.0,80200.0,55974
2026-08-05,397030,AM,25850.0,26950.0,25850.0,26100.0,61961
2026-08-05,397030,PM,26200.0,26550.0,26200.0,26550.0,23986
2026-08-05,355150,AM,19410.0,20000.0,18430.0,19160.0,77447
2026-08-05,355150,PM,19100.0,19940.0,18890.0,19030.0,19722
2026-08-05,418420,AM,3790.0,3790.0,3705.0,3720.0,36880
2026-08-05,418420,PM,3720.0,3790.0,3700.0,3790.0,13243
2026-08-05,083650,AM,50100.0,52500.0,50100.0,52500.0,90627
2026-08-05,083650,PM,52500.0,52500.0,50400.0,50500.0,105604
2026-08-05,147760,AM,2855.0,3165.0,2855.0,3075.0,46012
2026-08-05,147760,PM,3100.0,3175.0,3050.0,3150.0,14116
2026-08-05,012200,AM,4015.0,4140.0,3980.0,4100.0,156270
2026-08-05,012200,PM,4100.0,4165.0,4060.0,4115.0,52839
2026-08-05,494120,AM,11100.0,11800.0,11100.0,11500.0,17426
2026-08-05,494120,PM,11500.0,11640.0,11250.0,11250.0,12732
2026-08-05,131290,AM,205500.0,207500.0,201000.0,203500.0,16888
2026-08-05,131290,PM,203500.0,205500.0,199800.0,200500.0,14565
2026-08-05,093370,AM,10070.0,10160.0,9980.0,10020.0,528284
2026-08-05,093370,PM,10010.0,10290.0,10010.0,10230.0,335666
2026-08-05,456160,AM,37000.0,37850.0,36800.0,36800.0,38325
2026-08-05,456160,PM,36850.0,37450.0,36600.0,36850.0,17378
2026-08-05,307950,AM,409000.0,411500.0,402000.0,409500.0,17415
2026-08-05,307950,PM,410000.0,422000.0,410000.0,414500.0,24326
2026-08-05,031980,AM,105400.0,107700.0,102700.0,106100.0,40244
2026-08-05,031980,PM,106100.0,106100.0,104500.0,104600.0,15891
2026-08-05,475150,AM,60200.0,60200.0,56700.0,57500.0,1667838
2026-08-05,475150,PM,57500.0,57800.0,56900.0,57700.0,429544
2026-08-05,126340,AM,65200.0,67800.0,65100.0,67400.0,26403
2026-08-05,126340,PM,67400.0,71900.0,67200.0,71000.0,32862
2026-08-05,475830,AM,58100.0,59900.0,57000.0,59500.0,41321
2026-08-05,475830,PM,59600.0,59700.0,58700.0,59000.0,28923
2026-08-05,295310,AM,45650.0,45650.0,43400.0,43750.0,62791
2026-08-05,295310,PM,43700.0,43700.0,43100.0,43300.0,27209
2026-08-05,007660,AM,83700.0,84200.0,81600.0,84100.0,164565
2026-08-05,007660,PM,84000.0,85400.0,83900.0,84700.0,82249
2026-08-05,402340,AM,1134000.0,1142000.0,1112000.0,1129000.0,181844
2026-08-05,402340,PM,1128000.0,1132000.0,1119000.0,1119000.0,111408
2026-08-05,127120,AM,33850.0,37400.0,33850.0,35750.0,84568
2026-08-05,127120,PM,35750.0,35750.0,35150.0,35350.0,15904
2026-08-05,388790,AM,4175.0,4750.0,4170.0,4350.0,1508801
2026-08-05,388790,PM,4330.0,4435.0,4115.0,4150.0,249268
2026-08-05,455900,AM,22350.0,22600.0,22150.0,22500.0,39363
2026-08-05,455900,PM,22500.0,23100.0,22500.0,23000.0,45359
2026-08-05,356860,AM,27850.0,28250.0,27550.0,28150.0,79562
2026-08-05,356860,PM,28150.0,28200.0,27750.0,28050.0,39289
2026-08-05,458870,AM,28300.0,28500.0,27400.0,27650.0,31431
2026-08-05,458870,PM,27600.0,28450.0,27550.0,28350.0,21092
2026-08-05,183300,AM,54400.0,54400.0,54400.0,54400.0,0
2026-08-05,183300,PM,54400.0,54400.0,54400.0,54400.0,0
2026-08-05,310210,AM,140500.0,144600.0,139500.0,143400.0,33392
2026-08-05,310210,PM,143400.0,149400.0,143400.0,147500.0,18782
2026-08-05,089030,AM,49200.0,49200.0,48300.0,48750.0,125191
2026-08-05,089030,PM,48700.0,48700.0,47900.0,47900.0,83214
2026-08-05,039030,AM,325500.0,330500.0,321500.0,330500.0,18124
2026-08-05,039030,PM,331000.0,331500.0,327000.0,327000.0,14660
2026-08-05,348340,AM,22850.0,22950.0,21750.0,22000.0,70391
2026-08-05,348340,PM,22000.0,22000.0,21500.0,21500.0,54535
2026-08-05,420770,AM,118200.0,118400.0,114100.0,117400.0,21755
2026-08-05,420770,PM,117300.0,117300.0,116100.0,116400.0,11152
2026-08-05,353200,AM,102300.0,108000.0,99900.0,108000.0,381637
2026-08-05,353200,PM,108000.0,108900.0,106300.0,106300.0,136735
2026-08-05,452430,AM,29800.0,30000.0,29100.0,29300.0,12659
2026-08-05,452430,PM,29300.0,30300.0,29300.0,30000.0,8684
2026-08-05,399720,AM,48500.0,48750.0,47650.0,48050.0,33489
2026-08-05,399720,PM,48050.0,48200.0,47900.0,48100.0,12653
2026-08-05,323280,AM,42950.0,42950.0,41500.0,42400.0,59479
2026-08-05,323280,PM,42400.0,46300.0,42400.0,44800.0,178019
2026-08-05,032820,AM,11740.0,11910.0,11540.0,11780.0,1131348
2026-08-05,032820,PM,11790.0,11790.0,11670.0,11730.0,350653
2026-08-05,010120,AM,211500.0,212000.0,207000.0,210000.0,148096
2026-08-05,010120,PM,210500.0,212500.0,209500.0,212000.0,79011
2026-08-05,043260,AM,18790.0,19890.0,18640.0,19150.0,1790564
2026-08-05,043260,PM,19040.0,19130.0,18820.0,19000.0,548647
2026-08-05,115180,AM,21850.0,22000.0,21300.0,21300.0,36267
2026-08-05,115180,PM,21350.0,21900.0,21350.0,21600.0,22976
2026-08-05,048260,AM,0.0,0.0,0.0,0.0,0
2026-08-05,048260,PM,0.0,0.0,0.0,0.0,0
2026-08-05,486990,AM,21000.0,21250.0,20550.0,21100.0,46402
2026-08-05,486990,PM,21150.0,21150.0,20900.0,21000.0,19999
2026-08-05,000150,AM,1298000.0,1298000.0,1250000.0,1260000.0,23881
2026-08-05,000150,PM,1259000.0,1275000.0,1259000.0,1260000.0,13435
2026-08-05,192410,AM,4240.0,4370.0,4175.0,4190.0,24343
2026-08-05,192410,PM,4190.0,4200.0,4120.0,4120.0,8924
2026-08-05,000660,AM,1688000.0,1700500.0,1655000.0,1685000.0,947237
2026-08-05,000660,PM,1685000.0,1698000.0,1668000.0,1668000.0,797600
2026-08-05,084370,AM,125600.0,127100.0,121700.0,124600.0,37879
2026-08-05,084370,PM,124700.0,124700.0,123200.0,123300.0,28773
2026-08-05,319400,AM,24550.0,24700.0,23900.0,24400.0,480982
2026-08-05,319400,PM,24400.0,24600.0,24200.0,24450.0,195826
2026-08-05,108490,AM,236000.0,240500.0,233000.0,234000.0,40398
2026-08-05,108490,PM,234500.0,243000.0,233500.0,242000.0,29857
2026-08-05,454910,AM,71400.0,72100.0,70700.0,71700.0,138812
2026-08-05,454910,PM,71600.0,73250.0,71600.0,73000.0,66830
2026-08-05,226950,AM,123500.0,127900.0,119300.0,120900.0,73442
2026-08-05,226950,PM,121100.0,122000.0,120900.0,121500.0,24593
2026-08-05,240810,AM,98500.0,99700.0,96400.0,98500.0,295774
2026-08-05,240810,PM,98400.0,98400.0,97600.0,97700.0,180680
2026-08-05,028300,AM,36000.0,36300.0,34550.0,35500.0,271630
2026-08-05,028300,PM,35650.0,35700.0,34900.0,34900.0,217100
2026-08-05,168360,AM,12070.0,12190.0,11860.0,11880.0,21959
2026-08-05,168360,PM,11900.0,11960.0,11810.0,11860.0,13329
2026-08-05,277810,AM,474000.0,479000.0,464500.0,471000.0,23775
2026-08-05,277810,PM,470500.0,485000.0,470500.0,484000.0,32041
2026-08-05,222800,AM,99000.0,102300.0,98300.0,102000.0,150617
2026-08-05,222800,PM,101900.0,103700.0,101200.0,103000.0,112822
2026-08-05,095610,AM,138700.0,140600.0,135700.0,138400.0,116418
2026-08-05,095610,PM,138700.0,138700.0,136000.0,136000.0,48825
2026-08-05,327260,AM,33650.0,35600.0,32100.0,35000.0,169296
2026-08-05,327260,PM,35150.0,35150.0,33300.0,33750.0,38069
2026-08-05,319660,AM,128800.0,130700.0,126100.0,128200.0,97572
2026-08-05,319660,PM,128200.0,128600.0,127300.0,127700.0,43265
2026-08-05,220630,AM,0.0,0.0,0.0,0.0,0
2026-08-05,220630,PM,0.0,0.0,0.0,0.0,0
2026-08-05,000250,AM,169500.0,171600.0,166300.0,169300.0,43047
2026-08-05,000250,PM,169400.0,169600.0,166600.0,166600.0,32405
2026-08-05,090360,AM,72500.0,73700.0,71100.0,73100.0,33806
2026-08-05,090360,PM,73200.0,78400.0,72800.0,76800.0,60810
2026-08-05,064290,AM,29350.0,29700.0,28450.0,29150.0,74679
2026-08-05,064290,PM,29200.0,30000.0,28850.0,29600.0,53088
2026-08-05,403870,AM,36650.0,37150.0,36150.0,36850.0,567591
2026-08-05,403870,PM,36850.0,37050.0,36550.0,36600.0,274646
2026-08-05,009420,AM,53900.0,55000.0,53200.0,53500.0,77934
2026-08-05,009420,PM,53500.0,53900.0,53100.0,53100.0,32512
2026-08-05,336260,AM,30350.0,30450.0,29450.0,29850.0,157683
2026-08-05,336260,PM,29900.0,36450.0,29900.0,34600.0,1461332
2026-08-05,389500,AM,37000.0,37350.0,36675.0,36700.0,24233
2026-08-05,389500,PM,36850.0,38300.0,36550.0,37900.0,18434
2026-08-05,009150,AM,1326000.0,1333000.0,1304000.0,1329500.0,231260
2026-08-05,009150,PM,1328000.0,1366000.0,1328000.0,1356000.0,215165
2026-08-05,080220,AM,74200.0,76100.0,72300.0,75500.0,450436
2026-08-05,080220,PM,75700.0,77000.0,75400.0,75500.0,223279
2026-08-05,007390,AM,22200.0,22200.0,21750.0,21800.0,93503
2026-08-05,007390,PM,21800.0,22200.0,21650.0,22150.0,140377
2026-08-05,440110,AM,64400.0,66000.0,63400.0,65600.0,131708
2026-08-05,440110,PM,65600.0,66800.0,65500.0,66500.0,73410
2026-08-05,010170,AM,11700.0,12750.0,11540.0,12150.0,14609993
2026-08-05,010170,PM,12160.0,12480.0,12020.0,12070.0,3386103
2026-08-05,347700,AM,20000.0,20000.0,19130.0,19530.0,447202
2026-08-05,347700,PM,19570.0,19570.0,19200.0,19250.0,126710
2026-08-05,000500,AM,155600.0,157600.0,152900.0,155400.0,52405
2026-08-05,000500,PM,155400.0,161700.0,155200.0,158900.0,36710
2026-08-05,036930,AM,141900.0,143200.0,139400.0,142000.0,218979
2026-08-05,036930,PM,142050.0,143800.0,141000.0,142900.0,90538
2026-08-05,089970,AM,69300.0,70700.0,67500.0,69200.0,122569
2026-08-05,089970,PM,69100.0,69300.0,68200.0,68200.0,57852
2026-08-05,476830,AM,32350.0,33150.0,31000.0,32000.0,79503
2026-08-05,476830,PM,32050.0,32200.0,31750.0,32000.0,32364
2026-08-05,087010,AM,172700.0,174800.0,166400.0,173000.0,65862
2026-08-05,087010,PM,173400.0,173700.0,171500.0,171500.0,28076
2026-08-05,042700,AM,210500.0,210500.0,204500.0,209000.0,118873
2026-08-05,042700,PM,209000.0,209500.0,207500.0,209000.0,91035
2026-08-05,347850,AM,52100.0,54700.0,49950.0,53000.0,1842186
2026-08-05,347850,PM,53100.0,54100.0,52200.0,53100.0,405255
2026-08-05,477850,AM,29800.0,29800.0,29200.0,29800.0,1361711
2026-08-05,477850,PM,29800.0,29800.0,29800.0,29800.0,15169
2026-08-05,376900,AM,36500.0,37500.0,36000.0,36000.0,33421
2026-08-05,376900,PM,36000.0,36100.0,35650.0,36050.0,11284
2026-08-05,439960,AM,18470.0,18600.0,17900.0,17900.0,1688682
2026-08-05,439960,PM,17910.0,19350.0,17810.0,19000.0,1678551
2026-08-06,094970,AM,3135.0,3155.0,3040.0,3060.0,69776
2026-08-06,094970,PM,3065.0,3125.0,3065.0,3115.0,18485
2026-08-06,000490,AM,6830.0,6850.0,6680.0,6740.0,29776
2026-08-06,000490,PM,6740.0,6790.0,6730.0,6790.0,7059
2026-08-06,004490,AM,54000.0,54600.0,53300.0,54100.0,11019
2026-08-06,004490,PM,53900.0,54400.0,53900.0,54300.0,5023
2026-08-06,094840,AM,14930.0,14940.0,14760.0,14900.0,2784
2026-08-06,094840,PM,14900.0,14900.0,14740.0,14770.0,571
2026-08-06,029480,AM,1412.0,1419.0,1381.0,1395.0,12955
2026-08-06,029480,PM,1395.0,1410.0,1394.0,1410.0,9656
2026-08-06,013810,AM,1651.0,1653.0,1626.0,1626.0,2873
2026-08-06,013810,PM,1626.0,1626.0,1592.0,1607.0,8128
2026-08-06,091700,AM,5470.0,5560.0,5460.0,5540.0,47104
2026-08-06,091700,PM,5540.0,5590.0,5540.0,5570.0,23157
2026-08-06,068790,AM,8220.0,8460.0,8200.0,8230.0,72723
2026-08-06,068790,PM,8200.0,8290.0,8200.0,8240.0,14735
2026-08-06,002900,AM,6630.0,6640.0,6320.0,6420.0,86439
2026-08-06,002900,PM,6440.0,6480.0,6410.0,6480.0,37687
2026-08-06,049430,AM,20450.0,21150.0,20450.0,20600.0,22685
2026-08-06,049430,PM,20650.0,20950.0,20400.0,20650.0,6496
2026-08-06,005680,AM,13620.0,13760.0,13460.0,13700.0,5352
2026-08-06,005680,PM,13670.0,13800.0,13670.0,13800.0,3566
2026-08-06,039010,AM,7400.0,7530.0,7340.0,7410.0,12748
2026-08-06,039010,PM,7410.0,7820.0,7410.0,7780.0,17837
2026-08-06,041440,AM,6490.0,6550.0,6350.0,6400.0,16557
2026-08-06,041440,PM,6400.0,6480.0,6390.0,6480.0,6906
2026-08-06,241560,AM,64500.0,65000.0,62800.0,63300.0,28165
2026-08-06,241560,PM,63100.0,64000.0,63100.0,64000.0,29800
2026-08-06,083930,AM,10890.0,11030.0,10820.0,10970.0,4795
2026-08-06,083930,PM,10970.0,11130.0,10970.0,11130.0,6139
2026-08-06,297890,AM,1798.0,1800.0,1766.0,1780.0,82029
2026-08-06,297890,PM,1782.0,1785.0,1775.0,1775.0,23179
2026-08-06,051370,AM,7020.0,7070.0,6930.0,6980.0,17981
2026-08-06,051370,PM,6980.0,7010.0,6960.0,6960.0,6154
2026-08-06,049070,AM,18260.0,18490.0,18110.0,18230.0,12161
2026-08-06,049070,PM,18230.0,18290.0,18180.0,18200.0,5844
2026-08-06,282880,AM,9530.0,9590.0,9300.0,9490.0,6668
2026-08-06,282880,PM,9480.0,9560.0,9430.0,9510.0,1866
2026-08-06,108320,AM,35150.0,35550.0,34800.0,35100.0,13900
2026-08-06,108320,PM,35150.0,35500.0,35150.0,35350.0,9236
2026-08-06,054950,AM,24300.0,24450.0,23900.0,24300.0,2891
2026-08-06,054950,PM,24300.0,24700.0,24250.0,24550.0,4478
2026-08-06,126700,AM,10440.0,10490.0,10240.0,10380.0,23845
2026-08-06,126700,PM,10380.0,10700.0,10380.0,10700.0,20682
2026-08-06,243840,AM,4485.0,4525.0,4395.0,4460.0,26500
2026-08-06,243840,PM,4450.0,4540.0,4450.0,4530.0,13368
2026-08-06,054210,AM,7730.0,7850.0,7640.0,7650.0,18204
2026-08-06,054210,PM,7650.0,7810.0,7650.0,7770.0,19854
2026-08-06,019180,AM,6110.0,6170.0,6000.0,6130.0,21377
2026-08-06,019180,PM,6150.0,6150.0,6080.0,6080.0,4932
2026-08-06,085670,AM,3015.0,3030.0,2935.0,2990.0,27427
2026-08-06,085670,PM,2990.0,3015.0,2970.0,2990.0,7314
2026-08-06,056190,AM,21350.0,21750.0,21000.0,21600.0,27546
2026-08-06,056190,PM,21650.0,21850.0,21450.0,21600.0,11792
2026-08-06,000850,AM,32750.0,33000.0,32600.0,32650.0,2171
2026-08-06,000850,PM,32650.0,33050.0,32550.0,33050.0,1037
2026-08-06,029460,AM,31000.0,31050.0,30000.0,30350.0,7869
2026-08-06,029460,PM,30350.0,30600.0,30350.0,30600.0,2221
2026-08-06,007340,AM,46400.0,48000.0,45750.0,48000.0,61688
2026-08-06,007340,PM,48050.0,49100.0,47700.0,47800.0,33088
2026-08-06,060720,AM,10680.0,10790.0,10470.0,10630.0,25788
2026-08-06,060720,PM,10630.0,10750.0,10600.0,10680.0,12930
2026-08-06,236200,AM,59500.0,60500.0,57700.0,59600.0,11349
2026-08-06,236200,PM,59500.0,60200.0,59100.0,60200.0,4275
2026-08-06,088130,AM,5420.0,5680.0,5410.0,5550.0,51403
2026-08-06,088130,PM,5550.0,5580.0,5500.0,5580.0,7262
2026-08-06,217820,AM,1962.0,1998.0,1957.0,1994.0,72778
2026-08-06,217820,PM,1994.0,2000.0,1981.0,1990.0,30536
2026-08-06,348350,AM,8900.0,9200.0,8840.0,8880.0,10406
2026-08-06,348350,PM,8850.0,9040.0,8800.0,9040.0,1406
2026-08-06,036890,AM,14260.0,14400.0,14050.0,14200.0,10280
2026-08-06,036890,PM,14200.0,14390.0,14140.0,14140.0,6126
2026-08-06,259630,AM,9460.0,9640.0,9290.0,9540.0,28709
2026-08-06,259630,PM,9540.0,9560.0,9480.0,9490.0,11131
2026-08-06,017550,AM,1765.0,1795.0,1729.0,1781.0,72592
2026-08-06,017550,PM,1773.0,1782.0,1761.0,1776.0,20840
2026-08-06,393890,AM,7440.0,7580.0,7270.0,7460.0,40124
2026-08-06,393890,PM,7420.0,7570.0,7420.0,7450.0,23632
2026-08-06,361610,AM,13910.0,13990.0,13570.0,13800.0,39497
2026-08-06,361610,PM,13790.0,14250.0,13790.0,14250.0,23877
2026-08-06,317770,AM,2810.0,2855.0,2760.0,2780.0,31484
2026-08-06,317770,PM,2770.0,2785.0,2720.0,2720.0,21778
2026-08-06,045390,AM,2635.0,2665.0,2590.0,2610.0,73296
2026-08-06,045390,PM,2610.0,2640.0,2595.0,2615.0,45969
2026-08-06,034220,AM,9580.0,9610.0,9370.0,9490.0,583782
2026-08-06,034220,PM,9480.0,9570.0,9480.0,9560.0,467679
2026-08-06,265520,AM,19990.0,20250.0,19810.0,20100.0,17611
2026-08-06,265520,PM,20100.0,20200.0,20000.0,20100.0,5539
2026-08-06,065450,AM,2975.0,3005.0,2915.0,2915.0,35786
2026-08-06,065450,PM,2920.0,2955.0,2910.0,2930.0,12460
2026-08-06,078150,AM,1978.0,2000.0,1949.0,1977.0,116263
2026-08-06,078150,PM,1977.0,1986.0,1969.0,1970.0,54237
2026-08-06,267270,AM,143000.0,144300.0,139500.0,140800.0,87031
2026-08-06,267270,PM,140700.0,143600.0,140700.0,141900.0,45594
2026-08-06,248070,AM,14650.0,14860.0,14500.0,14730.0,14253
2026-08-06,248070,PM,14760.0,14900.0,14720.0,14900.0,7417
2026-08-06,082210,AM,2030.0,2070.0,1997.0,2000.0,13508
2026-08-06,082210,PM,2000.0,2015.0,1991.0,2010.0,8806
2026-08-06,267320,AM,1997.0,2020.0,1961.0,1978.0,130246
