출발일,code,유형,시장,창완결_40,창완결_126,cum2,gap240,atr_pct,목표거리,P0,P0_봉,P0_사유,P1,P1_봉,보유40,R_s95_t8_h,R_s95_t8_h_봉,R_s95_t8_t,R_s95_t8_t_봉,R_s95_t8_u,R_s95_t8_u_봉,R_s95_t8_n,R_s95_t8_n_봉,R_s95_t12_h,R_s95_t12_h_봉,R_s95_t12_t,R_s95_t12_t_봉,R_s95_t12_u,R_s95_t12_u_봉,R_s95_t12_n,R_s95_t12_n_봉,R_s95_t20_h,R_s95_t20_h_봉,R_s95_t20_t,R_s95_t20_t_봉,R_s95_t20_u,R_s95_t20_u_봉,R_s95_t20_n,R_s95_t20_n_봉,R_s97_t8_h,R_s97_t8_h_봉,R_s97_t8_t,R_s97_t8_t_봉,R_s97_t8_u,R_s97_t8_u_봉,R_s97_t8_n,R_s97_t8_n_봉,R_s97_t12_h,R_s97_t12_h_봉,R_s97_t12_t,R_s97_t12_t_봉,R_s97_t12_u,R_s97_t12_u_봉,R_s97_t12_n,R_s97_t12_n_봉,R_s97_t20_h,R_s97_t20_h_봉,R_s97_t20_t,R_s97_t20_t_봉,R_s97_t20_u,R_s97_t20_u_봉,R_s97_t20_n,R_s97_t20_n_봉,R_s92_t8_h,R_s92_t8_h_봉,R_s92_t8_t,R_s92_t8_t_봉,R_s92_t8_u,R_s92_t8_u_봉,R_s92_t8_n,R_s92_t8_n_봉,R_s92_t12_h,R_s92_t12_h_봉,R_s92_t12_t,R_s92_t12_t_봉,R_s92_t12_u,R_s92_t12_u_봉,R_s92_t12_n,R_s92_t12_n_봉,R_s92_t20_h,R_s92_t20_h_봉,R_s92_t20_t,R_s92_t20_t_봉,R_s92_t20_u,R_s92_t20_u_봉,R_s92_t20_n,R_s92_t20_n_봉,Q_t8_be,Q_t8_tr,Q_t12_be,Q_t12_tr,Q_t20_be,Q_t20_tr,연
2000-05-15,030520,A,KOSDAQ,True,True,-0.1767676767676768,-0.10093435161119946,0.12177914110429446,0.10736196319018405,-0.05626788148797346,1,손절,-0.05626788148797346,1,-0.12576687116564422,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.05626788148797346,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.036399836887720305,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.08606994838835313,1,-0.05626788148797346,-0.05626788148797346,-0.05626788148797346,-0.05626788148797346,-0.05626788148797346,-0.05626788148797346,2000
2026-07-29,011560,S2a,KOSDAQ,False,False,-0.17272727272727273,0.07044655854372217,0.10313186813186813,0.1043956043956044,0.10439560439560447,2,목표,0.18681318681318682,15,0.26923076923076916,0.10439560439560447,2,0.06959706959706957,2,0.13919413919413914,4,0.26879120879120877,14,0.10439560439560447,2,0.06959706959706957,2,0.13919413919413914,4,0.26923076923076916,15,0.10439560439560447,2,0.06959706959706957,2,0.13919413919413914,4,0.26923076923076916,15,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,-0.04140549450549458,1,0.10439560439560447,2,0.06959706959706957,2,0.13919413919413914,4,0.26879120879120877,14,0.10439560439560447,2,0.06959706959706957,2,0.13919413919413914,4,0.26923076923076916,15,0.10439560439560447,2,0.06959706959706957,2,0.13919413919413914,4,0.26923076923076916,15,0.18659340659340662,0.18659340659340662,0.18681318681318682,0.18681318681318682,0.18681318681318682,0.18681318681318682,2026
2026-07-30,011560,S2a,KOSDAQ,False,False,-0.1288557213930348,0.02848248417775734,0.10502569960022844,0.0739577384351799,0.07395773843517994,1,목표,0.19660194174757284,14,0.31924614505996574,0.07395773843517994,1,0.049305158956786554,1,0.09861031791357333,1,0.31878926327812684,13,0.07395773843517994,1,0.049305158956786554,1,0.09861031791357333,1,0.31924614505996574,14,0.07395773843517994,1,0.049305158956786554,1,0.09861031791357333,1,0.31924614505996574,14,0.07395773843517994,1,0.049305158956786554,1,0.09861031791357333,1,0.31878926327812684,13,0.07395773843517994,1,0.049305158956786554,1,0.09861031791357333,1,0.31924614505996574,14,0.07395773843517994,1,0.049305158956786554,1,0.09861031791357333,1,0.31924614505996574,14,0.07395773843517994,1,0.049305158956786554,1,0.09861031791357333,1,0.31878926327812684,13,0.07395773843517994,1,0.049305158956786554,1,0.09861031791357333,1,0.31924614505996574,14,0.07395773843517994,1,0.049305158956786554,1,0.09861031791357333,1,0.31924614505996574,14,0.1963735008566534,0.1963735008566534,0.19660194174757284,0.19660194174757284,0.19660194174757284,0.19660194174757284,2026
2000-04-18,031970,S2a,KOSDAQ,True,True,-0.20178571428571423,-0.034365056215828416,0.20268456375838934,0.1263982102908277,-0.043221476510067136,2,트레일,-0.043221476510067136,2,-0.3847874720357942,0.0002684563758390546,2,0.08426547352721836,1,0.0002684563758390546,2,0.0002684563758390546,2,-0.043221476510067136,2,0.08426547352721836,1,-0.043221476510067136,2,-0.043221476510067136,2,-0.07762863534675624,2,0.08426547352721836,1,-0.07762863534675624,2,-0.07762863534675624,2,0.0002684563758390546,2,0.08426547352721836,1,0.0002684563758390546,2,0.0002684563758390546,2,-0.043221476510067136,2,0.08426547352721836,1,-0.043221476510067136,2,-0.043221476510067136,2,-0.05821029082774054,2,0.08426547352721836,1,-0.05821029082774054,2,-0.05821029082774054,2,0.0002684563758390546,2,0.08426547352721836,1,0.0002684563758390546,2,0.0002684563758390546,2,-0.043221476510067136,2,0.08426547352721836,1,-0.043221476510067136,2,-0.043221476510067136,2,0.12639821029082765,4,0.08426547352721836,1,0.16853094705443694,4,-0.05145413870246085,7,-0.043221476510067136,-0.043221476510067136,-0.043221476510067136,-0.043221476510067136,-0.043221476510067136,-0.043221476510067136,2000
2000-04-27,031970,S2a,KOSDAQ,True,True,-0.14937759336099588,-0.13033767231342364,0.16768292682926833,0.08780487804878048,-0.05097424009527296,1,손절,-0.05097424009527296,1,-0.2682926829268292,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.05097424009527296,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.030994750413068095,1,-0.0396097560975609,2,-0.0396097560975609,2,-0.0396097560975609,2,-0.0396097560975609,2,-0.055609756097561025,3,0.05853658536585371,2,-0.055609756097561025,3,-0.055609756097561025,3,-0.08094347461857998,4,0.05853658536585371,2,-0.08094347461857998,4,-0.08094347461857998,4,-0.05097424009527296,-0.05097424009527296,-0.05097424009527296,-0.05097424009527296,-0.05097424009527296,-0.05097424009527296,2000
2000-04-17,031970,S2a,KOSDAQ,True,True,-0.21746031746031758,0.06823396227811562,0.1868154158215011,0.1389452332657202,-0.1079098357395698,1,손절,-0.1079098357395698,1,-0.4239350912778904,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.1079098357395698,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,-0.08912899017619214,1,0.00210953346855991,2,0.00210953346855991,2,0.00210953346855991,2,0.00210953346855991,2,-0.04146044624746448,2,-0.04146044624746448,2,-0.04146044624746448,2,-0.04146044624746448,2,-0.12860040567951314,3,-0.12860040567951314,3,-0.12860040567951314,3,-0.12860040567951314,3,-0.1079098357395698,-0.1079098357395698,-0.1079098357395698,-0.1079098357395698,-0.1079098357395698,-0.1079098357395698,2000
2007-08-13,031980,S2a,KOSDAQ,True,True,-0.18322981366459623,0.08052526004855998,0.07243346007604563,0.11216730038022814,-0.07761933790709219,2,손절,-0.07761933790709219,2,-0.18250950570342206,-0.04851711026615968,2,-0.04851711026615968,2,-0.04851711026615968,2,-0.04851711026615968,2,-0.07761933790709219,2,-0.07761933790709219,2,-0.07761933790709219,2,-0.07761933790709219,2,-0.07761933790709219,2,-0.07761933790709219,2,-0.07761933790709219,2,-0.07761933790709219,2,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.05820079765250463,1,-0.04851711026615968,2,-0.04851711026615968,2,-0.04851711026615968,2,-0.04851711026615968,2,-0.08988593155893532,2,-0.08988593155893532,2,-0.08988593155893532,2,-0.08988593155893532,2,-0.10674714828897336,2,-0.10674714828897336,2,-0.10674714828897336,2,-0.10674714828897336,2,-0.07761933790709219,-0.07761933790709219,-0.07761933790709219,-0.07761933790709219,-0.07761933790709219,-0.07761933790709219,2007
2026-07-29,031980,A,KOSDAQ,False,False,-0.26367713004484306,0.03781460598702724,0.23337393422655298,0.17904993909866018,0.17904993909866018,2,목표,0.17904993909866018,7,0.4056029232643119,0.17904993909866018,2,0.11936662606577353,2,0.23873325213154684,3,0.23264311814859928,6,0.17904993909866018,2,0.11936662606577353,2,0.23873325213154684,3,0.17904993909866018,7,0.17904993909866018,2,0.11936662606577353,2,0.23873325213154684,3,0.4056029232643119,15,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,-0.08434835566382459,1,0.17904993909866018,2,0.11936662606577353,2,0.23873325213154684,3,0.23264311814859928,6,0.17904993909866018,2,0.11936662606577353,2,0.23873325213154684,3,0.17904993909866018,7,0.17904993909866018,2,0.11936662606577353,2,0.23873325213154684,3,0.4056029232643119,15,0.20584652862362973,0.20584652862362973,0.17904993909866018,0.17904993909866018,0.29232643118148605,0.29232643118148605,2026
2024-08-05,031980,A,KOSDAQ,True,True,-0.2189292543021033,0.02681727491241581,0.12148102815177479,0.1401468788249694,0.14014687882496935,5,목표,0.16571603427172577,15,0.16646266829865364,0.003329253365973006,3,0.003329253365973006,3,0.003329253365973006,3,0.003329253365973006,3,0.14014687882496935,5,0.09343125254997964,4,0.18686250509995928,7,0.19128518971848218,15,0.14014687882496935,5,0.09343125254997964,4,0.18686250509995928,7,0.0966952264381884,21,0.003329253365973006,3,0.003329253365973006,3,0.003329253365973006,3,0.003329253365973006,3,0.14014687882496935,5,0.09343125254997964,4,0.18686250509995928,7,0.19128518971848218,15,0.14014687882496935,5,0.09343125254997964,4,0.18686250509995928,7,0.0966952264381884,21,0.003329253365973006,3,0.003329253365973006,3,0.003329253365973006,3,0.003329253365973006,3,0.14014687882496935,5,0.09343125254997964,4,0.18686250509995928,7,0.19128518971848218,15,0.14014687882496935,5,0.09343125254997964,4,0.18686250509995928,7,0.0966952264381884,21,0.1927906976744186,0.1927906976744186,0.16571603427172577,0.16571603427172577,0.11842105263157887,0.11842105263157887,2024
2025-02-04,031980,A,KOSDAQ,True,True,-0.14074074074074072,-0.028696031399912836,0.09137931034482759,0.08189655172413793,0.0818965517241379,2,목표,0.07103448275862068,7,-0.17780172413793105,0.0818965517241379,2,0.054597701149425415,1,0.10919540229885061,2,0.0429310344827587,4,0.0818965517241379,2,0.054597701149425415,1,0.10919540229885061,2,0.06017241379310345,7,0.0818965517241379,2,0.054597701149425415,1,0.10919540229885061,2,-0.036206896551724155,12,0.0818965517241379,2,0.054597701149425415,1,0.10919540229885061,2,0.0429310344827587,4,0.0818965517241379,2,0.054597701149425415,1,0.10919540229885061,2,0.06017241379310345,7,0.0818965517241379,2,0.054597701149425415,1,0.10919540229885061,2,-0.036206896551724155,12,0.0818965517241379,2,0.054597701149425415,1,0.10919540229885061,2,0.0429310344827587,4,0.0818965517241379,2,0.054597701149425415,1,0.10919540229885061,2,0.06017241379310345,7,0.0818965517241379,2,0.054597701149425415,1,0.10919540229885061,2,-0.036206896551724155,12,0.0624137931034483,0.0624137931034483,0.07103448275862068,0.07103448275862068,0.04094827586206895,0.022844827586206873,2025
2007-08-14,031980,A,KOSDAQ,True,True,-0.1821192052980133,0.012542395116442062,0.07834008097165993,0.11133603238866396,-0.06176768046265335,1,손절,-0.06176768046265335,1,-0.17813765182186236,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.06176768046265335,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.042015421103972383,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.0913960695006748,1,-0.06176768046265335,-0.06176768046265335,-0.06176768046265335,-0.06176768046265335,-0.06176768046265335,-0.06176768046265335,2007
2026-07-30,031980,A,KOSDAQ,False,False,-0.19214437367303605,-0.04029762123704084,0.2478318002628121,0.11892247043363995,0.11892247043364002,1,목표,0.19546649145860717,6,0.5164257555847569,0.11892247043364002,1,0.07928164695576001,1,0.15856329391152002,1,0.3298291721419184,5,0.11892247043364002,1,0.07928164695576001,1,0.15856329391152002,1,0.27201051248357433,6,0.11892247043364002,1,0.07928164695576001,1,0.15856329391152002,1,0.5164257555847569,14,0.11892247043364002,1,0.07928164695576001,1,0.15856329391152002,1,0.3298291721419184,5,0.11892247043364002,1,0.07928164695576001,1,0.15856329391152002,1,0.27201051248357433,6,0.11892247043364002,1,0.07928164695576001,1,0.15856329391152002,1,0.5164257555847569,14,0.11892247043364002,1,0.07928164695576001,1,0.15856329391152002,1,0.3298291721419184,5,0.11892247043364002,1,0.07928164695576001,1,0.15856329391152002,1,0.27201051248357433,6,0.11892247043364002,1,0.07928164695576001,1,0.15856329391152002,1,0.5164257555847569,14,0.22437582128777922,0.22437582128777922,0.19546649145860717,0.19546649145860717,0.31767411300919846,0.31767411300919846,2026
2007-08-16,031980,A,KOSDAQ,True,True,-0.19771863117870725,-0.13642638435676646,0.0966824644549763,0.12322274881516587,0.12322274881516582,1,목표,0.1517535545023696,9,-0.028436018957345932,0.12322274881516582,1,0.08214849921011047,1,0.16429699842022116,2,0.23393364928909954,7,0.12322274881516582,1,0.08214849921011047,1,0.16429699842022116,2,0.1802843601895734,9,0.12322274881516582,1,0.08214849921011047,1,0.16429699842022116,2,0.0729857819905213,26,0.12322274881516582,1,0.08214849921011047,1,0.16429699842022116,2,0.23393364928909954,7,0.12322274881516582,1,0.08214849921011047,1,0.16429699842022116,2,0.1802843601895734,9,0.12322274881516582,1,0.08214849921011047,1,0.16429699842022116,2,0.0729857819905213,26,0.12322274881516582,1,0.08214849921011047,1,0.16429699842022116,2,0.23393364928909954,7,0.12322274881516582,1,0.08214849921011047,1,0.16429699842022116,2,0.1802843601895734,9,0.12322274881516582,1,0.08214849921011047,1,0.16429699842022116,2,0.0729857819905213,26,0.17857819905213268,0.17857819905213268,0.1517535545023696,0.1517535545023696,0.09810426540284356,0.09810426540284356,2007
2025-02-03,031980,A,KOSDAQ,True,True,-0.1522491349480969,0.027316485110025823,0.08331632653061224,0.08979591836734693,0.0897959183673469,7,목표,0.04685714285714282,8,-0.23673469387755097,-0.03493877551020408,2,-0.03493877551020408,2,-0.03493877551020408,2,-0.03493877551020408,2,0.0897959183673469,7,0.05986394557823127,4,0.11972789115646254,7,0.003918367346938734,8,0.0897959183673469,7,0.05986394557823127,4,0.11972789115646254,7,-0.08005102040816325,13,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.060683673469387744,1,-0.03493877551020408,2,-0.03493877551020408,2,-0.03493877551020408,2,-0.03493877551020408,2,0.0897959183673469,7,0.05986394557823127,4,0.11972789115646254,7,0.003918367346938734,8,0.0897959183673469,7,0.05986394557823127,4,0.11972789115646254,7,-0.08734693877551025,13,0.0696734693877551,0.0696734693877551,0.04685714285714282,0.04685714285714282,0.04489795918367345,0.0012244897959183265,2025
2008-01-23,032290,S2a,KOSDAQ,True,True,-0.12537313432835817,-0.10655788040428515,0.07224118316268488,0.07167235494880547,0.07167235494880542,1,목표,0.03640500568828209,6,0.28555176336746313,0.07167235494880542,1,0.04778156996587035,1,0.09556313993174048,1,0.04664391353811159,3,0.07167235494880542,1,0.04778156996587035,1,0.09556313993174048,1,0.0011376564277587597,6,0.07167235494880542,1,0.04778156996587035,1,0.09556313993174048,1,0.28555176336746313,40,0.07167235494880542,1,0.04778156996587035,1,0.09556313993174048,1,0.04664391353811159,3,0.07167235494880542,1,0.04778156996587035,1,0.09556313993174048,1,0.0011376564277587597,6,0.07167235494880542,1,0.04778156996587035,1,0.09556313993174048,1,0.28555176336746313,40,0.07167235494880542,1,0.04778156996587035,1,0.09556313993174048,1,0.04664391353811159,3,0.07167235494880542,1,0.04778156996587035,1,0.09556313993174048,1,0.0011376564277587597,6,0.07167235494880542,1,0.04778156996587035,1,0.09556313993174048,1,0.28555176336746313,40,0.059158134243458504,0.059158134243458504,0.03640500568828209,0.03640500568828209,0.03583617747440271,0.18885096700796367,2008
2002-06-17,028080,A,KOSDAQ,True,True,-0.22458628841607564,-0.0005966965861338158,0.06897865853658537,0.14481707317073175,-0.050000000000000155,1,손절,-0.050000000000000155,1,-0.3109756097560976,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.050000000000000155,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.030000000000000138,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.07999999999999996,1,-0.050000000000000155,-0.050000000000000155,-0.050000000000000155,-0.050000000000000155,-0.050000000000000155,-0.050000000000000155,2002
2002-06-18,028080,A,KOSDAQ,True,True,-0.17315436241610738,-0.0628446822267581,0.07564935064935065,0.10470779220779221,-0.07159090909090904,1,손절,-0.07159090909090904,1,-0.2678571428571428,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.07159090909090904,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.052045454545454506,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.10090909090909084,1,-0.07159090909090904,-0.07159090909090904,-0.07159090909090904,-0.07159090909090904,-0.07159090909090904,-0.07159090909090904,2002
2003-07-16,028080,S2a,KOSDAQ,True,True,-0.14634146341463428,0.10837881604990085,0.06090909090909089,0.08571428571428578,-0.08207792207792208,2,손절,-0.08207792207792208,2,-0.18441558441558437,-0.0561038961038961,2,-0.0561038961038961,2,-0.0561038961038961,2,-0.0561038961038961,2,-0.08207792207792208,2,-0.08207792207792208,2,-0.08207792207792208,2,-0.08207792207792208,2,-0.08207792207792208,2,-0.08207792207792208,2,-0.08207792207792208,2,-0.08207792207792208,2,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.06275324675324667,1,-0.0561038961038961,2,-0.0561038961038961,2,-0.0561038961038961,2,-0.0561038961038961,2,-0.09714285714285709,2,-0.09714285714285709,2,-0.09714285714285709,2,-0.09714285714285709,2,-0.11106493506493498,2,-0.11106493506493498,2,-0.11106493506493498,2,-0.11106493506493498,2,-0.08207792207792208,-0.08207792207792208,-0.08207792207792208,-0.08207792207792208,-0.08207792207792208,-0.08207792207792208,2003
2000-05-29,028080,S2a,KOSDAQ,True,True,-0.12462006079027355,0.08833407981273167,0.11961805555555559,0.07118055555555555,0.07118055555555558,1,목표,0.09475694444444449,7,-0.08333333333333326,0.07118055555555558,1,0.04745370370370372,1,0.09490740740740744,2,0.10527777777777803,3,0.07118055555555558,1,0.04745370370370372,1,0.09490740740740744,2,0.1183333333333334,7,0.07118055555555558,1,0.04745370370370372,1,0.09490740740740744,2,0.01666666666666683,26,0.07118055555555558,1,0.04745370370370372,1,0.09490740740740744,2,0.10527777777777803,3,0.07118055555555558,1,0.04745370370370372,1,0.09490740740740744,2,0.1183333333333334,7,0.07118055555555558,1,0.04745370370370372,1,0.09490740740740744,2,0.01666666666666683,26,0.07118055555555558,1,0.04745370370370372,1,0.09490740740740744,2,0.10527777777777803,3,0.07118055555555558,1,0.04745370370370372,1,0.09490740740740744,2,0.1183333333333334,7,0.07118055555555558,1,0.04745370370370372,1,0.09490740740740744,2,0.01666666666666683,26,0.0882291666666668,0.0882291666666668,0.09475694444444449,0.09475694444444449,0.043923611111111205,0.043923611111111205,2000
2001-09-12,028080,A,KOSDAQ,True,True,-0.13902439024390245,0.06954842130512162,0.04943342776203965,0.08073654390934844,0.08073654390934837,1,목표,0.040368271954674184,6,0.3541076487252126,0.08073654390934837,1,0.053824362606232246,1,0.10764872521246449,1,0.04509915014164312,3,0.08073654390934837,1,0.053824362606232246,1,0.10764872521246449,1,-0.0003399433427762055,6,0.08073654390934837,1,0.053824362606232246,1,0.10764872521246449,1,-0.08606232294617544,7,0.08073654390934837,1,0.053824362606232246,1,0.10764872521246449,1,0.04509915014164312,3,0.08073654390934837,1,0.053824362606232246,1,0.10764872521246449,1,-0.0003399433427762055,6,0.08073654390934837,1,0.053824362606232246,1,0.10764872521246449,1,-0.0668215297450423,7,0.08073654390934837,1,0.053824362606232246,1,0.10764872521246449,1,0.04509915014164312,3,0.08073654390934837,1,0.053824362606232246,1,0.10764872521246449,1,-0.0003399433427762055,6,0.08073654390934837,1,0.053824362606232246,1,0.10764872521246449,1,-0.09121813031161452,7,0.06291784702549574,0.06291784702549574,0.040368271954674184,0.04019830028328608,0.040368271954674184,-0.005240793201133076,2001
2001-01-17,028080,S2a,KOSDAQ,True,True,-0.1527777777777778,0.041725963454203985,0.08475409836065573,0.09016393442622953,0.0901639344262295,2,목표,0.11636065573770493,5,0.07868852459016384,0.0901639344262295,2,0.060109289617486406,1,0.12021857923497259,3,0.14321311475409826,4,0.0901639344262295,2,0.060109289617486406,1,0.12021857923497259,3,0.14255737704918037,5,0.0901639344262295,2,0.060109289617486406,1,0.12021857923497259,3,0.03868852459016403,10,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,-0.038480874316939806,1,0.0901639344262295,2,0.060109289617486406,1,0.12021857923497259,3,0.14321311475409826,4,0.0901639344262295,2,0.060109289617486406,1,0.12021857923497259,3,0.14255737704918037,5,0.0901639344262295,2,0.060109289617486406,1,0.12021857923497259,3,0.03868852459016403,10,0.11668852459016388,0.11668852459016388,0.11636065573770493,0.11636065573770493,0.06442622950819676,0.06442622950819676,2001
2000-04-18,032580,A,KOSDAQ,True,True,-0.19140625,0.04045291189321043,0.19541062801932368,0.11835748792270528,-0.04772946859903382,2,트레일,-0.04772946859903382,2,-0.41062801932367154,-0.004444444444444362,2,0.07890499194847012,1,-0.004444444444444362,2,-0.004444444444444362,2,-0.04772946859903382,2,0.07890499194847012,1,-0.04772946859903382,2,-0.04772946859903382,2,-0.07007871293710943,2,0.07890499194847012,1,-0.07007871293710943,2,-0.07007871293710943,2,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.05050142268315372,1,-0.004444444444444362,2,0.07890499194847012,1,-0.004444444444444362,2,-0.004444444444444362,2,-0.04772946859903382,2,0.07890499194847012,1,-0.04772946859903382,2,-0.04772946859903382,2,-0.09944464831804267,2,0.07890499194847012,1,-0.09944464831804267,2,-0.09944464831804267,2,-0.04772946859903382,-0.04772946859903382,-0.04772946859903382,-0.04772946859903382,-0.04772946859903382,-0.04772946859903382,2000
