date,code,name,등급,국면,월,체인,밸류여부,성장군,카드%,ex_how
2019-10-07,225570,넥슨게임즈,S2-α,실행,10,비체인,False,,7.71144278606965,목표
2019-10-07,002100,경농,정식A,실행,10,비체인,False,비성장,-6.433962264150931,손절
2019-10-07,009270,신원,S2-α,실행,10,비체인,False,비성장,-4.2919708029197,트레일
2019-10-08,009270,신원,S2-α,실행,10,비체인,False,비성장,-5.44230769230769,트레일
2020-01-30,007570,일양약품,정식A,실행,1,비체인,False,성장,-6.75925925925925,손절
2020-01-30,011210,현대위아,정식A,실행,1,비체인,True,비성장,-5.6770833333333295,손절
2020-01-30,003060,에이프로젠바이오로직스,정식A,실행,1,비체인,False,비성장,-9.16689655172412,손절
2020-01-31,003060,에이프로젠바이오로직스,정식A,실행,1,비체인,False,비성장,-5.87748091603054,손절
2020-01-31,011210,현대위아,정식A,실행,1,비체인,True,비성장,-5.0,손절
2020-02-03,059090,미코,S2-α,실행,2,체인,False,성장,10.726950354609931,목표
2020-02-03,007460,에이프로젠,정식A,실행,2,비체인,False,비성장,7.41869918699187,목표
2020-02-03,003060,에이프로젠바이오로직스,정식A,실행,2,비체인,False,비성장,7.76892430278883,목표
2020-02-24,179900,유티아이,S2-α,실행,2,체인,False,,-5.593749999999989,손절
2020-02-24,206640,바디텍메드,정식A,실행,2,비체인,False,성장,7.906976744186051,목표
2020-02-24,060570,드림어스컴퍼니,정식A,실행,2,비체인,False,성장,-6.03751857355127,손절
2020-02-27,054780,키이스트,S2-α,실행,2,비체인,False,비성장,-10.054,손절
2020-02-28,232140,와이씨,S2-α,실행,2,체인,True,,8.23615160349853,목표
2020-02-28,044340,위닉스,정식A,실행,2,비체인,False,성장,-5.65943600867678,손절
2020-02-28,039440,에스티아이,S2-α,실행,2,체인,False,성장,7.92682926829269,목표
2020-02-28,189300,인텔리안테크,S2-α,실행,2,체인,False,,11.92109777015437,목표
2020-02-28,051370,인터플렉스,S2-α,실행,2,체인,False,비성장,8.196721311475411,목표
2020-02-28,046890,서울반도체,정식A,실행,2,체인,False,비성장,7.023411371237449,목표
2020-02-28,088800,에이스테크,S2-α,실행,2,체인,False,비성장,7.470511140235909,목표
2020-02-28,078070,유비쿼스홀딩스,정식A,실행,2,비체인,False,비성장,7.5809199318569,목표
2020-02-28,265520,AP시스템,정식A,실행,2,체인,False,,7.20973782771534,목표
2020-03-02,108230,톱텍,정식A,실행,3,체인,False,성장,-0.96463022508038,트레일
2020-03-04,041960,코미팜,정식A,실행,3,비체인,False,비성장,7.82967032967032,목표
2020-03-09,122870,와이지엔터테인먼트,정식A,실행,3,비체인,False,성장,-6.51394422310757,손절
2020-03-09,232140,와이씨,S2-α,실행,3,체인,True,,-4.83881064162754,트레일
2020-03-11,048530,인트론바이오,정식A,실행,3,비체인,False,성장,-7.32653061224489,손절
2020-03-12,140410,메지온,정식A,실행,3,비체인,False,,-6.14000000000001,손절
2020-03-12,095660,네오위즈,정식A,실행,3,비체인,False,비성장,-8.58435582822085,손절
2020-03-12,089030,테크윙,S2-α,실행,3,체인,False,성장,-7.192667322834639,손절
2020-03-12,034120,SBS,정식A,실행,3,비체인,True,,-8.17548746518106,손절
2020-03-12,214450,파마리서치,정식A,실행,3,비체인,False,성장,-6.01604278074866,손절
2020-03-12,086390,유니테스트,S2-α,실행,3,체인,True,성장,-7.95719844357977,손절
2020-03-12,026890,스틱인베스트먼트,정식A,실행,3,비체인,False,비성장,-9.72373617693522,손절
2020-03-12,068240,다원시스,정식A,실행,3,비체인,False,성장,-6.00352112676055,손절
2020-03-12,074600,원익QnC,정식A,실행,3,비체인,False,성장,-6.78735177865612,손절
2020-03-12,039200,오스코텍,정식A,실행,3,비체인,False,비성장,-8.212560386473431,손절
2020-03-12,050110,캠시스,S2-α,실행,3,체인,False,성장,-8.007448789571681,손절
2020-03-12,003000,부광약품,정식A,실행,3,비체인,True,성장,-6.10858386075949,손절
2020-03-12,036030,케이티알파,S2-α,실행,3,비체인,False,성장,-7.49999999999999,손절
2020-03-12,166090,하나머티리얼즈,정식A,실행,3,체인,False,,-8.554421768707481,손절
2020-03-12,084680,이월드,정식A,실행,3,비체인,False,성장,-7.89812302125734,손절
2020-03-12,039030,이오테크닉스,정식A,실행,3,체인,False,비성장,-15.103591160220988,손절
2020-03-12,183300,코미코,S2-α,실행,3,체인,False,,-6.61583789537713,손절
2020-03-12,089010,켐트로닉스,S2-α,실행,3,비체인,False,비성장,-6.54471544715447,손절
2020-03-12,040910,아이씨디,S2-α,실행,3,체인,False,성장,-10.509999999999991,손절
2020-03-12,001820,삼화콘덴서,정식A,실행,3,체인,False,성장,-6.12375745526838,손절
2020-03-13,214450,파마리서치,정식A,실행,3,비체인,False,성장,-9.62836879432623,트레일
2020-03-13,240810,원익IPS,정식A,실행,3,체인,False,,-5.8566037735849,트레일
2020-03-13,050890,쏠리드,S2-α,실행,3,체인,False,비성장,-8.70216962524654,트레일
2020-03-13,232140,와이씨,S2-α,실행,3,체인,True,,-8.44117647058823,트레일
2020-03-13,195870,해성디에스,S2-α,실행,3,체인,False,,-10.7106227106227,트레일
2020-03-13,008350,남선알미늄,정식A,실행,3,비체인,False,비성장,8.16176470588234,목표
2020-03-13,236200,슈프리마,S2-α,실행,3,체인,False,,-9.7921146953405,트레일
2020-03-13,095610,테스,정식A,실행,3,체인,False,성장,-6.77002583979328,트레일
2020-03-13,089030,테크윙,S2-α,실행,3,체인,False,성장,-5.20171673819742,트레일
2020-03-13,007810,코리아써키트,S2-α,실행,3,체인,False,비성장,-8.964970059880251,손절
2020-03-13,084680,이월드,정식A,실행,3,비체인,False,성장,-5.94011976047904,트레일
2020-03-13,032500,케이엠더블유,정식A,실행,3,체인,False,성장,-6.51270207852193,트레일
2020-03-13,131390,131390,S2-α,실행,3,,False,성장,-14.870129870129862,손절
2020-03-13,003060,에이프로젠바이오로직스,정식A,실행,3,비체인,False,비성장,-5.417322834645661,트레일
2020-03-13,285130,SK케미칼,정식A,실행,3,비체인,False,,7.04761904761905,목표
2020-03-13,001820,삼화콘덴서,정식A,실행,3,체인,False,성장,-7.59999999999999,트레일
2020-03-13,074600,원익QnC,정식A,실행,3,비체인,False,성장,-7.96666666666666,트레일
2020-03-13,237880,클리오,정식A,실행,3,비체인,False,,-5.7994579945799405,트레일
2020-03-13,050110,캠시스,S2-α,실행,3,체인,False,성장,-5.22664015904573,손절
2020-03-13,176440,176440,S2-α,실행,3,,False,,-7.13567839195979,트레일
2020-03-13,268600,268600,정식A,실행,3,,False,,-11.170624640184219,손절
2020-03-13,035600,KG이니시스,정식A,실행,3,비체인,False,성장,-8.32154340836013,트레일
2020-03-13,095660,네오위즈,정식A,실행,3,비체인,False,비성장,-5.25333333333333,트레일
2020-03-13,052400,코나아이,S2-α,실행,3,비체인,False,비성장,-6.25429553264604,트레일
2020-03-13,089010,켐트로닉스,S2-α,실행,3,비체인,False,비성장,-7.71681415929204,트레일
2020-03-13,102710,이엔에프테크놀로지,S2-α,실행,3,비체인,False,성장,-5.1533180778032,트레일
2020-03-13,078130,국일제지,정식A,실행,3,비체인,False,비성장,-6.17421602787455,트레일
2020-03-13,111710,남화산업,S2-α,실행,3,비체인,False,,-5.77777777777778,트레일
2020-03-16,111710,남화산업,S2-α,실행,3,비체인,False,,-5.0,손절
2020-03-16,011790,SKC,정식A,실행,3,비체인,False,비성장,-5.0,손절
2020-03-16,176440,176440,S2-α,실행,3,,False,,-6.21173469387754,손절
2020-03-16,035600,KG이니시스,정식A,실행,3,비체인,False,성장,-5.0,손절
2020-03-16,161580,필옵틱스,S2-α,실행,3,체인,False,,-9.29230769230768,트레일
2020-03-16,097520,엠씨넥스,정식A,실행,3,비체인,False,성장,-5.22828096118299,손절
2020-03-16,040910,아이씨디,S2-α,실행,3,체인,False,성장,-5.0,손절
2020-03-16,263720,디앤씨미디어,S2-α,실행,3,비체인,False,,-7.448275862068959,트레일
2020-03-16,026890,스틱인베스트먼트,정식A,실행,3,비체인,False,비성장,-5.0,손절
2020-03-16,206640,바디텍메드,S2-α,실행,3,비체인,False,성장,11.21951219512196,목표
2020-03-16,078130,국일제지,정식A,실행,3,비체인,False,비성장,-6.21089440504334,손절
2020-03-16,082270,젬백스,S2-α,실행,3,체인,False,비성장,10.0,목표
2020-03-16,222800,심텍,S2-α,실행,3,체인,False,성장,8.29411764705883,목표
2020-03-16,237690,에스티팜,정식A,실행,3,비체인,False,,15.82969432314409,목표
2020-03-16,008350,남선알미늄,정식A,실행,3,비체인,False,비성장,-5.0,손절
2020-03-16,268600,268600,정식A,실행,3,,False,,-6.26666666666668,손절
2020-03-16,000990,DB하이텍,정식A,실행,3,체인,False,비성장,-5.676781002638521,손절
2020-03-16,007810,코리아써키트,S2-α,실행,3,체인,False,비성장,-5.0,손절
2020-03-17,000250,삼천당제약,정식A,실행,3,비체인,False,비성장,-10.97076023391813,트레일
2020-03-19,213420,덕산네오룩스,정식A,실행,3,체인,False,성장,22.584541062801918,목표
2020-03-19,086450,동국제약,정식A,실행,3,비체인,False,성장,8.81913303437966,목표
2020-03-19,082270,젬백스,정식A,실행,3,체인,False,비성장,-8.8974358974359,손절
2020-03-19,028300,HLB,정식A,실행,3,비체인,False,비성장,6.8688118811881,목표
2020-03-19,060720,KH바텍,정식A,실행,3,체인,False,비성장,18.359375,목표
2020-03-19,006280,녹십자,정식A,실행,3,비체인,False,비성장,7.65765765765766,목표
2020-03-19,207940,삼성바이오로직스,정식A,실행,3,비체인,False,,7.035519125683069,목표
2020-03-19,097520,엠씨넥스,정식A,실행,3,비체인,False,성장,-5.07234042553191,트레일
2020-03-19,131970,두산테스나,정식A,실행,3,체인,False,성장,-3.77391304347826,트레일
2020-03-19,006405,삼성SDI우,S2-α,실행,3,비체인,False,,14.69408224674022,목표
2020-03-19,091990,091990,정식A,실행,3,,False,,7.6048951048951,목표
2020-03-19,003800,에이스침대,정식A,실행,3,비체인,True,비성장,8.125,목표
2020-04-02,068270,셀트리온,정식A,실행,4,비체인,False,성장,8.7179487179487,목표
2020-04-02,174900,앱클론,정식A,실행,4,비체인,False,,9.79567307692306,목표
2020-04-03,101530,해태제과식품,S2-α,실행,4,비체인,True,,-7.79411764705881,손절
2020-04-03,005180,빙그레,정식A,실행,4,비체인,True,비성장,9.73282442748091,목표
2020-04-08,009460,한창제지,S2-α,실행,4,비체인,False,비성장,-5.0,손절
2020-04-09,009460,한창제지,S2-α,실행,4,비체인,False,비성장,-9.79797979797981,손절
2020-04-10,016250,SGC E&C,S2-α,실행,4,비체인,True,성장,-5.2026887690355395,손절
2020-04-13,016250,SGC E&C,S2-α,실행,4,비체인,True,성장,7.475994513031551,목표
2020-04-13,200230,텔콘RF제약,정식A,실행,4,비체인,False,성장,6.9200779727095405,목표
2020-04-21,003060,에이프로젠바이오로직스,정식A,실행,4,비체인,False,비성장,12.404580152671759,목표
2020-04-21,082270,젬백스,S2-α,실행,4,체인,False,비성장,7.218683651804669,목표
2020-04-27,016380,KG스틸,정식A,실행,4,비체인,False,비성장,10.20408163265305,목표
2020-04-28,016380,KG스틸,정식A,실행,4,비체인,False,비성장,12.666666666666671,목표
2020-05-12,025980,아난티,정식A,실행,5,비체인,False,비성장,-5.77358490566037,트레일
2020-05-27,138250,138250,S2-α,실행,5,,True,비성장,6.95564516129032,목표
2020-05-29,001520,동양,정식A,실행,5,비체인,True,비성장,-5.89020979020977,손절
2020-06-12,035810,이지홀딩스,S2-α,실행,6,비체인,True,비성장,-8.48276378896881,손절
2020-06-15,042660,한화오션,정식A,실행,6,비체인,True,비성장,7.69230769230768,목표
2020-06-15,039560,다산네트웍스,S2-α,실행,6,체인,False,성장,8.51370851370851,목표
2020-06-15,074600,원익QnC,정식A,실행,6,비체인,False,성장,7.949790794979079,목표
2020-06-15,041190,우리기술투자,S2-α,실행,6,비체인,False,,9.876543209876539,목표
2020-06-15,097520,엠씨넥스,정식A,실행,6,비체인,True,성장,7.401032702237529,목표
2020-06-15,082270,젬백스,정식A,실행,6,체인,False,비성장,7.66423357664234,목표
2020-06-15,078160,메디포스트,정식A,실행,6,비체인,False,성장,8.833922261484089,목표
2020-06-15,066970,엘앤에프,정식A,실행,6,체인,False,비성장,9.33806146572104,목표
2020-06-15,079980,휴비스,S2-α,실행,6,비체인,True,비성장,6.8576388888888795,목표
2020-06-15,006650,대한유화,정식A,실행,6,비체인,True,성장,7.042253521126749,목표
2020-06-15,035810,이지홀딩스,S2-α,실행,6,비체인,True,비성장,12.244897959183659,목표
2020-06-15,042670,042670,정식A,실행,6,,True,성장,6.94444444444444,목표
2020-06-15,900140,엘브이엠씨홀딩스,S2-α,실행,6,비체인,False,,7.71683673469387,목표
2020-06-15,095610,테스,정식A,실행,6,체인,False,비성장,7.487309644670059,목표
2020-06-15,003220,대원제약,정식A,실행,6,비체인,False,성장,7.357357357357359,목표
2020-06-15,005420,코스모화학,S2-α,실행,6,비체인,False,성장,7.86082474226803,목표
2020-06-15,007810,코리아써키트,S2-α,실행,6,체인,True,비성장,7.35455543358947,목표
2020-06-15,232140,와이씨,S2-α,실행,6,체인,False,,7.41666666666667,목표
2020-06-15,115450,HLB테라퓨틱스,정식A,실행,6,비체인,False,성장,7.6559546313799505,목표
2020-06-15,030530,원익홀딩스,정식A,실행,6,비체인,True,성장,8.11298076923077,목표
2020-06-15,112040,위메이드,정식A,실행,6,비체인,False,,7.27739726027396,목표
2020-06-15,230240,에치에프알,S2-α,실행,6,체인,False,,8.73544093178035,목표
2020-06-15,222800,심텍,정식A,실행,6,체인,False,성장,8.5427135678392,목표
2020-06-15,001230,동국홀딩스,정식A,실행,6,비체인,True,비성장,14.72602739726025,목표
2020-06-15,243840,신흥에스이씨,S2-α,실행,6,체인,False,,6.986301369863,목표
2020-06-15,200670,휴메딕스,S2-α,실행,6,비체인,True,성장,8.024691358024679,목표
2020-06-15,010170,대한광통신,S2-α,실행,6,비체인,False,성장,7.4746008708272695,목표
2020-06-15,010140,삼성중공업,정식A,실행,6,비체인,True,비성장,7.27272727272727,목표
2020-06-16,950180,950180,정식A,실행,6,,False,,-7.65527950310559,손절
2020-06-26,298050,HS효성첨단소재,S2-α,실행,6,비체인,False,,10.044642857142861,목표
2020-06-29,234080,JW생명과학,S2-α,실행,6,비체인,True,성장,-5.0,손절
2020-08-20,161390,한국타이어앤테크놀로지,정식A,실행,8,비체인,True,비성장,8.117443868739201,목표
2020-08-20,037070,파세코,S2-α,실행,8,비체인,False,성장,-6.62008733624454,트레일
2021-01-29,097780,에코볼트,정식A,실행,1,비체인,False,비성장,9.83333333333333,목표
2021-01-29,026890,스틱인베스트먼트,정식A,실행,1,비체인,False,비성장,7.99086757990867,목표
2021-01-29,308170,씨티알모빌리티,S2-α,실행,1,비체인,False,,7.6086956521739,목표
2021-01-29,100130,동국S&C,S2-α,실행,1,비체인,False,비성장,6.899224806201549,목표
2021-02-24,082800,비보존 제약,S2-α,실행,2,비체인,False,비성장,-4.99999999999999,손절
2021-02-24,054780,키이스트,S2-α,실행,2,비체인,False,비성장,7.11743772241992,목표
2021-02-24,200670,휴메딕스,S2-α,실행,2,비체인,True,성장,11.11111111111111,목표
2021-03-08,065660,안트로젠,정식A,실행,3,비체인,False,비성장,-5.37848605577688,손절
2021-03-09,175250,아이큐어,정식A,실행,3,비체인,False,,-6.45673603504929,손절
2021-03-09,111710,남화산업,S2-α,실행,3,비체인,False,,-5.87155963302752,손절
2021-03-09,185750,종근당,정식A,실행,3,비체인,False,성장,9.06249999999999,목표
2021-03-09,288330,파라택시스코리아,S2-α,실행,3,체인,False,,6.90298507462685,목표
2021-03-10,220100,퓨쳐켐,S2-α,실행,3,비체인,False,성장,7.49999999999999,목표
2021-03-10,049950,미래컴퍼니,정식A,실행,3,체인,False,비성장,8.137715179968701,목표
2021-03-11,217600,217600,S2-α,실행,3,,False,,6.94444444444444,목표
2021-03-19,185750,종근당,정식A,실행,3,비체인,False,성장,-6.25,손절
2021-03-19,28513K,SK케미칼우,S2-α,실행,3,비체인,False,,-7.099188988095221,손절
2021-03-19,214390,경보제약,S2-α,실행,3,비체인,False,비성장,15.18218623481781,목표
2021-03-22,28513K,SK케미칼우,S2-α,실행,3,비체인,False,,-5.3639846743295,손절
2021-03-23,078590,휴림에이텍,정식A,실행,3,비체인,False,성장,7.776349614395881,목표
2021-03-24,053800,안랩,정식A,실행,3,비체인,False,비성장,10.22544283413848,목표
2021-03-24,002630,오리엔트바이오,S2-α,실행,3,비체인,False,비성장,-5.32591240875913,손절
2021-10-06,084110,휴온스글로벌,정식A,실행,10,비체인,False,성장,-6.79780876494023,손절
2021-10-06,205470,휴마시스,정식A,실행,10,비체인,False,성장,8.79999999999998,목표
2021-10-06,047920,HLB제약,정식A,실행,10,비체인,False,성장,7.10382513661203,목표
2021-10-06,004720,팜젠사이언스,S2-α,실행,10,비체인,False,성장,9.46601941747573,목표
2021-10-06,053290,NE능률,S2-α,실행,10,비체인,False,성장,7.17391304347825,목표
2021-10-06,047820,초록뱀미디어,정식A,실행,10,비체인,False,비성장,8.54700854700856,목표
2021-10-06,025950,동신건설,정식A,실행,10,비체인,False,비성장,10.5510752688172,목표
2021-10-06,002900,TYM,정식A,실행,10,체인,False,성장,11.58854166666667,목표
2021-10-06,200670,휴메딕스,정식A,실행,10,비체인,False,성장,7.962328767123281,목표
2021-10-06,036200,유니셈,정식A,실행,10,체인,False,비성장,6.9506726457399095,목표
2021-10-06,035810,이지홀딩스,정식A,실행,10,비체인,True,비성장,-4.2,트레일
2021-10-06,033830,티비씨,S2-α,실행,10,비체인,False,비성장,17.281879194630857,목표
2021-10-06,299660,셀리드,정식A,실행,10,비체인,False,,11.52173913043477,목표
2021-10-06,032300,한국파마,정식A,실행,10,비체인,False,,9.49895615866387,목표
2021-10-06,049180,셀루메드,정식A,실행,10,비체인,False,성장,9.22693266832916,목표
2021-10-06,086890,이수앱지스,정식A,실행,10,비체인,False,성장,10.22727272727272,목표
2021-10-27,009240,한샘,정식A,실행,10,비체인,False,비성장,-5.46798029556649,손절
2021-11-30,035080,그래디언트,정식A,실행,11,비체인,False,비성장,7.39219712525667,목표
2021-11-30,010690,화신,S2-α,실행,11,비체인,False,비성장,7.93333333333332,목표
2021-11-30,032820,우리기술,S2-α,실행,11,비체인,False,성장,7.23270440251573,목표
2021-11-30,034020,두산에너빌리티,정식A,실행,11,체인,False,비성장,10.65789473684211,목표
2021-12-01,014160,대영포장,S2-α,실행,12,비체인,False,비성장,6.99588477366255,목표
2021-12-02,096530,씨젠,정식A,실행,12,비체인,True,성장,7.08898944193061,목표
2021-12-07,060570,드림어스컴퍼니,S2-α,실행,12,비체인,False,성장,7.3905109489051,목표
2021-12-07,041140,041140,정식A,실행,12,,False,비성장,8.0223880597015,목표
2021-12-14,007390,네이처셀,정식A,실행,12,비체인,False,비성장,-5.98855667627282,손절
2022-01-17,145720,덴티움,정식A,실행,1,비체인,False,성장,-5.84300341296928,트레일
2022-01-17,226330,신테카바이오,S2-α,실행,1,비체인,False,,7.87781350482315,목표
2022-01-24,003580,HLB글로벌,정식A,실행,1,비체인,False,성장,-6.4319406392694,손절
2022-01-24,086520,에코프로,정식A,실행,1,비체인,False,성장,-6.294457274826799,손절
2022-01-25,058630,엠게임,S2-α,실행,1,비체인,False,,-5.0,손절
2022-01-25,003580,HLB글로벌,정식A,실행,1,비체인,False,성장,-6.11111111111111,손절
2022-01-25,226330,신테카바이오,S2-α,실행,1,비체인,False,,-5.98561151079136,트레일
2022-01-25,089890,코세스,S2-α,실행,1,체인,False,성장,-6.19066666666667,손절
2022-01-25,063170,서울옥션,S2-α,실행,1,비체인,False,비성장,-4.26373626373626,트레일
2022-01-25,026150,특수건설,S2-α,실행,1,비체인,False,성장,-6.38349514563106,손절
2022-01-25,020120,키다리스튜디오,정식A,실행,1,비체인,False,성장,-5.0,손절
2022-01-25,048550,SM C&C,정식A,실행,1,비체인,False,성장,-5.92233009708738,손절
2022-01-25,011500,한농화성,S2-α,실행,1,비체인,False,비성장,-6.58333333333333,손절
2022-01-25,241690,유니테크노,S2-α,실행,1,비체인,False,비성장,-5.00998928104577,손절
2022-01-25,086980,쇼박스,정식A,실행,1,비체인,False,비성장,-5.6195652173913,손절
2022-01-26,100130,동국S&C,정식A,실행,1,비체인,False,비성장,7.5354609929078,목표
2022-01-27,000680,LS네트웍스,S2-α,실행,1,비체인,True,비성장,7.70925110132159,목표
2022-01-27,247540,에코프로비엠,정식A,실행,1,체인,False,,-8.932842686292549,손절
2022-01-27,080420,모다이노칩,S2-α,실행,1,비체인,False,성장,11.11111111111111,목표
2022-01-28,095660,네오위즈,정식A,실행,1,비체인,False,성장,7.30994152046784,목표
2022-02-07,057880,057880,S2-α,실행,2,,False,성장,-6.642651296829969,손절
2022-02-10,336370,솔루스첨단소재,정식A,실행,2,체인,False,,-6.2500000000000195,손절
2022-02-11,003220,대원제약,정식A,실행,2,비체인,False,비성장,8.38235294117646,목표
2022-02-11,336370,솔루스첨단소재,정식A,실행,2,체인,False,,7.179487179487171,목표
2022-02-14,004980,성신양회,정식A,실행,2,비체인,False,비성장,-6.14919354838709,손절
2022-02-14,003220,대원제약,정식A,실행,2,비체인,False,비성장,7.70392749244712,목표
2022-02-14,256840,한국비엔씨,정식A,실행,2,비체인,False,,-5.43308823529411,손절
2022-02-15,253840,수젠텍,S2-α,실행,2,비체인,False,,7.4931880108991695,목표
2022-02-15,256840,한국비엔씨,정식A,실행,2,비체인,False,,7.7399380804953495,목표
2022-02-15,123420,위메이드플레이,S2-α,실행,2,비체인,False,,8.16733067729083,목표
2022-02-15,301300,바이브컴퍼니,S2-α,실행,2,비체인,False,,-6.433090024330899,트레일
2022-02-22,142760,모아라이프플러스,S2-α,실행,2,비체인,False,성장,-7.0005291005291,손절
2022-02-22,053290,NE능률,S2-α,실행,2,비체인,False,성장,-5.35580524344568,손절
2022-02-22,057880,057880,S2-α,실행,2,,False,성장,7.9819277108433795,목표
2022-02-22,253840,수젠텍,S2-α,실행,2,비체인,False,,-6.9164265129682905,손절
2022-02-23,253840,수젠텍,S2-α,실행,2,비체인,False,,-5.0,손절
2022-02-28,018670,SK가스,정식A,실행,2,비체인,True,비성장,-5.48963585434174,손절
2022-03-07,048410,현대바이오,정식A,실행,3,비체인,False,비성장,-5.1537216828479,손절
2022-03-25,104620,노랑풍선,S2-α,실행,3,비체인,False,,8.302583025830259,목표
2022-04-07,008350,남선알미늄,정식A,실행,4,비체인,False,비성장,10.92124814264488,목표
2022-04-07,214330,금호에이치티,정식A,실행,4,비체인,False,성장,-5.0,손절
2022-04-08,074610,이엔플러스,S2-α,실행,4,체인,False,비성장,-2.2222222222222197,트레일
2022-04-08,035600,KG이니시스,S2-α,실행,4,비체인,False,비성장,-5.9769932145886395,손절
2022-04-11,103590,일진전기,S2-α,실행,4,비체인,True,비성장,8.2155477031802,목표
2022-04-12,006040,동원산업,정식A,실행,4,비체인,True,성장,7.73420479302831,목표
2022-04-13,112040,위메이드,정식A,실행,4,비체인,False,비성장,7.11764705882354,목표
2022-04-19,182400,엔케이젠바이오텍코리아,S2-α,실행,4,비체인,False,성장,7.45721271393642,목표
2022-04-22,014200,014200,S2-α,실행,4,,False,성장,-7.1428571428571495,손절
2022-04-26,060240,060240,S2-α,실행,4,비체인,False,비성장,-9.58696209016394,손절
2022-04-28,248170,샘표식품,S2-α,실행,4,비체인,True,비성장,-3.17325227963526,트레일
2022-04-28,136490,선진,S2-α,실행,4,비체인,True,성장,-8.392857142857139,손절
2022-04-29,048260,048260,정식A,실행,4,,False,성장,-7.541333333333331,트레일
2022-05-06,353810,이지바이오,S2-α,실행,5,비체인,True,,-6.65217391304348,손절
2022-05-12,013360,일성건설,S2-α,실행,5,비체인,False,비성장,-5.0,손절
2022-05-18,264450,유비쿼스,S2-α,실행,5,체인,False,성장,-5.44186046511627,손절
2022-05-23,290650,엘앤씨바이오,정식A,실행,5,비체인,False,성장,7.67634854771783,목표
2022-05-24,047920,HLB제약,S2-α,실행,5,비체인,False,성장,7.32484076433122,목표
2022-05-24,036580,팜스코,S2-α,실행,5,비체인,False,성장,-5.42664670658682,손절
2022-06-03,085370,085370,S2-α,실행,6,,False,성장,-5.20552884615385,손절
2022-06-08,047920,HLB제약,정식A,실행,6,비체인,False,성장,9.375,목표
2022-06-08,067630,HLB생명과학,정식A,실행,6,비체인,False,비성장,7.1705426356589,목표
2022-06-08,028300,HLB,정식A,실행,6,비체인,False,성장,6.96452036793693,목표
2022-06-13,230240,에치에프알,정식A,실행,6,체인,False,성장,-5.17790262172285,손절
2022-06-13,047920,HLB제약,정식A,실행,6,비체인,False,성장,-5.664335664335661,손절
2022-06-13,299900,위지윅스튜디오,정식A,실행,6,비체인,False,,-5.0,손절
2022-06-13,189300,인텔리안테크,S2-α,실행,6,체인,False,비성장,-6.4275956284153,손절
2022-06-13,032820,우리기술,정식A,실행,6,비체인,False,성장,-5.0,손절
2022-06-14,361390,제노코,S2-α,실행,6,체인,False,,-8.83333333333333,손절
2022-06-14,214260,라파스,정식A,실행,6,비체인,False,,-5.998272357723581,손절
2022-06-14,189300,인텔리안테크,S2-α,실행,6,체인,False,비성장,-9.79106628242074,손절
2022-06-14,225570,넥슨게임즈,정식A,실행,6,비체인,False,,-7.357407407407419,손절
2022-06-15,006740,블루산업개발,S2-α,실행,6,비체인,False,비성장,-8.76147278548558,손절
2022-06-15,115450,HLB테라퓨틱스,정식A,실행,6,비체인,False,비성장,-8.46153846153845,손절
2022-06-15,065450,빅텍,S2-α,실행,6,체인,False,성장,-5.49307958477508,손절
2022-06-15,353810,이지바이오,S2-α,실행,6,비체인,False,,7.602339181286539,목표
2022-06-15,225570,넥슨게임즈,정식A,실행,6,비체인,False,,-8.20923076923076,트레일
2022-06-16,225570,넥슨게임즈,정식A,실행,6,비체인,False,,-6.2063492063492,손절
2022-06-16,006740,블루산업개발,S2-α,실행,6,비체인,False,비성장,-6.38181818181818,손절
2022-06-17,078160,메디포스트,정식A,실행,6,비체인,False,비성장,-8.56807511737088,손절
2022-06-17,211270,AP위성,S2-α,실행,6,체인,False,비성장,11.91335740072201,목표
2022-06-17,063170,서울옥션,정식A,실행,6,비체인,False,비성장,-6.06981981981982,손절
2022-06-21,074430,아미노로직스,S2-α,실행,6,비체인,False,비성장,-8.316037735849049,손절
2022-06-22,005420,코스모화학,정식A,실행,6,비체인,False,비성장,-5.97194719471947,손절
2022-06-23,042600,새로닉스,정식A,실행,6,체인,False,성장,7.26817042606515,목표
2022-06-23,003030,세아제강지주,S2-α,실행,6,비체인,True,성장,6.82730923694778,목표
2022-06-23,249420,일동제약,정식A,실행,6,비체인,False,비성장,16.014234875444842,목표
2022-06-23,117580,대성에너지,정식A,실행,6,비체인,False,비성장,8.64485981308411,목표
2022-06-23,002460,HS화성,정식A,실행,6,비체인,True,비성장,7.412790697674421,목표
2022-06-23,041590,플래스크,S2-α,실행,6,비체인,False,비성장,9.14179104477612,목표
2022-06-23,001790,대한제당,정식A,실행,6,비체인,True,비성장,6.9984447900466495,목표
2022-06-23,010820,퍼스텍,S2-α,실행,6,비체인,False,비성장,-2.15022091310751,트레일
2022-06-23,106240,파인테크닉스,S2-α,실행,6,비체인,False,성장,9.24170616113744,목표
2022-06-23,027710,팜스토리,S2-α,실행,6,비체인,False,비성장,7.29865771812081,목표
2022-06-23,000230,일동홀딩스,정식A,실행,6,비체인,False,성장,-0.38578680203044996,트레일
2022-06-23,041510,에스엠,정식A,실행,6,비체인,False,비성장,7.1663920922569995,목표
2022-06-23,118990,모트렉스,정식A,실행,6,비체인,False,성장,-7.11111111111111,트레일
2022-06-23,005420,코스모화학,정식A,실행,6,비체인,False,비성장,13.89891696750902,목표
