ym,code,pbr,div,ep,bp,roe,g1,fwd_ret
2011-08,003620,,0.0,,,,,
2011-08,003670,5.31,0.47,0.045004500450045004,0.18832391713747648,0.23871065070904154,0.6947518743305963,
2011-08,003690,1.66,2.27,0.07485029940119761,0.6024096385542169,0.12445714285714286,0.33619631901840497,
2011-08,003920,0.88,0.12,0.13513513513513511,1.1363636363636365,0.11917942456906938,-0.2619725035315652,
2011-08,004000,1.24,1.26,0.06501950585175552,0.8064516129032259,0.0804374880336971,-0.018972562755399935,
2011-08,004010,1.97,0.21,0.03735524841240194,0.5076142131979695,0.07354376830458835,0.43264659270998407,-0.34090909090909094
2011-08,004020,1.18,0.46,0.11135857461024498,0.8474576271186441,0.13100839060772282,-0.11923329203410826,
2011-08,004150,0.5,3.02,0.07199424046076314,2.0,0.03604920842996874,-0.3610366398570152,
2011-08,004170,1.68,0.78,0.08833922261484099,0.5952380952380952,0.14806597959772375,-0.0626535626535627,
2011-08,004370,0.99,1.67,0.08992805755395684,1.0101010101010102,0.08950812574930066,-0.024454425842747596,
2011-08,004430,2.01,0.37,0.056689342403628114,0.49751243781094534,0.11389128559102675,-0.1348314606741573,
2011-08,004490,1.37,0.77,0.14556040756914118,0.7299270072992701,0.19962600994954663,0.12686715793666603,
2011-08,004690,0.41,1.98,0.18867924528301888,2.4390243902439024,0.07760493293828528,-0.40993461621889626,
2011-08,004800,0.87,1.59,0.10362694300518134,1.1494252873563218,0.09041627404245885,-0.19937174830666538,
2011-08,004940,0.62,13.44,0.19646365422396858,1.6129032258064517,0.12196812196812197,0.14533622559652937,-0.13011152416356875
2011-08,004990,0.95,0.23,0.0574712643678161,1.0526315789473684,0.054609677907464224,0.4829018291066538,
2011-08,005090,1.63,1.06,0.078125,0.6134969325153374,0.12731864095500459,-0.019274977895667567,
2011-08,005180,1.2,2.59,0.10309278350515465,0.8333333333333334,0.12421348565308582,0.0008989572096367304,
2011-08,005250,1.36,1.85,0.08952551477170993,0.7352941176470588,0.12149028077753779,-0.8506967485069675,
2011-08,005300,0.81,0.2,0.021231422505307854,1.2345679012345678,0.01709374615641139,3.0,
2011-08,005380,1.93,0.74,0.09560229445506692,0.5181347150259068,0.18478074601572764,0.7822773186409551,
2011-08,005385,,2.39,,,,,
2011-08,005387,,2.36,,,,,
2011-08,005440,1.26,0.31,0.0697350069735007,0.7936507936507936,0.08772604848018468,0.34911242603550297,
2011-08,005490,0.83,2.47,0.1349527665317139,1.2048192771084338,0.11211715192266593,0.31846302561623974,
2011-08,005690,35.41,0.0,,0.028240609997175942,0.0,,
2011-08,005830,2.33,1.74,0.08673026886383348,0.4291845493562232,0.2022047244094488,0.25706293706293715,
2011-08,005850,1.63,0.92,0.11363636363636363,0.6134969325153374,0.18538191067554424,-0.09792500910083723,
2011-08,005930,1.19,1.34,0.14245014245014245,0.8403361344537815,0.17006146742034184,0.6182231789798318,
2011-08,005935,,1.85,,,,,
2011-08,005940,0.85,2.01,0.07412898443291327,1.1764705882352942,0.06271579781513556,-0.1509578544061303,
2011-08,005950,0.82,2.15,0.08396305625524769,1.2195121951219512,0.06905800518745579,-0.2871919683602069,
2011-08,006040,1.4,1.79,0.16977928692699493,0.7142857142857143,0.23717239601094578,0.27669576897246473,
2011-08,006120,1.6,0.61,0.18832391713747648,0.625,0.3017766597224952,1.2154090318857307,
2011-08,006260,1.32,1.08,0.09891196834817013,0.7575757575757576,0.1303408784119812,0.17753530166880616,
2011-08,006280,3.12,1.02,0.06596306068601583,0.3205128205128205,0.20580551523947752,0.2575102538521228,
2011-08,006360,1.4,0.96,0.0791139240506329,0.7142857142857143,0.11099124853355628,0.06384903709448109,
2011-08,006380,6.38,1.19,0.07479431563201197,0.15673981191222572,0.4773936170212766,3.0,
2011-08,006400,1.01,1.14,0.05858230814294083,0.9900990099009901,0.058949925261584456,0.6185872138910813,
2011-08,006650,1.53,1.55,0.08445945945945946,0.6535947712418301,0.12934236918000877,-0.28966236475035845,
2011-08,006730,1.05,0.0,,0.9523809523809523,0.0,-1.0,
2011-08,006800,1.02,2.61,0.08382229673093043,0.9803921568627451,0.08512050992629971,-0.18187619655392473,
2011-08,007310,1.03,1.72,0.1107419712070875,0.970873786407767,0.11456853914942512,-0.10448510543344858,
2011-08,007570,3.14,0.33,0.004901240013723472,0.3184713375796178,0.015367161716171618,0.8395061728395061,
2011-08,007690,1.1,1.69,0.08576329331046312,0.9090909090909091,0.09432008779740335,0.1682482687868685,
2011-08,007860,1.13,1.36,0.2192982456140351,0.8849557522123894,0.2478522887549686,0.28780812791472354,
2011-08,008000,1.51,0.0,0.12330456226880396,0.6622516556291391,0.18676470588235294,3.0,-0.1320388349514563
2011-08,008060,0.76,4.12,0.1706484641638225,1.3157894736842106,0.1291696975995012,0.03153526970954368,
2011-08,008770,2.04,0.98,0.041631973355537054,0.49019607843137253,0.08480801335559265,0.5756823821339951,
2011-08,009150,1.5,1.48,0.10626992561105207,0.6666666666666666,0.15929183882002754,0.9831305309734513,
2011-08,009240,1.7,2.55,0.08084074373484236,0.5882352941176471,0.13763459534560613,0.3605150214592274,
2011-08,009410,0.53,1.43,0.16181229773462785,1.8867924528301885,0.08595835557928456,0.788888888888889,
2011-08,009420,5.87,0.0,0.000625,0.17035775127768313,0.003669724770642202,-0.6470588235294117,
2011-08,009520,2.3,0.88,0.03496503496503496,0.4347826086956522,0.08032605468433696,0.9287103046014258,
2011-08,009540,1.4,2.02,0.17825311942959002,0.7142857142857143,0.24889459822974638,0.7310460719787144,
2011-08,009580,0.78,2.89,0.1360544217687075,1.282051282051282,0.10639501980758348,3.0,
2011-08,009830,1.73,1.23,0.07692307692307693,0.5780346820809249,0.13312576658175299,0.16227347611202636,
2011-08,009970,1.44,1.15,0.16129032258064516,0.6944444444444444,0.2322966905039082,1.175023357209592,
2011-08,010060,3.28,1.05,0.088261253309797,0.3048780487804878,0.2894203143484874,0.47868321640582834,
2011-08,010120,2.42,1.84,0.06381620931716656,0.4132231404958678,0.1547216719108107,-0.31173319509244857,
2011-08,010130,2.76,0.6,0.06613756613756615,0.3623188405797102,0.18226688282280665,0.18644791933692217,
2011-08,010140,1.68,1.44,0.11820330969267138,0.5952380952380952,0.19860795591860408,0.3233494363929146,
2011-08,010520,2.81,0.52,0.05238344683080147,0.35587188612099646,0.1471729164217703,2.6608187134502925,-0.02300624093222481
2011-08,010620,0.63,2.55,0.16977928692699493,1.5873015873015872,0.1071885734282478,0.18903871692716323,
2011-08,010690,2.11,0.64,0.14388489208633093,0.47393364928909953,0.3036004331348132,0.6432234432234432,
2011-08,010780,1.11,4.02,0.046620046620046623,0.9009009009009008,0.05157392686804452,-0.4671484888304862,
2011-08,010950,3.14,2.05,0.04962779156327544,0.3184713375796178,0.1560406143696526,2.0720446473871132,
2011-08,011070,0.98,0.49,0.09267840593141799,1.0204081632653061,0.09084687298958348,0.2780666281532833,
2011-08,011160,0.36,2.48,0.019554165037152915,2.7777777777777777,0.007135115606936416,-0.8917808219178083,-0.08789406923862264
2011-08,011170,2.55,0.49,0.06896551724137931,0.3921568627450981,0.1760272307318259,-0.01559625689834443,
2011-08,011200,1.48,1.85,0.12239902080783353,0.6756756756756757,0.18122747624767938,,
2011-08,011210,3.28,0.0,0.04397537379067722,0.3048780487804878,0.14417367781573096,,
2011-08,011760,3.92,0.73,0.061614294516327786,0.25510204081632654,0.2417607743719751,,
2011-08,011780,4.4,0.55,0.129366106080207,0.22727272727272727,0.5692552498975336,,
2011-08,011790,2.01,0.7,0.06345177664974619,0.49751243781094534,0.1272098385857033,3.0,
2011-08,011810,0.9,1.55,0.037091988130563795,1.1111111111111112,0.033235310436664264,,
2011-08,012330,3.12,0.45,0.07541478129713423,0.3205128205128205,0.23529901947168133,0.4267347855378396,
2011-08,012450,2.45,1.37,0.07530120481927711,0.4081632653061224,0.18443344795772876,0.15402781422198908,
2011-08,012630,0.74,2.0,0.05820721769499418,1.3513513513513513,0.04299292334113049,1.1736526946107784,
2011-08,012750,2.28,2.21,0.059916117435590166,0.4385964912280702,0.13688196928255839,0.16012838801711848,
2011-08,013570,2.12,1.33,0.09960159362549802,0.4716981132075471,0.21154388935930002,2.5270588235294116,
2011-08,013990,2.68,0.65,0.03309066843150232,0.3731343283582089,0.08852140077821012,0.9198312236286921,
2011-08,014620,2.0,0.76,0.030021014710297205,0.5,0.0599537269892365,-0.6230234029095509,
2011-08,014790,0.61,3.3,0.16474464579901152,1.639344262295082,0.10046243549359962,-0.4293871336124857,
2011-08,014830,1.12,1.58,0.15600624024961,0.8928571428571428,0.17558227991518702,1.0295603367633301,
2011-08,015750,1.66,1.28,0.15673981191222572,0.6024096385542169,0.259503852341038,0.2294424388287204,
2011-08,015760,0.34,0.0,,2.941176470588235,0.0,,
2011-08,016170,4.32,1.11,0.027972027972027972,0.23148148148148145,0.12073415543447089,1.170103092783505,-0.06312292358803984
2011-08,016360,1.41,1.97,0.05813953488372093,0.7092198581560284,0.08197815398990012,-0.03026315789473688,
2011-08,016380,0.24,2.21,,4.166666666666667,0.0,-1.0,
2011-08,016800,0.94,2.48,0.10504201680672269,1.0638297872340425,0.09845745563111627,0.10048201705598814,
2011-08,016880,0.4,0.0,0.03261578604044357,2.5,0.013206254282688594,0.9449541284403671,
2011-08,017670,0.81,6.06,0.12658227848101264,1.2345679012345678,0.10209638039907754,0.10130278526504943,
2011-08,017800,1.41,0.63,0.15673981191222572,0.7092198581560284,0.22045018785534584,,
2011-08,017940,0.42,2.64,0.16286644951140067,2.380952380952381,0.06870336581964903,,
2011-08,018670,0.79,2.0,0.1557632398753894,1.2658227848101264,0.12345483192166566,,
2011-08,018880,2.26,2.82,0.08058017727639001,0.4424778761061947,0.18235124483322118,0.3377997179125529,
2011-08,019440,2.15,2.49,0.11235955056179775,0.46511627906976744,0.2411673526110428,,
2011-08,019680,0.89,3.29,0.07880220646178093,1.1235955056179776,0.0703792735042735,-0.11428571428571432,
2011-08,020000,1.16,1.27,0.10695187165775401,0.8620689655172414,0.12409126063418406,0.3994766681203663,
2011-08,020150,3.45,0.81,0.07358351729212656,0.2898550724637681,0.2540007443245255,,
2011-08,020560,1.79,0.0,0.12330456226880396,0.5586592178770949,0.220961163326831,,
2011-08,021240,3.81,2.63,0.05817335660267597,0.26246719160104987,0.22178802897445674,0.14405113077679443,
2011-08,022100,3.92,0.0,0.02147766323024055,0.25510204081632654,0.08415300546448087,0.5714285714285714,
2011-08,023160,1.68,0.0,0.0031264655307175235,0.5952380952380952,0.005256648113790971,-0.965270684371808,
2011-08,023530,0.97,0.34,0.0796812749003984,1.0309278350515465,0.07695882002818939,0.4187640220273301,
2011-08,023590,0.82,1.29,0.1663893510815308,1.2195121951219512,0.1357693869265124,0.6154589371980677,
2011-08,024110,0.98,2.56,0.12531328320802004,1.0204081632653061,0.12303536345776031,0.762532981530343,
2011-08,025860,1.45,0.51,0.03387533875338754,0.6896551724137931,0.049135802469135806,,
2011-08,026960,1.4,3.45,0.11428571428571428,0.7142857142857143,0.15982157209451855,0.08365122615803822,
2011-08,028050,6.92,1.04,0.040832993058391186,0.14450867052023122,0.28243398392652125,0.4409137501830429,
2011-08,028150,1.82,2.33,0.0945179584120983,0.5494505494505494,0.17236440978376463,0.32678454485920105,-0.16796267496111972
2011-08,028670,0.69,1.2,0.04608294930875576,1.4492753623188408,0.03197795775235869,,
2011-08,029530,0.6,5.4,0.14285714285714285,1.6666666666666667,0.08632576845733984,0.15114051889256497,
2011-08,029780,1.04,2.91,0.18281535648994515,0.9615384615384615,0.19107468123861565,0.9146217805718921,
2011-08,030000,2.5,2.17,0.061274509803921566,0.4,0.1530872056015277,0.14523809523809517,
2011-08,030200,0.75,6.56,0.1310615989515072,1.3333333333333333,0.09768460321965856,1.0475988100297493,
2011-08,030350,4.23,0.71,0.027329871549603715,0.23640661938534277,0.11571493144492993,,
2011-08,030530,1.26,0.0,0.1,0.7936507936507936,0.1258808456117873,1.165289256198347,
2011-08,031430,3.49,0.39,0.060496067755595885,0.28653295128939826,0.21124847167504415,,
2011-08,032640,0.52,7.02,0.2645502645502646,1.923076923076923,0.13822758259045623,0.18525179856115104,
2011-08,032830,1.1,2.35,0.11325028312570781,0.9090909090909091,0.1250682261208577,1.124503311258278,
2011-08,033630,0.82,0.0,,1.2195121951219512,0.0,,-0.016438356164383605
2011-08,033780,1.84,4.36,0.11792452830188678,0.5434782608695652,0.2168645699614891,0.3973806651731864,
2011-08,033920,1.63,1.15,0.09541984732824427,0.6134969325153374,0.1554501186165564,-0.3094841930116472,
2011-08,034020,1.33,1.37,0.022593764121102578,0.7518796992481203,0.030103343465045593,,
2011-08,034120,1.17,0.0,0.0068667170225914995,0.8547008547008548,0.008054111115455292,-0.8416602613374328,
2011-08,034220,0.68,2.39,0.1545595054095827,1.4705882352941175,0.10478876892649872,0.08274706867671688,
2011-08,034230,1.46,2.75,0.05698005698005698,0.684931506849315,0.08341384863123993,0.28535980148883366,
2011-08,034730,4.68,0.49,0.03718854592785422,0.2136752136752137,0.17399497487437185,0.8229996536196744,
2011-08,035250,2.53,3.48,0.07407407407407407,0.3952569169960475,0.1873922902494331,0.08622502628811768,
2011-08,035420,4.66,0.0,0.05299417064122946,0.2145922746781116,0.2469921358635987,0.1844847963898142,
2011-08,035720,4.83,0.59,0.06644518272425248,0.20703933747412007,0.32089609006541914,2.5242272347535506,
2011-08,035760,4.54,0.43,0.03676470588235294,0.22026431718061673,0.16684621160186727,0.38923620549062243,
2011-08,036460,0.46,1.82,0.0831946755407654,2.1739130434782608,0.03819154944729835,-0.13361805979255648,
2011-08,036490,3.79,0.76,0.05737234652897304,0.2638522427440633,0.21749952134788436,0.18382659441433935,-0.295959595959596
2011-08,036570,7.58,0.17,0.025207965717166624,0.13192612137203166,0.19107410057901242,-0.06939163498098855,
2011-08,036710,2.51,1.4,0.2304147465437788,0.39840637450199207,0.579045643153527,0.26232473993668015,
2011-08,036830,2.91,0.7,0.05268703898840885,0.3436426116838488,0.1535912349519816,0.2954934398174558,
2011-08,036930,1.74,0.0,0.0946073793755913,0.5747126436781609,0.16451709658068386,3.0,
2011-08,037620,0.86,1.85,0.0851063829787234,1.1627906976744187,0.07287534813064393,-0.15488133104966972,-0.30174592681883583
2011-08,039130,4.38,1.64,0.04240882103477524,0.22831050228310504,0.18576874205844982,,
2011-08,039490,2.13,1.32,0.08176614881439084,0.4694835680751174,0.17418285673988929,0.2519006588950836,
2011-08,039530,31.35,0.0,,0.03189792663476874,0.0,,-0.06499999999999995
2011-08,040910,32.54,0.0,0.007862871520679353,0.03073140749846343,0.25583756345177666,,
2011-08,041140,8.65,0.0,,0.11560693641618497,0.0,-1.0,-0.2222222222222222
2011-08,041510,7.16,0.0,0.03549875754348598,0.13966480446927373,0.25407042786823175,3.0,
2011-08,041960,18.78,0.0,0.0009523809523809524,0.05324813631522896,0.01788617886178862,,
2011-08,042420,1.66,0.0,0.028926815157651144,0.6024096385542169,0.04794231939697551,0.21904761904761916,
2011-08,042660,1.35,1.72,0.14224751066856328,0.7407407407407407,0.19154367399981434,0.3509001636661211,
2011-08,042670,2.79,0.0,0.010437323870159691,0.35842293906810035,0.029117496151872754,,
2011-08,043370,1.58,0.86,0.1322751322751323,0.6329113924050632,0.20901126408010012,0.32627399073461283,
2011-08,043890,1.21,0.0,0.2136752136752137,0.8264462809917356,0.25936033184150203,0.07535641547861505,-0.09213483146067414
2011-08,044490,1.67,0.0,0.01716148961729878,0.5988023952095809,0.028711955607869512,-0.6459305339554173,
2011-08,046140,4.04,0.89,0.05643340857787811,0.24752475247524752,0.22815884476534296,0.30939226519337026,
2011-08,046890,2.77,1.15,0.05913660555884092,0.36101083032490977,0.16395774075579034,1.950639853747715,
2011-08,047040,1.33,0.0,,0.7518796992481203,0.0,-1.0,
2011-08,047050,2.25,0.57,0.03428179636612958,0.4444444444444444,0.07719298245614035,-0.050235478806907374,
2011-08,047810,4.13,0.34,0.03071253071253071,0.24213075060532688,0.12678421494542402,,
2011-08,051310,4.76,0.0,,0.21008403361344538,0.0,,-0.28766824299745364
2011-08,051600,3.32,2.86,0.05691519635742743,0.30120481927710846,0.18885529157667386,0.02101821578701535,
2011-08,051900,9.1,0.56,0.029239766081871343,0.10989010989010989,0.2660639265870327,0.3484105180533752,
2011-08,051910,3.6,1.06,0.07751937984496124,0.2777777777777778,0.27941764582658873,0.4487065560821486,
2011-08,051915,,3.12,,,,,
2011-08,052420,2.3,0.0,0.07604562737642585,0.4347826086956522,0.17500371085052693,3.0,
2011-08,052690,5.74,2.93,0.05865102639296187,0.17421602787456444,0.3366733466933868,0.7095282146160962,
2011-08,053000,0.66,2.11,0.1251564455569462,1.5151515151515151,0.08221532320656393,0.16496465043205033,-0.1350155661150254
2011-08,053210,7.59,0.0,0.03663003663003663,0.13175230566534915,0.2781565312244341,,
2011-08,053800,2.17,1.13,0.04616805170821791,0.4608294930875576,0.09995712623262082,-0.08056338028169019,
2011-08,054620,5.03,0.0,,0.19880715705765406,0.0,-1.0,
2011-08,055550,1.13,1.67,0.10080645161290323,0.8849557522123894,0.11359927698139734,0.9631236442516269,
2011-08,056190,3.93,0.8,0.03566333808844508,0.2544529262086514,0.14010452742270638,1.1497584541062804,
2011-08,057050,2.13,0.78,0.10070493454179255,0.4694835680751174,0.2147806389286785,,
2011-08,058650,0.66,1.18,0.21645021645021645,1.5151515151515151,0.14342262397294891,3.0,
2011-08,060980,2.75,0.54,0.05913660555884092,0.36363636363636365,0.1624607546946271,0.647889439687547,
2011-08,063080,5.84,0.0,0.04734848484848485,0.17123287671232876,0.2765429546159413,0.1344359626802374,
2011-08,064420,1.99,0.75,0.09157509157509157,0.5025125628140703,0.18252157524055154,0.10377924415116979,-0.23631840796019898
2011-08,064960,1.18,1.13,0.09615384615384615,0.8474576271186441,0.11327891698188333,3.0,
2011-08,066270,3.33,0.0,0.0013736263736263737,0.3003003003003003,0.004574565416285453,,0.01098901098901095
2011-08,066570,0.84,0.3,0.036683785766691124,1.1904761904761905,0.03099309854866538,-0.8082417582417583,
2011-08,066575,,1.04,,,,,
2011-08,067000,4.93,0.18,0.010036130068245684,0.20283975659229211,0.04949261171443831,-0.6342105263157894,
2011-08,067250,1.17,1.07,,0.8547008547008548,0.0,,-0.12800148335857098
2011-08,068270,6.92,0.16,0.021052631578947368,0.14450867052023122,0.14559785841760856,0.7085514834205933,
2011-08,068870,2.69,0.0,0.0253613999492772,0.3717472118959108,0.06827773995915588,-0.3835279655808236,-0.04677623261694053
2011-08,069080,1.61,0.0,,0.6211180124223602,0.0,-1.0,
2011-08,069260,2.5,3.29,0.07137758743754462,0.4,0.17875141417258048,-0.4368114063512638,
2011-08,069620,1.19,1.98,0.08643042350907519,0.8403361344537815,0.10324474464995896,-0.025037257824143122,
2011-08,069960,2.01,0.33,0.07163323782234957,0.49751243781094534,0.14382942640052662,0.220276410450587,
2011-08,071050,0.99,1.81,0.07770007770007771,1.0101010101010102,0.07709268042558647,-0.17048275862068962,
2011-08,071320,0.7,1.91,0.1287001287001287,1.4285714285714286,0.0895433522938706,-0.5112864852318226,
2011-08,071840,1.4,0.0,0.1388888888888889,0.7142857142857143,0.1947225619076735,,
2011-08,072870,2.97,1.62,0.06868131868131867,0.33670033670033667,0.20411116937598323,-0.11034924117754619,
2011-08,073240,,0.0,,,,,
2011-08,077360,5.85,0.0,0.017911517105498837,0.17094017094017094,0.10477823012641954,0.9482071713147411,
2011-08,077970,0.97,1.27,0.04405286343612335,1.0309278350515465,0.0427224513847967,-0.5872865275142315,
2011-08,078160,9.53,0.0,0.0035642999714856002,0.10493179433368312,0.03395784543325527,,
2011-08,078930,1.41,1.73,0.11904761904761904,0.7092198581560284,0.16743262190372332,0.615861680135313,
2011-08,079160,6.2,0.89,0.05743825387708214,0.16129032258064516,0.3562458691341705,-0.18002028397565928,
2011-08,080160,4.02,1.62,0.05387931034482759,0.24875621890547267,0.21650717703349281,3.0,
2011-08,081660,2.51,0.58,0.11534025374855825,0.39840637450199207,0.2893263291577671,,
2011-08,082270,20.38,0.0,,0.04906771344455348,0.0,,
2011-08,082640,1.2,3.46,0.117096018735363,0.8333333333333334,0.14087503468689297,0.47720659553831224,
2011-08,082740,3.33,0.0,0.16260162601626016,0.3003003003003003,0.5415813191315035,,
2011-08,084870,2.43,0.23,0.04361098996947231,0.4115226337448559,0.10588101208114885,1.1705607476635516,
2011-08,085660,3.5,0.0,0.00791014080050625,0.2857142857142857,0.027697935719885027,-0.22627737226277367,
2011-08,086280,6.53,0.36,0.03641660597232338,0.15313935681470137,0.23766063819078617,0.3995257854179015,
2011-08,086790,0.7,1.95,0.13440860215053763,1.4285714285714286,0.09381617547063509,2.2939972714870396,
2011-08,088350,0.89,3.66,0.08710801393728222,1.1235955056179776,0.07711828563372339,-0.06013745704467355,
2011-08,090430,5.17,0.52,0.04096681687832855,0.19342359767891684,0.21179800029368184,0.26395453821233206,
2011-08,093050,2.23,0.82,0.06459948320413436,0.4484304932735426,0.14432093682814143,0.2893338782182264,
2011-08,093370,5.33,0.0,0.009609840476648087,0.18761726078799248,0.051224944320712694,-0.2068965517241379,
2011-08,095660,5.29,0.0,0.014411298457991065,0.1890359168241966,0.0762514048586496,-0.5901486988847584,
2011-08,095720,1.76,5.06,0.10121457489878542,0.5681818181818182,0.1785282258064516,-0.22697512003491926,
2011-08,096530,30.07,0.0,0.007050197405527355,0.03325573661456601,0.21196094385679415,,
2011-08,096770,1.44,1.24,0.07686395080707148,0.6944444444444444,0.11072186565065077,0.7767747230201067,
2011-08,097230,0.53,0.0,,1.8867924528301885,0.0,-1.0,
2011-08,097950,1.57,1.22,0.15408320493066255,0.6369426751592356,0.24171916910984967,1.5,
2011-08,101060,0.88,0.0,0.04024144869215292,1.1363636363636365,0.035453597497393116,-0.19047619047619047,0.3047337278106508
2011-08,103130,2.2,0.0,0.08216926869350863,0.45454545454545453,0.18066791122173823,-0.02134831460674158,-0.44811718963651714
2011-08,103140,1.22,1.9,0.12626262626262627,0.819672131147541,0.15360157243611977,0.009306742640075916,
2011-08,103150,0.98,2.85,0.08285004142502071,1.0204081632653061,0.08156354421295778,-0.2919303027353256,0.0
2011-08,105560,0.95,0.27,0.005827505827505828,1.0526315789473684,0.005532950117332989,-0.8450874020494273,
2011-08,108230,4.41,0.0,0.03816793893129771,0.22675736961451246,0.1681924632744305,0.1301859799713876,
2011-08,108670,1.06,1.37,0.0580046403712297,0.9433962264150942,0.061374085533354536,,
2011-08,111770,1.6,1.11,0.09891196834817013,0.625,0.15839914810542197,,
2011-08,112040,1.53,0.72,0.044503782821539835,0.6535947712418301,0.0682447521214828,-0.7413384493849453,
2011-08,114090,6.74,2.78,0.05184033177812338,0.14836795252225518,0.34945586457073763,-0.31026252983293556,
2011-08,114120,5.64,0.0,0.06301197227473221,0.1773049645390071,0.35528031290743156,-0.20669577874818046,
2011-08,115390,4.04,0.51,0.04387889425186486,0.24752475247524752,0.17728674203494346,0.15771812080536907,
2011-08,117930,0.6,2.85,0.1972386587771203,1.6666666666666667,0.11788964247980642,,-0.4074301504451949
2011-08,120110,2.25,1.06,0.10582010582010583,0.4444444444444444,0.23774369124195943,,
2011-08,121440,3.58,0.0,0.1183431952662722,0.27932960893854747,0.42317073170731706,,
2011-08,122900,2.54,1.08,0.05385029617662897,0.39370078740157477,0.13656931303990127,0.27040816326530615,
2011-08,128940,,0.0,,,,,
2011-08,130960,,0.0,,,,,-0.18484848484848482
2011-08,136480,,0.0,,,,,
2011-08,138930,,0.0,,,,,
2011-08,139130,,0.0,,,,,
2011-08,139480,,0.0,,,,,
2011-09,000060,1.7,4.21,0.0947867298578199,0.5882352941176471,0.16067184281413405,-0.23065250379362667,0.0
2011-09,000070,0.76,2.17,0.1718213058419244,1.3157894736842106,0.1306246940542983,0.4801066666666667,
2011-09,000080,1.45,5.94,0.061387354205033766,0.6896551724137931,0.08887614678899082,-0.45229681978798586,
2011-09,000100,1.01,0.93,0.10718113612004287,0.9900990099009901,0.10856065438445087,0.018033075299085155,
2011-09,000120,0.48,0.0,0.0676132521974307,2.0833333333333335,0.03277009356657174,0.3259847148736037,
2011-09,000150,1.4,1.84,0.0700280112044818,0.7142857142857143,0.0981715864116095,,
2011-09,000210,0.9,0.1,0.0949667616334283,1.1111111111111112,0.0856723451203321,0.03117263110510926,
2011-09,000240,2.41,0.86,0.07267441860465117,0.41493775933609955,0.1754783334326757,0.21803889118742248,
2011-09,000270,2.95,0.7,0.08,0.3389830508474576,0.23628969313560366,0.4565712838693341,
2011-09,000370,1.06,0.0,0.02072538860103627,0.9433962264150942,0.022033448367401114,,
2011-09,000430,0.92,1.56,0.11933174224343675,1.0869565217391304,0.11023622047244094,3.0,
2011-09,000540,3.28,0.0,,0.3048780487804878,0.0,,
2011-09,000640,1.33,1.11,0.07496251874062969,0.7518796992481203,0.09981226070631366,0.01778715706964129,
2011-09,000660,1.54,0.7,0.21008403361344538,0.6493506493506493,0.3241095296582617,,
2011-09,000670,1.36,0.24,0.10649627263045792,0.7352941176470588,0.14480182522976834,0.313152924864335,
2011-09,000680,0.4,1.19,0.057045065601825436,2.5,0.02289491330587221,0.3204419889502763,
2011-09,000700,0.32,3.3,0.5208333333333334,3.125,0.16920836189170665,3.0,
2011-09,000720,1.92,1.15,0.0779423226812159,0.5208333333333334,0.14929162487462388,0.15888077858880778,
2011-09,000810,1.71,1.73,0.06915629322268325,0.5847953216374269,0.11840565500664178,0.2665990019453608,
2011-09,000830,1.18,0.71,0.04547521600727604,0.8474576271186441,0.05371970566394383,0.5244252873563218,-0.005714285714285672
2011-09,000880,0.81,1.78,0.11668611435239207,1.2345679012345678,0.09460204791252008,-0.5112735381565907,
2011-09,000990,0.5,0.0,,2.0,0.0,,
2011-09,001040,0.7,1.02,0.07369196757553427,1.4285714285714286,0.05159775104974735,-0.06330749354005172,
2011-09,001120,1.77,0.8,0.1692047377326565,0.5649717514124294,0.2992325310403022,1.7601927353595257,
2011-09,001230,0.52,3.31,0.09871668311944717,1.923076923076923,0.05144250678691391,1.7268292682926831,
2011-09,001300,1.43,0.9,0.06447453255963895,0.6993006993006994,0.09208527489033404,1.0327807083647325,0.1899641577060931
2011-09,001430,2.3,1.59,0.0649772579597141,0.4347826086956522,0.14958519932457234,,
2011-09,001440,0.74,0.0,,1.3513513513513513,0.0,,
2011-09,001450,2.01,2.39,0.06756756756756756,0.49751243781094534,0.13596160438806992,-0.13745106568073073,
2011-09,001500,0.62,0.0,0.08123476848090982,1.6129032258064517,0.04996243425995492,0.08020304568527914,
2011-09,001510,0.78,0.88,0.042105263157894736,1.282051282051282,0.03278688524590164,-0.3142857142857143,
2011-09,001680,0.95,1.2,0.07451564828614009,1.0526315789473684,0.07091006342171621,,
2011-09,001740,0.89,1.38,0.07836990595611286,1.1235955056179776,0.06998279111693846,3.0,
2011-09,001800,4.03,0.44,0.06720430107526881,0.24813895781637715,0.27054658006424837,3.0,
2011-09,002150,1.28,1.81,0.13386880856760375,0.78125,0.17205882352941176,0.1476510067114094,
2011-09,002240,0.68,0.73,0.12610340479192939,1.4705882352941175,0.08549483935999545,-0.0792048929663609,
2011-09,002270,0.81,0.41,0.1288659793814433,1.2345679012345678,0.10389984817465733,0.08355401081319647,0.09835867849999502
2011-09,002320,0.41,1.62,0.12077294685990339,2.4390243902439024,0.04901250822909809,3.0,
2011-09,002350,4.12,0.23,0.0423908435777872,0.24271844660194175,0.17471166168304145,-0.32895816242821985,
2011-09,002380,0.37,3.56,0.14556040756914118,2.7027027027027026,0.05433557064784846,-0.08052749719416386,
2011-09,002550,1.13,2.54,0.07062146892655367,0.8849557522123894,0.0795369892842817,-0.5098870056497176,0.22137404580152675
